modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,4043,1.0,1810,38.06,88.72,17.23,53,retraso,-9.233,1362,449,3.612,1684,328.4,114.2,138,10.633,,,,,6.5,,-163177.0,-76503.7,-163953.0,sarsa,4042,-15068.1,0,0.0,0,29
train,2,4044,0.972,1810,35.18,80.58,16.21,64,retraso,-8.774,1339,447,3.162,1698,315.1,109.6,154,16.0388,,,,,6.2,,-149087.2,-71602.9,-150327.2,sarsa,4042,-14108.4,0,0.0,0,32
train,3,4045,0.944,1810,33.2,77.32,15.31,48,retraso,-8.21,1343,441,3.175,1699,311.3,108.0,175,15.362,,,,,6.1,,-142355.0,-67089.5,-143593.0,sarsa,4042,-13201.5,0,0.0,0,30
train,4,4046,0.917,1810,23.02,55.9,10.9,41,retraso,-5.73,1319,434,2.341,1722,278.7,96.3,186,15.5612,,,,,5.8,,-101148.2,-46396.4,-101190.2,sarsa,4042,-9053.5,0,0.0,0,23
train,5,4047,0.891,1810,32.46,74.71,15.36,48,retraso,-8.215,1313,426,3.041,1722,309.3,107.0,198,14.2181,,,,,6.1,,-137463.5,-65557.4,-138035.5,sarsa,4042,-12897.9,0,0.0,0,25
train,6,4048,0.866,1810,22.31,51.38,10.84,43,retraso,-5.707,1294,418,2.098,1732,272.2,93.9,200,15.7161,,,,,5.5,,-93241.4,-45293.2,-93495.4,sarsa,4042,-8811.2,0,0.0,0,27
train,7,4049,0.841,1810,28.76,69.07,13.4,55,retraso,-7.212,1344,420,2.696,1705,298.0,103.2,210,17.2238,,,,,6.0,,-126619.7,-58639.1,-127447.7,sarsa,4042,-11509.9,0,0.0,0,33
train,8,4050,0.818,1810,21.08,52.3,10.28,37,retraso,-5.428,1287,424,2.152,1732,273.6,94.2,212,12.2945,,,,,5.6,,-94642.7,-42825.9,-95090.7,sarsa,4042,-8369.3,0,0.0,0,29
train,9,4051,0.794,1810,21.79,52.47,10.7,32,retraso,-5.6,1274,431,2.143,1736,274.6,94.6,213,11.7882,,,,,5.7,,-94884.6,-44172.6,-94954.6,sarsa,4042,-8578.9,0,0.0,0,22
train,10,4052,0.772,1810,15.58,36.67,7.94,26,retraso,-4.133,1253,408,1.519,1758,248.8,85.7,218,10.6258,33.3,17.81,33.3,32.88,5.4,33.09,-65499.9,-32060.5,-65499.9,sarsa,4042,-6191.7,0,0.0,0,18
train,11,4053,0.75,1810,21.3,51.42,10.33,38,retraso,-5.435,1298,418,2.155,1729,271.9,93.9,220,15.3255,,,,,5.6,,-92817.8,-43114.3,-92817.8,sarsa,4042,-8413.6,0,0.0,0,19
train,12,4054,0.729,1810,13.0,31.83,6.74,26,retraso,-3.478,1236,420,1.297,1762,240.8,82.8,221,7.8685,,,,,5.4,,-56384.2,-26968.7,-56384.2,sarsa,4042,-5174.6,0,0.0,0,15
train,13,4055,0.708,1810,19.06,45.52,9.58,38,retraso,-5.017,1261,403,1.866,1756,262.7,90.5,227,10.8223,,,,,5.4,,-82325.3,-38889.7,-82359.3,sarsa,4042,-7536.2,0,0.0,0,21
train,14,4056,0.688,1810,15.66,38.27,7.88,26,retraso,-4.091,1264,420,1.571,1748,252.0,86.7,228,10.0068,,,,,5.5,,-68315.8,-32081.8,-68315.8,sarsa,4042,-6201.9,0,0.0,0,19
train,15,4057,0.668,1810,22.13,52.62,10.88,43,retraso,-5.769,1284,398,2.151,1729,273.2,94.4,228,13.7149,,,,,5.6,,-95372.2,-44853.7,-95548.2,sarsa,4042,-8780.8,0,0.0,0,25
train,16,4058,0.649,1810,16.1,42.7,8.14,26,retraso,-4.216,1262,409,1.797,1748,258.0,88.7,229,11.884,,,,,5.3,,-76095.9,-32813.5,-76095.9,sarsa,4042,-6358.3,0,0.0,0,17
train,17,4059,0.631,1810,19.25,48.21,9.59,31,retraso,-5.032,1276,399,1.968,1744,266.6,91.9,231,17.1179,,,,,5.5,,-86925.5,-39275.2,-87109.5,sarsa,4042,-7618.4,0,0.0,0,27
train,18,4060,0.613,1810,13.06,32.29,6.76,33,retraso,-3.496,1258,380,1.282,1760,240.8,82.9,231,12.7404,,,,,5.2,,-57287.5,-27221.6,-57287.5,sarsa,4042,-5194.9,0,0.0,0,17
train,19,4061,0.596,1810,12.29,29.91,6.41,23,retraso,-3.318,1255,379,1.167,1759,237.0,81.6,235,11.1636,,,,,5.1,,-52858.1,-25710.7,-52858.1,sarsa,4042,-4917.1,0,0.0,0,12
train,20,4062,0.579,1810,13.71,34.05,6.95,24,retraso,-3.624,1289,376,1.357,1750,243.3,83.8,235,10.7839,32.77,17.75,32.77,34.43,5.3,33.6,-60731.0,-28515.6,-60731.0,sarsa,4042,-5487.4,0,0.0,0,16
train,21,4063,0.562,1810,14.59,37.03,7.38,30,retraso,-3.844,1287,378,1.449,1744,247.5,85.3,235,11.0411,,,,,5.4,,-65967.8,-30216.2,-65967.8,sarsa,4042,-5819.5,0,0.0,0,18
train,22,4064,0.546,1810,12.66,31.71,6.56,24,retraso,-3.403,1264,378,1.242,1758,239.7,82.5,235,7.1284,,,,,5.2,,-56342.6,-26407.7,-56342.6,sarsa,4042,-5077.3,0,0.0,0,14
train,23,4065,0.531,1810,15.44,37.03,7.92,26,retraso,-4.156,1271,360,1.47,1755,248.5,85.6,235,13.4111,,,,,5.3,,-66396.9,-32132.9,-66396.9,sarsa,4042,-6175.6,0,0.0,0,17
train,24,4066,0.516,1810,15.89,36.37,8.09,30,retraso,-4.272,1283,346,1.395,1758,247.6,85.4,236,13.6758,,,,,5.5,,-65383.2,-33071.5,-65383.2,sarsa,4042,-6364.8,0,0.0,0,19
train,25,4067,0.501,1810,12.9,30.46,6.68,22,retraso,-3.508,1273,352,1.17,1760,237.6,81.8,236,8.9512,,,,,5.3,,-54462.3,-27097.9,-54462.3,sarsa,4042,-5206.3,0,0.0,0,11
train,26,4068,0.487,1810,13.64,31.98,7.0,27,retraso,-3.643,1282,349,1.225,1765,239.8,82.7,236,9.4546,,,,,5.2,,-57170.6,-28478.9,-57170.6,sarsa,4042,-5435.6,0,0.0,0,15
train,27,4069,0.473,1810,12.86,30.26,6.64,26,retraso,-3.508,1277,349,1.124,1753,236.5,81.5,236,12.4331,,,,,5.1,,-53811.9,-27101.3,-53811.9,sarsa,4042,-5212.2,0,0.0,0,13
train,28,4070,0.46,1810,12.69,29.61,6.6,24,retraso,-3.455,1270,352,1.091,1763,236.3,81.4,237,10.0451,,,,,5.1,,-52784.4,-26783.7,-52784.4,sarsa,4042,-5113.0,0,0.0,0,12
train,29,4071,0.447,1810,12.8,30.5,6.59,20,retraso,-3.457,1288,347,1.141,1759,237.3,81.7,237,7.956,,,,,5.3,,-54187.1,-26976.6,-54187.1,sarsa,4042,-5171.4,0,0.0,0,12
train,30,4072,0.434,1810,11.27,27.76,5.9,22,retraso,-3.053,1269,364,1.061,1767,232.1,79.9,237,7.3544,35.39,20.01,35.39,34.71,5.3,35.05,-49307.2,-23917.6,-49307.2,sarsa,4042,-4542.6,0,0.0,0,9
train,31,4073,0.422,1810,12.74,29.67,6.62,21,retraso,-3.51,1290,328,1.071,1765,234.9,81.0,237,9.0987,,,,,5.3,,-53173.2,-27143.0,-53173.2,sarsa,4042,-5215.7,0,0.0,0,11
train,32,4074,0.41,1810,11.95,28.07,6.17,21,retraso,-3.259,1293,344,1.012,1759,232.7,80.3,237,7.469,,,,,5.2,,-50024.9,-25549.3,-50024.9,sarsa,4042,-4888.2,0,0.0,0,9
train,33,4075,0.398,1810,11.15,26.83,5.84,19,retraso,-3.034,1272,352,0.995,1763,230.7,79.5,237,7.1788,,,,,5.1,,-47360.3,-23733.8,-47360.3,sarsa,4042,-4502.4,0,0.0,0,11
train,34,4076,0.387,1810,11.46,28.01,6.01,21,retraso,-3.131,1274,346,1.087,1766,232.6,80.2,237,8.4642,,,,,5.1,,-49654.6,-24228.6,-49654.6,sarsa,4042,-4640.6,0,0.0,0,12
train,35,4077,0.376,1810,11.62,29.22,6.1,21,retraso,-3.179,1269,347,1.079,1766,235.2,80.9,237,10.9169,,,,,5.2,,-51765.2,-24613.3,-51765.2,sarsa,4042,-4692.5,0,0.0,0,13
train,36,4078,0.365,1810,11.78,27.93,6.13,21,retraso,-3.224,1286,337,1.023,1760,232.1,80.1,237,6.263,,,,,5.0,,-49714.7,-25136.2,-49714.7,sarsa,4042,-4797.3,0,0.0,0,11
train,37,4079,0.355,1810,11.88,27.42,6.22,20,retraso,-3.282,1294,319,0.95,1765,230.7,79.6,237,6.3355,,,,,5.1,,-49347.5,-25588.5,-49347.5,sarsa,4042,-4870.5,0,0.0,0,12
train,38,4080,0.345,1810,12.02,28.64,6.24,22,retraso,-3.262,1286,342,1.068,1766,233.2,80.4,237,7.5523,,,,,5.1,,-51154.2,-25535.2,-51154.2,sarsa,4042,-4866.4,0,0.0,0,12
train,39,4081,0.335,1810,11.5,27.45,6.06,19,retraso,-3.194,1266,353,0.987,1766,231.7,79.9,237,6.4221,,,,,5.1,,-49093.7,-24746.4,-49093.7,sarsa,4042,-4720.9,0,0.0,0,10
train,40,4082,0.325,1810,12.82,29.74,6.64,22,retraso,-3.522,1286,334,1.093,1766,235.5,81.2,237,6.7933,29.74,15.19,29.74,29.98,5.4,29.86,-53393.7,-27311.6,-53393.7,sarsa,4042,-5234.3,0,0.0,0,16
train,41,4083,0.316,1810,10.45,26.94,5.52,19,retraso,-2.846,1252,374,1.038,1760,231.0,79.5,237,6.5897,,,,,5.1,,-47354.6,-22128.8,-47354.6,sarsa,4042,-4200.8,0,0.0,0,9
train,42,4084,0.307,1810,12.28,28.84,6.41,21,retraso,-3.384,1278,336,1.054,1762,233.8,80.6,238,8.56,,,,,5.4,,-51544.1,-26187.8,-51544.1,sarsa,4042,-5001.4,0,0.0,0,9
train,43,4085,0.299,1810,12.83,29.69,6.66,28,retraso,-3.523,1270,358,1.098,1760,235.5,81.2,240,10.1526,,,,,5.1,,-53333.3,-27316.2,-53333.3,sarsa,4042,-5228.8,0,0.0,0,8
