modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,4043,1.0,2582,19.59,41.24,9.58,45,retraso,-3.371,1898,622,1.409,2497,292.5,100.9,120,4.4678,,,,,12.9,,-73303.3,-39336.7,-73303.3,qlearning,4042,-7656.0,0,0.0,0,10
train,2,4044,0.972,2582,18.65,40.85,9.98,39,retraso,-3.536,1902,625,1.431,2499,292.1,100.5,151,4.4995,,,,,12.5,,-77249.3,-41184.5,-77249.3,qlearning,4042,-8051.6,0,0.0,0,11
train,3,4045,0.944,2582,19.14,41.25,8.55,38,retraso,-3.009,1903,631,1.43,2503,291.8,100.6,164,4.7408,,,,,12.7,,-68962.8,-35151.9,-68962.8,qlearning,4042,-6861.6,0,0.0,0,10
train,4,4046,0.917,2582,17.97,39.49,8.71,37,retraso,-3.056,1913,626,1.388,2501,288.7,99.5,171,4.6629,,,,,11.6,,-69527.3,-35863.6,-69527.3,qlearning,4042,-6995.0,0,0.0,0,10
train,5,4047,0.891,2582,21.93,44.47,9.31,39,retraso,-3.273,1904,632,1.487,2503,296.8,102.5,179,4.9719,,,,,14.7,,-72547.2,-38423.0,-72547.2,qlearning,4042,-7472.2,0,0.0,0,10
train,6,4048,0.866,2582,17.87,40.1,8.92,51,retraso,-3.117,1888,639,1.403,2495,290.3,99.9,184,5.3879,,,,,12.6,,-70885.0,-36507.6,-70885.0,qlearning,4042,-7078.2,0,0.0,0,10
train,7,4049,0.841,2582,17.84,39.79,8.68,43,retraso,-3.033,1893,655,1.411,2502,289.6,99.7,191,6.4862,,,,,12.9,,-70810.9,-35649.5,-70810.9,qlearning,4042,-6933.4,0,0.0,0,12
train,8,4050,0.818,2582,19.18,40.99,8.17,35,retraso,-2.869,1894,644,1.415,2498,291.2,100.5,192,5.5854,,,,,12.0,,-66475.9,-33484.5,-66475.9,qlearning,4042,-6541.4,0,0.0,0,8
train,9,4051,0.794,2582,21.36,43.66,8.14,41,retraso,-2.82,1907,630,1.465,2503,293.8,101.7,198,5.0517,,,,,11.7,,-65091.0,-33367.8,-65091.0,qlearning,4042,-6447.1,0,0.0,0,11
train,10,4052,0.772,2582,17.87,38.82,8.15,37,retraso,-2.85,1897,634,1.319,2504,286.7,98.9,202,6.4619,42.15,21.34,42.15,42.57,11.6,42.36,-65096.2,-33425.5,-65096.2,qlearning,4042,-6490.1,0,0.0,0,14
train,11,4053,0.75,2582,16.47,37.19,8.19,37,retraso,-2.865,1914,612,1.29,2502,284.2,97.9,202,5.7411,,,,,11.7,,-66141.6,-33729.5,-66141.6,qlearning,4042,-6532.0,0,0.0,0,9
train,12,4054,0.729,2582,16.78,37.28,9.0,37,retraso,-3.191,1917,596,1.293,2492,285.3,98.3,206,6.1315,,,,,11.7,,-69361.0,-37085.9,-69361.0,qlearning,4042,-7256.4,0,0.0,0,9
train,13,4055,0.708,2582,15.97,35.99,8.1,37,retraso,-2.857,1925,580,1.209,2504,282.1,97.2,208,6.4719,,,,,11.1,,-64461.7,-33382.5,-64461.7,qlearning,4042,-6488.6,0,0.0,0,8
train,14,4056,0.688,2582,18.93,40.64,8.57,30,retraso,-3.017,1913,584,1.396,2501,290.0,100.1,209,6.286,,,,,11.5,,-66816.1,-35096.8,-66816.1,qlearning,4042,-6825.3,0,0.0,0,8
train,15,4057,0.668,2582,17.99,38.76,8.14,44,retraso,-2.859,1915,590,1.327,2500,286.4,98.8,210,6.0983,,,,,11.2,,-64579.0,-33414.2,-64579.0,qlearning,4042,-6492.2,0,0.0,0,9
train,16,4058,0.649,2582,14.32,34.16,7.6,32,retraso,-2.663,1916,586,1.167,2505,278.9,95.9,211,5.7561,,,,,10.8,,-61799.2,-31094.8,-61799.2,qlearning,4042,-6039.2,0,0.0,0,8
train,17,4059,0.631,2582,19.08,40.65,7.76,30,retraso,-2.72,1921,589,1.376,2504,288.6,99.7,211,5.9146,,,,,10.8,,-62394.8,-31930.4,-62394.8,qlearning,4042,-6184.9,0,0.0,0,9
train,18,4060,0.613,2582,18.57,40.13,7.79,35,retraso,-2.727,1900,596,1.365,2505,288.2,99.5,211,6.1416,,,,,10.4,,-62745.6,-31750.8,-62745.6,qlearning,4042,-6160.4,0,0.0,0,8
train,19,4061,0.596,2582,17.92,38.82,7.51,36,retraso,-2.649,1925,572,1.268,2503,285.3,98.5,212,6.7534,,,,,11.8,,-60604.9,-30838.5,-60604.9,qlearning,4042,-6008.3,0,0.0,0,10
train,20,4062,0.579,2582,18.94,39.55,7.73,33,retraso,-2.745,1944,553,1.257,2505,285.4,98.7,213,6.3146,43.36,23.85,43.36,45.67,11.4,44.515,-61498.8,-32187.6,-61498.8,qlearning,4042,-6250.1,0,0.0,0,8
train,21,4063,0.562,2582,13.57,32.99,7.22,36,retraso,-2.525,1897,615,1.174,2504,277.3,95.4,215,6.4505,,,,,12.4,,-59844.4,-29501.0,-59844.4,qlearning,4042,-5720.0,0,0.0,0,9
train,22,4064,0.546,2582,15.29,34.75,7.75,33,retraso,-2.741,1921,576,1.132,2499,278.7,96.1,217,5.8837,,,,,12.0,,-61714.0,-32052.6,-61714.0,qlearning,4042,-6208.0,0,0.0,0,7
train,23,4065,0.531,2582,14.23,33.35,7.04,28,retraso,-2.463,1921,594,1.144,2506,276.8,95.4,218,5.5921,,,,,10.9,,-58363.1,-29003.3,-58363.1,qlearning,4042,-5608.2,0,0.0,0,7
train,24,4066,0.516,2582,14.78,33.9,7.21,29,retraso,-2.526,1922,569,1.134,2506,277.4,95.6,218,5.0605,,,,,10.2,,-58527.6,-29613.5,-58527.6,qlearning,4042,-5720.3,0,0.0,0,7
train,25,4067,0.501,2582,17.75,38.53,7.29,31,retraso,-2.544,1896,605,1.297,2508,285.7,98.6,218,6.0126,,,,,11.1,,-60620.0,-29692.1,-60620.0,qlearning,4042,-5746.8,0,0.0,0,11
train,26,4068,0.487,2582,19.25,40.39,7.76,35,retraso,-2.741,1949,560,1.337,2501,287.5,99.4,219,6.0472,,,,,12.6,,-63026.7,-32260.6,-63026.7,qlearning,4042,-6258.7,0,0.0,0,9
train,27,4069,0.473,2582,18.3,38.48,7.78,39,retraso,-2.746,1930,558,1.259,2505,284.1,98.2,219,6.077,,,,,12.0,,-61881.3,-32124.8,-61881.3,qlearning,4042,-6218.6,0,0.0,0,11
train,28,4070,0.46,2582,21.69,43.28,7.49,29,retraso,-2.649,1920,563,1.373,2502,290.9,101.0,219,5.2055,,,,,12.2,,-59575.8,-30795.6,-59575.8,qlearning,4042,-5984.6,0,0.0,0,8
train,29,4071,0.447,2582,16.22,35.96,7.77,38,retraso,-2.774,1925,551,1.189,2502,280.4,96.7,221,6.8176,,,,,11.8,,-62011.2,-32158.2,-62011.2,qlearning,4042,-6257.6,0,0.0,0,7
train,30,4072,0.434,2582,20.06,40.22,7.68,27,retraso,-2.758,1935,535,1.233,2511,285.7,99.1,221,5.546,41.69,23.38,41.69,41.1,12.2,41.395,-60347.9,-31948.4,-60347.9,qlearning,4042,-6221.6,0,0.0,0,7
train,31,4073,0.422,2582,18.35,38.92,7.39,31,retraso,-2.614,1928,562,1.297,2507,284.3,98.3,222,6.4271,,,,,12.1,,-59476.7,-30500.9,-59476.7,qlearning,4042,-5920.4,0,0.0,0,7
train,32,4074,0.41,2582,14.74,33.97,7.08,29,retraso,-2.465,1917,566,1.167,2496,277.5,95.7,222,5.7702,,,,,14.6,,-57442.3,-28922.0,-57442.3,qlearning,4042,-5561.7,0,0.0,0,6
train,33,4075,0.398,2582,19.94,41.03,7.89,30,retraso,-2.794,1945,528,1.324,2506,287.3,99.5,223,6.6109,,,,,17.6,,-62092.5,-32593.8,-62092.5,qlearning,4042,-6321.1,0,0.0,0,8
train,34,4076,0.387,2582,20.32,41.64,6.98,28,retraso,-2.457,1911,573,1.296,2506,289.0,100.1,223,4.9251,,,,,15.4,,-57857.3,-28540.1,-57857.3,qlearning,4042,-5542.2,0,0.0,0,10
train,35,4077,0.376,2582,16.36,35.99,7.21,27,retraso,-2.534,1916,566,1.205,2504,280.6,96.9,223,6.5035,,,,,18.4,,-59326.2,-29639.7,-59326.2,qlearning,4042,-5716.9,0,0.0,0,7
train,36,4078,0.365,2582,15.04,34.61,6.62,24,retraso,-2.316,1924,604,1.197,2505,278.1,95.9,223,5.9599,,,,,18.1,,-56371.5,-27357.3,-56371.5,qlearning,4042,-5293.3,0,0.0,0,8
train,37,4079,0.355,2582,16.91,37.27,6.8,25,retraso,-2.376,1901,595,1.27,2505,281.6,97.3,223,5.197,,,,,18.2,,-56580.2,-27875.1,-56580.2,qlearning,4042,-5368.1,0,0.0,0,6
train,38,4080,0.345,2582,16.6,36.21,6.74,24,retraso,-2.359,1919,608,1.214,2501,280.4,96.9,223,5.0884,,,,,21.1,,-56266.8,-27873.4,-56266.8,qlearning,4042,-5384.9,0,0.0,0,6
train,39,4081,0.335,2582,16.36,36.56,6.64,25,retraso,-2.296,1896,617,1.267,2501,281.1,97.1,223,4.0036,,,,,15.1,,-56117.2,-27079.3,-56117.2,qlearning,4042,-5199.8,0,0.0,0,7
train,40,4082,0.325,2582,17.33,37.38,6.91,31,retraso,-2.428,1917,590,1.242,2509,282.6,97.6,223,5.5005,35.71,15.45,35.71,35.78,17.1,35.745,-57495.6,-28461.3,-57495.6,qlearning,4042,-5514.1,0,0.0,0,9
train,41,4083,0.316,2582,16.92,37.24,6.98,28,retraso,-2.433,1881,628,1.271,2505,283.3,97.8,223,6.3779,,,,,13.9,,-57901.9,-28384.6,-57901.9,qlearning,4042,-5489.2,0,0.0,0,10
train,42,4084,0.307,2582,14.88,34.55,6.22,26,retraso,-2.128,1866,641,1.225,2499,279.1,96.2,223,5.8285,,,,,13.0,,-54621.2,-24990.3,-54621.2,qlearning,4042,-4788.1,0,0.0,0,7
train,43,4085,0.299,2582,13.0,31.38,7.21,27,retraso,-2.556,1945,528,1.034,2504,272.6,93.9,223,5.1512,,,,,11.9,,-58487.9,-29828.7,-58487.9,qlearning,4042,-5780.9,0,0.0,0,6
train,44,4086,0.29,2582,15.51,35.29,6.31,25,retraso,-2.178,1875,627,1.211,2499,279.5,96.4,223,4.9295,,,,,12.7,,-53974.7,-25489.3,-53974.7,qlearning,4042,-4901.2,0,0.0,0,7
train,45,4087,0.282,2582,17.71,37.8,6.95,28,retraso,-2.45,1918,558,1.209,2502,281.9,97.6,223,5.904,,,,,11.0,,-56567.0,-28594.6,-56567.0,qlearning,4042,-5520.0,0,0.0,0,8
train,46,4088,0.274,2582,14.4,33.39,6.83,26,retraso,-2.396,1916,579,1.141,2504,275.9,95.1,223,4.1041,,,,,14.0,,-56369.3,-28048.4,-56369.3,qlearning,4042,-5419.9,0,0.0,0,7
train,47,4089,0.266,2582,14.39,32.97,7.06,25,retraso,-2.492,1933,553,1.115,2507,274.8,94.8,223,4.8315,,,,,14.0,,-57363.9,-29183.8,-57363.9,qlearning,4042,-5644.6,0,0.0,0,7
train,48,4090,0.259,2582,16.86,37.07,5.78,24,retraso,-1.975,1876,649,1.245,2504,281.1,97.2,223,5.7728,,,,,14.1,,-50898.6,-23245.5,-50898.6,qlearning,4042,-4473.0,0,0.0,0,8
