modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,4043,1.0,1810,38.06,88.72,17.23,53,colas,-9.233,1362,449,3.612,1684,328.4,114.2,138,4.4228,,,,,6.6,,-163177.0,-76503.7,-163953.0,qlearning,4042,-15068.1,0,0.0,0,29
train,2,4044,0.972,1810,33.87,79.35,15.33,63,colas,-8.206,1361,464,3.167,1693,313.3,108.7,161,5.947,,,,,6.4,,-146075.5,-68327.0,-146289.5,qlearning,4042,-13441.1,0,0.0,0,24
train,3,4045,0.944,1810,37.47,87.81,17.03,54,colas,-9.1,1356,452,3.583,1700,327.7,113.8,175,5.5117,,,,,6.6,,-161687.0,-75320.1,-162039.0,qlearning,4042,-14814.8,0,0.0,0,24
train,4,4046,0.917,1810,33.19,81.6,14.99,48,colas,-7.964,1370,453,3.308,1690,314.8,109.3,182,4.7446,,,,,6.6,,-148895.7,-66472.2,-148949.7,qlearning,4042,-13077.6,0,0.0,0,23
train,5,4047,0.891,1810,24.13,58.75,11.28,40,colas,-5.936,1327,456,2.45,1724,282.7,97.6,185,5.8011,,,,,6.1,,-106622.6,-48597.0,-106682.6,qlearning,4042,-9498.3,0,0.0,0,22
train,6,4048,0.866,1810,23.51,57.46,11.36,35,colas,-5.955,1295,429,2.394,1721,281.5,97.1,186,4.6998,,,,,6.0,,-104040.5,-47461.3,-104060.5,qlearning,4042,-9241.5,0,0.0,0,21
train,7,4049,0.841,1810,25.33,62.0,12.02,49,colas,-6.409,1311,437,2.607,1720,288.4,99.6,192,6.1061,,,,,6.3,,-112951.0,-51464.0,-113051.0,qlearning,4042,-10075.0,0,0.0,0,24
train,8,4050,0.818,1810,23.97,58.33,11.48,42,colas,-6.034,1294,449,2.467,1720,282.1,97.4,196,5.187,,,,,6.0,,-105896.7,-48442.3,-105944.7,qlearning,4042,-9437.6,0,0.0,0,22
train,9,4051,0.794,1810,23.8,58.51,11.45,44,colas,-6.016,1286,458,2.52,1733,284.5,98.0,197,5.8204,,,,,6.2,,-105969.1,-47945.3,-105969.1,qlearning,4042,-9385.5,0,0.0,0,18
train,10,4052,0.772,1810,24.19,59.53,11.38,38,colas,-5.966,1313,459,2.555,1715,284.8,98.4,198,6.1533,28.36,10.46,28.36,27.69,6.2,28.025,-107370.4,-48471.9,-107370.4,qlearning,4042,-9474.4,0,0.0,0,19
