modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,2043,1.0,2582,22.03,44.53,9.72,42,retraso,-3.463,1900,633,1.434,2497,297.1,102.6,124,6.4094,,,,,11.2,,-74664.6,-40382.0,-74664.6,qlearning,2042,-7894.9,0,0.0,0,11
train,2,2044,0.972,2582,18.31,40.01,10.26,35,retraso,-3.642,1906,618,1.394,2498,290.6,100.1,154,4.2471,,,,,11.3,,-77552.0,-42392.0,-77552.0,qlearning,2042,-8292.2,0,0.0,0,11
train,3,2045,0.944,2582,17.76,39.25,9.48,49,retraso,-3.359,1901,634,1.356,2501,289.0,99.5,164,8.0754,,,,,12.7,,-74194.0,-39127.1,-74194.0,qlearning,2042,-7659.5,0,0.0,0,17
train,4,2046,0.917,2582,15.37,35.85,8.07,31,retraso,-2.817,1912,638,1.253,2496,283.0,97.3,170,5.3471,,,,,12.4,,-65457.0,-33272.3,-65457.0,qlearning,2042,-6464.9,0,0.0,0,9
train,5,2047,0.891,2582,21.27,44.31,9.12,42,retraso,-3.221,1902,640,1.509,2498,296.3,102.3,180,5.7065,,,,,14.5,,-71598.6,-37754.2,-71598.6,qlearning,2042,-7362.2,0,0.0,0,11
train,6,2048,0.866,2582,18.14,39.74,9.6,34,retraso,-3.398,1905,604,1.384,2499,289.9,99.8,189,5.8609,,,,,12.9,,-74639.7,-39506.6,-74639.7,qlearning,2042,-7706.5,0,0.0,0,12
train,7,2049,0.841,2582,20.73,43.16,9.8,39,retraso,-3.452,1917,632,1.488,2492,295.5,101.9,197,5.7293,,,,,15.0,,-76527.2,-40748.7,-76527.2,qlearning,2042,-7931.6,0,0.0,0,12
train,8,2050,0.818,2582,18.38,40.16,9.04,38,retraso,-3.186,1883,639,1.416,2499,290.3,100.0,200,5.7313,,,,,12.1,,-70806.3,-36941.7,-70806.3,qlearning,2042,-7216.6,0,0.0,0,10
train,9,2051,0.794,2582,18.81,40.25,8.52,40,retraso,-3.005,1912,627,1.363,2503,289.4,99.8,206,6.735,,,,,11.6,,-67783.2,-35331.8,-67783.2,qlearning,2042,-6878.0,0,0.0,0,9
train,10,2052,0.772,2582,15.96,36.54,8.15,29,retraso,-2.86,1915,618,1.289,2503,283.5,97.6,206,5.298,44.62,23.41,44.62,37.43,13.5,41.025,-65459.5,-33502.1,-65459.5,qlearning,2042,-6536.9,0,0.0,0,10
train,11,2053,0.75,2582,22.53,45.29,8.72,34,retraso,-3.071,1924,612,1.464,2499,296.9,102.7,210,6.2913,,,,,12.5,,-68505.7,-36171.4,-68505.7,qlearning,2042,-7039.2,0,0.0,0,11
train,12,2054,0.729,2582,15.71,36.05,8.2,37,retraso,-2.859,1904,614,1.251,2503,282.6,97.3,211,6.4966,,,,,13.1,,-65349.1,-33547.1,-65349.1,qlearning,2042,-6500.7,0,0.0,0,8
train,13,2055,0.708,2582,16.63,37.55,8.93,37,retraso,-3.153,1934,593,1.29,2499,285.3,98.2,214,7.4604,,,,,12.1,,-70352.2,-37124.9,-70352.2,qlearning,2042,-7216.7,0,0.0,0,9
train,14,2056,0.688,2582,17.88,38.95,8.26,34,retraso,-2.881,1900,605,1.308,2509,286.7,98.9,215,6.6328,,,,,12.2,,-64936.4,-33746.9,-64936.4,qlearning,2042,-6517.5,0,0.0,0,10
train,15,2057,0.668,2582,16.04,36.26,7.43,31,retraso,-2.6,1910,594,1.251,2496,281.8,97.1,215,5.6245,,,,,11.5,,-60890.7,-30385.7,-60890.7,qlearning,2042,-5889.7,0,0.0,0,7
train,16,2058,0.649,2582,16.76,37.44,8.17,32,retraso,-2.869,1919,589,1.267,2502,284.0,97.9,217,5.7497,,,,,10.8,,-65165.8,-33658.5,-65165.8,qlearning,2042,-6516.2,0,0.0,0,10
train,17,2059,0.631,2582,20.48,42.74,7.96,31,retraso,-2.81,1926,583,1.43,2503,292.5,101.2,219,6.3604,,,,,11.4,,-64617.3,-32893.8,-64617.3,qlearning,2042,-6397.9,0,0.0,0,10
train,18,2060,0.613,2582,17.16,37.65,7.88,34,retraso,-2.768,1923,578,1.265,2503,284.4,98.1,219,5.5604,,,,,12.4,,-63445.1,-32363.2,-63445.1,qlearning,2042,-6286.5,0,0.0,0,11
train,19,2061,0.596,2582,16.97,36.88,7.16,28,retraso,-2.505,1929,581,1.196,2499,281.2,97.1,222,5.5581,,,,,11.1,,-58937.7,-29585.5,-58937.7,qlearning,2042,-5704.6,0,0.0,0,8
train,20,2062,0.579,2582,18.69,39.28,8.17,36,retraso,-2.88,1935,566,1.305,2505,286.7,99.1,222,6.6564,45.94,26.97,45.94,47.83,12.0,46.885,-64499.7,-33750.0,-64499.7,qlearning,2042,-6550.0,0,0.0,0,10
train,21,2063,0.562,2582,17.64,38.07,7.7,31,retraso,-2.725,1923,565,1.29,2504,284.5,98.3,222,5.986,,,,,11.0,,-61108.0,-31676.6,-61108.0,qlearning,2042,-6164.3,0,0.0,0,8
train,22,2064,0.546,2582,14.35,33.7,7.14,26,retraso,-2.491,1909,594,1.16,2501,277.3,95.5,224,6.1539,,,,,10.9,,-58351.4,-29125.2,-58351.4,qlearning,2042,-5641.8,0,0.0,0,10
train,23,2065,0.531,2582,13.65,32.66,7.81,35,retraso,-2.763,1934,561,1.085,2500,275.8,94.9,224,5.068,,,,,10.2,,-62388.4,-32341.5,-62388.4,qlearning,2042,-6274.2,0,0.0,0,10
train,24,2066,0.516,2582,16.91,37.34,7.27,32,retraso,-2.547,1897,587,1.253,2499,282.8,97.6,224,4.9815,,,,,10.3,,-59372.0,-29630.3,-59372.0,qlearning,2042,-5729.7,0,0.0,0,9
train,25,2067,0.501,2582,15.67,35.03,7.63,41,retraso,-2.71,1931,557,1.124,2505,278.9,96.2,225,5.9988,,,,,10.9,,-60807.6,-31593.3,-60807.6,qlearning,2042,-6139.1,0,0.0,0,9
train,26,2068,0.487,2582,16.58,36.12,7.0,33,retraso,-2.467,1918,580,1.188,2505,280.0,96.7,225,6.1373,,,,,11.9,,-57341.9,-28848.9,-57341.9,qlearning,2042,-5587.1,0,0.0,0,7
train,27,2069,0.473,2582,17.43,37.38,7.97,41,retraso,-2.836,1937,555,1.227,2503,283.2,97.8,228,6.2903,,,,,10.8,,-62679.4,-33070.8,-62679.4,qlearning,2042,-6432.1,0,0.0,0,11
train,28,2070,0.46,2582,14.76,34.11,7.5,30,retraso,-2.629,1911,583,1.169,2505,277.6,95.7,228,5.9062,,,,,10.6,,-60615.1,-30676.9,-60615.1,qlearning,2042,-5946.2,0,0.0,0,9
train,29,2071,0.447,2582,14.13,33.04,6.93,32,retraso,-2.42,1913,602,1.125,2507,275.9,95.1,229,5.4481,,,,,12.1,,-57178.7,-28439.2,-57178.7,qlearning,2042,-5504.1,0,0.0,0,7
train,30,2072,0.434,2582,14.9,34.35,7.07,29,retraso,-2.461,1913,581,1.148,2505,277.9,95.8,229,5.9823,186.33,129.87,186.33,120.0,12.2,153.165,-58307.3,-28897.8,-58307.3,qlearning,2042,-5566.5,0,0.0,0,8
train,31,2073,0.422,2582,18.8,39.99,7.07,33,retraso,-2.45,1909,599,1.337,2501,287.5,99.4,229,5.6148,,,,,11.9,,-58932.3,-28951.9,-58932.3,qlearning,2042,-5556.6,0,0.0,0,11
train,32,2074,0.41,2582,16.29,36.01,7.23,29,retraso,-2.553,1929,556,1.205,2503,280.2,96.7,231,5.8789,,,,,13.3,,-58772.7,-29762.7,-58772.7,qlearning,2042,-5775.2,0,0.0,0,7
train,33,2075,0.398,2582,18.96,39.37,7.83,33,retraso,-2.773,1940,531,1.27,2506,285.0,98.6,231,6.2392,,,,,11.5,,-61586.1,-32356.8,-61586.1,qlearning,2042,-6263.3,0,0.0,0,9
train,34,2076,0.387,2582,15.59,35.46,6.87,28,retraso,-2.387,1908,604,1.23,2510,280.7,96.8,232,6.7528,,,,,11.2,,-57942.3,-28054.3,-57942.3,qlearning,2042,-5420.1,0,0.0,0,7
train,35,2077,0.376,2582,15.47,35.15,7.05,28,retraso,-2.466,1924,573,1.168,2507,279.3,96.3,233,6.456,,,,,11.6,,-58390.3,-28999.4,-58390.3,qlearning,2042,-5593.5,0,0.0,0,7
train,36,2078,0.365,2582,19.09,39.76,7.33,43,retraso,-2.586,1930,562,1.27,2509,286.2,99.0,233,5.5103,,,,,12.5,,-59555.3,-30279.5,-59555.3,qlearning,2042,-5864.7,0,0.0,0,10
train,37,2079,0.355,2582,19.44,40.01,7.02,26,retraso,-2.468,1936,555,1.264,2501,286.1,99.1,233,5.6726,,,,,11.5,,-57315.2,-28955.5,-57315.2,qlearning,2042,-5597.2,0,0.0,0,8
train,38,2080,0.345,2582,15.23,34.35,6.77,25,retraso,-2.376,1977,560,1.126,2505,276.9,95.5,234,5.9263,,,,,11.2,,-57339.3,-28518.4,-57339.3,qlearning,2042,-5496.2,0,0.0,0,7
train,39,2081,0.335,2582,17.51,37.74,6.96,27,retraso,-2.446,1942,569,1.234,2504,282.3,97.6,235,5.9465,,,,,11.9,,-57303.5,-28975.7,-57303.5,qlearning,2042,-5583.6,0,0.0,0,7
train,40,2082,0.325,2582,19.23,40.08,7.24,46,retraso,-2.549,1929,609,1.31,2501,287.3,99.4,238,7.27,37.97,18.29,37.97,36.09,14.7,37.03,-60048.1,-30217.8,-60048.1,qlearning,2042,-5849.5,0,0.0,0,9
train,41,2083,0.316,2582,17.13,37.26,7.35,43,retraso,-2.588,1925,568,1.228,2508,282.3,97.5,239,6.2205,,,,,17.7,,-59416.8,-30302.3,-59416.8,qlearning,2042,-5861.0,0,0.0,0,10
train,42,2084,0.307,2582,14.67,34.26,6.38,22,retraso,-2.197,1884,624,1.192,2505,277.6,95.7,239,4.8396,,,,,12.9,,-54941.8,-25792.4,-54941.8,qlearning,2042,-4962.2,0,0.0,0,7
train,43,2085,0.299,2582,16.41,36.36,6.36,27,retraso,-2.205,1894,624,1.213,2507,280.3,96.8,239,5.4814,,,,,13.2,,-54300.0,-25996.8,-54300.0,qlearning,2042,-4999.9,0,0.0,0,8
train,44,2086,0.29,2582,14.25,33.46,7.17,32,retraso,-2.517,1918,589,1.145,2496,276.4,95.2,240,5.8438,,,,,14.7,,-58863.0,-29573.9,-58863.0,qlearning,2042,-5715.7,0,0.0,0,6
train,45,2087,0.282,2582,15.39,34.79,7.4,31,retraso,-2.604,1909,579,1.199,2503,278.6,96.1,242,6.6572,,,,,11.9,,-59767.6,-30301.5,-59767.6,qlearning,2042,-5875.3,0,0.0,0,9
train,46,2088,0.274,2582,15.36,34.75,6.49,24,retraso,-2.258,1918,599,1.163,2502,278.3,96.0,242,4.9606,,,,,12.2,,-54931.2,-26707.0,-54931.2,qlearning,2042,-5140.8,0,0.0,0,7
train,47,2089,0.266,2582,13.91,32.57,7.21,24,retraso,-2.551,1919,563,1.066,2496,274.5,94.6,242,4.4005,,,,,15.8,,-58514.7,-29817.6,-58514.7,qlearning,2042,-5755.0,0,0.0,0,7
train,48,2090,0.259,2582,18.07,38.45,6.91,32,retraso,-2.412,1901,603,1.296,2507,283.6,98.1,242,6.531,,,,,14.1,,-57067.9,-28292.3,-57067.9,qlearning,2042,-5455.1,0,0.0,0,7
train,49,2091,0.251,2582,16.47,36.12,6.42,25,retraso,-2.245,1913,588,1.208,2504,279.4,96.5,242,3.9349,,,,,12.7,,-54671.4,-26327.7,-54671.4,qlearning,2042,-5085.6,0,0.0,0,6
train,50,2092,0.244,2582,12.93,32.1,6.67,27,retraso,-2.321,1908,591,1.118,2498,274.4,94.4,242,3.4359,103.67,70.05,103.67,37.16,13.2,70.415,-56582.1,-27216.1,-56582.1,qlearning,2042,-5250.7,0,0.0,0,7
train,51,2093,0.237,2582,11.9,30.14,6.13,21,retraso,-2.111,1910,605,1.058,2501,270.3,93.0,243,5.6945,,,,,11.2,,-53234.7,-25013.4,-53234.7,qlearning,2042,-4799.6,0,0.0,0,6
train,52,2094,0.23,2582,14.12,32.92,6.44,24,retraso,-2.239,1912,592,1.122,2504,275.1,94.9,243,6.2238,,,,,13.1,,-54575.8,-26380.6,-54575.8,qlearning,2042,-5078.4,0,0.0,0,7
train,53,2095,0.224,2582,18.32,39.03,6.96,30,retraso,-2.434,1918,571,1.343,2505,284.8,98.5,243,6.4533,,,,,11.1,,-57692.8,-28435.5,-57692.8,qlearning,2042,-5498.3,0,0.0,0,7
train,54,2096,0.218,2582,13.06,31.72,6.78,32,retraso,-2.379,1904,592,1.056,2504,273.4,94.1,243,5.0165,,,,,12.2,,-56462.6,-27771.4,-56462.6,qlearning,2042,-5374.7,0,0.0,0,7
train,55,2097,0.211,2582,15.69,35.19,6.44,22,retraso,-2.227,1910,598,1.178,2507,278.9,96.3,243,5.1176,,,,,13.6,,-54715.4,-26369.0,-54715.4,qlearning,2042,-5050.3,0,0.0,0,6
train,56,2098,0.205,2582,16.75,36.77,6.43,25,retraso,-2.228,1901,595,1.229,2503,281.4,97.2,243,5.4018,,,,,15.9,,-54911.6,-26146.7,-54911.6,qlearning,2042,-5033.3,0,0.0,0,7
train,57,2099,0.2,2582,12.06,30.49,6.29,20,retraso,-2.176,1892,614,1.104,2507,272.0,93.6,243,5.377,,,,,16.9,,-54112.8,-25523.3,-54112.8,qlearning,2042,-4916.2,0,0.0,0,6
train,58,2100,0.194,2582,16.34,35.95,6.16,21,retraso,-2.121,1885,629,1.238,2508,279.5,96.6,243,4.6156,,,,,21.9,,-53095.3,-24948.7,-53095.3,qlearning,2042,-4796.6,0,0.0,0,6
train,59,2101,0.188,2582,16.3,36.2,6.58,36,retraso,-2.304,1898,597,1.241,2508,280.0,96.7,243,5.9114,,,,,11.3,,-54989.3,-26867.9,-54989.3,qlearning,2042,-5196.8,0,0.0,0,7
train,60,2102,0.183,2582,13.8,32.64,6.39,21,retraso,-2.211,1885,610,1.109,2506,274.7,94.7,243,4.9234,35.03,16.06,35.03,35.52,13.1,35.275,-54002.0,-25851.8,-54002.0,qlearning,2042,-4975.4,0,0.0,0,6
train,61,2103,0.178,2582,14.64,33.75,6.08,25,retraso,-2.083,1881,621,1.183,2503,276.5,95.4,243,4.4058,,,,,17.0,,-52374.8,-24465.6,-52374.8,qlearning,2042,-4692.6,0,0.0,0,6
train,62,2104,0.173,2582,15.12,34.35,6.7,24,retraso,-2.336,1890,600,1.183,2504,277.3,95.7,243,4.6938,,,,,12.2,,-56000.1,-27233.2,-56000.1,qlearning,2042,-5257.1,0,0.0,0,7
train,63,2105,0.168,2582,12.61,31.22,6.14,24,retraso,-2.12,1894,621,1.116,2505,273.0,93.9,243,4.7676,,,,,17.1,,-53725.2,-24955.7,-53725.2,qlearning,2042,-4808.9,0,0.0,0,7
train,64,2106,0.163,2582,13.6,32.58,6.01,24,retraso,-2.07,1887,622,1.122,2504,274.6,94.6,243,4.1165,,,,,14.9,,-52853.5,-24351.2,-52853.5,qlearning,2042,-4676.7,0,0.0,0,7
train,65,2107,0.158,2582,13.48,32.74,6.31,25,retraso,-2.168,1881,630,1.21,2501,275.8,95.0,243,5.558,,,,,18.6,,-54281.3,-25444.0,-54281.3,qlearning,2042,-4897.9,0,0.0,0,7
train,66,2108,0.154,2582,12.8,31.74,5.8,25,retraso,-1.967,1872,631,1.142,2505,273.7,94.2,243,3.5744,,,,,13.8,,-51668.9,-23186.0,-51668.9,qlearning,2042,-4426.6,0,0.0,0,6
train,67,2109,0.15,2582,18.07,38.63,6.22,23,retraso,-2.15,1915,607,1.292,2506,283.3,98.0,243,4.7625,,,,,14.4,,-53625.1,-25470.4,-53625.1,qlearning,2042,-4900.9,0,0.0,0,7
train,68,2110,0.145,2582,17.59,38.39,6.45,35,retraso,-2.221,1878,646,1.3,2503,284.8,98.3,246,5.8791,,,,,16.4,,-55353.1,-26076.8,-55353.1,qlearning,2042,-5030.6,0,0.0,0,8
train,69,2111,0.141,2582,15.23,34.35,6.15,21,retraso,-2.124,1920,591,1.154,2506,276.9,95.6,246,4.6816,,,,,15.7,,-53283.8,-25105.2,-53283.8,qlearning,2042,-4830.8,0,0.0,0,7
train,70,2112,0.137,2582,13.96,33.17,6.23,25,retraso,-2.139,1885,626,1.188,2502,276.4,95.2,246,4.0807,37.33,16.46,37.33,36.39,14.3,36.86,-53991.0,-25172.2,-53991.0,qlearning,2042,-4838.4,0,0.0,0,7
train,71,2113,0.133,2582,12.28,31.13,5.96,24,retraso,-2.037,1901,613,1.149,2504,273.2,94.0,246,5.1645,,,,,13.2,,-52592.5,-24051.3,-52592.5,qlearning,2042,-4620.6,0,0.0,0,6
train,72,2114,0.13,2582,14.09,32.97,6.45,22,retraso,-2.256,1895,607,1.134,2508,274.9,94.8,246,4.7693,,,,,10.1,,-54803.1,-26372.8,-54803.1,qlearning,2042,-5095.5,0,0.0,0,6
train,73,2115,0.126,2582,12.82,31.49,5.71,26,retraso,-1.925,1871,642,1.123,2504,272.6,93.9,246,5.0067,,,,,15.3,,-50870.7,-22838.3,-50870.7,qlearning,2042,-4343.8,0,0.0,0,7
train,74,2116,0.122,2582,17.58,38.19,6.24,22,retraso,-2.148,1891,605,1.3,2508,283.0,97.9,246,4.0374,,,,,16.9,,-53948.5,-25262.2,-53948.5,qlearning,2042,-4838.3,0,0.0,0,7
train,75,2117,0.119,2582,13.98,33.35,5.78,23,retraso,-1.961,1868,647,1.187,2507,276.3,95.2,246,4.5712,,,,,12.1,,-51597.9,-23099.1,-51597.9,qlearning,2042,-4423.2,0,0.0,0,7
train,76,2118,0.115,2582,15.4,35.3,5.44,27,retraso,-1.847,1880,657,1.231,2504,279.2,96.3,246,4.2174,,,,,11.2,,-50175.2,-21806.9,-50175.2,qlearning,2042,-4199.9,0,0.0,0,6
train,77,2119,0.112,2582,17.54,37.97,6.01,27,retraso,-2.054,1888,626,1.309,2501,283.4,98.0,246,3.409,,,,,14.9,,-52632.6,-24229.2,-52632.6,qlearning,2042,-4653.0,0,0.0,0,7
train,78,2120,0.109,2582,11.13,29.78,5.68,26,retraso,-1.921,1874,636,1.114,2504,271.0,93.1,246,3.9018,,,,,13.1,,-51653.8,-22624.2,-51653.8,qlearning,2042,-4332.7,0,0.0,0,7
train,79,2121,0.106,2582,13.36,32.0,5.63,24,retraso,-1.911,1871,636,1.146,2504,273.4,94.2,246,3.3352,,,,,11.1,,-50162.1,-22452.2,-50162.1,qlearning,2042,-4306.3,0,0.0,0,6
train,80,2122,0.103,2582,12.32,30.96,6.02,24,retraso,-2.062,1886,616,1.1,2504,272.0,93.6,246,4.0041,35.54,16.43,35.54,34.36,14.0,34.95,-52898.4,-24294.8,-52898.4,qlearning,2042,-4652.9,0,0.0,0,6
train,81,2123,0.1,2582,15.7,35.5,6.04,34,retraso,-2.066,1877,634,1.239,2507,279.8,96.5,246,4.7437,,,,,11.9,,-53085.1,-24178.5,-53085.1,qlearning,2042,-4660.0,0,0.0,0,7
train,82,2124,0.097,2582,10.62,28.85,5.59,22,retraso,-1.883,1870,649,1.079,2506,269.0,92.5,246,4.2853,,,,,12.9,,-50042.3,-22295.2,-50042.3,qlearning,2042,-4252.8,0,0.0,0,6
train,83,2125,0.094,2582,10.76,28.8,5.87,23,retraso,-2.002,1879,616,1.031,2506,268.4,92.3,246,3.2558,,,,,13.0,,-51462.9,-23589.3,-51462.9,qlearning,2042,-4505.0,0,0.0,0,6
train,84,2126,0.092,2582,13.98,32.92,5.86,23,retraso,-2.001,1916,636,1.157,2509,274.5,94.6,246,4.4223,,,,,11.0,,-52031.9,-24035.1,-52031.9,qlearning,2042,-4597.8,0,0.0,0,6
