t,semaforo_C11,semaforo_C12,semaforo_C13,semaforo_C21,semaforo_C22,semaforo_C23,semaforo_C31,semaforo_C32,semaforo_C33
57,2,0,0,0,0,0,0,0,2
58,2,0,0,0,0,0,0,0,2
59,2,0,0,0,0,0,0,0,3
60,2,0,0,0,0,0,0,0,3
61,2,1,1,1,1,1,0,1,3
62,2,1,1,1,1,1,0,1,0
63,2,1,1,1,1,1,0,1,0
64,2,2,2,2,2,2,0,2,0
65,2,2,2,2,2,2,0,2,0
66,2,2,2,2,2,2,0,2,0
67,2,2,2,2,2,2,0,2,0
68,2,2,2,2,2,2,0,2,0
69,2,2,2,2,2,2,0,2,0
70,2,2,2,2,2,2,0,2,0
71,2,2,2,2,2,2,0,2,0
72,2,2,2,2,2,2,0,2,0
73,2,2,2,2,2,2,0,2,0
74,2,3,3,3,3,3,0,3,0
75,2,3,3,3,3,3,0,3,0
76,2,3,3,3,3,3,0,3,0
77,2,0,0,0,0,0,0,0,0
78,2,0,0,0,0,0,0,0,0
79,2,0,0,0,0,0,0,0,0
80,3,0,0,0,0,0,0,0,0
81,3,0,0,0,0,0,0,0,0
82,3,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0
87,0,1,0,1,0,1,0,0,0
88,0,1,0,1,0,1,0,0,0
89,0,1,0,1,0,1,0,0,0
90,0,2,0,2,0,2,0,0,0
91,0,2,0,2,0,2,0,0,0
92,0,2,0,2,0,2,1,0,0
93,1,2,0,2,0,2,1,0,0
94,1,2,0,2,0,2,1,0,0
95,1,2,0,2,0,2,2,0,0
96,2,2,0,2,0,2,2,0,0
97,2,2,0,2,1,2,2,0,0
98,2,2,0,2,1,2,2,0,0
99,2,2,0,2,1,2,2,0,0
100,2,3,0,3,2,3,2,0,0
101,2,3,0,3,2,3,2,0,0
102,2,3,1,3,2,3,2,0,1
103,2,0,1,0,2,0,2,0,1
104,2,0,1,0,2,0,2,0,1
105,2,0,2,0,2,0,3,0,2
106,3,0,2,0,2,0,3,0,2
107,3,0,2,0,2,0,3,1,2
108,3,0,2,0,2,0,0,1,2
109,0,0,2,0,2,0,0,1,2
110,0,0,2,0,3,0,0,2,2
111,0,0,2,0,3,0,0,2,2
112,0,0,2,0,3,0,0,2,2
113,0,0,2,1,0,0,0,2,2
114,0,0,2,1,0,0,0,2,2
115,0,0,3,1,0,0,0,2,3
116,0,0,3,2,0,0,0,2,3
117,0,0,3,2,0,0,0,2,3
118,0,0,0,2,0,0,0,2,0
119,0,0,0,2,0,0,0,2,0
120,0,0,0,2,0,0,0,3,0
121,0,0,0,2,0,0,0,3,0
122,0,0,0,2,0,0,0,3,0
123,0,0,0,2,1,0,1,0,0
124,0,0,0,2,1,0,1,0,0
125,0,0,0,2,1,0,1,0,0
126,0,0,0,3,2,0,2,0,0
127,0,0,0,3,2,0,2,0,0
128,0,0,1,3,2,0,2,0,1
129,0,0,1,0,2,0,2,0,1
130,0,0,1,0,2,0,2,0,1
131,0,0,2,0,2,0,2,0,2
132,0,0,2,0,2,0,2,0,2
133,0,1,2,0,2,0,2,0,2
134,0,1,2,0,2,0,2,0,2
135,0,1,2,0,2,0,2,0,2
136,0,2,2,0,3,0,3,0,2
137,0,2,2,0,3,0,3,0,2
138,0,2,2,0,3,1,3,0,2
139,0,2,2,1,0,1,0,0,2
140,0,2,2,1,0,1,0,0,2
141,0,2,3,1,0,2,0,0,3
142,0,2,3,2,0,2,0,0,3
143,0,2,3,2,0,2,0,1,3
144,0,2,0,2,0,2,0,1,0
145,0,2,0,2,0,2,0,1,0
146,0,3,0,2,0,2,0,2,0
147,0,3,0,2,0,2,0,2,0
148,0,3,0,2,0,2,0,2,0
149,1,0,0,2,1,2,1,2,0
150,1,0,0,2,1,2,1,2,0
151,1,0,0,2,1,3,1,2,0
152,2,0,0,3,2,3,2,2,0
153,2,0,0,3,2,3,2,2,0
154,2,0,0,3,2,0,2,2,0
155,2,0,0,0,2,0,2,2,0
156,2,0,0,0,2,0,2,3,0
157,2,0,0,0,2,0,2,3,0
158,2,0,0,0,2,0,2,3,0
159,2,0,0,0,2,0,2,0,0
160,2,0,0,0,2,0,2,0,0
161,2,0,0,0,2,0,2,0,0
162,3,0,0,0,3,0,3,0,0
163,3,0,0,0,3,0,3,0,0
164,3,1,0,0,3,1,3,0,0
165,0,1,0,0,0,1,0,0,0
166,0,1,0,0,0,1,0,0,0
167,0,2,0,0,0,2,0,0,0
168,0,2,0,0,0,2,0,0,0
169,0,2,0,0,0,2,0,0,1
170,0,2,0,0,0,2,0,0,1
171,0,2,0,0,0,2,0,0,1
172,0,2,0,0,0,2,0,0,2
173,0,2,0,0,0,2,0,0,2
174,0,2,1,0,0,2,0,0,2
175,1,2,1,0,1,2,1,0,2
176,1,2,1,0,1,2,1,0,2
177,1,3,2,0,1,3,1,0,2
178,2,3,2,0,2,3,2,0,2
179,2,3,2,0,2,3,2,0,2
180,2,0,2,0,2,0,2,0,2
181,2,0,2,0,2,0,2,0,2
182,2,0,2,0,2,0,2,0,3
183,2,0,2,0,2,0,2,0,3
184,2,0,2,0,2,0,2,1,3
185,2,0,2,0,2,0,2,1,0
186,2,0,2,0,2,0,2,1,0
187,2,0,3,0,2,0,2,2,0
188,3,0,3,0,3,0,3,2,0
189,3,0,3,0,3,0,3,2,0
190,3,0,0,1,3,0,3,2,0
191,0,0,0,1,0,0,0,2,0
192,0,0,0,1,0,0,0,2,0
193,0,0,0,2,0,0,0,2,0
194,0,0,0,2,0,0,0,2,0
195,0,0,0,2,0,0,0,2,0
196,0,0,0,2,0,0,0,2,0
197,0,0,0,2,0,0,0,3,0
198,0,0,0,2,0,0,0,3,0
199,0,0,0,2,0,0,0,3,0
200,0,0,1,2,0,0,0,0,1
201,0,0,1,2,1,0,0,0,1
202,0,0,1,2,1,0,0,0,1
203,0,0,2,3,1,0,0,0,2
204,0,0,2,3,2,0,0,0,2
205,0,0,2,3,2,1,0,0,2
206,0,0,2,0,2,1,0,0,2
207,0,0,2,0,2,1,0,0,2
208,0,0,2,0,2,2,0,0,2
209,0,0,2,0,2,2,0,0,2
210,0,1,2,0,2,2,0,0,2
211,0,1,2,0,2,2,0,0,2
212,0,1,2,0,2,2,0,0,2
213,0,2,3,0,2,2,0,0,3
214,0,2,3,0,3,2,0,0,3
215,0,2,3,0,3,2,0,0,3
216,0,2,0,1,3,2,0,0,0
217,0,2,0,1,0,2,0,0,0
218,0,2,0,1,0,3,0,0,0
219,0,2,0,2,0,3,0,0,0
220,0,2,0,2,0,3,0,1,0
221,0,2,0,2,0,0,0,1,0
222,0,2,0,2,0,0,0,1,0
223,0,3,0,2,0,0,0,2,0
224,0,3,0,2,0,0,0,2,0
225,0,3,0,2,0,0,0,2,0
226,1,0,0,2,0,0,1,2,0
227,1,0,0,2,1,0,1,2,0
228,1,0,0,2,1,0,1,2,0
229,2,0,0,3,1,0,2,2,0
230,2,0,0,3,2,0,2,2,0
231,2,0,0,3,2,0,2,2,0
232,2,0,0,0,2,0,2,2,0
233,2,0,0,0,2,0,2,3,0
234,2,0,0,0,2,0,2,3,0
235,2,0,0,0,2,0,2,3,0
236,2,0,0,0,2,1,2,0,0
237,2,0,0,0,2,1,2,0,0
238,2,0,0,0,2,1,2,0,0
239,3,0,0,0,2,2,3,0,0
240,3,0,0,0,3,2,3,0,0
241,3,0,1,0,3,2,3,0,1
242,0,0,1,0,3,2,0,0,1
243,0,0,1,0,0,2,0,0,1
244,0,0,2,0,0,2,0,0,2
245,0,0,2,0,0,2,0,0,2
246,0,1,2,0,0,2,0,0,2
247,0,1,2,1,0,2,0,0,2
248,0,1,2,1,0,2,0,0,2
249,0,2,2,1,0,3,0,0,2
250,0,2,2,2,0,3,0,0,2
251,0,2,2,2,0,3,0,0,2
252,1,2,2,2,0,0,1,0,2
253,1,2,2,2,1,0,1,0,2
254,1,2,3,2,1,0,1,0,3
255,2,2,3,2,1,0,2,0,3
256,2,2,3,2,2,0,2,0,3
257,2,2,0,2,2,0,2,0,0
258,2,2,0,2,2,0,2,0,0
259,2,3,0,2,2,0,2,0,0
260,2,3,0,3,2,0,2,0,0
261,2,3,0,3,2,0,2,0,0
262,2,0,0,3,2,0,2,0,0
263,2,0,0,0,2,0,2,0,0
264,2,0,0,0,2,0,2,0,0
265,3,0,0,0,2,0,3,0,0
266,3,0,0,0,3,0,3,1,0
267,3,0,0,0,3,0,3,1,0
268,0,0,0,0,3,0,0,1,0
269,0,0,0,0,0,0,0,2,0
270,0,0,0,0,0,0,0,2,0
271,0,0,0,0,0,0,0,2,0
272,0,0,1,0,0,0,0,2,1
273,0,0,1,0,0,0,0,2,1
274,0,0,1,0,0,0,0,2,1
275,0,0,2,0,0,0,0,2,2
276,0,0,2,0,0,0,0,2,2
277,0,0,2,0,0,1,0,2,2
278,0,0,2,0,0,1,0,2,2
279,0,0,2,0,0,1,0,3,2
280,0,0,2,0,0,2,0,3,2
281,0,0,2,0,0,2,0,3,2
282,0,1,2,0,0,2,0,0,2
283,1,1,2,1,0,2,1,0,2
284,1,1,2,1,1,2,1,0,2
285,1,2,3,1,1,2,1,0,3
286,2,2,3,2,1,2,2,0,3
287,2,2,3,2,2,2,2,0,3
288,2,2,0,2,2,2,2,0,0
289,2,2,0,2,2,2,2,0,0
290,2,2,0,2,2,3,2,0,0
291,2,2,0,2,2,3,2,0,0
292,2,2,0,2,2,3,2,0,0
293,2,2,0,2,2,0,2,0,0
294,2,2,0,2,2,0,2,0,0
295,2,3,0,2,2,0,2,0,0
296,3,3,0,3,2,0,3,0,0
297,3,3,0,3,3,0,3,0,0
298,3,0,0,3,3,0,3,0,0
299,0,0,0,0,3,0,0,0,0
300,0,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0,0
302,0,0,0,0,0,0,0,0,0
303,0,0,0,0,0,1,0,0,0
304,0,0,0,0,0,1,0,0,0
305,0,0,0,0,0,1,0,0,0
306,0,0,0,0,0,2,0,0,0
307,0,0,0,0,0,2,0,0,0
308,0,0,0,0,0,2,0,0,1
309,1,0,0,1,0,2,1,0,1
310,1,0,0,1,0,2,1,0,1
311,1,0,0,1,0,2,1,0,2
312,2,0,0,2,0,2,2,0,2
313,2,0,1,2,0,2,2,0,2
314,2,0,1,2,0,2,2,0,2
315,2,0,1,2,0,2,2,0,2
316,2,0,2,2,0,3,2,0,2
317,2,0,2,2,0,3,2,1,2
318,2,0,2,2,0,3,2,1,2
319,2,0,2,2,0,0,2,1,2
320,2,0,2,2,1,0,2,2,2
321,2,0,2,2,1,0,2,2,3
322,3,0,2,3,1,0,3,2,3
323,3,1,2,3,2,0,3,2,3
324,3,1,2,3,2,0,3,2,0
325,0,1,2,0,2,0,0,2,0
326,0,2,3,0,2,0,0,2,0
327,0,2,3,0,2,0,0,2,0
328,0,2,3,0,2,0,0,2,0
329,0,2,0,0,2,0,0,2,0
330,0,2,0,0,2,0,0,3,0
331,0,2,0,0,2,0,0,3,0
332,0,2,0,0,2,0,0,3,0
333,0,2,0,0,3,0,0,0,0
334,0,2,0,0,3,0,0,0,0
335,1,2,0,0,3,0,0,0,0
336,1,3,0,0,0,0,0,0,0
337,1,3,0,0,0,0,0,0,0
338,2,3,0,0,0,0,0,0,0
339,2,0,1,0,0,1,0,0,1
340,2,0,1,1,0,1,1,0,1
341,2,0,1,1,0,1,1,0,1
342,2,0,2,1,0,2,1,0,2
343,2,0,2,2,0,2,2,0,2
344,2,0,2,2,0,2,2,0,2
345,2,0,2,2,0,2,2,0,2
346,2,0,2,2,0,2,2,0,2
347,2,0,2,2,0,2,2,0,2
348,3,0,2,2,0,2,2,0,2
349,3,0,2,2,0,2,2,0,2
350,3,0,2,2,0,2,2,0,2
351,0,0,2,2,1,2,2,0,2
352,0,0,3,2,1,3,2,0,3
353,0,0,3,3,1,3,3,1,3
354,0,0,3,3,2,3,3,1,3
355,0,0,0,3,2,0,3,1,0
356,0,0,0,0,2,0,0,2,0
357,0,0,0,0,2,0,0,2,0
358,0,0,0,0,2,0,0,2,0
359,0,0,0,0,2,0,0,2,0
360,0,0,0,0,2,0,0,2,0
361,0,0,0,0,2,0,0,2,0
362,0,0,0,0,2,0,0,2,0
363,0,0,0,0,2,0,0,2,0
364,0,0,0,0,3,0,0,2,0
365,0,0,0,0,3,0,0,2,1
366,0,0,0,1,3,0,0,3,1
367,0,0,0,1,0,0,0,3,1
368,0,0,0,1,0,0,0,3,2
369,0,0,0,2,0,0,0,0,2
370,0,0,0,2,0,0,0,0,2
371,0,0,0,2,0,0,0,0,2
372,0,0,0,2,0,0,0,0,2
373,0,0,0,2,0,0,0,0,2
374,0,0,0,2,0,0,0,0,2
375,0,0,1,2,0,1,0,0,2
376,1,0,1,2,0,1,1,0,2
377,1,0,1,2,0,1,1,0,2
378,1,0,2,2,0,2,1,0,3
379,2,0,2,3,0,2,2,0,3
380,2,0,2,3,0,2,2,0,3
381,2,0,2,3,0,2,2,0,0
382,2,0,2,0,0,2,2,0,0
383,2,0,2,0,0,2,2,0,0
384,2,1,2,0,0,2,2,0,0
385,2,1,2,0,0,2,2,0,0
386,2,1,2,0,0,2,2,0,0
387,2,2,2,0,1,2,2,0,0
388,2,2,3,0,1,3,2,0,0
389,3,2,3,0,1,3,3,1,0
390,3,2,3,0,2,3,3,1,0
391,3,2,0,0,2,0,3,1,0
392,0,2,0,0,2,0,0,2,0
393,0,2,0,0,2,0,0,2,0
394,0,2,0,0,2,0,0,2,0
395,0,2,0,0,2,0,0,2,0
396,0,2,0,0,2,0,0,2,0
397,0,3,0,0,2,0,0,2,0
398,0,3,0,0,2,0,0,2,0
399,0,3,0,0,2,0,0,2,0
400,0,0,0,0,3,0,0,2,0
401,0,0,0,0,3,1,0,2,0
402,1,0,0,0,3,1,1,3,0
403,1,0,0,0,0,1,1,3,0
404,1,0,0,0,0,2,1,3,0
405,2,0,0,0,0,2,2,0,0
406,2,0,0,0,0,2,2,0,1
407,2,0,0,0,0,2,2,0,1
408,2,0,0,0,0,2,2,0,1
409,2,0,0,0,0,2,2,0,2
410,2,0,0,0,0,2,2,0,2
411,2,0,1,0,0,2,2,0,2
412,2,0,1,1,0,2,2,0,2
413,2,0,1,1,0,2,2,0,2
414,2,0,2,1,0,3,2,0,2
415,3,0,2,2,0,3,3,0,2
416,3,0,2,2,0,3,3,0,2
417,3,0,2,2,0,0,3,0,2
418,0,0,2,2,1,0,0,0,2
419,0,0,2,2,1,0,0,0,3
420,0,1,2,2,1,0,0,0,3
421,0,1,2,2,2,0,0,0,3
422,0,1,2,2,2,0,0,0,0
423,0,2,2,2,2,0,0,0,0
424,0,2,3,2,2,0,0,0,0
425,0,2,3,3,2,0,0,0,0
426,0,2,3,3,2,0,0,0,0
427,0,2,0,3,2,0,0,0,0
428,0,2,0,0,2,0,0,0,0
429,0,2,0,0,2,0,0,0,0
430,0,2,0,0,2,0,0,0,0
431,0,2,0,0,3,0,0,0,0
432,0,2,0,0,3,1,0,0,1
433,1,3,0,0,3,1,1,0,1
434,1,3,0,0,0,1,1,0,1
435,1,3,0,0,0,2,1,0,2
436,2,0,0,0,0,2,2,0,2
437,2,0,1,0,0,2,2,0,2
438,2,0,1,1,0,2,2,0,2
439,2,0,1,1,0,2,2,0,2
440,2,0,2,1,0,2,2,0,2
441,2,0,2,2,0,2,2,0,2
442,2,0,2,2,0,2,2,0,2
443,2,0,2,2,0,2,2,0,2
444,2,0,2,2,0,2,2,0,2
445,2,0,2,2,0,3,2,0,3
446,3,1,2,2,0,3,3,0,3
447,3,1,2,2,0,3,3,0,3
448,3,1,2,2,0,0,3,0,0
449,0,2,2,2,0,0,0,0,0
450,0,2,3,2,0,0,0,1,0
451,0,2,3,3,0,0,0,1,0
452,0,2,3,3,0,0,0,1,0
453,0,2,0,3,0,0,0,2,0
454,0,2,0,0,1,0,0,2,0
455,0,2,0,0,1,0,0,2,0
456,0,2,0,0,1,0,0,2,0
457,0,2,0,0,2,0,0,2,0
458,0,2,0,0,2,0,0,2,0
459,1,3,0,0,2,0,0,2,0
460,1,3,0,0,2,0,0,2,0
461,1,3,0,0,2,0,0,2,0
462,2,0,0,0,2,0,0,2,0
463,2,0,0,0,2,0,0,3,1
464,2,0,0,1,2,0,0,3,1
465,2,0,0,1,2,0,0,3,1
466,2,0,0,1,2,0,0,0,2
467,2,0,0,2,3,0,0,0,2
468,2,0,1,2,3,1,0,0,2
469,2,0,1,2,3,1,0,0,2
470,2,0,1,2,0,1,0,0,2
471,2,0,2,2,0,2,0,0,2
472,3,1,2,2,0,2,0,0,2
473,3,1,2,2,0,2,0,0,2
474,3,1,2,2,0,2,1,0,2
475,0,2,2,2,0,2,1,0,2
476,0,2,2,2,0,2,1,0,3
477,0,2,2,3,0,2,2,0,3
478,0,2,2,3,0,2,2,0,3
479,0,2,2,3,0,2,2,0,0
480,0,2,2,0,1,2,2,0,0
481,0,2,3,0,1,3,2,0,0
482,0,2,3,0,1,3,2,0,0
483,0,2,3,0,2,3,2,0,0
484,0,2,0,0,2,0,2,0,0
485,0,3,0,0,2,0,2,0,0
486,0,3,0,0,2,0,2,0,0
487,0,3,0,0,2,0,3,0,0
488,0,0,0,0,2,0,3,0,0
489,0,0,0,0,2,0,3,0,0
490,0,0,0,1,2,0,0,0,0
491,0,0,0,1,2,0,0,1,0
492,0,0,0,1,2,0,0,1,0
493,0,0,0,2,3,0,0,1,0
494,0,0,0,2,3,0,0,2,0
495,0,0,0,2,3,0,0,2,0
496,0,0,0,2,0,0,0,2,0
497,0,0,0,2,0,0,0,2,0
498,0,0,0,2,0,0,0,2,0
499,0,0,1,2,0,1,0,2,0
500,1,0,1,2,0,1,1,2,0
501,1,0,1,2,0,1,1,2,0
502,1,0,2,2,0,2,1,2,0
503,2,0,2,3,0,2,2,2,0
504,2,0,2,3,0,2,2,3,1
505,2,0,2,3,0,2,2,3,1
506,2,0,2,0,0,2,2,3,1
507,2,0,2,0,0,2,2,0,2
508,2,0,2,0,0,2,2,0,2
509,2,0,2,0,0,2,2,0,2
510,2,0,2,0,0,2,2,0,2
511,2,0,2,0,0,2,2,0,2
512,2,0,3,0,0,3,2,0,2
513,3,1,3,0,0,3,3,0,2
514,3,1,3,0,0,3,3,0,2
515,3,1,0,0,0,0,3,0,2
516,0,2,0,1,0,0,0,0,2
517,0,2,0,1,0,0,0,1,3
518,0,2,0,1,0,0,0,1,3
519,0,2,0,2,0,0,0,1,3
520,0,2,0,2,0,0,0,2,0
521,0,2,0,2,1,0,0,2,0
522,0,2,0,2,1,0,0,2,0
523,0,2,0,2,1,0,0,2,0
524,0,2,0,2,2,0,0,2,0
525,0,2,0,2,2,0,0,2,0
526,0,3,0,2,2,0,1,2,0
527,0,3,0,2,2,0,1,2,0
528,0,3,0,2,2,0,1,2,0
529,0,0,0,3,2,0,2,2,0
530,0,0,1,3,2,0,2,3,0
531,1,0,1,3,2,0,2,3,0
532,1,0,1,0,2,0,2,3,0
533,1,0,2,0,2,0,2,0,0
534,2,0,2,0,3,0,2,0,0
535,2,0,2,0,3,0,2,0,1
536,2,0,2,0,3,0,2,0,1
537,2,0,2,0,0,0,2,0,1
538,2,0,2,0,0,0,2,0,2
539,2,0,2,0,0,0,3,0,2
540,2,0,2,0,0,1,3,0,2
541,2,0,2,0,0,1,3,0,2
542,2,0,2,0,0,1,0,0,2
543,2,0,3,0,0,2,0,0,2
544,3,0,3,0,0,2,0,0,2
545,3,0,3,0,0,2,0,0,2
546,3,0,0,0,0,2,0,0,2
547,0,0,0,1,1,2,0,0,2
548,0,0,0,1,1,2,0,0,3
549,0,0,0,1,1,2,0,0,3
550,0,0,0,2,2,2,0,0,3
551,0,0,0,2,2,2,0,0,0
552,0,0,0,2,2,2,0,0,0
553,0,0,0,2,2,3,0,0,0
554,0,1,0,2,2,3,0,0,0
555,0,1,0,2,2,3,0,0,0
556,0,1,0,2,2,0,0,0,0
557,1,2,0,2,2,0,1,0,0
558,1,2,0,2,2,0,1,0,0
559,1,2,0,2,2,0,1,0,0
560,2,2,0,3,3,0,2,0,0
561,2,2,0,3,3,0,2,0,0
562,2,2,0,3,3,0,2,0,0
563,2,2,0,0,0,0,2,1,0
564,2,2,0,0,0,0,2,1,0
565,2,2,0,0,0,0,2,1,0
566,2,2,0,0,0,0,2,2,0
567,2,3,0,0,0,0,2,2,0
568,2,3,0,0,0,0,2,2,0
569,2,3,0,0,0,0,2,2,0
570,3,0,0,0,0,0,3,2,0
571,3,0,0,0,0,1,3,2,0
572,3,0,0,0,0,1,3,2,0
573,0,0,0,1,0,1,0,2,0
574,0,0,0,1,0,2,0,2,0
575,0,0,0,1,0,2,0,2,0
576,0,0,1,2,0,2,0,3,1
577,0,0,1,2,0,2,0,3,1
578,0,0,1,2,0,2,0,3,1
579,0,0,2,2,0,2,0,0,2
580,0,1,2,2,0,2,0,0,2
581,0,1,2,2,0,2,0,0,2
582,0,1,2,2,0,2,0,0,2
583,1,2,2,2,0,2,1,0,2
584,1,2,2,2,0,3,1,0,2
585,1,2,2,2,0,3,1,0,2
586,2,2,2,3,0,3,2,0,2
587,2,2,2,3,0,0,2,0,2
588,2,2,2,3,1,0,2,0,2
589,2,2,3,0,1,0,2,0,3
590,2,2,3,0,1,0,2,0,3
591,2,2,3,0,2,0,2,0,3
592,2,2,0,0,2,0,2,0,0
593,2,3,0,0,2,0,2,0,0
594,2,3,0,0,2,0,2,1,0
595,2,3,0,0,2,0,2,1,0
596,3,0,0,0,2,0,3,1,0
597,3,0,0,0,2,0,3,2,0
598,3,0,0,0,2,0,3,2,0
599,0,0,0,0,2,0,0,2,0
600,0,0,0,0,2,0,0,2,0
601,0,0,0,0,3,0,0,2,0
602,0,0,0,0,3,0,0,2,1
603,0,0,0,0,3,0,0,2,1
604,0,0,0,0,0,0,0,2,1
605,0,0,0,0,0,0,0,2,2
606,0,0,0,0,0,0,0,2,2
607,0,0,0,0,0,0,0,3,2
608,0,0,0,0,0,0,0,3,2
609,1,0,0,1,0,0,1,3,2
610,1,0,0,1,0,0,1,0,2
611,1,0,0,1,0,0,1,0,2
612,2,0,1,2,0,1,2,0,2
613,2,0,1,2,0,1,2,0,2
614,2,0,1,2,1,1,2,0,2
615,2,0,2,2,1,2,2,0,3
616,2,0,2,2,1,2,2,0,3
617,2,0,2,2,2,2,2,0,3
618,2,0,2,2,2,2,2,0,0
619,2,0,2,2,2,2,2,0,0
620,2,0,2,2,2,2,2,0,0
621,2,1,2,2,2,2,2,0,0
622,3,1,2,3,2,2,3,0,0
623,3,1,2,3,2,2,3,0,0
624,3,2,2,3,2,2,3,0,0
625,0,2,3,0,2,3,0,1,0
626,0,2,3,0,2,3,0,1,0
627,0,2,3,0,3,3,0,1,0
628,0,2,0,0,3,0,0,2,0
629,0,2,0,0,3,0,0,2,0
630,0,2,0,0,0,0,0,2,0
631,0,2,0,0,0,0,0,2,0
632,0,2,0,0,0,0,0,2,0
633,0,2,0,0,0,0,0,2,0
634,0,3,0,0,0,0,0,2,0
635,1,3,0,1,0,0,0,2,0
636,1,3,0,1,0,0,0,2,0
637,1,0,0,1,0,0,0,2,0
638,2,0,0,2,0,1,0,3,0
639,2,0,0,2,0,1,0,3,0
640,2,0,0,2,1,1,1,3,0
641,2,0,0,2,1,2,1,0,0
642,2,0,0,2,1,2,1,0,0
643,2,0,0,2,2,2,2,0,0
644,2,0,0,2,2,2,2,0,0
645,2,0,0,2,2,2,2,0,0
646,2,0,0,2,2,2,2,0,0
647,2,1,0,2,2,2,2,0,0
648,3,1,1,3,2,2,2,0,1
649,3,1,1,3,2,2,2,0,1
650,3,2,1,3,2,2,2,0,1
651,0,2,2,0,2,3,2,1,2
652,0,2,2,0,2,3,2,1,2
653,0,2,2,0,3,3,3,1,2
654,0,2,2,0,3,0,3,2,2
655,0,2,2,0,3,0,3,2,2
656,0,2,2,0,0,0,0,2,2
657,0,2,2,0,0,0,0,2,2
658,0,2,2,0,0,0,0,2,2
659,0,2,2,0,0,0,0,2,2
660,0,3,2,0,0,0,0,2,2
661,1,3,3,0,0,0,0,2,3
662,1,3,3,0,0,0,0,2,3
663,1,0,3,0,0,0,0,2,3
664,2,0,0,0,0,0,0,3,0
665,2,0,0,0,0,0,0,3,0
666,2,0,0,0,1,0,1,3,0
667,2,0,0,0,1,0,1,0,0
668,2,0,0,0,1,0,1,0,0
669,2,0,0,0,2,0,2,0,0
670,2,0,0,0,2,0,2,0,0
671,2,0,0,1,2,0,2,0,0
672,2,0,0,1,2,0,2,0,0
673,2,0,0,1,2,0,2,0,0
674,3,0,1,2,2,0,2,0,1
675,3,0,1,2,2,0,2,0,1
676,3,0,1,2,2,0,2,0,1
677,0,0,2,2,2,0,2,1,2
678,0,0,2,2,2,0,2,1,2
679,0,0,2,2,3,0,3,1,2
680,0,0,2,2,3,0,3,2,2
681,0,0,2,2,3,0,3,2,2
682,0,0,2,2,0,0,0,2,2
683,0,1,2,2,0,0,0,2,2
684,0,1,2,3,0,1,0,2,2
685,0,1,2,3,0,1,0,2,2
686,0,2,2,3,0,1,0,2,2
687,1,2,3,0,0,2,0,2,3
688,1,2,3,0,0,2,0,2,3
689,1,2,3,0,0,2,0,2,3
690,2,2,0,0,0,2,0,3,0
691,2,2,0,0,0,2,0,3,0
692,2,2,0,0,1,2,1,3,0
