modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,2043,1.0,3521,80.98,196.41,48.0,105,retraso,-26.148,2003,661,7.703,2666,481.3,169.6,228,26.0343,,,,,18.8,,-711820.4,-315481.6,-715910.4,qlearning,2042,-62703.4,136,0.0014,5,36
train,2,2044,0.972,3584,81.47,206.25,49.13,108,retraso,-26.582,2005,657,8.212,2647,495.6,174.5,303,30.9835,,,,,18.5,,-758269.0,-320941.3,-761743.0,qlearning,2042,-63744.0,126,0.0,0,33
train,3,2045,0.944,3591,77.92,191.93,47.09,120,retraso,-25.738,2012,645,7.559,2696,476.5,167.7,359,31.9525,,,,,19.3,,-709519.5,-310514.0,-713645.5,qlearning,2042,-61720.5,119,0.0,23,38
train,4,2046,0.917,3591,75.47,188.36,45.61,130,retraso,-24.923,2003,660,7.571,2735,473.7,166.5,402,35.4775,,,,,21.6,,-695462.4,-300457.5,-697804.4,qlearning,2042,-59765.3,76,0.0,0,31
train,5,2047,0.891,3612,72.98,185.39,44.39,118,retraso,-24.115,2006,655,7.393,2731,469.5,164.8,421,37.3568,,,,,19.3,,-686259.9,-290761.4,-689417.9,qlearning,2042,-57828.4,81,0.0,0,32
train,6,2048,0.866,3595,74.58,187.23,45.13,116,retraso,-24.598,2017,636,7.344,2732,472.2,166.1,447,40.4657,,,,,17.3,,-691505.3,-297099.0,-695879.3,qlearning,2042,-58985.0,70,0.0,0,33
train,7,2049,0.841,3588,69.35,183.59,41.91,106,retraso,-22.639,2003,661,7.495,2740,465.4,163.3,463,41.4014,,,,,18.8,,-672493.9,-273565.3,-674795.9,qlearning,2042,-54287.6,57,0.0,0,31
train,8,2050,0.818,3620,67.44,182.76,41.15,102,retraso,-22.14,1995,673,7.48,2730,465.2,163.0,475,35.937,,,,,18.1,,-673994.8,-267322.8,-674826.8,qlearning,2042,-53092.7,53,0.0,0,31
train,9,2051,0.794,3620,62.82,164.32,38.36,98,retraso,-20.813,2020,632,6.407,2813,438.4,153.3,490,32.4328,,,,,18.6,,-607857.2,-251296.7,-612557.2,qlearning,2042,-49909.4,66,0.0,1,34
train,10,2052,0.772,3618,76.1,194.65,46.32,119,retraso,-25.314,2008,651,7.764,2674,482.3,169.6,496,44.4395,185.85,87.08,185.85,178.88,18.8,182.365,-723039.9,-305031.2,-727385.9,qlearning,2042,-60701.9,72,0.0,0,33
