id,depart,timeloss,espera,paradas,co2
p1_N2_S2.0,0.0,6.38,0.0,0,153.14
p1_S2_N2.0,0.0,5.84,0.0,0,148.93
p1_N1_S1.0,0.0,28.95,19.0,1,201.97
p1_N1_S1.1,20.0,14.63,1.0,1,180.04
p1_S1_N1.0,0.0,24.93,13.0,1,197.33
p1_W_S2.0,3.0,15.1,0.0,0,221.94
p1_S1_N1.1,20.0,13.92,1.0,1,179.98
p1_W_E.0,0.0,7.12,0.0,0,198.21
p1_N2_W.0,3.0,19.92,5.0,1,244.33
p1_W_E.1,6.0,16.65,0.0,0,235.25
p1_W_E.2,12.0,12.12,0.0,0,235.73
p1_W_E.3,18.0,7.38,0.0,0,187.95
p1_N2_S2.1,20.0,36.65,25.0,1,218.02
p1_E_W.0,0.0,19.9,7.0,1,233.03
p1_S2_N2.1,20.0,37.02,26.0,1,219.85
p1_N2_S2.2,40.0,18.63,7.0,1,182.13
p1_E_N1.0,3.0,22.68,6.0,1,247.19
p1_E_W.1,15.0,22.27,1.0,1,252.79
p1_E_W.2,29.0,10.0,0.0,0,216.36
p1_S2_N2.2,40.0,14.77,4.0,1,178.93
p1_N1_S1.2,40.0,27.0,16.0,1,198.83
p1_S1_N1.2,40.0,26.63,16.0,1,196.8
p1_S1_N1.3,60.0,8.59,0.0,0,168.74
p1_S1_E.0,3.0,40.41,18.0,2,290.32
p1_N1_S1.3,60.0,6.85,0.0,0,163.02
p1_W_E.4,24.0,27.27,9.0,1,262.82
p1_W_E.5,30.0,19.11,3.0,1,242.55
p1_W_E.6,36.0,19.38,0.0,0,239.64
p1_W_E.7,42.0,15.0,0.0,0,245.1
p1_E_W.3,44.0,15.08,3.0,1,231.11
p1_W_E.8,48.0,8.13,0.0,0,200.49
p1_W_E.9,54.0,8.24,0.0,0,206.62
p1_E_W.4,58.0,12.62,1.0,1,220.67
p1_S2_N2.3,60.0,32.32,23.0,1,208.83
p1_N2_S2.3,60.0,31.06,20.0,1,208.24
p1_S2_N2.4,80.0,14.53,3.0,1,186.3
p1_N2_S2.4,80.0,17.63,4.0,1,188.08
p1_N1_S1.4,80.0,18.52,8.0,1,188.42
p1_S1_N1.4,80.0,19.02,8.0,1,188.92
p1_S1_E.1,63.0,18.79,4.0,1,238.35
p1_N1_S1.5,100.0,6.28,0.0,0,150.64
p1_W_E.10,60.0,26.6,9.0,1,266.22
p1_W_S2.1,63.0,25.02,9.0,1,253.65
p1_E_N1.1,61.0,21.83,10.0,1,240.96
p1_W_E.11,66.0,18.85,6.0,1,238.94
p1_W_E.12,72.0,18.46,2.0,1,252.08
p1_W_E.13,78.0,16.32,0.0,0,242.16
p1_E_W.5,72.0,10.34,0.0,0,221.19
p1_W_E.14,84.0,13.95,0.0,0,238.85
p1_N2_S2.5,100.0,19.01,6.0,1,185.64
p1_S2_N2.5,100.0,19.67,8.0,1,187.84
p1_S2_N2.6,120.0,9.57,0.0,0,163.14
p1_N2_S2.6,120.0,9.98,0.0,0,158.45
p1_N2_W.1,63.0,23.52,8.0,1,230.92
p1_S1_N1.5,100.0,29.12,17.0,1,198.17
p1_N1_S1.6,120.0,6.47,0.0,0,156.77
p1_S1_N1.6,120.0,22.2,5.0,1,193.25
p1_W_E.15,90.0,17.74,5.0,1,226.51
p1_W_E.16,96.0,28.26,4.0,1,247.56
p1_E_W.6,87.0,39.01,19.0,2,283.95
p1_W_E.17,102.0,23.95,1.0,1,257.23
p1_W_E.18,108.0,19.74,0.0,0,254.37
p1_E_W.7,101.0,22.46,8.0,1,238.99
p1_N2_W.2,123.0,9.06,0.0,0,229.04
p1_W_E.19,114.0,8.38,0.0,0,198.06
p1_W_E.20,120.0,14.4,0.0,0,211.75
p1_N2_S2.7,140.0,18.74,7.0,1,186.45
p1_E_W.8,116.0,21.5,9.0,1,232.38
p1_S2_N2.7,140.0,19.23,8.0,1,188.22
p1_N2_S2.8,160.0,6.13,0.0,0,152.67
p1_E_N1.2,120.0,18.56,5.0,1,232.73
p1_S2_N2.8,160.0,5.98,0.0,0,155.82
p1_N1_S1.7,140.0,30.58,19.0,1,204.87
p1_S1_N1.7,140.0,30.96,19.0,1,208.03
p1_W_S2.2,123.0,27.53,13.0,1,248.75
p1_N1_S1.8,160.0,12.75,0.0,0,183.1
p1_S1_N1.8,160.0,12.64,1.0,1,175.19
p1_S1_E.2,123.0,29.58,11.0,2,271.48
p1_W_E.21,126.0,29.56,10.0,1,269.8
p1_W_E.22,132.0,25.43,5.0,1,265.26
p1_W_E.23,138.0,21.16,2.0,1,250.6
p1_E_W.9,130.0,31.32,14.0,1,274.11
p1_W_E.24,144.0,12.14,0.0,0,221.67
p1_E_W.10,144.0,19.55,7.0,1,236.5
p1_W_E.25,150.0,15.19,0.0,0,228.88
p1_W_E.26,156.0,11.02,0.0,0,217.57
p1_E_W.11,159.0,14.0,3.0,1,228.35
p1_N2_S2.9,180.0,15.63,3.0,1,183.09
p1_S2_N2.9,180.0,15.5,3.0,1,179.84
p1_N1_S1.9,180.0,20.73,10.0,1,189.56
p1_S1_N1.9,180.0,22.07,12.0,1,197.68
p1_N1_S1.10,200.0,4.96,0.0,0,148.48
p1_W_E.27,162.0,21.71,9.0,1,244.77
p1_S1_N1.10,200.0,5.99,0.0,0,143.33
p1_W_E.28,168.0,17.61,5.0,1,232.44
p1_W_E.29,174.0,17.01,2.0,1,236.25
p1_E_W.12,173.0,19.53,8.0,1,240.03
p1_E_N1.3,180.0,11.71,0.0,0,213.88
p1_N2_W.3,183.0,15.21,3.0,1,222.14
p1_W_E.30,180.0,8.31,0.0,0,207.9
p1_W_S2.3,183.0,12.09,0.0,0,218.53
p1_E_W.13,188.0,21.5,8.0,1,233.76
p1_N2_S2.10,200.0,31.32,20.0,1,207.69
p1_E_W.14,202.0,9.69,0.0,0,217.8
p1_S2_N2.10,200.0,29.01,19.0,1,201.74
p1_N2_S2.11,220.0,13.48,2.0,1,185.16
p1_S2_N2.11,220.0,15.58,1.0,1,189.16
p1_N1_S1.11,220.0,23.12,11.0,1,197.87
p1_S1_E.3,183.0,38.13,20.0,2,280.31
p1_N1_S1.12,240.0,5.71,0.0,0,153.14
p1_S1_N1.11,220.0,16.48,5.0,1,176.81
p1_S1_N1.12,240.0,10.97,0.0,0,176.71
p1_W_E.31,186.0,24.92,10.0,1,243.36
p1_E_W.15,216.0,17.88,6.0,1,228.07
p1_W_E.32,192.0,42.63,9.0,1,267.62
p1_W_E.33,198.0,24.23,3.0,1,246.41
p1_W_E.34,204.0,34.42,3.0,1,270.43
p1_W_E.35,210.0,21.32,0.0,0,252.78
p1_W_E.36,216.0,25.99,0.0,0,270.64
p1_W_E.37,222.0,18.11,0.0,0,254.21
p1_W_E.38,228.0,17.46,0.0,0,244.45
p1_E_W.16,231.0,14.88,1.0,1,228.84
p1_S2_N2.12,240.0,27.28,14.0,1,206.05
p1_N2_S2.12,240.0,25.66,14.0,1,193.87
p1_S2_N2.13,260.0,8.71,0.0,0,174.41
p1_N2_S2.13,260.0,12.4,0.0,0,180.2
p1_S1_E.4,242.0,13.81,0.0,0,233.67
p1_E_N1.4,240.0,8.58,0.0,0,213.62
p1_N1_S1.13,260.0,23.48,11.0,1,194.82
