variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
spill,4042,1,4043,1.00e-03,7.1,1810,34.77,82.44,15.64,55,-13875.3,-8.43,-22.233,1375,918,455,3.331,1687,317.4,110.3,0,0.0,0,0,31,37,219.44,136.78,179.0,5.558,0.215,35,109.4,-0.0081,2.8271,0.6797,0.0087,0.0803,,,-151756.18,-70494.22,-152850.18,,,,ippo,spill
spill,4042,2,4044,9.95e-04,6.5,1810,27.58,58.9,13.13,38,-11024.3,-7.04,-16.368,1328,924,400,2.314,1720,285.1,98.6,0,0.0,0,0,23,34,176.27,93.22,117.2,3.726,0.189,4,8.8,-0.0294,0.5078,0.6567,0.0128,0.2551,,,-108596.93,-56126.27,-108684.93,,,,ippo,spill
spill,4042,3,4045,9.90e-04,6.4,1810,17.96,43.81,8.91,35,-7162.7,-4.7,-12.22,1297,907,384,1.739,1736,259.1,89.3,0,0.0,0,0,25,34,145.51,62.39,77.46,2.541,0.438,6,21.4,-0.0193,0.3836,0.5974,0.0104,0.2087,,,-79033.02,-36930.31,-79247.02,,,,ippo,spill
spill,4042,4,4046,9.85e-04,6.4,1810,13.5,30.3,6.88,28,-5548.2,-3.689,-8.371,1304,952,335,1.077,1756,236.4,81.6,0,0.0,0,0,18,22,115.82,32.8,36.29,1.271,0.654,0,0.0,-0.0134,0.1578,0.5607,0.0076,0.1165,,,-54576.54,-28729.12,-54576.54,,,,ippo,spill
spill,4042,5,4047,9.80e-04,6.0,1810,11.87,28.08,6.21,20,-4860.9,-3.28,-7.864,1274,910,350,1.039,1759,233.0,80.4,0,0.0,0,0,12,16,112.17,29.4,32.63,1.171,0.66,0,0.0,-0.0084,0.107,0.5286,0.0077,0.0808,,,-50095.52,-25341.87,-50095.52,,,,ippo,spill
spill,4042,6,4048,9.75e-04,5.9,1810,10.24,25.71,5.39,20,-4138.6,-2.789,-7.158,1262,881,376,0.954,1765,228.7,78.7,0,0.0,0,0,12,17,110.72,27.73,29.7,1.084,0.733,0,0.0,-0.0146,0.0879,0.5182,0.0115,0.1407,,,-45165.53,-21814.23,-45165.53,,,,ippo,spill
spill,4042,7,4049,9.70e-04,6.1,1810,9.01,24.62,4.82,18,-3594.5,-2.425,-6.83,1245,843,400,0.959,1768,227.3,78.1,0,0.0,0,0,10,14,110.51,27.61,29.56,1.116,0.727,0,0.0,-0.009,0.0678,0.4713,0.0088,0.0983,,,-42518.82,-19120.43,-42518.82,,,,ippo,spill
spill,4042,8,4050,9.65e-04,6.0,1810,7.99,22.79,4.32,17,-3175.6,-2.143,-6.297,1244,839,402,0.866,1766,223.5,76.9,0,0.0,0,0,9,15,107.59,24.91,26.58,0.964,0.795,0,0.0,-0.0052,0.0515,0.4475,0.0081,0.0986,,,-39165.08,-17070.29,-39165.08,,,,ippo,spill
spill,4042,9,4051,9.60e-04,6.0,1810,8.4,23.54,4.52,17,-3335.5,-2.254,-6.549,1237,824,410,0.919,1765,225.2,77.4,0,0.0,0,0,9,16,108.82,25.95,27.96,1.055,0.764,0,0.0,-0.0028,0.0615,0.4288,0.0055,0.0798,,,-40508.39,-17838.59,-40508.39,,,,ippo,spill
spill,4042,10,4052,9.55e-04,6.0,1810,8.45,23.82,4.52,18,-3334.7,-2.244,-6.601,1243,829,411,0.943,1760,225.6,77.6,0,0.0,0,0,11,18,109.49,26.92,29.39,1.074,0.749,0,0.0,-0.0062,0.063,0.3622,0.0084,0.079,21.25,7.53,-41022.65,-17896.97,-41022.65,21.25,20.86,21.055,ippo,spill
