modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,2043,1.0,3521,80.98,196.41,48.0,105,retraso,-26.148,2003,661,7.703,2666,481.3,169.6,228,31.9216,,,,,15.1,,-711820.4,-315481.6,-715910.4,sarsa,2042,-62703.4,136,0.0014,5,36
train,2,2044,0.972,3568,80.96,201.77,48.6,127,retraso,-26.267,2005,657,8.054,2635,489.6,172.3,301,44.0991,,,,,15.1,,-738096.5,-317083.2,-740984.5,sarsa,2042,-62989.4,125,0.0,0,32
train,3,2045,0.944,3537,83.55,201.57,49.68,115,retraso,-27.292,2010,648,7.869,2641,489.4,172.7,358,41.0503,,,,,14.6,,-736638.1,-329393.9,-741506.1,sarsa,2042,-65447.0,126,0.0,14,38
train,4,2046,0.917,3582,80.59,203.18,48.53,119,retraso,-26.348,2009,651,8.246,2675,492.7,173.7,405,47.0062,,,,,14.9,,-746092.9,-317676.1,-750278.9,sarsa,2042,-63182.5,126,0.0014,5,34
train,5,2047,0.891,3568,77.99,191.97,46.82,104,retraso,-25.496,2012,644,7.505,2716,479.1,168.5,438,44.5935,,,,,14.7,,-703090.7,-307189.6,-706348.7,sarsa,2042,-61138.5,65,0.0,0,32
train,6,2048,0.866,3620,71.81,181.79,43.76,100,retraso,-23.791,2014,641,7.206,2750,467.2,163.8,469,41.3849,,,,,14.2,,-674276.2,-286947.6,-677722.2,sarsa,2042,-57052.0,59,0.0,0,33
train,7,2049,0.841,3589,69.22,181.76,41.87,107,retraso,-22.58,1998,668,7.315,2742,462.5,162.0,491,41.2551,,,,,14.0,,-665678.3,-272505.5,-667558.3,sarsa,2042,-54146.0,58,0.0,0,30
train,8,2050,0.818,3578,70.81,179.93,42.68,106,retraso,-23.123,2005,657,7.172,2757,461.3,161.8,506,48.548,,,,,13.7,,-659075.5,-279291.1,-661423.5,sarsa,2042,-55448.5,64,0.0,1,34
train,9,2051,0.794,3620,67.65,170.64,41.27,108,retraso,-22.432,2024,624,6.701,2766,449.0,157.5,521,46.2852,,,,,13.6,,-633026.8,-270850.2,-634790.8,sarsa,2042,-53793.1,50,0.0,0,31
train,10,2052,0.772,3592,78.08,197.62,47.15,114,retraso,-25.655,2020,632,7.829,2694,485.5,171.1,546,50.0288,185.13,85.45,185.13,175.99,14.9,180.56,-727989.3,-309493.6,-731225.3,sarsa,2042,-61521.7,81,0.0,2,34
train,11,2053,0.75,3620,71.67,186.91,43.66,113,retraso,-23.716,2018,635,7.442,2771,472.2,165.9,559,51.4945,,,,,15.5,,-692726.9,-286533.0,-695580.9,sarsa,2042,-56871.3,59,0.0,0,31
train,12,2054,0.729,3620,71.67,180.27,43.7,100,retraso,-23.746,2019,632,7.168,2801,464.2,162.8,572,49.9187,,,,,14.3,,-668700.2,-286556.4,-671596.2,sarsa,2042,-56942.5,42,0.0,1,34
train,13,2055,0.708,3620,69.36,175.37,42.28,112,retraso,-23.137,2036,605,6.884,2807,457.8,160.6,582,53.8427,,,,,14.2,,-651892.7,-279122.4,-655384.7,sarsa,2042,-55483.4,23,0.0033,12,36
train,14,2056,0.688,3620,66.19,173.14,40.67,109,retraso,-22.072,2002,634,6.871,2797,454.3,159.1,594,60.2357,,,,,13.9,,-641093.0,-264745.5,-643879.0,sarsa,2042,-52574.6,0,0.0,0,29
train,15,2057,0.668,3620,76.43,192.09,46.53,147,retraso,-25.501,2027,620,7.401,2709,479.2,168.8,598,49.1843,,,,,14.5,,-715968.4,-307795.8,-718848.4,sarsa,2042,-61152.3,65,0.0,0,33
train,16,2058,0.649,3620,70.12,180.71,42.79,123,retraso,-23.284,2033,603,7.099,2790,466.0,163.6,610,55.2737,,,,,13.7,,-669563.7,-280613.9,-672069.7,sarsa,2042,-55787.9,0,0.0,0,29
train,17,2059,0.631,3620,66.51,170.34,40.71,140,retraso,-22.362,2018,619,6.691,2766,450.0,157.7,619,49.4521,,,,,13.4,,-634017.6,-268893.3,-636301.6,sarsa,2042,-53445.7,0,0.0031,11,36
train,18,2060,0.613,3620,67.27,174.44,41.53,115,retraso,-22.719,2003,611,6.776,2821,456.4,160.0,627,63.6352,,,,,13.6,,-647500.2,-270942.8,-650800.2,sarsa,2042,-53844.9,0,0.0,9,36
train,19,2061,0.596,3610,76.93,192.74,46.7,147,retraso,-25.861,2023,626,7.489,2726,479.7,169.0,630,50.3238,,,,,14.3,,-718854.8,-311727.8,-725194.8,sarsa,2042,-62014.2,60,0.0094,42,38
train,20,2062,0.579,3620,78.79,185.63,48.44,141,retraso,-26.895,2035,566,6.946,2784,475.2,167.4,642,55.2375,189.99,95.36,189.99,206.1,13.7,198.045,-695951.6,-320300.7,-699883.6,sarsa,2042,-63849.5,0,0.0019,19,35
