t,semaforo_C11,semaforo_C12,semaforo_C13,semaforo_C21,semaforo_C22,semaforo_C23,semaforo_C31,semaforo_C32,semaforo_C33
541,1,1,1,0,0,2,2,1,1
542,1,1,1,0,0,3,2,1,1
543,1,1,1,0,0,3,2,1,1
544,2,2,2,0,0,3,2,2,2
545,2,2,2,0,0,0,2,2,2
546,2,2,2,0,0,0,2,2,2
547,2,2,2,0,0,0,2,2,2
548,2,2,2,0,0,0,2,2,2
549,2,2,2,0,0,0,3,2,2
550,2,2,2,0,0,0,3,2,2
551,2,2,2,1,1,0,3,2,2
552,2,2,2,1,1,0,0,2,2
553,2,2,2,1,1,0,0,2,2
554,3,3,3,2,2,0,0,3,3
555,3,3,3,2,2,0,0,3,3
556,3,3,3,2,2,0,0,3,3
557,0,0,0,2,2,0,0,0,0
558,0,0,0,2,2,0,0,0,0
559,0,0,0,2,2,0,0,0,0
560,0,0,0,2,2,0,0,0,0
561,0,0,0,2,2,0,0,0,0
562,0,0,0,2,2,0,1,0,0
563,0,0,0,2,2,0,1,0,0
564,0,0,0,3,3,0,1,0,0
565,0,0,0,3,3,1,2,0,0
566,0,0,0,3,3,1,2,0,0
567,1,1,1,0,0,1,2,1,1
568,1,1,1,0,0,2,2,1,1
569,1,1,1,0,0,2,2,1,1
570,2,2,2,0,0,2,2,2,2
571,2,2,2,0,0,2,2,2,2
572,2,2,2,0,0,2,2,2,2
573,2,2,2,0,0,2,2,2,2
574,2,2,2,0,0,2,2,2,2
575,2,2,2,0,0,2,3,2,2
576,2,2,2,0,0,2,3,2,2
577,2,2,2,1,1,2,3,2,2
578,2,2,2,1,1,3,0,2,2
579,2,2,2,1,1,3,0,2,2
580,3,3,3,2,2,3,0,3,3
581,3,3,3,2,2,0,0,3,3
582,3,3,3,2,2,0,0,3,3
583,0,0,0,2,2,0,0,0,0
584,0,0,0,2,2,0,0,0,0
585,0,0,0,2,2,0,0,0,0
586,0,0,0,2,2,0,0,0,0
587,0,0,0,2,2,0,0,0,0
588,0,0,0,2,2,0,1,0,0
589,0,0,0,2,2,0,1,0,0
590,0,0,0,3,3,0,1,0,0
591,0,0,0,3,3,0,2,0,0
592,0,0,0,3,3,0,2,0,0
593,1,1,1,0,0,0,2,1,1
594,1,1,1,0,0,0,2,1,1
595,1,1,1,0,0,0,2,1,1
596,2,2,2,0,0,0,2,2,2
597,2,2,2,0,0,0,2,2,2
598,2,2,2,0,0,0,2,2,2
599,2,2,2,0,0,0,2,2,2
600,2,2,2,0,0,0,2,2,2
601,2,2,2,0,0,1,3,2,2
602,2,2,2,0,0,1,3,2,2
603,2,2,2,0,1,1,3,2,2
604,2,2,2,0,1,2,0,2,2
605,2,2,2,0,1,2,0,2,2
606,3,3,3,0,2,2,0,3,3
607,3,3,3,0,2,2,0,3,3
608,3,3,3,1,2,2,0,3,3
609,0,0,0,1,2,2,0,0,0
610,0,0,0,1,2,2,0,0,0
611,0,0,0,2,2,2,0,0,0
612,0,0,0,2,2,2,0,0,0
613,0,0,0,2,2,2,0,0,0
614,0,0,0,2,2,3,1,0,0
615,0,0,0,2,2,3,1,0,0
616,0,0,0,2,3,3,1,0,0
617,0,0,0,2,3,0,2,0,0
618,0,0,0,2,3,0,2,0,0
619,1,1,1,2,0,0,2,1,1
620,1,1,1,2,0,0,2,1,1
621,1,1,1,3,0,0,2,1,1
622,2,2,2,3,0,0,2,2,2
623,2,2,2,3,0,0,2,2,2
624,2,2,2,0,0,0,2,2,2
625,2,2,2,0,0,0,2,2,2
626,2,2,2,0,0,0,2,2,2
627,2,2,2,0,0,0,3,2,2
628,2,2,2,0,0,0,3,2,2
629,2,2,2,0,1,0,3,2,2
630,2,2,2,0,1,0,0,2,2
631,2,2,2,0,1,0,0,2,2
632,3,3,3,0,2,0,0,3,3
633,3,3,3,0,2,0,0,3,3
634,3,3,3,1,2,0,0,3,3
635,0,0,0,1,2,0,0,0,0
636,0,0,0,1,2,0,0,0,0
637,0,0,0,2,2,1,0,0,0
638,0,0,0,2,2,1,0,0,0
639,0,0,0,2,2,1,0,0,0
640,0,0,0,2,2,2,1,0,0
641,0,0,0,2,2,2,1,0,0
642,0,0,0,2,3,2,1,0,0
643,0,0,0,2,3,2,2,0,0
644,0,0,0,2,3,2,2,0,0
645,1,1,1,2,0,2,2,1,1
646,1,1,1,2,0,2,2,1,1
647,1,1,1,3,0,2,2,1,1
648,2,2,2,3,0,2,2,2,2
649,2,2,2,3,0,2,2,2,2
650,2,2,2,0,0,3,2,2,2
651,2,2,2,0,0,3,2,2,2
652,2,2,2,0,0,3,2,2,2
653,2,2,2,0,0,0,3,2,2
654,2,2,2,0,0,0,3,2,2
655,2,2,2,0,1,0,3,2,2
656,2,2,2,0,1,0,0,2,2
657,2,2,2,0,1,0,0,2,2
658,3,3,3,0,2,0,0,3,3
659,3,3,3,0,2,0,0,3,3
660,3,3,3,0,2,0,0,3,3
661,0,0,0,0,2,0,0,0,0
662,0,0,0,0,2,0,0,0,0
663,0,0,0,0,2,0,0,0,0
664,0,0,0,0,2,0,0,0,0
665,0,0,0,1,2,0,0,0,0
666,0,0,0,1,2,0,1,0,0
667,0,0,0,1,2,0,1,0,0
668,0,0,0,2,3,0,1,0,0
669,0,0,0,2,3,0,2,0,0
670,0,0,0,2,3,0,2,0,0
671,1,1,1,2,0,0,2,1,1
672,1,1,1,2,0,0,2,1,1
673,1,1,1,2,0,0,2,1,1
674,2,2,2,2,0,0,2,2,2
675,2,2,2,2,0,0,2,2,2
676,2,2,2,2,0,0,2,2,2
677,2,2,2,2,0,0,2,2,2
