variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,42,1,43,1.00e-03,7.4,1810,46.09,110.42,20.82,55,-18294.0,-11.237,-30.109,1354,889,462,4.444,1683,360.7,125.8,0,0.0,0,0,30,38,272.0,189.3,246.1,7.612,0.161,0,0.0,-0.0052,3.3551,0.6821,0.0075,0.0734,,,-203839.78,-92542.97,-205615.78,,,,mappo,retraso
vecinos,42,2,44,9.95e-04,6.5,1810,28.38,67.45,13.52,41,-11231.0,-7.19,-18.865,1305,867,433,2.797,1731,297.8,102.9,0,0.0,0,0,24,34,191.57,108.74,138.98,4.585,0.195,0,0.0,-0.0142,1.074,0.6592,0.0102,0.1671,,,-123096.82,-57216.44,-123570.82,,,,mappo,retraso
vecinos,42,3,45,9.90e-04,6.7,1810,28.99,71.21,13.37,41,-11429.0,-7.081,-19.176,1354,912,438,2.957,1701,300.5,104.2,0,0.0,0,0,19,37,197.58,114.81,151.34,4.82,0.272,0,0.0,-0.0057,0.6419,0.6173,0.0075,0.115,,,-129819.36,-58141.54,-129819.36,,,,mappo,retraso
vecinos,42,4,46,9.85e-04,5.9,1810,12.21,29.83,6.36,23,-4875.0,-3.289,-8.371,1262,883,371,1.149,1765,236.4,81.5,0,0.0,0,0,13,21,119.14,36.33,41.22,1.48,0.598,0,0.0,-0.0092,0.2183,0.5667,0.0066,0.0769,,,-52818.98,-25597.17,-52818.98,,,,mappo,retraso
vecinos,42,5,47,9.80e-04,5.7,1810,11.4,28.4,5.94,21,-4628.5,-3.102,-7.914,1268,881,376,1.103,1760,233.8,80.5,0,0.0,0,0,10,18,115.3,32.79,37.16,1.348,0.624,0,0.0,-0.0105,0.1251,0.5178,0.0109,0.126,,,-50176.68,-24129.22,-50176.68,,,,mappo,retraso
vecinos,42,6,48,9.75e-04,5.7,1810,9.57,24.98,5.09,17,-3900.6,-2.628,-6.898,1270,901,363,0.897,1762,227.0,78.1,0,0.0,0,0,8,14,108.1,25.27,27.46,0.954,0.774,0,0.0,-0.0058,0.0597,0.5055,0.0062,0.0992,,,-43803.91,-20643.53,-43803.91,,,,mappo,retraso
vecinos,42,7,49,9.70e-04,5.8,1810,9.45,24.8,5.02,22,-3814.0,-2.57,-6.856,1263,888,372,0.918,1755,227.2,78.2,0,0.0,0,0,12,15,108.72,25.97,28.15,1.0,0.762,0,0.0,-0.0071,0.0448,0.4538,0.0076,0.0912,,,-43295.42,-20183.8,-43295.42,,,,mappo,retraso
vecinos,42,8,50,9.65e-04,5.6,1810,9.17,23.79,4.91,19,-3703.2,-2.509,-6.565,1265,905,357,0.833,1768,225.0,77.5,0,0.0,0,0,8,13,106.32,23.35,24.5,0.825,0.849,0,0.0,-0.0034,0.05,0.4443,0.0055,0.0712,,,-41523.4,-19658.5,-41523.4,,,,mappo,retraso
vecinos,42,9,51,9.60e-04,5.6,1810,8.93,24.04,4.75,18,-3584.5,-2.402,-6.59,1269,891,375,0.859,1767,225.4,77.5,0,0.0,0,0,8,14,108.09,24.97,26.61,0.896,0.821,0,0.0,-0.0038,0.0439,0.3923,0.0059,0.0774,,,-41810.96,-19140.95,-41810.96,,,,mappo,retraso
vecinos,42,10,52,9.55e-04,5.7,1810,8.31,23.2,4.49,18,-3316.8,-2.244,-6.424,1254,874,377,0.84,1761,224.1,77.1,0,0.0,0,0,8,15,106.91,23.67,25.47,0.834,0.841,0,0.0,-0.0049,0.0491,0.3497,0.0105,0.0904,21.5,7.75,-40281.41,-17819.36,-40281.41,21.5,20.87,21.185,mappo,retraso
