id,depart,timeloss,espera,paradas,co2
p1_N2_S2.0,0.0,35.45,24.0,1,210.07
p1_S2_N2.0,0.0,35.22,25.0,1,213.89
p1_S2_N2.1,10.0,29.58,17.0,1,206.71
p1_N2_S2.1,10.0,30.56,19.0,1,207.76
p1_N2_S2.2,20.0,22.32,11.0,1,193.29
p1_N1_S1.0,0.0,38.87,29.0,1,221.38
p1_N1_S1.1,10.0,34.54,21.0,1,209.37
p1_S2_N2.2,20.0,17.01,5.0,1,175.37
p1_N1_S1.2,20.0,26.4,13.0,1,196.51
p1_S2_N2.3,30.0,16.19,1.0,1,177.85
p1_S1_N1.0,0.0,34.99,25.0,1,205.07
p1_S1_N1.1,10.0,33.98,21.0,1,204.01
p1_N1_S1.3,30.0,15.65,4.0,1,179.37
p1_W_S2.0,3.0,27.03,8.0,1,243.55
p1_N1_S1.4,40.0,11.65,0.0,0,172.31
p1_S1_N1.2,20.0,31.63,15.0,1,208.41
p1_W_E.0,0.0,19.88,7.0,1,223.65
p1_W_E.1,6.0,29.48,6.0,1,271.21
p1_W_E.2,9.0,27.84,6.0,1,269.52
p1_E_W.0,0.0,22.68,11.0,1,232.4
p1_W_E.3,12.0,25.68,6.0,1,265.28
p1_E_N1.0,3.0,24.37,11.0,1,248.37
p1_E_W.1,8.0,32.23,9.0,1,248.6
p1_W_E.4,15.0,25.15,5.0,1,265.15
p1_E_W.2,15.0,22.5,6.0,1,246.7
p1_W_E.5,18.0,24.33,5.0,1,259.85
p1_W_E.6,21.0,23.08,3.0,1,251.58
p1_E_W.3,22.0,21.78,5.0,1,244.06
p1_N2_W.0,3.0,42.02,22.0,1,286.02
p1_W_E.7,24.0,21.85,4.0,1,244.96
p1_S1_E.0,3.0,39.49,24.0,1,259.13
p1_E_W.4,29.0,21.26,10.0,1,235.78
p1_E_N1.1,32.0,19.65,4.0,1,241.59
p1_W_E.8,27.0,24.94,13.0,1,241.28
p1_W_E.9,30.0,28.14,13.0,1,250.12
p1_W_S2.1,36.0,28.72,11.0,1,274.48
p1_W_E.10,33.0,32.89,11.0,1,260.49
p1_E_W.5,36.0,14.13,0.0,0,223.61
p1_E_W.6,44.0,22.98,0.0,0,250.97
p1_E_W.7,51.0,17.74,0.0,0,235.48
p1_S1_N1.3,30.0,61.65,45.0,2,268.73
p1_S2_N2.4,40.0,52.57,41.0,1,241.73
p1_N1_S1.5,50.0,42.28,30.0,1,226.59
p1_E_W.8,58.0,12.44,0.0,0,230.22
p1_N2_S2.3,30.0,61.0,44.0,1,267.98
p1_S1_N1.4,40.0,56.7,38.0,2,247.01
p1_N2_S2.4,40.0,57.53,38.0,1,241.39
p1_S2_N2.5,50.0,40.67,29.0,1,219.87
p1_S2_N2.6,60.0,40.66,25.0,1,216.92
p1_S2_N2.7,70.0,32.35,15.0,1,216.45
p1_N1_S1.6,60.0,28.05,15.0,1,197.54
p1_N2_S2.5,50.0,45.52,30.0,1,231.62
p1_S2_N2.8,80.0,22.0,5.0,1,203.19
p1_S1_N1.5,50.0,43.5,31.0,1,218.56
