variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,2042,17,2059,9.20e-04,9.7,2582,14.48,31.7,4.89,17,-3779.8,-1.662,-4.45,1934,1358,571,0.945,2508,266.8,92.5,0,0.0,0,0,4,10,157.05,25.05,26.37,0.64,0.945,0,0.0,-0.0001,0.0177,0.1053,0.0038,0.0294,,,-43032.41,-19836.71,-43032.41,,,,mappo,retraso
vecinos,2042,18,2060,9.15e-04,9.5,2582,12.32,28.55,4.79,18,-3694.2,-1.635,-4.399,1924,1355,563,0.829,2507,261.7,90.6,0,0.0,0,0,4,10,156.62,24.28,25.65,0.587,0.967,0,0.0,0.005,0.0144,0.0968,0.0026,0.0214,,,-42319.35,-19310.88,-42319.35,,,,mappo,retraso
vecinos,2042,19,2061,9.10e-04,9.8,2582,12.76,29.27,5.12,19,-3986.9,-1.772,-4.596,1919,1355,559,0.85,2512,263.3,91.1,0,0.0,0,0,4,10,156.68,24.45,25.63,0.565,0.975,0,0.0,-0.0006,0.0156,0.0895,0.0026,0.0174,,,-44096.59,-20665.98,-44096.59,,,,mappo,retraso
vecinos,2042,20,2062,9.05e-04,9.8,2582,15.61,32.83,5.06,16,-3936.3,-1.733,-4.518,1934,1360,568,0.954,2507,268.5,93.2,0,0.0,0,0,5,10,155.93,24.31,25.77,0.606,0.966,0,0.0,0.0011,0.0173,0.1213,0.0063,0.0349,29.37,12.78,-43690.38,-20607.88,-43690.38,29.37,28.08,28.725,mappo,retraso
vecinos,2042,21,2063,9.00e-04,10.1,2582,16.73,34.85,4.97,18,-3816.0,-1.694,-4.439,1927,1371,550,0.991,2506,271.4,94.3,0,0.0,0,0,5,11,155.28,23.95,25.33,0.587,0.957,0,0.0,-0.0034,0.0175,0.1402,0.0044,0.0385,,,-42771.97,-20058.7,-42771.97,,,,mappo,retraso
vecinos,2042,22,2064,8.95e-04,9.8,2582,13.42,30.36,5.23,18,-4021.5,-1.787,-4.693,1915,1350,560,0.929,2504,265.8,92.0,0,0.0,0,0,5,10,157.7,26.0,27.44,0.726,0.899,0,0.0,-0.002,0.0217,0.1505,0.0049,0.0412,,,-44936.57,-21013.23,-44936.57,,,,mappo,retraso
vecinos,2042,23,2065,8.90e-04,9.7,2582,8.99,24.46,4.87,16,-3753.7,-1.664,-4.474,1922,1358,560,0.735,2507,255.5,88.1,0,0.0,0,0,5,10,157.27,25.16,26.55,0.622,0.957,0,0.0,-0.0085,0.0151,0.1152,0.0022,0.0241,,,-42997.79,-19589.22,-42997.79,,,,mappo,retraso
vecinos,2042,24,2066,8.85e-04,10.3,2582,12.52,29.13,5.17,17,-3997.3,-1.777,-4.618,1920,1358,556,0.88,2512,263.6,91.2,0,0.0,0,0,4,11,156.92,24.97,25.86,0.616,0.954,0,0.0,0.0004,0.0199,0.121,0.0021,0.0218,,,-44329.6,-20837.57,-44329.6,,,,mappo,retraso
vecinos,2042,25,2067,8.80e-04,10.1,2582,13.54,30.18,5.11,18,-3950.2,-1.751,-4.529,1924,1360,558,0.875,2505,264.5,91.7,0,0.0,0,0,5,11,156.24,24.35,25.38,0.595,0.968,0,0.0,-0.0025,0.0173,0.104,0.0017,0.019,,,-43567.46,-20646.7,-43567.46,,,,mappo,retraso
vecinos,2042,26,2068,8.75e-04,9.6,2582,14.68,31.99,4.94,18,-3831.0,-1.694,-4.489,1926,1356,565,0.98,2501,266.7,92.5,0,0.0,0,0,5,9,157.02,24.85,26.07,0.631,0.954,0,0.0,0.0035,0.0171,0.0938,0.0014,0.0142,,,-43231.18,-19988.5,-43231.18,,,,mappo,retraso
