modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,2043,1.0,4350,16.86,36.69,20.36,52,retraso,-2.401,5637,1873,1.633,4188,320.5,111.2,243,2.7963,,,,,29.5,,-148176.4,-82910.1,-148176.4,sarsa,2042,-16228.3,0,0.0,0,7
train,2,2044,0.972,4350,17.43,37.42,21.01,57,retraso,-2.475,5657,1845,1.651,4193,321.9,111.7,294,3.7331,,,,,26.6,,-152100.5,-85731.3,-152100.5,sarsa,2042,-16749.9,0,0.0,0,9
train,3,2045,0.944,4350,16.57,36.44,19.97,53,retraso,-2.335,5651,1889,1.637,4188,320.3,111.1,325,4.3736,,,,,24.9,,-146679.9,-81429.0,-146679.9,sarsa,2042,-15848.1,0,0.0,0,8
train,4,2046,0.917,4350,17.18,36.99,20.41,52,retraso,-2.408,5729,1888,1.622,4192,321.1,111.4,359,5.5649,,,,,25.2,,-149425.2,-84578.9,-149425.2,sarsa,2042,-16514.0,0,0.0,0,7
train,5,2047,0.891,4350,16.06,35.69,19.34,46,retraso,-2.257,5654,1902,1.612,4186,319.0,110.6,376,4.2775,,,,,26.6,,-142666.2,-78782.6,-142666.2,sarsa,2042,-15335.9,0,0.0,0,7
train,6,2048,0.866,4350,16.71,36.44,20.2,57,retraso,-2.378,5640,1866,1.626,4188,320.1,111.0,394,4.8323,,,,,26.2,,-146653.9,-82262.2,-146653.9,sarsa,2042,-16075.2,0,0.0,0,10
train,7,2049,0.841,4350,16.16,35.6,19.55,49,retraso,-2.288,5637,1866,1.599,4192,318.3,110.4,405,4.6688,,,,,26.1,,-142688.0,-79303.2,-142688.0,sarsa,2042,-15467.1,0,0.0,0,7
train,8,2050,0.818,4350,16.6,36.38,20.05,55,retraso,-2.363,5660,1844,1.62,4186,320.3,111.1,413,5.38,,,,,23.9,,-146478.7,-81530.0,-146478.7,sarsa,2042,-15994.2,0,0.0,0,8
train,9,2051,0.794,4350,16.13,35.66,19.43,50,retraso,-2.276,5659,1884,1.615,4188,318.5,110.5,424,5.3423,,,,,23.6,,-143188.4,-79224.7,-143188.4,sarsa,2042,-15442.2,0,0.0,0,8
train,10,2052,0.772,4350,15.21,34.45,18.37,47,retraso,-2.15,5642,1910,1.575,4196,316.4,109.7,427,5.18,47.73,27.63,47.73,44.18,23.7,45.955,-137119.1,-74780.4,-137119.1,sarsa,2042,-14590.2,0,0.0,0,6
train,11,2053,0.75,4350,16.85,36.57,20.32,62,retraso,-2.403,5653,1856,1.637,4186,320.2,111.1,441,6.1058,,,,,24.2,,-147853.2,-83139.7,-147853.2,sarsa,2042,-16262.1,0,0.0,0,12
train,12,2054,0.729,4350,15.2,34.46,18.25,44,retraso,-2.128,5692,1884,1.58,4200,316.3,109.6,445,4.7842,,,,,26.8,,-137433.0,-74643.9,-137433.0,sarsa,2042,-14518.2,0,0.0,0,6
train,13,2055,0.708,4350,15.22,34.34,18.47,49,retraso,-2.16,5651,1851,1.551,4186,315.8,109.5,451,5.6556,,,,,26.0,,-137677.4,-74999.4,-137677.4,sarsa,2042,-14600.4,0,0.0,0,7
train,14,2056,0.688,4350,15.22,34.37,18.48,48,retraso,-2.159,5638,1857,1.571,4195,315.9,109.6,454,5.1655,,,,,25.8,,-136546.1,-74777.0,-136546.1,sarsa,2042,-14574.5,0,0.0,0,6
train,15,2057,0.668,4350,15.39,34.65,18.64,53,retraso,-2.178,5639,1877,1.577,4186,316.3,109.7,463,5.414,,,,,25.8,,-139259.0,-75803.5,-139259.0,sarsa,2042,-14740.0,0,0.0,0,12
train,16,2058,0.649,4350,14.88,34.2,18.07,55,retraso,-2.092,5623,1884,1.581,4180,316.4,109.6,469,5.0852,,,,,27.0,,-135496.2,-72932.5,-135496.2,sarsa,2042,-14120.5,0,0.0,0,7
train,17,2059,0.631,4350,15.14,34.44,18.18,54,retraso,-2.122,5681,1911,1.589,4193,316.2,109.6,474,5.3486,,,,,25.8,,-137670.4,-74284.0,-137670.4,sarsa,2042,-14492.5,0,0.0,0,6
train,18,2060,0.613,4350,15.05,33.9,18.12,52,retraso,-2.125,5676,1895,1.537,4199,314.4,109.1,476,5.7913,,,,,26.2,,-135611.9,-74243.3,-135611.9,sarsa,2042,-14474.5,0,0.0,0,8
train,19,2061,0.596,4350,14.76,34.07,17.86,46,retraso,-2.072,5624,1916,1.59,4191,316.0,109.5,479,5.321,,,,,25.6,,-135012.4,-72301.2,-135012.4,sarsa,2042,-14041.5,0,0.0,0,8
train,20,2062,0.579,4350,14.47,33.49,17.51,45,retraso,-2.043,5650,1910,1.549,4195,314.6,109.1,483,5.1745,39.04,20.83,39.04,38.01,25.8,38.525,-132401.6,-71268.3,-132401.6,sarsa,2042,-13884.6,0,0.0,0,7
train,21,2063,0.562,4350,13.98,32.96,16.85,49,retraso,-1.949,5660,1938,1.551,4194,313.7,108.7,487,5.7812,,,,,27.1,,-129471.5,-68595.2,-129471.5,sarsa,2042,-13296.8,0,0.0,0,7
train,22,2064,0.546,4350,14.36,33.32,17.34,59,retraso,-2.014,5648,1936,1.559,4195,314.2,108.9,491,5.5553,,,,,25.7,,-131918.4,-70641.7,-131918.4,sarsa,2042,-13724.5,0,0.0,0,5
train,23,2065,0.531,4350,13.88,32.89,16.92,43,retraso,-1.961,5601,1926,1.549,4192,313.7,108.7,491,4.515,,,,,26.1,,-129916.3,-68024.9,-129916.3,sarsa,2042,-13255.4,0,0.0,0,5
train,24,2066,0.516,4350,13.48,32.32,16.14,43,retraso,-1.862,5693,1945,1.547,4196,312.2,108.2,492,4.962,,,,,26.0,,-126560.9,-65687.5,-126560.9,sarsa,2042,-12767.8,0,0.0,0,5
train,25,2067,0.501,4350,14.28,33.17,17.16,44,retraso,-1.995,5696,1901,1.545,4196,313.8,108.8,495,5.1313,,,,,26.4,,-131374.1,-70162.8,-131374.1,sarsa,2042,-13643.3,0,0.0,0,5
train,26,2068,0.487,4350,13.06,32.0,15.86,42,retraso,-1.834,5627,1967,1.543,4191,312.3,108.1,500,5.3173,,,,,26.1,,-124747.7,-64161.1,-124747.7,sarsa,2042,-12478.3,0,0.0,0,6
train,27,2069,0.473,4350,13.51,32.42,16.37,45,retraso,-1.89,5630,1941,1.551,4197,312.7,108.3,502,5.7624,,,,,26.0,,-126729.9,-66200.2,-126729.9,sarsa,2042,-12844.3,0,0.0,0,10
train,28,2070,0.46,4350,13.14,31.81,15.99,44,retraso,-1.842,5615,1939,1.515,4195,311.0,107.8,503,5.073,,,,,25.9,,-124458.2,-64491.4,-124458.2,sarsa,2042,-12484.8,0,0.0,0,8
train,29,2071,0.447,4350,13.3,32.12,16.1,44,retraso,-1.855,5654,1917,1.552,4199,312.1,108.1,503,4.5342,,,,,26.0,,-125241.9,-65089.9,-125241.9,sarsa,2042,-12620.9,0,0.0,0,6
train,30,2072,0.434,4350,13.4,32.42,16.25,47,retraso,-1.871,5620,1982,1.551,4197,312.9,108.4,506,5.1604,32.87,14.61,32.87,32.66,26.0,32.765,-126973.4,-65771.2,-126973.4,sarsa,2042,-12748.5,0,0.0,0,8
train,31,2073,0.422,4350,12.69,31.58,15.47,41,retraso,-1.768,5605,1984,1.544,4194,311.4,107.8,508,5.7464,,,,,24.6,,-123063.6,-62084.7,-123063.6,sarsa,2042,-12014.6,0,0.0,0,6
train,32,2074,0.41,4350,12.97,31.87,15.78,41,retraso,-1.81,5619,1946,1.541,4187,311.8,108.0,510,4.8319,,,,,25.6,,-124254.3,-63418.3,-124254.3,sarsa,2042,-12282.7,0,0.0,0,5
train,33,2075,0.398,4350,13.22,31.96,16.15,44,retraso,-1.867,5630,1888,1.525,4197,311.6,107.9,511,5.1829,,,,,23.7,,-125196.6,-65168.8,-125196.6,sarsa,2042,-12618.3,0,0.0,0,5
train,34,2076,0.387,4350,12.85,31.5,15.67,44,retraso,-1.807,5629,1924,1.507,4191,310.5,107.6,513,5.419,,,,,24.4,,-123406.3,-63091.4,-123406.3,sarsa,2042,-12259.8,0,0.0,0,6
train,35,2077,0.376,4350,13.0,31.88,15.75,43,retraso,-1.805,5656,1939,1.547,4199,311.8,108.0,514,5.0336,,,,,27.2,,-124239.0,-63664.9,-124239.0,sarsa,2042,-12312.2,0,0.0,0,6
train,36,2078,0.365,4350,12.57,31.28,15.36,42,retraso,-1.766,5615,1939,1.523,4193,310.3,107.5,514,5.2103,,,,,28.2,,-121349.0,-61711.5,-121349.0,sarsa,2042,-11966.6,0,0.0,0,5
train,37,2079,0.355,4350,12.53,31.38,15.15,46,retraso,-1.728,5653,2002,1.539,4190,310.9,107.6,514,4.6089,,,,,25.6,,-121461.8,-61257.6,-121461.8,sarsa,2042,-11849.3,0,0.0,0,5
train,38,2080,0.345,4350,12.4,31.31,15.14,44,retraso,-1.727,5599,1961,1.541,4199,311.1,107.7,514,4.6934,,,,,24.2,,-121796.3,-60583.0,-121796.3,sarsa,2042,-11706.3,0,0.0,0,4
train,39,2081,0.335,4350,11.83,30.35,14.49,39,retraso,-1.641,5588,2015,1.504,4192,309.2,107.0,514,5.2376,,,,,24.5,,-116719.5,-58002.7,-116719.5,sarsa,2042,-11151.3,0,0.0,0,4
train,40,2082,0.325,4350,11.95,30.55,14.5,42,retraso,-1.651,5644,2002,1.519,4195,309.3,107.1,514,4.5739,31.94,13.35,31.94,31.32,24.1,31.63,-117634.1,-58500.2,-117634.1,sarsa,2042,-11305.0,0,0.0,0,5
train,41,2083,0.316,4350,12.5,31.38,15.32,42,retraso,-1.755,5566,1980,1.543,4197,311.2,107.7,516,5.3642,,,,,23.5,,-121097.0,-61111.9,-121097.0,sarsa,2042,-11847.1,0,0.0,0,5
train,42,2084,0.307,4350,12.44,31.03,15.2,40,retraso,-1.742,5634,1919,1.524,4200,309.6,107.2,516,4.7172,,,,,23.6,,-120255.2,-61094.9,-120255.2,sarsa,2042,-11822.6,0,0.0,0,4
train,43,2085,0.299,4350,11.79,30.47,14.44,38,retraso,-1.65,5598,1990,1.523,4199,309.5,107.1,516,5.2621,,,,,26.5,,-117248.7,-57754.9,-117248.7,sarsa,2042,-11212.4,0,0.0,0,4
