id,depart,timeloss,espera,paradas,co2
p1_N1_S1.0,0.0,14.01,4.0,1,181.8
p1_N1_S1.1,10.0,9.74,0.0,0,169.41
p1_S1_N1.0,0.0,8.24,0.0,0,168.02
p1_N2_S2.0,0.0,20.27,9.0,1,190.28
p1_S2_N2.0,0.0,19.78,10.0,1,193.54
p1_S1_N1.1,10.0,7.28,0.0,0,157.56
p1_S2_N2.1,10.0,14.38,2.0,1,183.07
p1_N2_S2.1,10.0,15.42,4.0,1,184.67
p1_N2_S2.2,20.0,7.3,0.0,0,163.47
p1_S2_N2.2,20.0,6.01,0.0,0,149.1
p1_W_E.0,0.0,7.07,0.0,0,196.25
p1_N1_S1.2,20.0,22.68,11.0,1,193.9
p1_S1_N1.2,20.0,21.89,11.0,1,193.75
p1_S1_N1.3,30.0,13.72,3.0,1,183.74
p1_S1_E.0,3.0,13.58,0.0,0,221.84
p1_N1_S1.3,30.0,12.58,0.0,0,174.64
p1_S2_N2.3,30.0,17.4,5.0,1,190.85
p1_N2_S2.3,30.0,15.84,6.0,1,179.2
p1_N1_S1.4,40.0,8.51,0.0,0,165.07
p1_S1_N1.4,40.0,8.74,0.0,0,169.22
p1_S2_N2.4,40.0,9.5,0.0,0,180.63
p1_N2_S2.4,40.0,15.49,0.0,0,176.25
p1_W_S2.0,3.0,35.09,15.0,2,263.89
p1_E_W.0,0.0,23.9,12.0,1,235.43
p1_E_N1.0,3.0,25.61,11.0,1,244.28
p1_W_E.1,6.0,35.05,14.0,2,277.53
p1_E_W.1,8.0,33.36,11.0,1,244.01
p1_N2_W.0,3.0,39.53,16.0,2,288.34
p1_W_E.2,9.0,33.81,12.0,1,268.72
p1_W_E.3,12.0,31.85,8.0,1,265.4
p1_N1_S1.5,50.0,18.26,6.0,1,188.52
p1_S1_E.1,33.0,13.72,0.0,0,213.47
p1_S1_N1.5,50.0,12.83,3.0,1,180.22
p1_S1_N1.6,60.0,16.09,0.0,0,188.99
p1_S1_N1.7,70.0,7.82,0.0,0,157.43
p1_N1_S1.6,60.0,6.85,0.0,0,156.24
p1_E_W.2,15.0,41.96,20.0,2,287.62
p1_N2_S2.5,50.0,24.21,12.0,1,190.41
p1_S2_N2.5,50.0,24.75,13.0,1,194.43
p1_E_W.3,22.0,41.17,18.0,2,295.75
p1_S2_N2.6,60.0,24.72,9.0,1,200.86
p1_N1_S1.7,70.0,13.99,0.0,0,164.3
p1_N2_S2.6,60.0,25.07,8.0,1,197.18
p1_E_W.4,29.0,35.79,11.0,1,286.09
p1_S2_N2.7,70.0,16.38,1.0,1,198.05
p1_N2_S2.7,70.0,16.88,2.0,1,185.61
p1_W_E.4,15.0,54.59,29.0,3,315.1
p1_E_N1.1,32.0,28.54,9.0,1,248.2
p1_W_E.5,18.0,53.89,26.0,3,311.72
p1_W_E.6,21.0,52.87,22.0,3,304.65
p1_W_E.7,24.0,51.75,21.0,3,304.29
p1_S1_N1.8,80.0,19.5,8.0,1,189.74
p1_N1_S1.8,80.0,19.99,9.0,1,194.13
p1_S1_N1.9,90.0,11.35,0.0,0,183.28
p1_N2_W.1,33.0,15.88,0.0,0,242.93
p1_N1_S1.9,90.0,10.91,0.0,0,177.18
p1_E_W.5,36.0,31.68,8.0,1,258.85
p1_N2_S2.8,80.0,23.13,14.0,1,196.91
p1_N1_S1.10,100.0,5.46,0.0,0,146.59
p1_E_W.6,44.0,40.51,7.0,1,273.7
p1_S2_N2.8,80.0,23.85,13.0,1,198.05
p1_N2_S2.9,90.0,16.29,3.0,1,182.43
p1_S2_N2.9,90.0,17.75,5.0,1,194.4
p1_S1_N1.10,100.0,6.18,0.0,0,154.31
p1_N2_S2.10,100.0,10.21,0.0,0,172.74
p1_E_W.7,51.0,39.68,13.0,2,285.02
p1_S2_N2.10,100.0,7.1,0.0,0,163.02
p1_E_W.8,58.0,34.82,11.0,1,271.68
p1_E_W.9,65.0,32.53,9.0,1,265.49
p1_E_N1.2,61.0,30.19,11.0,1,251.45
p1_W_E.8,27.0,62.24,27.0,4,322.89
p1_S1_E.2,63.0,38.02,13.0,1,275.15
p1_W_E.9,30.0,67.22,30.0,3,331.81
p1_N1_S1.11,110.0,15.35,4.0,1,178.88
p1_W_E.10,33.0,72.01,29.0,3,346.53
p1_N1_S1.12,120.0,7.31,0.0,0,164.4
p1_S1_N1.11,110.0,7.8,0.0,0,155.63
p1_N2_S2.11,110.0,20.02,9.0,1,188.55
p1_S2_N2.11,110.0,20.32,10.0,1,192.47
p1_S1_N1.12,120.0,12.28,0.0,0,161.81
p1_S2_N2.12,120.0,12.7,2.0,1,183.22
p1_N2_S2.12,120.0,10.59,0.0,0,181.57
p1_N2_S2.13,130.0,6.71,0.0,0,169.33
p1_S2_N2.13,130.0,5.77,0.0,0,150.48
p1_N2_W.2,63.0,53.31,25.0,3,302.39
p1_E_W.10,72.0,46.74,18.0,2,295.68
p1_E_W.11,80.0,40.69,14.0,2,280.47
p1_W_S2.1,36.0,85.59,42.0,4,378.73
p1_E_W.12,87.0,35.53,11.0,1,271.46
p1_W_E.11,39.0,80.03,38.0,4,346.97
p1_W_E.12,42.0,82.55,34.0,4,376.07
p1_E_N1.3,90.0,33.36,11.0,1,260.86
p1_N2_W.3,93.0,35.26,11.0,2,290.61
p1_W_E.13,45.0,83.5,31.0,4,371.44
p1_E_W.13,94.0,36.33,15.0,2,284.69
p1_E_W.14,101.0,31.03,10.0,2,279.58
p1_E_W.15,108.0,25.89,2.0,1,269.65
p1_E_W.16,116.0,19.68,0.0,0,243.05
p1_S2_N2.14,140.0,15.39,5.0,1,179.54
p1_S2_N2.15,150.0,6.87,0.0,0,154.0
p1_N2_S2.14,140.0,9.63,0.0,0,170.66
p1_N2_W.4,123.0,10.06,0.0,0,209.95
p1_N2_S2.15,150.0,10.33,0.0,0,159.69
p1_N1_S1.13,130.0,36.23,25.0,1,213.22
p1_S1_N1.13,130.0,36.56,26.0,1,216.88
p1_N1_S1.14,140.0,28.54,18.0,1,204.94
p1_S1_N1.14,140.0,28.78,19.0,1,208.59
p1_W_E.14,48.0,100.49,46.0,5,375.69
p1_S1_N1.15,150.0,19.29,7.0,1,188.84
p1_S1_E.3,93.0,55.69,23.0,2,317.13
p1_N1_S1.15,150.0,16.27,5.0,1,174.82
p1_N1_S1.16,160.0,16.17,0.0,0,181.72
p1_W_E.15,51.0,92.15,46.0,5,369.72
p1_W_E.16,54.0,105.65,44.0,5,388.69
p1_W_E.17,57.0,97.05,41.0,5,382.19
p1_E_N1.4,120.0,31.42,13.0,2,266.1
p1_E_W.17,123.0,33.0,11.0,2,269.03
p1_W_E.18,60.0,103.16,39.0,5,396.32
p1_E_W.18,130.0,33.54,10.0,2,282.63
p1_S1_E.4,123.0,37.97,10.0,1,289.37
p1_E_W.19,137.0,28.19,3.0,1,291.75
p1_W_S2.2,69.0,97.48,33.0,5,372.92
p1_N2_W.5,152.0,14.89,0.0,0,247.05
p1_W_E.19,63.0,91.81,40.0,5,365.94
p1_W_E.20,66.0,100.91,38.0,5,385.38
p1_W_E.21,72.0,98.86,28.0,4,380.87
p1_N2_S2.16,160.0,37.61,26.0,1,219.05
p1_N2_S2.17,170.0,29.43,16.0,1,203.27
p1_E_W.20,144.0,21.77,10.0,1,236.28
p1_E_N1.5,150.0,23.65,7.0,1,251.89
p1_S2_N2.16,160.0,33.27,22.0,1,205.76
p1_N2_S2.18,180.0,22.12,10.0,1,191.24
p1_E_W.21,153.0,28.72,7.0,1,265.21
p1_S2_N2.17,170.0,33.88,17.0,1,219.82
p1_E_W.22,159.0,23.35,3.0,1,259.11
p1_S2_N2.18,180.0,25.36,8.0,1,214.36
p1_E_W.23,166.0,13.42,0.0,0,235.99
p1_S2_N2.19,190.0,17.17,2.0,1,202.87
p1_E_W.24,173.0,14.21,0.0,0,237.24
p1_W_E.22,75.0,113.73,40.0,5,408.2
p1_W_E.23,78.0,112.89,38.0,5,403.5
p1_W_E.24,81.0,107.09,36.0,5,399.69
p1_W_E.25,84.0,112.96,32.0,5,400.58
p1_S1_N1.16,160.0,57.23,40.0,2,256.91
p1_N1_S1.17,170.0,44.99,34.0,1,218.13
p1_W_E.26,87.0,111.75,33.0,5,408.94
p1_S1_N1.17,170.0,49.87,37.0,1,234.6
p1_S1_N1.18,180.0,41.58,30.0,1,221.58
p1_W_E.27,90.0,107.88,30.0,4,392.79
p1_N1_S1.18,180.0,37.15,25.0,1,213.38
p1_W_E.28,93.0,105.82,28.0,4,391.83
p1_W_E.29,96.0,108.09,26.0,4,388.03
p1_N1_S1.19,190.0,27.39,14.0,1,198.8
p1_S1_E.5,153.0,52.75,14.0,3,321.89
p1_N1_S1.20,200.0,27.34,11.0,1,202.84
p1_N1_S1.21,210.0,19.1,2.0,1,194.66
p1_W_E.30,99.0,98.19,32.0,4,375.05
p1_E_W.25,180.0,24.02,10.0,1,238.7
