modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,43,1.0,2152,12.28,30.94,6.73,34,retraso,-2.407,1883,629,1.145,2081,274.7,94.4,88,4.1791,,,,,9.2,,-52481.6,-27425.3,-52481.6,sarsa,42,-5444.2,0,0.0,0,9
train,2,44,0.972,2152,11.56,29.74,6.23,26,retraso,-2.228,1926,651,1.138,2088,272.5,93.6,107,3.8271,,,,,9.1,,-50371.8,-25878.9,-50371.8,sarsa,42,-5159.2,0,0.0,0,7
train,3,45,0.944,2152,13.82,32.93,7.56,29,retraso,-2.726,1895,615,1.204,2087,278.5,95.8,125,3.8312,,,,,9.1,,-57092.0,-31015.0,-57092.0,sarsa,42,-6165.4,0,0.0,0,9
train,4,46,0.917,2152,12.49,30.92,6.85,29,retraso,-2.462,1893,615,1.137,2085,274.3,94.3,132,4.3438,,,,,8.8,,-52586.2,-27891.9,-52586.2,sarsa,42,-5568.6,0,0.0,0,7
train,5,47,0.891,2152,12.32,31.35,6.83,35,retraso,-2.446,1894,625,1.159,2090,275.2,94.5,140,4.5028,,,,,9.0,,-53488.5,-27957.0,-53488.5,sarsa,42,-5548.1,0,0.0,0,9
train,6,48,0.866,2152,12.56,31.16,6.93,34,retraso,-2.49,1901,629,1.146,2088,275.1,94.5,143,5.4933,,,,,8.9,,-53720.4,-28443.8,-53720.4,sarsa,42,-5668.8,0,0.0,0,9
train,7,49,0.841,2152,11.34,29.6,6.27,29,retraso,-2.242,1898,616,1.082,2085,271.5,93.3,149,4.7931,,,,,9.3,,-49785.1,-25621.9,-49785.1,sarsa,42,-5084.0,0,0.0,0,8
train,8,50,0.818,2152,13.63,32.18,6.76,30,retraso,-2.424,1894,638,1.167,2088,276.1,95.0,150,4.5802,,,,,9.3,,-52066.9,-27746.1,-52066.9,sarsa,42,-5519.7,0,0.0,0,9
train,9,51,0.794,2152,12.26,31.01,6.6,28,retraso,-2.374,1899,619,1.125,2088,274.8,94.4,150,5.3755,,,,,8.5,,-52168.0,-27010.1,-52168.0,sarsa,42,-5391.2,0,0.0,0,7
train,10,52,0.772,2152,11.65,30.05,6.48,30,retraso,-2.327,1879,637,1.131,2091,272.6,93.7,153,4.911,51.19,29.45,51.19,83.55,9.2,67.37,-51433.1,-26330.5,-51433.1,sarsa,42,-5264.8,0,0.0,0,7
train,11,53,0.75,2152,11.69,30.09,6.53,30,retraso,-2.34,1896,631,1.115,2090,272.8,93.7,158,5.2166,,,,,9.4,,-51574.2,-26771.5,-51574.2,sarsa,42,-5321.4,0,0.0,0,9
train,12,54,0.729,2152,11.84,30.21,6.52,34,retraso,-2.347,1905,616,1.094,2080,273.0,93.8,161,6.7578,,,,,9.5,,-51251.6,-26834.3,-51251.6,sarsa,42,-5336.4,0,0.0,0,10
train,13,55,0.708,2152,12.06,30.58,6.56,26,retraso,-2.335,1897,606,1.136,2087,274.3,94.3,163,5.0841,,,,,9.0,,-51342.7,-26700.6,-51342.7,sarsa,42,-5282.4,0,0.0,0,8
