modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,43,1.0,2582,21.03,43.83,8.85,46,colas,-3.101,1887,630,1.498,2497,295.7,102.2,122,3.2588,,,,,10.3,,-69634.0,-36132.9,-69634.0,qlearning,42,-7023.5,0,0.0,0,12
train,2,44,0.972,2582,21.59,44.59,9.22,35,colas,-3.239,1889,644,1.534,2497,297.6,102.7,156,2.7495,,,,,10.3,,-72701.9,-37889.0,-72701.9,qlearning,42,-7365.4,0,0.0,0,10
train,3,45,0.944,2582,15.62,36.38,8.8,34,colas,-3.073,1891,633,1.29,2495,284.3,97.7,161,1.8235,,,,,10.1,,-69462.2,-35912.5,-69462.2,qlearning,42,-6979.6,0,0.0,0,10
train,4,46,0.917,2582,19.69,41.63,8.21,37,colas,-2.868,1913,648,1.438,2499,292.1,100.9,170,3.165,,,,,10.3,,-66447.7,-33937.4,-66447.7,qlearning,42,-6600.1,0,0.0,0,10
train,5,47,0.891,2582,14.32,34.58,7.69,33,colas,-2.665,1891,652,1.265,2499,280.9,96.5,172,1.6714,,,,,10.2,,-63690.9,-31349.9,-63690.9,qlearning,42,-6076.1,0,0.0,0,9
train,6,48,0.866,2582,15.03,35.51,8.29,34,colas,-2.89,1882,662,1.296,2500,282.7,97.2,178,1.9136,,,,,10.0,,-67438.4,-33896.4,-67438.4,qlearning,42,-6589.5,0,0.0,0,9
train,7,49,0.841,2582,20.21,42.46,8.02,34,colas,-2.792,1879,661,1.456,2500,292.9,101.2,183,2.5885,,,,,10.3,,-65015.1,-32795.0,-65015.1,qlearning,42,-6357.2,0,0.0,0,10
train,8,50,0.818,2582,21.28,44.3,7.93,36,colas,-2.732,1861,675,1.531,2504,296.2,102.3,187,2.6945,,,,,10.4,,-64672.7,-32097.3,-64672.7,qlearning,42,-6188.1,0,0.0,0,11
train,9,51,0.794,2582,14.86,35.33,7.47,35,colas,-2.582,1858,673,1.274,2503,283.0,97.2,188,2.0331,,,,,10.1,,-62642.4,-30149.8,-62642.4,qlearning,42,-5840.4,0,0.0,0,13
train,10,52,0.772,2582,16.73,38.03,7.88,35,colas,-2.726,1853,690,1.403,2506,287.2,98.8,192,3.2274,32.27,12.96,32.27,34.65,10.1,33.46,-65570.2,-31825.1,-65570.2,qlearning,42,-6182.3,0,0.0,0,12
train,11,53,0.75,2582,16.2,36.97,7.0,33,colas,-2.399,1849,683,1.325,2505,284.3,97.9,192,2.0807,,,,,10.1,,-59290.6,-28096.2,-59290.6,qlearning,42,-5419.2,0,0.0,0,7
train,12,54,0.729,2582,14.78,34.7,6.77,32,colas,-2.313,1859,692,1.28,2505,280.7,96.6,194,2.2019,,,,,10.2,,-57906.3,-27328.5,-57906.3,qlearning,42,-5260.3,0,0.0,0,8
train,13,55,0.708,2582,15.55,36.19,6.96,29,colas,-2.396,1862,674,1.34,2504,283.5,97.6,197,1.6694,,,,,10.1,,-59045.1,-28027.6,-59045.1,qlearning,42,-5426.7,0,0.0,0,8
train,14,56,0.688,2582,16.75,37.3,6.59,30,colas,-2.235,1854,693,1.337,2505,284.3,98.0,197,1.7919,,,,,10.2,,-57086.0,-26468.2,-57086.0,qlearning,42,-5076.5,0,0.0,0,7
train,15,57,0.668,2582,16.23,37.12,6.74,30,colas,-2.289,1839,703,1.37,2509,285.4,98.3,197,1.6751,,,,,10.0,,-58138.1,-26954.1,-58138.1,qlearning,42,-5178.2,0,0.0,0,9
train,16,58,0.649,2582,18.09,40.04,6.76,28,colas,-2.322,1867,699,1.426,2505,288.7,99.6,198,2.6078,,,,,10.4,,-59050.4,-27428.4,-59050.4,qlearning,42,-5308.2,0,0.0,0,9
train,17,59,0.631,2582,15.37,35.71,6.19,27,colas,-2.112,1852,710,1.308,2505,282.2,97.2,198,2.1154,,,,,10.1,,-55436.0,-24853.4,-55436.0,qlearning,42,-4808.7,0,0.0,0,6
train,18,60,0.613,2582,14.99,35.52,6.28,31,colas,-2.137,1848,712,1.286,2504,281.8,97.0,198,2.6043,,,,,10.0,,-55930.9,-25237.2,-55930.9,qlearning,42,-4859.5,0,0.0,0,8
train,19,61,0.596,2582,17.62,39.08,6.88,30,colas,-2.355,1859,694,1.401,2501,287.5,99.1,198,2.6345,,,,,10.3,,-59142.6,-27734.0,-59142.6,qlearning,42,-5361.8,0,0.0,0,7
train,20,62,0.579,2582,15.84,36.13,6.09,24,colas,-2.068,1848,713,1.3,2507,282.2,97.3,198,1.7001,33.76,13.95,33.76,33.23,10.2,33.495,-53983.8,-24470.7,-53983.8,qlearning,42,-4708.5,0,0.0,0,7
train,21,63,0.562,2582,15.59,35.81,6.29,28,colas,-2.129,1867,714,1.283,2504,282.6,97.3,198,2.3779,,,,,10.3,,-55962.1,-25475.4,-55962.1,qlearning,42,-4885.4,0,0.0,0,7
train,22,64,0.546,2582,14.59,34.88,6.58,31,colas,-2.246,1840,702,1.326,2510,281.5,96.8,199,2.4025,,,,,9.9,,-57132.1,-26187.2,-57132.1,qlearning,42,-5074.8,0,0.0,0,8
