variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,4042,1,4043,1.00e-03,25.5,4350,16.86,36.71,20.41,55,-16185.2,-2.401,-5.248,5619,3722,1878,1.641,4190,320.8,111.3,0,0.0,0,0,7,11,142.11,36.82,38.71,1.621,0.453,0,0.0,-0.0181,0.0468,0.6773,0.0108,0.1639,,,-147436.22,-82863.48,-147436.22,,,,mappo,retraso
vecinos,4042,2,4044,9.95e-04,25.7,4350,14.19,33.67,17.24,43,-13502.7,-1.992,-4.792,5549,3477,2056,1.598,4195,315.9,109.4,0,0.0,0,0,6,11,139.76,33.93,35.54,1.536,0.492,0,0.0,-0.0183,0.0277,0.6426,0.0098,0.1586,,,-132961.19,-69403.95,-132961.19,,,,mappo,retraso
vecinos,4042,3,4045,9.90e-04,25.2,4350,13.14,32.13,16.11,44,-12455.1,-1.85,-4.562,5489,3386,2087,1.541,4193,312.6,108.2,0,0.0,0,0,5,8,136.18,30.75,31.89,1.419,0.561,0,0.0,-0.0156,0.0197,0.5984,0.0085,0.1378,,,-125195.37,-64128.79,-125195.37,,,,mappo,retraso
vecinos,4042,4,4046,9.85e-04,24.7,4350,11.99,30.36,14.84,41,-11353.0,-1.689,-4.315,5439,3272,2150,1.464,4191,308.5,106.8,0,0.0,0,0,6,8,134.12,28.76,30.08,1.336,0.592,0,0.0,-0.009,0.0165,0.5487,0.0072,0.0923,,,-117351.31,-58739.64,-117351.31,,,,mappo,retraso
vecinos,4042,5,4047,9.80e-04,25.3,4350,11.36,29.23,14.05,42,-10778.4,-1.597,-4.129,5475,3318,2143,1.384,4202,305.4,105.8,0,0.0,0,0,5,9,131.08,25.98,27.0,1.158,0.68,0,0.0,-0.0058,0.0142,0.4974,0.0052,0.0724,,,-113020.96,-55913.28,-113020.96,,,,mappo,retraso
vecinos,4042,6,4048,9.75e-04,25.1,4350,11.26,29.21,13.94,37,-10630.1,-1.575,-4.121,5448,3252,2182,1.415,4204,305.7,105.9,0,0.0,0,0,4,9,131.34,26.05,26.87,1.202,0.681,0,0.0,-0.0067,0.0151,0.4456,0.0045,0.07,,,-112243.65,-55310.75,-112243.65,,,,mappo,retraso
vecinos,4042,7,4049,9.70e-04,24.9,4350,11.04,28.45,13.65,36,-10470.8,-1.551,-4.001,5486,3349,2120,1.33,4200,303.0,105.1,0,0.0,0,0,5,8,129.23,23.85,24.77,1.065,0.744,0,0.0,-0.0045,0.0137,0.4181,0.0038,0.0561,,,-109739.66,-54313.52,-109739.66,,,,mappo,retraso
vecinos,4042,8,4050,9.65e-04,24.9,4350,11.06,28.5,13.6,37,-10484.9,-1.547,-3.953,5510,3371,2127,1.336,4201,303.3,105.2,0,0.0,0,0,4,9,128.99,23.87,24.79,1.049,0.744,0,0.0,-0.006,0.0123,0.3829,0.0041,0.0568,,,-108905.41,-54313.22,-108905.41,,,,mappo,retraso
vecinos,4042,9,4051,9.60e-04,25.0,4350,10.65,27.92,13.21,37,-10057.6,-1.494,-3.912,5460,3314,2131,1.296,4203,301.9,104.7,0,0.0,0,0,5,8,129.32,23.6,24.71,1.051,0.742,0,0.0,-0.0047,0.0121,0.3571,0.0045,0.0578,,,-106790.88,-52321.97,-106790.88,,,,mappo,retraso
vecinos,4042,10,4052,9.55e-04,25.3,4350,10.68,27.87,13.24,36,-10079.5,-1.493,-3.91,5491,3354,2120,1.308,4200,301.7,104.6,0,0.0,0,0,4,8,129.05,23.49,24.55,1.051,0.741,0,0.0,-0.0034,0.0108,0.335,0.0035,0.0464,20.79,4.48,-107356.63,-52609.95,-107356.63,20.79,20.76,20.775,mappo,retraso
