modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,4043,1.0,2152,12.94,31.69,7.16,39,retraso,-2.576,1896,621,1.161,2081,275.8,94.8,92,3.429,,,,,8.9,,-54521.7,-29327.4,-54521.7,sarsa,4042,-5843.4,0,0.0,0,9
train,2,4044,0.972,2152,13.02,32.0,7.2,37,retraso,-2.594,1916,624,1.158,2088,276.5,95.0,113,3.2611,,,,,8.9,,-55619.5,-29841.1,-55619.5,sarsa,4042,-5938.4,0,0.0,0,10
train,3,4045,0.944,2152,12.72,31.7,6.95,32,retraso,-2.506,1899,622,1.163,2088,276.3,94.9,124,5.1263,,,,,9.2,,-54170.3,-28552.0,-54170.3,sarsa,4042,-5690.3,0,0.0,0,8
train,4,4046,0.917,2152,12.7,31.62,7.01,36,retraso,-2.526,1889,620,1.148,2086,275.9,94.8,131,4.6186,,,,,9.1,,-54264.3,-28640.1,-54264.3,sarsa,4042,-5714.3,0,0.0,0,8
train,5,4047,0.891,2152,13.14,31.88,7.22,29,retraso,-2.592,1890,623,1.172,2087,276.1,94.9,138,5.0013,,,,,9.1,,-55103.5,-29589.1,-55103.5,sarsa,4042,-5870.1,0,0.0,0,9
train,6,4048,0.866,2152,12.24,30.54,6.71,31,retraso,-2.422,1896,622,1.126,2091,273.6,94.0,144,5.0927,,,,,9.0,,-52056.6,-27482.9,-52056.6,sarsa,4042,-5492.1,0,0.0,0,7
train,7,4049,0.841,2152,12.34,30.99,6.58,34,retraso,-2.37,1907,659,1.159,2088,274.6,94.4,147,4.5878,,,,,10.1,,-52486.5,-27332.9,-52486.5,sarsa,4042,-5460.9,0,0.0,0,9
train,8,4050,0.818,2152,11.1,29.77,6.22,30,retraso,-2.211,1883,644,1.122,2086,272.9,93.7,153,4.6833,,,,,9.0,,-50371.3,-25318.6,-50371.3,sarsa,4042,-5013.9,0,0.0,0,8
train,9,4051,0.794,2152,11.98,30.55,6.5,29,retraso,-2.326,1885,626,1.133,2092,273.9,94.1,156,5.0483,,,,,9.0,,-50826.3,-26408.3,-50826.3,sarsa,4042,-5253.4,0,0.0,0,9
train,10,4052,0.772,2152,11.83,30.21,6.45,37,retraso,-2.325,1881,628,1.088,2091,273.0,93.8,158,5.2405,28.63,11.85,28.63,28.75,9.0,28.69,-50806.1,-26325.6,-50806.1,sarsa,4042,-5244.8,0,0.0,0,8
train,11,4053,0.75,2152,10.99,29.11,5.81,27,retraso,-2.082,1887,627,1.053,2083,270.5,92.9,158,4.9563,,,,,9.2,,-47645.6,-23689.2,-47645.6,sarsa,4042,-4709.0,0,0.0,0,8
