modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,2043,1.0,1810,38.98,90.19,17.98,52,retraso,-9.636,1336,448,3.643,1705,331.9,115.2,136,11.1295,,,,,6.0,,-166442.6,-78440.5,-167318.6,sarsa,2042,-15456.0,0,0.0,0,32
train,2,2044,0.972,1810,34.4,79.4,15.7,53,retraso,-8.431,1354,447,3.196,1700,315.1,109.2,155,12.4478,,,,,6.0,,-146138.4,-69448.2,-146952.4,sarsa,2042,-13674.4,0,0.0,0,28
train,3,2045,0.944,1810,41.69,92.67,18.9,61,retraso,-10.317,1367,434,3.473,1688,333.8,116.3,175,14.7028,,,,,6.3,,-172458.6,-85112.1,-173712.6,sarsa,2042,-16796.0,0,0.0,0,28
train,4,2046,0.917,1810,32.04,74.86,14.79,55,retraso,-7.933,1346,436,2.994,1705,306.9,106.5,186,16.9373,,,,,5.8,,-137462.2,-64874.6,-138584.2,sarsa,2042,-12739.8,0,0.0,0,28
train,5,2047,0.891,1810,26.2,61.9,12.12,41,retraso,-6.427,1347,448,2.562,1715,287.0,99.3,193,13.4277,,,,,6.0,,-112879.7,-52961.9,-113131.7,sarsa,2042,-10386.6,0,0.0,0,24
train,6,2048,0.866,1810,19.17,45.87,9.41,33,retraso,-4.965,1290,412,1.836,1734,263.0,90.6,197,13.6981,,,,,5.8,,-82843.7,-39253.7,-82843.7,sarsa,2042,-7636.8,0,0.0,0,19
train,7,2049,0.841,1810,31.86,75.33,14.62,60,retraso,-7.84,1347,448,3.017,1698,307.2,106.6,203,20.2653,,,,,6.6,,-138235.1,-64383.0,-138729.1,sarsa,2042,-12669.3,0,0.0,0,29
train,8,2050,0.818,1810,23.27,53.21,11.55,34,retraso,-6.161,1278,387,2.118,1749,276.3,95.4,208,14.983,,,,,5.8,,-97203.5,-47617.3,-97357.5,sarsa,2042,-9303.5,0,0.0,0,24
train,9,2051,0.794,1810,27.73,68.93,12.97,46,retraso,-6.868,1339,421,2.772,1710,297.2,102.9,209,17.4385,,,,,6.1,,-125581.1,-55894.8,-125657.1,sarsa,2042,-10933.4,0,0.0,0,23
train,10,2052,0.772,1810,16.21,39.54,7.95,27,retraso,-4.112,1290,433,1.681,1740,253.5,87.3,211,12.9662,31.64,13.68,31.64,38.66,5.5,35.15,-70394.1,-33022.9,-70394.1,sarsa,2042,-6374.2,0,0.0,0,17
train,11,2053,0.75,1810,22.13,52.89,11.1,29,retraso,-5.821,1251,410,2.213,1752,276.3,95.2,214,12.842,,,,,5.4,,-95842.0,-44758.2,-95842.0,sarsa,2042,-8719.9,0,0.0,0,18
train,12,2054,0.729,1810,25.48,60.77,12.02,53,retraso,-6.435,1324,428,2.498,1713,284.8,98.7,217,18.9591,,,,,6.1,,-111149.9,-51878.3,-112325.9,sarsa,2042,-10167.0,0,0.0008,3,34
train,13,2055,0.708,1810,15.65,37.35,8.02,28,retraso,-4.175,1253,394,1.492,1765,250.1,86.1,219,9.9858,,,,,5.4,,-66771.2,-32261.2,-66771.2,sarsa,2042,-6220.7,0,0.0,0,17
train,14,2056,0.688,1810,19.61,42.8,9.83,37,retraso,-5.257,1277,378,1.65,1743,259.4,89.6,224,17.1178,,,,,5.5,,-77958.3,-40602.8,-78378.3,sarsa,2042,-7907.2,0,0.0,0,26
train,15,2057,0.668,1810,16.54,38.05,8.41,29,retraso,-4.443,1268,370,1.533,1752,251.2,86.6,225,14.9894,,,,,5.3,,-68580.1,-34074.3,-68580.1,sarsa,2042,-6619.8,0,0.0,0,18
train,16,2058,0.649,1810,14.58,34.25,7.47,29,retraso,-3.892,1259,390,1.37,1750,244.7,84.3,226,10.2271,,,,,5.4,,-61067.9,-30156.6,-61067.9,sarsa,2042,-5807.2,0,0.0,0,15
train,17,2059,0.631,1810,14.57,35.47,7.38,32,retraso,-3.854,1282,380,1.433,1747,246.1,84.8,226,9.7889,,,,,5.2,,-63466.0,-30179.4,-63494.0,sarsa,2042,-5819.3,0,0.0,0,22
train,18,2060,0.613,1810,14.16,34.49,7.25,27,retraso,-3.761,1269,384,1.378,1753,244.1,84.0,226,11.1851,,,,,5.4,,-61681.9,-29362.0,-61681.9,sarsa,2042,-5633.7,0,0.0,0,16
train,19,2061,0.596,1810,14.35,34.52,7.24,29,retraso,-3.788,1284,392,1.333,1744,244.5,84.2,227,10.3021,,,,,5.2,,-61821.7,-29884.9,-61857.7,sarsa,2042,-5749.7,0,0.0,0,21
train,20,2062,0.579,1810,12.8,32.31,6.65,24,retraso,-3.423,1257,380,1.299,1762,240.6,82.8,227,14.3925,34.6,19.46,34.6,33.74,5.3,34.17,-57342.3,-26643.4,-57342.3,sarsa,2042,-5079.0,0,0.0,0,13
train,21,2063,0.562,1810,20.72,52.35,10.04,48,retraso,-5.303,1310,403,2.17,1725,271.2,93.8,230,16.4919,,,,,5.6,,-94756.8,-42344.3,-95826.8,sarsa,2042,-8230.5,0,0.0,0,33
train,22,2064,0.546,1810,11.59,28.06,6.08,21,retraso,-3.186,1259,373,1.078,1768,233.6,80.5,232,11.049,,,,,5.2,,-49957.3,-24704.6,-49957.3,sarsa,2042,-4721.8,0,0.0,0,11
train,23,2065,0.531,1810,12.58,31.24,6.49,26,retraso,-3.383,1284,352,1.21,1742,237.9,82.0,232,13.3618,,,,,5.3,,-55529.9,-26393.2,-55529.9,sarsa,2042,-5061.2,0,0.0,0,17
train,24,2066,0.516,1810,12.47,30.83,6.47,22,retraso,-3.358,1270,362,1.209,1759,237.9,81.9,232,13.4867,,,,,5.1,,-54813.5,-26169.3,-54813.5,sarsa,2042,-4996.4,0,0.0,0,15
