modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,43,1.0,3529,86.56,212.01,51.37,111,retraso,-28.016,2002,660,8.344,2641,504.1,177.8,274,35.7334,,,,,14.8,,-769957.0,-337737.0,-773363.0,sarsa,42,-67183.2,122,0.0044,16,38
train,2,44,0.972,3554,79.85,196.95,47.75,109,retraso,-25.991,1995,673,7.718,2619,483.3,170.2,346,38.5235,,,,,14.3,,-719575.6,-313656.6,-725579.6,sarsa,42,-62325.6,119,0.0014,5,34
train,3,45,0.944,3585,77.25,192.97,46.62,128,retraso,-25.392,2004,658,7.541,2693,476.9,167.7,408,37.1757,,,,,14.2,,-711624.5,-306948.9,-715416.5,sarsa,42,-60889.2,124,0.0025,9,35
train,4,46,0.917,3557,73.44,186.29,43.98,98,retraso,-23.766,2015,640,7.462,2713,468.2,164.6,431,42.8746,,,,,14.2,,-677940.9,-287003.1,-680750.9,sarsa,42,-56990.3,90,0.0,4,36
train,5,47,0.891,3593,77.72,193.76,47.0,125,retraso,-25.453,2007,653,7.744,2696,478.8,168.5,452,46.2456,,,,,14.6,,-713974.7,-307481.2,-716832.7,sarsa,42,-61035.9,114,0.0011,4,34
train,6,48,0.866,3585,73.71,195.12,44.46,130,retraso,-24.017,2000,665,7.98,2685,480.0,168.9,471,50.7535,,,,,14.9,,-714390.7,-289730.0,-717942.7,sarsa,42,-57592.6,111,0.0022,8,37
train,7,49,0.841,3594,75.66,195.07,45.76,114,retraso,-24.954,2009,650,7.642,2659,481.7,169.2,490,50.0964,,,,,15.0,,-719585.7,-300903.5,-723293.7,sarsa,42,-59840.1,74,0.0014,5,34
train,8,50,0.818,3591,71.77,184.65,43.4,120,retraso,-23.546,2003,660,7.45,2739,468.1,164.5,501,55.3993,,,,,14.2,,-678411.2,-283608.1,-680575.2,sarsa,42,-56463.5,67,0.0,0,32
train,9,51,0.794,3609,77.67,194.7,47.17,120,retraso,-25.826,2009,650,7.602,2712,480.6,169.2,520,58.0403,,,,,14.6,,-722705.6,-311278.5,-727565.6,sarsa,42,-61929.6,71,0.005,18,38
train,10,52,0.772,3620,67.03,180.03,40.91,108,retraso,-22.101,2004,658,7.175,2742,460.7,161.2,535,43.0491,206.77,101.51,206.77,198.83,14.4,202.8,-665757.7,-267136.7,-667755.7,sarsa,42,-52998.1,55,0.0,0,33
train,11,53,0.75,3616,68.07,174.24,41.45,98,retraso,-22.577,2017,637,6.82,2774,452.9,158.9,549,48.549,,,,,13.8,,-645765.4,-272674.9,-650499.4,sarsa,42,-54139.1,67,0.0,1,34
train,12,54,0.729,3620,71.68,180.33,43.7,127,retraso,-23.903,2025,623,6.954,2776,464.2,163.0,576,48.2627,,,,,13.7,,-670918.4,-288427.5,-674496.4,sarsa,42,-57320.5,47,0.0,0,32
train,13,55,0.708,3620,68.74,179.28,41.91,107,retraso,-22.836,2020,631,7.067,2783,460.6,161.6,584,48.4961,,,,,14.4,,-664489.9,-275532.2,-666389.9,sarsa,42,-54759.6,53,0.0,0,33
train,14,56,0.688,3620,59.16,163.58,36.16,107,retraso,-19.583,2008,650,6.387,2837,438.8,153.2,591,51.5672,,,,,13.6,,-603436.9,-236616.0,-604978.9,sarsa,42,-46960.4,7,0.0,0,29
train,15,57,0.668,3620,69.87,175.79,42.58,116,retraso,-23.347,2040,598,6.756,2799,456.0,160.0,596,49.9135,,,,,14.1,,-654406.8,-281653.2,-657590.8,sarsa,42,-55985.7,60,0.0,0,31
train,16,58,0.649,3620,69.02,181.33,42.07,120,retraso,-22.95,2014,642,7.185,2753,465.4,163.2,600,54.5811,,,,,15.4,,-672111.1,-276732.7,-674747.1,sarsa,42,-55034.8,21,0.0039,14,35
train,17,59,0.631,3620,73.34,180.12,44.66,111,retraso,-24.32,2037,602,7.042,2794,464.8,163.4,609,57.0013,,,,,14.7,,-669153.2,-293471.7,-670327.2,sarsa,42,-58318.7,37,0.0,0,28
train,18,60,0.613,3620,66.81,171.85,42.51,119,retraso,-23.156,1954,576,6.69,2824,452.9,158.6,630,55.6701,,,,,13.9,,-637224.3,-267780.8,-638620.3,sarsa,42,-53213.6,0,0.0,0,33
train,19,61,0.596,3620,68.52,173.35,41.78,114,retraso,-22.845,2035,607,6.712,2832,455.7,159.8,636,54.0847,,,,,14.0,,-644128.3,-275646.2,-647922.3,sarsa,42,-54781.9,2,0.0033,12,36
train,20,62,0.579,3620,68.53,175.56,42.68,136,retraso,-23.502,1997,586,6.688,2771,457.3,160.3,646,65.3731,186.58,99.64,186.58,181.4,13.9,183.99,-653709.5,-277601.4,-657393.5,sarsa,42,-55181.7,0,0.0011,5,34
train,21,63,0.562,3620,67.21,169.85,41.79,118,retraso,-22.91,2012,568,6.451,2852,451.3,158.1,658,52.9765,,,,,13.4,,-631480.6,-270937.2,-634146.6,sarsa,42,-53884.7,0,0.0008,3,35
train,22,64,0.546,3620,68.09,168.03,41.5,121,retraso,-22.881,2048,584,6.371,2800,448.9,157.3,666,71.1133,,,,,13.2,,-627039.3,-276085.2,-631769.3,sarsa,42,-54869.8,5,0.0,5,35
train,23,65,0.531,3620,62.03,164.66,40.71,117,retraso,-22.305,1896,560,6.339,2870,443.5,154.8,669,60.7338,,,,,12.8,,-611648.1,-251047.3,-613640.1,sarsa,42,-49785.5,0,0.0,0,31
train,24,66,0.516,3620,61.92,161.61,40.98,131,retraso,-22.468,1883,549,6.249,2843,438.7,153.2,674,56.7289,,,,,12.7,,-599669.7,-249816.3,-601289.7,sarsa,42,-49699.1,0,0.0,0,31
train,25,67,0.501,3620,68.88,172.84,44.89,126,retraso,-24.814,1914,549,6.407,2834,454.9,159.5,675,69.9174,,,,,13.1,,-645248.9,-279619.3,-647494.9,sarsa,42,-55682.9,0,0.0,0,30
train,26,68,0.487,3620,69.04,170.32,44.1,140,retraso,-24.519,1956,555,6.35,2835,452.8,158.7,681,72.1547,,,,,13.5,,-637589.1,-281919.2,-641969.1,sarsa,42,-56099.8,0,0.0011,10,34
