modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,43,1.0,2152,12.28,30.94,6.73,34,colas,-2.407,1883,629,1.145,2081,274.7,94.4,88,2.691,,,,,9.3,,-52481.6,-27425.3,-52481.6,qlearning,42,-5444.2,0,0.0,0,9
train,2,44,0.972,2152,11.74,30.11,6.44,29,colas,-2.298,1882,643,1.11,2092,273.3,93.9,106,2.052,,,,,9.2,,-50631.7,-26195.7,-50631.7,qlearning,42,-5212.4,0,0.0,0,8
train,3,45,0.944,2152,12.26,30.89,6.77,27,colas,-2.424,1886,627,1.119,2088,274.8,94.4,127,1.795,,,,,9.0,,-52763.5,-27615.6,-52763.5,qlearning,42,-5483.6,0,0.0,0,8
train,4,46,0.917,2152,11.6,29.97,6.36,31,colas,-2.263,1882,637,1.115,2089,272.6,93.6,132,1.71,,,,,9.2,,-49993.1,-25844.9,-49993.1,qlearning,42,-5125.3,0,0.0,0,9
train,5,47,0.891,2152,10.6,28.6,6.01,27,colas,-2.113,1878,655,1.11,2089,270.5,92.9,135,1.76,,,,,9.2,,-48621.8,-24376.3,-48621.8,qlearning,42,-4798.7,0,0.0,0,6
train,6,48,0.866,2152,11.18,29.78,6.11,30,colas,-2.18,1872,660,1.101,2086,272.4,93.5,139,2.6869,,,,,9.6,,-49666.3,-24871.5,-49666.3,qlearning,42,-4945.0,0,0.0,0,8
train,7,49,0.841,2152,11.37,29.5,5.89,24,colas,-2.09,1870,657,1.115,2089,272.3,93.6,143,1.5291,,,,,9.1,,-48013.9,-23847.5,-48013.9,qlearning,42,-4734.1,0,0.0,0,8
train,8,50,0.818,2152,10.46,28.63,5.33,28,colas,-1.874,1871,679,1.11,2087,271.1,93.1,144,2.0126,,,,,9.2,,-45468.2,-21526.8,-45468.2,qlearning,42,-4273.2,0,0.0,0,7
train,9,51,0.794,2152,10.76,28.84,5.97,26,colas,-2.101,1865,671,1.097,2085,270.6,92.9,146,1.3774,,,,,9.1,,-48336.6,-24108.7,-48336.6,qlearning,42,-4764.3,0,0.0,0,9
train,10,52,0.772,2152,10.43,28.53,5.62,28,colas,-1.978,1866,696,1.113,2092,270.4,92.8,147,2.1048,24.64,7.55,24.64,25.14,9.2,24.89,-47143.0,-22769.7,-47143.0,qlearning,42,-4514.8,0,0.0,0,7
train,11,53,0.75,2152,9.81,27.44,5.44,24,colas,-1.92,1835,693,1.039,2088,268.2,92.1,148,1.491,,,,,9.1,,-45072.6,-21763.6,-45072.6,qlearning,42,-4319.1,0,0.0,0,7
train,12,54,0.729,2152,9.61,27.75,5.31,23,colas,-1.857,1847,698,1.113,2090,270.3,92.6,148,1.5909,,,,,9.1,,-45619.1,-21301.1,-45619.1,qlearning,42,-4206.3,0,0.0,0,7
train,13,55,0.708,2152,10.77,29.02,5.74,30,colas,-2.033,1858,681,1.104,2087,271.3,93.1,152,2.306,,,,,9.2,,-47315.2,-23181.7,-47315.2,qlearning,42,-4605.7,0,0.0,0,7
train,14,56,0.688,2152,9.6,27.36,5.1,26,colas,-1.791,1855,700,1.066,2093,268.4,92.1,153,1.6756,,,,,9.2,,-44007.9,-20519.8,-44007.9,qlearning,42,-4072.1,0,0.0,0,7
train,15,57,0.668,2152,9.66,27.31,5.05,24,colas,-1.785,1835,711,1.069,2088,268.3,92.1,154,1.6976,,,,,9.1,,-43342.6,-20181.3,-43342.6,qlearning,42,-4037.9,0,0.0,0,7
train,16,58,0.649,2152,10.79,28.82,5.61,26,colas,-1.967,1847,698,1.102,2090,270.6,92.9,154,1.3838,,,,,9.2,,-46784.4,-22545.7,-46784.4,qlearning,42,-4455.2,0,0.0,0,7
train,17,59,0.631,2152,9.48,27.56,5.03,25,colas,-1.745,1827,712,1.087,2093,269.5,92.4,154,1.3231,,,,,9.1,,-43905.2,-19969.9,-43905.2,qlearning,42,-3931.2,0,0.0,0,6
train,18,60,0.613,2152,9.19,26.85,5.13,24,colas,-1.805,1832,712,1.058,2091,267.3,91.7,156,1.5589,,,,,9.1,,-43929.2,-20478.8,-43929.2,qlearning,42,-4076.9,0,0.0,0,5
train,19,61,0.596,2152,10.01,28.14,5.3,29,colas,-1.873,1858,703,1.101,2091,270.1,92.6,157,1.2296,,,,,9.2,,-45760.2,-21389.7,-45760.2,qlearning,42,-4269.9,0,0.0,0,7
train,20,62,0.579,2152,9.85,28.02,5.36,25,colas,-1.898,1846,699,1.11,2089,270.2,92.6,158,1.8425,25.01,7.82,25.01,24.6,9.1,24.805,-45828.6,-21485.5,-45828.6,qlearning,42,-4298.9,0,0.0,0,8
train,21,63,0.562,2152,10.09,28.36,5.61,27,colas,-1.978,1842,701,1.115,2089,271.0,92.9,158,2.5371,,,,,9.3,,-47004.1,-22518.0,-47004.1,qlearning,42,-4475.2,0,0.0,0,8
train,22,64,0.546,2152,9.14,26.91,5.06,21,colas,-1.772,1861,699,1.105,2089,268.1,91.9,158,2.08,,,,,9.4,,-44005.8,-20361.8,-44005.8,qlearning,42,-4041.0,0,0.0,0,6
train,23,65,0.531,2152,9.69,27.86,5.28,20,colas,-1.845,1833,735,1.119,2092,270.1,92.6,158,1.7611,,,,,9.2,,-45209.0,-21159.8,-45209.0,qlearning,42,-4195.7,0,0.0,0,6
train,24,66,0.516,2152,8.96,26.79,4.87,26,colas,-1.698,1836,729,1.083,2090,267.8,91.8,159,2.0451,,,,,9.1,,-43088.4,-19468.2,-43088.4,qlearning,42,-3862.2,0,0.0,0,6
train,25,67,0.501,2152,9.14,26.92,5.08,20,colas,-1.772,1819,731,1.098,2090,268.2,91.9,159,1.3246,,,,,9.1,,-43964.2,-20161.8,-43964.2,qlearning,42,-4002.8,0,0.0,0,5
train,26,68,0.487,2152,8.13,25.7,4.48,20,colas,-1.566,1834,733,0.998,2091,265.7,91.1,159,1.5957,,,,,9.2,,-40766.0,-17899.3,-40766.0,qlearning,42,-3562.0,0,0.0,0,6
train,27,69,0.473,2152,8.53,26.17,4.78,20,colas,-1.671,1828,722,1.043,2095,266.5,91.3,159,1.5801,,,,,9.1,,-42283.3,-19017.7,-42283.3,qlearning,42,-3779.3,0,0.0,0,7
train,28,70,0.46,2152,9.64,27.54,5.11,22,colas,-1.789,1837,724,1.132,2090,269.1,92.3,159,1.5534,,,,,9.2,,-44319.2,-20378.2,-44319.2,qlearning,42,-4063.7,0,0.0,0,7
train,29,71,0.447,2152,9.06,26.6,4.75,23,colas,-1.658,1849,716,1.066,2091,266.9,91.6,160,1.6474,,,,,9.1,,-41876.6,-19006.4,-41876.6,qlearning,42,-3775.7,0,0.0,0,7
train,30,72,0.434,2152,8.75,26.33,4.67,23,colas,-1.627,1826,715,1.083,2094,267.3,91.7,160,1.2236,24.45,7.61,24.45,23.94,9.1,24.195,-41507.4,-18448.3,-41507.4,qlearning,42,-3670.6,0,0.0,0,5
