t,semaforo_C1,semaforo_C2,semaforo_C3
132,0,0,0
133,0,0,0
134,0,0,0
135,1,0,0
136,1,0,0
137,1,0,0
138,2,0,0
139,2,0,0
140,2,0,0
141,2,0,0
142,2,0,0
143,2,0,0
144,2,0,0
145,2,0,0
146,2,0,0
147,2,0,0
148,3,0,0
149,3,0,0
150,3,1,0
151,0,1,0
152,0,1,0
153,0,2,0
154,0,2,0
155,0,2,1
156,0,2,1
157,0,2,1
158,0,2,2
159,0,2,2
160,0,2,2
161,1,2,2
162,1,2,2
163,1,3,2
164,2,3,2
165,2,3,2
166,2,0,2
167,2,0,2
168,2,0,3
169,2,0,3
170,2,0,3
171,2,0,0
172,2,0,0
173,2,0,0
174,3,0,0
175,3,0,0
176,3,1,0
177,0,1,0
178,0,1,0
179,0,2,0
180,0,2,0
181,0,2,1
182,0,2,1
183,0,2,1
184,0,2,2
185,0,2,2
186,0,2,2
187,0,2,2
188,0,2,2
189,0,3,2
190,0,3,2
191,0,3,2
192,0,0,2
193,0,0,2
194,0,0,3
195,0,0,3
196,0,0,3
197,1,0,0
198,1,0,0
199,1,0,0
200,2,0,0
201,2,0,0
202,2,1,0
203,2,1,0
204,2,1,0
205,2,2,0
206,2,2,0
207,2,2,0
208,2,2,0
209,2,2,0
210,3,2,0
211,3,2,0
212,3,2,0
213,0,2,0
214,0,2,0
215,0,3,0
216,0,3,0
217,0,3,0
218,0,0,0
219,0,0,0
220,0,0,0
221,0,0,0
222,0,0,1
223,0,0,1
224,0,0,1
225,0,0,2
226,0,0,2
227,0,0,2
228,1,1,2
229,1,1,2
230,1,1,2
231,2,2,2
232,2,2,2
233,2,2,2
234,2,2,2
235,2,2,3
236,2,2,3
237,2,2,3
238,2,2,0
239,2,2,0
240,2,2,0
241,3,3,0
242,3,3,0
243,3,3,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,1
249,0,0,1
250,0,0,1
251,0,0,2
252,0,0,2
253,0,0,2
254,1,1,2
255,1,1,2
256,1,1,2
257,2,2,2
258,2,2,2
259,2,2,2
260,2,2,2
261,2,2,3
262,2,2,3
263,2,2,3
264,2,2,0
265,2,2,0
266,2,2,0
267,3,3,0
268,3,3,0
269,3,3,0
270,0,0,0
271,0,0,0
272,0,0,0
273,0,0,0
274,0,0,1
275,0,0,1
276,0,0,1
277,0,0,2
278,0,0,2
279,0,0,2
280,1,1,2
281,1,1,2
282,1,1,2
283,2,2,2
284,2,2,2
285,2,2,2
286,2,2,2
287,2,2,3
288,2,2,3
289,2,2,3
290,2,2,0
291,2,2,0
292,2,2,0
293,3,3,0
294,3,3,0
295,3,3,0
296,0,0,0
297,0,0,0
298,0,0,0
299,0,0,0
300,0,0,1
301,0,0,1
302,0,0,1
303,0,0,2
304,0,0,2
305,0,0,2
306,0,0,2
307,0,0,2
308,0,0,2
309,0,0,2
310,0,0,2
311,0,0,2
312,0,0,2
313,0,0,3
314,0,0,3
315,0,0,3
316,0,0,0
317,0,0,0
318,0,0,0
319,0,0,0
320,0,0,0
321,1,1,0
322,1,1,0
323,1,1,0
324,2,2,0
325,2,2,0
326,2,2,1
327,2,2,1
328,2,2,1
329,2,2,2
330,2,2,2
331,2,2,2
332,2,2,2
333,2,2,2
334,3,3,2
335,3,3,2
336,3,3,2
337,0,0,2
338,0,0,2
339,0,0,3
340,0,0,3
341,0,0,3
342,0,0,0
343,0,0,0
344,0,0,0
345,0,0,0
346,0,0,0
347,1,1,0
348,1,1,0
349,1,1,0
350,2,2,0
351,2,2,0
352,2,2,0
353,2,2,0
354,2,2,0
355,2,2,0
356,2,2,0
357,2,2,0
358,2,2,0
359,2,2,0
360,3,3,0
361,3,3,0
362,3,3,0
363,0,0,0
364,0,0,0
365,0,0,0
366,0,0,0
367,0,0,0
368,0,0,0
369,0,0,0
370,0,0,0
371,0,0,0
372,0,0,1
373,1,1,1
374,1,1,1
375,1,1,2
376,2,2,2
377,2,2,2
378,2,2,2
379,2,2,2
380,2,2,2
381,2,2,2
382,2,2,2
383,2,2,2
384,2,2,2
385,2,2,3
386,3,3,3
387,3,3,3
388,3,3,0
389,0,0,0
390,0,0,0
391,0,0,0
392,0,0,0
393,0,0,0
394,0,0,0
395,0,0,0
396,0,0,0
397,0,0,0
398,0,0,1
399,1,1,1
400,1,1,1
401,1,1,2
402,2,2,2
403,2,2,2
404,2,2,2
405,2,2,2
406,2,2,2
407,2,2,2
408,2,2,2
409,2,2,2
410,2,2,2
411,2,2,3
412,3,3,3
413,3,3,3
414,3,3,0
415,0,0,0
416,0,0,0
417,0,0,0
418,0,0,0
419,0,0,0
420,0,0,0
421,0,0,0
422,0,0,0
423,0,0,0
424,0,0,0
425,0,0,0
426,0,0,0
427,0,0,0
428,0,0,0
429,0,0,0
430,0,0,0
431,0,0,0
432,0,0,0
433,0,0,0
434,0,0,0
435,0,0,0
436,0,0,0
437,0,0,0
438,0,0,0
439,0,0,0
440,1,1,0
441,1,1,0
442,1,1,0
443,2,2,0
444,2,2,1
445,2,2,1
446,2,2,1
447,2,2,2
448,2,2,2
449,2,2,2
450,2,2,2
451,2,2,2
452,2,2,2
453,3,3,2
454,3,3,2
455,3,3,2
456,0,0,2
457,0,0,3
458,0,0,3
459,0,0,3
460,0,0,0
461,0,0,0
462,0,0,0
463,0,0,0
464,0,0,0
465,0,0,0
466,1,1,0
467,1,1,0
468,1,1,0
469,2,2,0
470,2,2,1
471,2,2,1
472,2,2,1
473,2,2,2
474,2,2,2
475,2,2,2
476,2,2,2
477,2,2,2
478,2,2,2
479,3,3,2
480,3,3,2
481,3,3,2
482,0,0,2
483,0,0,3
484,0,0,3
485,0,0,3
486,0,0,0
487,0,0,0
488,0,0,0
489,0,0,0
490,0,0,0
491,0,0,0
492,1,1,0
493,1,1,0
494,1,1,0
495,2,2,0
496,2,2,0
497,2,2,0
498,2,2,0
499,2,2,0
500,2,2,0
501,2,2,0
502,2,2,0
503,2,2,0
504,2,2,0
505,3,3,0
506,3,3,0
507,3,3,0
508,0,0,0
509,0,0,0
510,0,0,0
511,0,0,1
512,0,0,1
513,0,0,1
514,0,0,2
515,0,0,2
516,0,0,2
517,0,0,2
518,1,1,2
519,1,1,2
520,1,1,2
521,2,2,2
522,2,2,2
523,2,2,2
524,2,2,3
525,2,2,3
526,2,2,3
527,2,2,0
528,2,2,0
529,2,2,0
530,2,2,0
531,3,3,0
532,3,3,0
533,3,3,0
534,0,0,0
535,0,0,0
536,0,0,0
537,0,0,1
538,0,0,1
539,0,0,1
540,0,0,2
541,0,0,2
542,0,0,2
543,0,0,2
544,1,0,2
545,1,0,2
546,1,0,2
547,2,0,2
548,2,0,2
549,2,0,2
550,2,0,3
551,2,0,3
552,2,0,3
553,2,0,0
554,2,1,0
555,2,1,0
556,2,1,0
557,3,2,0
558,3,2,0
559,3,2,0
560,0,2,0
561,0,2,0
562,0,2,0
563,0,2,1
564,0,2,1
565,0,2,1
566,0,2,2
567,0,3,2
568,0,3,2
569,0,3,2
570,1,0,2
571,1,0,2
572,1,0,2
573,2,0,2
574,2,0,2
575,2,0,2
576,2,0,3
577,2,0,3
578,2,0,3
579,2,0,0
580,2,0,0
581,2,0,0
582,2,0,0
583,3,0,0
584,3,0,0
585,3,1,0
586,0,1,0
587,0,1,0
588,0,2,0
589,0,2,1
590,0,2,1
591,0,2,1
592,0,2,2
593,0,2,2
594,0,2,2
595,0,2,2
596,0,2,2
597,0,2,2
598,0,3,2
599,0,3,2
600,0,3,2
601,0,0,2
602,0,0,3
603,0,0,3
604,0,0,3
605,0,0,0
606,0,0,0
607,0,0,0
608,0,0,0
609,0,0,0
610,0,0,0
611,1,1,0
612,1,1,0
613,1,1,0
614,2,2,0
615,2,2,0
616,2,2,0
617,2,2,0
618,2,2,0
619,2,2,0
620,2,2,0
621,2,2,0
622,2,2,0
623,2,2,0
624,3,3,0
625,3,3,0
626,3,3,0
627,0,0,0
628,0,0,0
629,0,0,0
630,0,0,0
631,0,0,0
632,0,0,0
633,0,0,0
634,0,0,0
635,0,0,1
636,0,0,1
637,1,1,1
638,1,1,2
639,1,1,2
640,2,2,2
641,2,2,2
642,2,2,2
643,2,2,2
644,2,2,2
645,2,2,2
646,2,2,2
647,2,2,2
648,2,2,3
649,2,2,3
650,3,3,3
651,3,3,0
652,3,3,0
653,0,0,0
654,0,0,0
655,0,0,0
656,0,0,0
657,0,0,0
658,0,0,0
659,0,0,0
660,0,0,0
661,0,0,1
662,0,0,1
663,0,1,1
664,0,1,2
665,0,1,2
666,0,2,2
667,0,2,2
668,0,2,2
669,0,2,2
670,0,2,2
671,0,2,2
672,0,2,2
673,0,2,2
674,0,2,3
675,0,2,3
676,0,3,3
677,0,3,0
678,1,3,0
679,1,0,0
680,1,0,0
681,2,0,0
682,2,0,0
683,2,0,0
684,2,0,0
685,2,0,0
686,2,0,0
687,2,0,0
688,2,0,0
689,2,0,0
690,2,0,0
691,3,0,0
692,3,0,0
693,3,0,0
694,0,0,0
695,0,0,0
696,0,0,0
697,0,0,0
698,0,0,0
699,0,0,0
700,0,0,0
701,0,0,0
702,0,0,0
703,0,0,0
704,1,1,0
705,1,1,0
706,1,1,0
707,2,2,1
708,2,2,1
709,2,2,1
710,2,2,2
711,2,2,2
712,2,2,2
713,2,2,2
714,2,2,2
715,2,2,2
716,2,2,2
717,3,3,2
718,3,3,2
719,3,3,2
720,0,0,3
721,0,0,3
722,0,0,3
723,0,0,0
724,0,0,0
725,0,0,0
726,0,0,0
727,0,0,0
728,0,0,0
729,0,0,0
730,0,1,0
731,0,1,0
732,0,1,0
733,0,2,1
734,0,2,1
735,1,2,1
736,1,2,2
737,1,2,2
738,2,2,2
739,2,2,2
740,2,2,2
741,2,2,2
742,2,2,2
743,2,3,2
744,2,3,2
745,2,3,2
746,2,0,3
747,2,0,3
748,3,0,3
749,3,0,0
750,3,0,0
751,0,0,0
752,0,0,0
753,0,0,0
754,0,0,0
755,0,0,0
756,0,1,0
757,0,1,0
758,0,1,0
759,0,2,1
760,0,2,1
761,1,2,1
762,1,2,2
763,1,2,2
764,2,2,2
765,2,2,2
766,2,2,2
767,2,2,2
768,2,2,2
769,2,3,2
770,2,3,2
771,2,3,2
772,2,0,3
773,2,0,3
774,3,0,3
775,3,0,0
776,3,0,0
777,0,0,0
778,0,0,0
779,0,0,0
780,0,0,0
781,0,0,0
782,0,0,0
783,0,0,0
784,0,0,0
785,0,0,0
786,0,0,0
787,0,0,0
788,0,0,0
789,0,0,0
790,0,0,0
791,0,0,0
792,0,0,0
793,0,0,0
794,0,0,0
795,0,0,0
796,0,0,0
797,0,0,0
798,0,0,0
799,0,0,0
800,0,0,1
801,0,0,1
802,1,1,1
803,1,1,2
804,1,1,2
805,2,2,2
806,2,2,2
807,2,2,2
808,2,2,2
809,2,2,2
810,2,2,2
811,2,2,2
812,2,2,2
813,2,2,3
814,2,2,3
815,3,3,3
816,3,3,0
817,3,3,0
818,0,0,0
819,0,0,0
820,0,0,0
821,0,0,0
822,0,0,0
823,0,0,0
824,0,0,0
825,0,0,0
826,0,0,1
827,0,0,1
828,1,1,1
829,1,1,2
830,1,1,2
831,2,2,2
832,2,2,2
833,2,2,2
834,2,2,2
835,2,2,2
836,2,2,2
837,2,2,2
838,2,2,2
839,2,2,3
840,2,2,3
841,3,3,3
842,3,3,0
843,3,3,0
844,0,0,0
845,0,0,0
846,0,0,0
847,0,0,0
848,0,0,0
849,0,0,0
850,0,0,0
851,0,0,0
852,0,0,0
853,0,0,0
854,1,1,0
855,1,1,0
856,1,1,0
857,2,2,1
858,2,2,1
859,2,2,1
860,2,2,2
861,2,2,2
862,2,2,2
863,2,2,2
864,2,2,2
865,2,2,2
866,2,2,2
867,3,3,2
868,3,3,2
869,3,3,2
870,0,0,3
871,0,0,3
872,0,0,3
873,0,0,0
874,0,0,0
875,0,0,0
876,0,0,0
877,0,0,0
878,0,0,0
879,0,0,0
880,1,0,0
881,1,0,0
882,1,0,0
883,2,0,1
884,2,0,1
885,2,0,1
886,2,0,2
887,2,0,2
888,2,0,2
889,2,0,2
890,2,1,2
891,2,1,2
892,2,1,2
893,3,2,2
894,3,2,2
895,3,2,2
896,0,2,3
897,0,2,3
898,0,2,3
899,0,2,0
900,0,2,0
901,0,2,0
902,0,2,0
903,0,3,0
904,0,3,0
905,0,3,0
906,0,0,0
907,0,0,0
908,0,0,0
909,0,0,0
910,0,0,0
911,0,0,0
912,0,0,0
913,0,0,0
914,0,0,1
915,0,0,1
916,1,0,1
917,1,0,2
918,1,0,2
919,2,0,2
920,2,0,2
921,2,1,2
922,2,1,2
923,2,1,2
924,2,2,2
925,2,2,2
926,2,2,2
927,2,2,3
928,2,2,3
929,3,2,3
930,3,2,0
931,3,2,0
932,0,2,0
933,0,2,0
934,0,3,0
935,0,3,0
936,0,3,0
937,0,0,0
938,0,0,0
939,0,0,0
940,0,0,0
941,0,0,0
942,0,0,0
943,0,0,0
944,0,0,0
945,0,0,1
946,0,0,1
947,1,1,1
948,1,1,2
949,1,1,2
950,2,2,2
951,2,2,2
952,2,2,2
953,2,2,2
954,2,2,2
955,2,2,2
956,2,2,2
957,2,2,2
958,2,2,3
959,2,2,3
960,3,3,3
961,3,3,0
962,3,3,0
963,0,0,0
964,0,0,0
965,0,0,0
966,0,0,0
967,0,0,0
968,0,0,0
969,0,0,0
970,0,0,0
971,0,0,0
972,0,0,0
973,1,1,0
974,1,1,0
975,1,1,0
976,2,2,1
977,2,2,1
978,2,2,1
979,2,2,2
980,2,2,2
981,2,2,2
982,2,2,2
983,2,2,2
984,2,2,2
985,2,2,2
986,3,3,2
987,3,3,2
988,3,3,2
989,0,0,3
990,0,0,3
991,0,0,3
992,0,0,0
993,0,0,0
994,0,0,0
995,0,0,0
996,0,0,0
997,0,0,0
998,0,0,0
999,1,0,0
1000,1,0,0
1001,1,0,0
1002,2,0,0
1003,2,0,0
1004,2,0,0
1005,2,0,0
1006,2,0,0
1007,2,0,0
1008,2,0,0
1009,2,0,0
1010,2,0,0
1011,2,0,0
1012,3,0,0
1013,3,0,0
1014,3,0,0
1015,0,0,0
1016,0,0,0
1017,0,0,1
1018,0,0,1
1019,0,1,1
1020,0,1,2
1021,0,1,2
1022,0,2,2
1023,0,2,2
1024,0,2,2
1025,0,2,2
1026,0,2,2
1027,0,2,2
1028,0,2,2
1029,0,2,2
1030,0,2,3
1031,0,2,3
1032,0,3,3
1033,0,3,0
1034,0,3,0
1035,0,0,0
1036,0,0,0
1037,0,0,0
1038,0,0,0
1039,0,0,0
1040,0,0,0
1041,0,0,0
1042,0,0,0
1043,0,0,1
1044,0,0,1
1045,1,1,1
1046,1,1,2
1047,1,1,2
1048,2,2,2
1049,2,2,2
1050,2,2,2
1051,2,2,2
1052,2,2,2
1053,2,2,2
1054,2,2,2
1055,2,2,2
1056,2,2,3
1057,2,2,3
1058,3,3,3
1059,3,3,0
1060,3,3,0
1061,0,0,0
1062,0,0,0
1063,0,0,0
1064,0,0,0
1065,0,0,0
1066,0,0,0
1067,0,0,0
1068,0,0,0
1069,0,0,1
1070,0,0,1
1071,0,1,1
1072,0,1,2
1073,0,1,2
1074,0,2,2
1075,0,2,2
1076,0,2,2
1077,0,2,2
1078,0,2,2
1079,0,2,2
1080,0,2,2
1081,0,2,2
1082,0,2,3
1083,0,2,3
1084,0,3,3
1085,0,3,0
1086,0,3,0
1087,0,0,0
1088,0,0,0
1089,0,0,0
1090,0,0,0
1091,1,0,0
1092,1,0,0
1093,1,0,0
1094,2,0,0
1095,2,0,1
1096,2,0,1
1097,2,0,1
1098,2,0,2
1099,2,0,2
1100,2,0,2
1101,2,0,2
1102,2,0,2
1103,2,0,2
1104,3,0,2
1105,3,0,2
1106,3,0,2
1107,0,0,2
1108,0,0,3
1109,0,0,3
1110,0,0,3
1111,0,0,0
1112,0,1,0
1113,0,1,0
1114,0,1,0
1115,0,2,0
1116,0,2,0
1117,1,2,0
1118,1,2,0
1119,1,2,0
1120,2,2,0
1121,2,2,0
1122,2,2,0
1123,2,2,0
1124,2,2,0
1125,2,3,0
1126,2,3,0
1127,2,3,0
1128,2,0,0
1129,2,0,0
1130,3,0,0
1131,3,0,0
1132,3,0,0
1133,0,0,0
1134,0,0,0
1135,0,0,0
1136,0,0,1
1137,0,0,1
1138,0,1,1
1139,0,1,2
1140,0,1,2
1141,0,2,2
1142,0,2,2
1143,0,2,2
1144,0,2,2
1145,0,2,2
1146,0,2,2
1147,0,2,2
1148,0,2,2
1149,0,2,3
1150,0,2,3
1151,0,3,3
1152,0,3,0
1153,0,3,0
1154,0,0,0
1155,0,0,0
1156,0,0,0
1157,0,0,0
1158,0,0,0
1159,0,0,0
1160,0,0,0
1161,0,0,0
1162,0,0,1
1163,1,0,1
1164,1,1,1
1165,1,1,2
1166,2,1,2
1167,2,2,2
1168,2,2,2
1169,2,2,2
1170,2,2,2
1171,2,2,2
1172,2,2,2
1173,2,2,2
1174,2,2,2
1175,2,2,3
1176,3,2,3
1177,3,3,3
1178,3,3,0
1179,0,3,0
1180,0,0,0
1181,0,0,0
1182,0,0,0
1183,0,0,0
1184,0,0,0
1185,0,0,0
1186,0,0,0
1187,0,0,0
1188,0,0,1
1189,1,0,1
1190,1,1,1
1191,1,1,2
1192,2,1,2
1193,2,2,2
1194,2,2,2
1195,2,2,2
1196,2,2,2
1197,2,2,2
1198,2,2,2
1199,2,2,2
1200,2,2,2
1201,2,2,3
1202,3,2,3
1203,3,3,3
1204,3,3,0
1205,0,3,0
1206,0,0,0
1207,0,0,0
1208,0,0,0
1209,0,0,0
1210,0,0,0
1211,0,0,0
1212,0,0,0
1213,0,0,0
1214,0,0,1
1215,1,0,1
1216,1,0,1
1217,1,0,2
1218,2,0,2
1219,2,0,2
1220,2,0,2
1221,2,0,2
1222,2,0,2
1223,2,0,2
1224,2,0,2
1225,2,0,2
1226,2,1,2
1227,2,1,3
1228,3,1,3
1229,3,2,3
1230,3,2,0
1231,0,2,0
1232,0,2,0
1233,0,2,0
1234,0,2,0
1235,0,2,0
1236,0,2,0
1237,0,2,0
1238,0,2,0
1239,0,3,0
1240,0,3,0
1241,1,3,0
1242,1,0,0
1243,1,0,0
1244,2,0,0
1245,2,0,0
1246,2,0,0
1247,2,0,0
1248,2,0,0
1249,2,0,0
1250,2,0,1
1251,2,0,1
1252,2,0,1
1253,2,0,2
1254,3,0,2
1255,3,0,2
1256,3,0,2
1257,0,1,2
1258,0,1,2
1259,0,1,2
1260,0,2,2
1261,0,2,2
1262,0,2,2
1263,0,2,3
1264,0,2,3
1265,0,2,3
1266,0,2,0
1267,0,2,0
1268,0,2,0
1269,0,2,0
1270,0,3,0
1271,0,3,0
1272,0,3,0
1273,0,0,0
1274,0,0,0
1275,0,0,0
1276,0,0,0
1277,0,0,0
1278,0,0,0
1279,0,0,0
1280,0,0,0
1281,0,0,0
1282,1,0,0
1283,1,1,0
1284,1,1,0
1285,2,1,0
1286,2,2,1
1287,2,2,1
1288,2,2,1
1289,2,2,2
1290,2,2,2
1291,2,2,2
1292,2,2,2
1293,2,2,2
1294,2,2,2
1295,3,2,2
1296,3,3,2
1297,3,3,2
1298,0,3,2
1299,0,0,3
1300,0,0,3
1301,0,0,3
1302,0,0,0
1303,0,0,0
1304,0,0,0
1305,0,0,0
1306,0,0,0
1307,0,0,0
1308,1,0,0
1309,1,1,0
1310,1,1,0
1311,2,1,0
1312,2,2,0
1313,2,2,0
1314,2,2,0
1315,2,2,0
1316,2,2,0
1317,2,2,0
1318,2,2,0
1319,2,2,0
1320,2,2,0
1321,3,2,0
1322,3,3,1
1323,3,3,1
1324,0,3,1
1325,0,0,2
1326,0,0,2
1327,0,0,2
1328,0,0,2
1329,0,0,2
1330,0,0,2
1331,0,0,2
1332,0,0,2
1333,0,0,2
1334,1,0,2
1335,1,0,3
1336,1,0,3
1337,2,0,3
1338,2,0,0
1339,2,0,0
1340,2,0,0
1341,2,0,0
1342,2,0,0
1343,2,0,0
1344,2,0,0
1345,2,0,0
1346,2,0,0
1347,3,0,0
1348,3,0,0
1349,3,0,0
1350,0,1,0
1351,0,1,0
1352,0,1,0
1353,0,2,0
1354,0,2,0
1355,0,2,0
1356,0,2,0
1357,0,2,0
1358,0,2,1
1359,0,2,1
1360,1,2,1
1361,1,2,2
1362,1,2,2
1363,2,3,2
1364,2,3,2
1365,2,3,2
1366,2,0,2
1367,2,0,2
1368,2,0,2
1369,2,0,2
1370,2,0,2
1371,2,0,3
1372,2,0,3
1373,3,0,3
1374,3,0,0
1375,3,0,0
1376,0,0,0
1377,0,0,0
1378,0,0,0
1379,0,0,0
1380,0,0,0
1381,0,1,0
1382,0,1,0
1383,0,1,0
1384,0,2,0
1385,0,2,0
1386,0,2,0
1387,0,2,0
1388,0,2,0
1389,0,2,0
1390,0,2,0
1391,0,2,0
1392,0,2,0
1393,0,2,0
1394,0,3,1
1395,0,3,1
1396,1,3,1
1397,1,0,2
1398,1,0,2
1399,2,0,2
1400,2,0,2
1401,2,0,2
1402,2,0,2
1403,2,0,2
1404,2,0,2
1405,2,0,2
1406,2,0,2
1407,2,0,3
1408,2,0,3
1409,3,0,3
1410,3,0,0
1411,3,0,0
1412,0,0,0
1413,0,0,0
1414,0,0,0
1415,0,0,0
1416,0,0,0
1417,0,0,0
1418,0,0,0
1419,0,0,0
1420,0,0,0
1421,0,0,0
1422,1,0,0
1423,1,0,0
1424,1,0,0
1425,2,0,1
1426,2,0,1
1427,2,1,1
1428,2,1,2
1429,2,1,2
1430,2,2,2
1431,2,2,2
1432,2,2,2
1433,2,2,2
1434,2,2,2
1435,3,2,2
1436,3,2,2
1437,3,2,2
1438,0,2,3
1439,0,2,3
1440,0,3,3
1441,0,3,0
1442,0,3,0
1443,0,0,0
1444,0,0,0
1445,0,0,0
1446,0,0,0
1447,0,0,0
1448,1,0,0
1449,1,0,0
1450,1,0,0
1451,2,0,1
1452,2,0,1
1453,2,1,1
1454,2,1,2
1455,2,1,2
1456,2,2,2
1457,2,2,2
1458,2,2,2
1459,2,2,2
1460,2,2,2
1461,3,2,2
1462,3,2,2
1463,3,2,2
1464,0,2,3
1465,0,2,3
1466,0,3,3
1467,0,3,0
1468,0,3,0
1469,0,0,0
1470,0,0,0
1471,0,0,0
1472,0,0,0
1473,0,0,0
1474,0,0,0
1475,0,0,0
1476,0,0,0
1477,0,0,1
1478,0,0,1
1479,1,0,1
1480,1,0,2
1481,1,0,2
1482,2,0,2
1483,2,0,2
1484,2,0,2
1485,2,0,2
1486,2,0,2
1487,2,0,2
1488,2,0,2
1489,2,0,2
1490,2,0,3
1491,2,0,3
1492,3,0,3
1493,3,0,0
1494,3,0,0
1495,0,0,0
1496,0,0,0
1497,0,0,0
1498,0,0,0
1499,0,1,0
1500,0,1,0
1501,0,1,0
1502,0,2,0
1503,0,2,0
1504,0,2,0
1505,0,2,0
1506,0,2,0
1507,0,2,0
1508,0,2,0
1509,0,2,0
1510,0,2,0
1511,0,2,0
1512,0,3,0
1513,0,3,0
1514,0,3,0
1515,0,0,0
1516,0,0,0
1517,0,0,0
1518,0,0,0
1519,0,0,0
1520,1,0,0
1521,1,0,0
1522,1,0,0
1523,2,0,1
1524,2,0,1
1525,2,1,1
1526,2,1,2
1527,2,1,2
1528,2,2,2
1529,2,2,2
1530,2,2,2
1531,2,2,2
1532,2,2,2
1533,3,2,2
1534,3,2,2
1535,3,2,2
1536,0,2,3
1537,0,2,3
1538,0,3,3
1539,0,3,0
1540,0,3,0
1541,0,0,0
1542,0,0,0
1543,0,0,0
1544,0,0,0
1545,0,0,0
1546,1,0,0
1547,1,0,0
1548,1,0,0
1549,2,0,1
1550,2,0,1
1551,2,0,1
1552,2,0,2
1553,2,0,2
1554,2,0,2
1555,2,0,2
1556,2,0,2
1557,2,0,2
1558,2,0,2
1559,3,0,2
1560,3,0,2
1561,3,0,2
1562,0,0,3
1563,0,0,3
1564,0,0,3
1565,0,0,0
1566,0,1,0
1567,0,1,0
1568,0,1,0
1569,0,2,0
1570,0,2,0
1571,0,2,0
1572,1,2,0
1573,1,2,0
1574,1,2,0
1575,2,2,0
1576,2,2,0
1577,2,2,0
1578,2,2,0
1579,2,3,0
1580,2,3,0
1581,2,3,0
1582,2,0,0
1583,2,0,0
1584,2,0,0
1585,3,0,0
1586,3,0,0
1587,3,0,0
1588,0,0,0
1589,0,0,0
1590,0,0,1
1591,0,0,1
1592,0,1,1
1593,0,1,2
1594,0,1,2
1595,0,2,2
1596,0,2,2
1597,0,2,2
1598,1,2,2
1599,1,2,2
1600,1,2,2
1601,2,2,2
1602,2,2,2
1603,2,2,3
1604,2,2,3
1605,2,3,3
1606,2,3,0
1607,2,3,0
1608,2,0,0
1609,2,0,0
1610,2,0,0
1611,3,0,0
1612,3,0,0
1613,3,0,0
1614,0,0,0
1615,0,0,0
1616,0,0,1
1617,0,0,1
1618,0,1,1
1619,0,1,2
1620,0,1,2
1621,0,2,2
1622,0,2,2
1623,0,2,2
1624,0,2,2
1625,0,2,2
1626,0,2,2
1627,0,2,2
1628,0,2,2
1629,0,2,3
1630,0,2,3
1631,0,3,3
1632,0,3,0
1633,0,3,0
1634,1,0,0
1635,1,0,0
1636,1,0,0
1637,2,0,0
1638,2,0,0
1639,2,0,0
1640,2,0,0
1641,2,0,0
1642,2,0,1
1643,2,0,1
1644,2,1,1
1645,2,1,2
1646,2,1,2
1647,3,2,2
1648,3,2,2
1649,3,2,2
1650,0,2,2
1651,0,2,2
1652,0,2,2
1653,0,2,2
1654,0,2,2
1655,0,2,3
1656,0,2,3
1657,0,3,3
1658,0,3,0
1659,0,3,0
1660,0,0,0
