modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,2043,1.0,2582,22.03,44.53,9.72,42,retraso,-3.463,1900,633,1.434,2497,297.1,102.6,124,6.4094,,,,,10.3,,-74664.6,-40382.0,-74664.6,sarsa,2042,-7894.9,0,0.0,0,11
train,2,2044,0.972,2582,18.31,40.01,10.26,35,retraso,-3.642,1906,618,1.394,2498,290.6,100.1,154,4.4336,,,,,10.6,,-77552.0,-42392.0,-77552.0,sarsa,2042,-8292.2,0,0.0,0,11
train,3,2045,0.944,2582,17.45,38.73,9.19,35,retraso,-3.243,1915,643,1.35,2501,288.4,99.3,168,5.1624,,,,,10.1,,-72596.8,-38259.2,-72596.8,sarsa,2042,-7461.5,0,0.0,0,10
train,4,2046,0.917,2582,16.16,37.34,8.93,31,retraso,-3.133,1895,640,1.335,2496,286.1,98.4,176,4.8576,,,,,9.9,,-70375.0,-36652.9,-70375.0,sarsa,2042,-7143.0,0,0.0,0,10
train,5,2047,0.891,2582,17.13,38.26,8.83,44,retraso,-3.115,1892,626,1.35,2499,287.7,99.0,183,5.1216,,,,,10.0,,-69629.2,-36205.0,-69629.2,sarsa,2042,-7065.8,0,0.0,0,9
train,6,2048,0.866,2582,19.05,41.05,10.41,42,retraso,-3.707,1896,612,1.448,2496,292.1,100.6,188,6.7169,,,,,10.4,,-78882.6,-42895.4,-78882.6,sarsa,2042,-8385.2,0,0.0,0,13
train,7,2049,0.841,2582,18.95,40.69,8.99,35,retraso,-3.153,1894,635,1.39,2500,290.8,100.3,194,6.2588,,,,,10.1,,-70888.3,-36934.8,-70888.3,sarsa,2042,-7169.2,0,0.0,0,11
train,8,2050,0.818,2582,18.42,39.73,8.26,35,retraso,-2.88,1889,626,1.363,2496,288.9,99.6,200,6.8633,,,,,10.1,,-65904.4,-33741.5,-65904.4,sarsa,2042,-6522.2,0,0.0,0,10
train,9,2051,0.794,2582,18.76,40.14,8.49,35,retraso,-2.981,1905,617,1.362,2502,289.6,99.9,203,7.6765,,,,,10.4,,-67416.9,-34836.6,-67416.9,sarsa,2042,-6778.0,0,0.0,0,11
train,10,2052,0.772,2582,18.28,39.38,8.31,37,retraso,-2.911,1902,615,1.355,2493,287.3,99.2,205,6.4204,50.74,28.42,50.74,50.08,10.0,50.41,-65538.1,-34099.9,-65538.1,sarsa,2042,-6611.0,0,0.0,0,9
train,11,2053,0.75,2582,22.7,46.05,8.34,36,retraso,-2.924,1926,618,1.521,2503,297.6,103.1,207,5.8607,,,,,10.2,,-67041.2,-34551.1,-67041.2,sarsa,2042,-6710.5,0,0.0,0,9
train,12,2054,0.729,2582,16.19,36.89,8.53,37,retraso,-3.002,1897,610,1.31,2505,284.2,97.9,210,7.0948,,,,,10.0,,-67741.7,-34871.7,-67741.7,sarsa,2042,-6791.0,0,0.0,0,12
train,13,2055,0.708,2582,15.86,36.16,8.18,37,retraso,-2.871,1912,584,1.246,2504,283.0,97.4,214,6.7627,,,,,10.1,,-65161.0,-33459.7,-65161.0,sarsa,2042,-6493.1,0,0.0,0,10
train,14,2056,0.688,2582,18.43,39.56,8.22,32,retraso,-2.883,1913,600,1.373,2501,288.6,99.6,216,6.4184,,,,,10.1,,-65521.2,-33795.0,-65521.2,sarsa,2042,-6546.3,0,0.0,0,9
train,15,2057,0.668,2582,18.3,39.43,8.07,40,retraso,-2.828,1927,611,1.342,2501,287.1,99.1,219,6.8224,,,,,10.0,,-65142.0,-33567.4,-65142.0,sarsa,2042,-6489.8,0,0.0,0,8
train,16,2058,0.649,2582,14.6,34.75,7.64,35,retraso,-2.654,1921,586,1.196,2504,280.0,96.3,219,5.6236,,,,,10.0,,-62606.2,-31283.4,-62606.2,sarsa,2042,-6028.0,0,0.0,0,9
train,17,2059,0.631,2582,20.25,42.19,8.24,32,retraso,-2.931,1945,563,1.37,2492,291.1,100.6,222,7.3531,,,,,10.1,,-65596.5,-34403.0,-65596.5,sarsa,2042,-6692.5,0,0.0,0,9
train,18,2060,0.613,2582,17.29,38.16,7.85,37,retraso,-2.769,1957,581,1.265,2502,285.6,98.4,223,7.4585,,,,,10.6,,-64179.3,-32814.6,-64179.3,sarsa,2042,-6380.5,0,0.0,0,8
train,19,2061,0.596,2582,17.27,37.5,7.88,36,retraso,-2.773,1925,573,1.232,2507,284.1,98.0,224,7.3401,,,,,10.0,,-63425.7,-32451.7,-63425.7,sarsa,2042,-6288.1,0,0.0,0,8
train,20,2062,0.579,2582,19.3,40.26,7.89,39,retraso,-2.802,1933,560,1.296,2504,287.8,99.5,225,5.9513,41.0,21.83,41.0,39.02,10.5,40.01,-63367.4,-32631.7,-63367.4,sarsa,2042,-6354.3,0,0.0,0,11
