brazo,modelo,base,semilla,timeloss_prom,espera_prom,cola_prom,cola_max,paradas_prom,throughput,co2_prom,nox_prom,recompensa_decision,cambios_fase,no_terminados,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,ret_retraso,ret_colas,ret_spill,vehiculos,recompensa,decisiones
sarsa_s42,sarsa,42,1019,31.13,12.41,5.34,27,1.115,2506,271.9,93.6,-1.797,645,0,166.87,35.04,37.7,1.295,0.593,0.0,0,0,7,11,-49048.1,-21081.2,-49048.1,2582,-4042.8,1864
sarsa_s42,sarsa,42,1020,30.39,11.55,5.47,28,1.139,2500,271.7,93.4,-1.838,639,0,168.06,36.08,38.58,1.388,0.538,0.0,0,0,6,10,-50207.1,-21582.7,-50207.1,2582,-4136.3,1868
sarsa_s42,sarsa,42,1021,33.83,14.34,5.43,24,1.238,2504,276.2,95.3,-1.812,643,0,166.25,34.81,36.68,1.325,0.569,0.0,0,0,6,10,-49135.1,-21344.0,-49135.1,2582,-4065.2,1858
sarsa_s42,sarsa,42,1022,36.45,16.12,5.6,25,1.306,2505,280.4,96.8,-1.879,654,0,168.29,36.21,38.67,1.408,0.541,0.0,0,0,7,11,-50663.3,-22085.8,-50663.3,2582,-4227.2,1858
sarsa_s42,sarsa,42,1023,38.61,18.01,6.51,47,1.329,2505,283.8,98.1,-2.259,638,0,171.68,39.91,42.73,1.497,0.524,0.0,0,0,13,17,-55694.9,-26490.7,-55694.9,2582,-5103.0,1877
sarsa_s42,sarsa,42,1024,34.32,14.76,5.43,26,1.229,2509,276.5,95.4,-1.812,633,0,167.19,35.13,37.56,1.311,0.588,0.0,0,0,6,11,-49215.7,-21390.1,-49215.7,2582,-4072.5,1867
sarsa_s42,sarsa,42,1025,32.24,13.2,5.51,25,1.211,2504,273.9,94.4,-1.842,643,0,167.07,35.37,37.77,1.355,0.588,0.0,0,0,6,10,-49590.1,-21741.0,-49590.1,2582,-4143.7,1864
sarsa_s42,sarsa,42,1026,32.82,13.72,5.46,22,1.199,2506,274.8,94.7,-1.835,660,0,167.28,35.76,38.22,1.384,0.569,0.0,0,0,6,10,-49518.4,-21620.6,-49518.4,2582,-4144.9,1862
sarsa_s42,sarsa,42,1027,35.32,15.49,5.56,23,1.242,2503,278.5,96.1,-1.869,634,0,167.08,35.42,37.72,1.349,0.567,0.0,0,0,7,10,-50054.6,-21945.3,-50054.6,2582,-4204.7,1871
sarsa_s42,sarsa,42,1028,31.62,12.47,5.6,23,1.19,2506,273.3,94.0,-1.877,648,0,168.54,36.53,39.37,1.405,0.564,0.0,0,0,7,11,-51006.9,-22194.7,-51006.9,2582,-4239.1,1872
sarsa_s42,sarsa,42,1029,30.98,12.14,5.43,24,1.144,2503,272.1,93.6,-1.814,643,0,167.66,35.8,38.09,1.36,0.561,0.0,0,0,6,11,-49824.9,-21394.0,-49824.9,2582,-4081.8,1865
sarsa_s42,sarsa,42,1030,29.53,11.27,5.58,28,1.126,2503,270.1,92.9,-1.874,639,0,167.29,35.7,38.1,1.367,0.563,0.0,0,0,6,11,-49981.4,-22033.3,-49981.4,2582,-4221.7,1869
