modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,43,1.0,3529,86.56,212.01,51.37,111,colas,-28.016,2002,660,8.344,2641,504.1,177.8,274,10.9428,,,,,15.6,,-769957.0,-337737.0,-773363.0,qlearning,42,-67183.2,122,0.0044,16,38
train,2,44,0.972,3529,85.86,213.83,50.94,127,colas,-27.784,1993,676,8.381,2616,506.4,178.5,342,11.5606,,,,,15.4,,-776341.9,-334974.7,-782279.9,qlearning,42,-66625.1,127,0.0008,15,38
train,3,45,0.944,3594,76.58,200.01,46.33,108,colas,-25.045,1995,673,8.083,2681,487.9,171.4,410,13.4543,,,,,15.4,,-735836.6,-302534.1,-737714.6,qlearning,42,-60057.3,113,0.0017,6,35
train,4,46,0.917,3620,66.91,182.67,40.83,99,colas,-21.923,2005,657,7.459,2777,464.2,162.7,454,11.1669,,,,,14.7,,-673450.6,-264839.2,-675552.6,qlearning,42,-52571.5,67,0.0,0,32
train,5,47,0.891,3547,79.05,206.18,47.19,130,colas,-25.713,1992,678,8.344,2663,494.7,174.0,484,13.1376,,,,,15.8,,-750071.9,-309553.6,-752383.9,qlearning,42,-61660.2,117,0.0019,7,36
train,6,48,0.866,3600,75.98,199.83,46.03,116,colas,-24.877,1990,682,8.173,2650,485.6,170.8,489,14.8394,,,,,15.3,,-735032.2,-300237.3,-736718.2,qlearning,42,-59656.1,123,0.0,0,29
train,7,49,0.841,3620,69.65,189.56,42.47,98,colas,-22.833,1996,672,7.665,2687,470.7,165.1,513,13.3477,,,,,15.2,,-699680.3,-276136.7,-701690.3,qlearning,42,-54753.5,102,0.0,0,32
train,8,50,0.818,3576,68.96,186.7,41.55,99,colas,-22.292,1987,686,7.706,2690,468.8,164.6,529,13.7285,,,,,14.8,,-679614.1,-269150.7,-680840.1,qlearning,42,-53456.4,64,0.0,0,28
train,9,51,0.794,3598,74.14,199.12,44.89,119,colas,-24.289,1993,676,7.991,2667,486.3,171.0,547,18.9261,,,,,16.2,,-731725.3,-292957.4,-734017.3,qlearning,42,-58245.4,64,0.0,0,32
train,10,52,0.772,3618,67.56,190.78,41.21,115,colas,-22.173,1982,696,7.799,2714,474.6,166.1,558,15.6571,179.23,71.58,179.23,182.52,14.8,180.875,-702941.8,-267753.8,-705233.8,qlearning,42,-53170.8,74,0.0044,16,38
