variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,4042,1,4043,1.00e-03,6.7,1810,34.77,82.44,15.64,55,-13875.3,-8.43,-22.074,1375,918,455,3.331,1687,317.4,110.3,0,0.0,0,0,31,37,219.44,136.78,179.0,5.558,0.215,0,0.0,-0.0077,2.2877,0.6797,0.0087,0.0797,,,-151756.18,-70494.22,-152850.18,,,,mappo,retraso
vecinos,4042,2,4044,9.95e-04,6.4,1810,29.25,66.23,13.73,43,-11711.2,-7.384,-18.156,1346,936,405,2.604,1718,295.1,102.2,0,0.0,0,0,25,36,189.71,106.65,135.6,4.247,0.185,0,0.0,-0.029,0.8803,0.6556,0.0115,0.1897,,,-122190.26,-59794.03,-122608.26,,,,mappo,retraso
vecinos,4042,3,4045,9.90e-04,5.9,1810,15.99,37.0,8.14,25,-6397.6,-4.282,-10.437,1278,905,366,1.422,1749,248.6,85.7,0,0.0,0,0,17,26,132.17,49.02,58.91,1.946,0.424,0,0.0,-0.0254,0.3304,0.5851,0.0103,0.2097,,,-66691.63,-33143.47,-66691.63,,,,mappo,retraso
vecinos,4042,4,4046,9.85e-04,5.9,1810,13.72,31.27,7.1,32,-5610.6,-3.776,-8.707,1293,954,325,1.1,1765,238.1,82.1,0,0.0,0,0,20,26,119.8,36.77,41.96,1.38,0.591,0,0.0,-0.0143,0.2046,0.5344,0.0086,0.1352,,,-56293.45,-29192.64,-56301.45,,,,mappo,retraso
vecinos,4042,5,4047,9.80e-04,5.7,1810,11.81,27.68,6.2,24,-4813.8,-3.253,-7.756,1278,930,341,0.989,1765,231.8,80.0,0,0.0,0,0,12,18,111.85,29.08,32.61,1.112,0.728,0,0.0,-0.013,0.1111,0.492,0.0124,0.1436,,,-49560.88,-25213.61,-49560.88,,,,mappo,retraso
vecinos,4042,6,4048,9.75e-04,5.6,1810,9.68,24.73,5.09,19,-3869.8,-2.604,-6.806,1271,905,362,0.909,1766,226.3,78.0,0,0.0,0,0,11,15,108.93,25.94,28.07,0.989,0.767,0,0.0,-0.0044,0.0661,0.5066,0.0045,0.0647,,,-43253.92,-20508.07,-43253.92,,,,mappo,retraso
vecinos,4042,7,4049,9.70e-04,5.7,1810,8.7,23.93,4.69,21,-3507.4,-2.373,-6.614,1255,875,378,0.869,1762,225.7,77.6,0,0.0,0,0,12,16,108.86,25.96,28.57,0.953,0.809,0,0.0,-0.0073,0.0588,0.4612,0.0073,0.0813,,,-41504.39,-18655.16,-41504.39,,,,mappo,retraso
vecinos,4042,8,4050,9.65e-04,5.7,1810,9.01,24.57,4.81,22,-3570.0,-2.412,-6.841,1244,843,398,0.959,1762,226.7,78.0,0,0.0,0,0,11,16,110.13,27.44,30.12,1.107,0.722,0,0.0,-0.0079,0.0624,0.4334,0.0066,0.0784,,,-42552.47,-19071.81,-42552.47,,,,mappo,retraso
vecinos,4042,9,4051,9.60e-04,5.7,1810,9.18,25.37,4.9,16,-3661.6,-2.477,-7.029,1253,872,378,0.977,1763,227.7,78.3,0,0.0,0,0,9,20,110.97,28.11,31.63,1.124,0.767,0,0.0,-0.0034,0.092,0.4109,0.0055,0.0708,,,-44038.46,-19416.38,-44038.46,,,,mappo,retraso
vecinos,4042,10,4052,9.55e-04,5.7,1810,7.87,22.86,4.24,17,-3115.3,-2.091,-6.268,1250,845,404,0.882,1761,223.5,76.9,0,0.0,0,0,8,16,107.32,24.76,27.02,0.959,0.816,0,0.0,-0.0066,0.0462,0.3724,0.0054,0.0725,20.99,7.33,-39174.43,-16802.75,-39174.43,20.99,20.42,20.705,mappo,retraso
vecinos,4042,11,4053,9.50e-04,5.6,1810,8.38,23.08,4.5,17,-3372.3,-2.272,-6.335,1260,879,378,0.829,1763,223.7,77.0,0,0.0,0,0,7,13,106.05,23.06,24.55,0.831,0.847,0,0.0,-0.0066,0.0392,0.3439,0.0056,0.0606,,,-39913.18,-17987.7,-39913.18,,,,mappo,retraso
vecinos,4042,12,4054,9.45e-04,5.6,1810,8.21,22.55,4.42,17,-3261.2,-2.207,-6.207,1255,876,376,0.806,1766,221.9,76.4,0,0.0,0,0,9,17,105.0,22.32,23.92,0.769,0.886,0,0.0,-0.002,0.0463,0.2906,0.0041,0.0554,,,-38950.65,-17571.89,-38950.65,,,,mappo,retraso
vecinos,4042,13,4055,9.40e-04,5.8,1810,7.54,21.12,4.11,16,-3029.3,-2.052,-5.814,1256,881,372,0.737,1762,219.4,75.6,0,0.0,0,0,7,13,103.04,20.25,21.24,0.675,0.92,0,0.0,-0.0035,0.036,0.2535,0.0051,0.0491,,,-36509.08,-16285.14,-36509.08,,,,mappo,retraso
vecinos,4042,14,4056,9.35e-04,5.6,1810,7.77,21.99,4.21,16,-3118.6,-2.116,-6.016,1254,881,371,0.771,1762,221.2,76.1,0,0.0,0,0,7,14,104.56,21.69,22.33,0.72,0.914,0,0.0,-0.001,0.0421,0.2246,0.0031,0.0369,,,-37719.42,-16648.75,-37719.42,,,,mappo,retraso
vecinos,4042,15,4057,9.30e-04,5.8,1810,7.73,21.97,4.2,14,-3090.1,-2.094,-6.026,1253,875,375,0.783,1768,221.6,76.3,0,0.0,0,0,7,14,104.32,21.54,23.04,0.728,0.912,0,0.0,-0.0014,0.0338,0.2052,0.0048,0.0417,,,-37754.56,-16609.86,-37754.56,,,,mappo,retraso
vecinos,4042,16,4058,9.25e-04,5.7,1810,7.16,21.01,3.92,15,-2875.7,-1.946,-5.719,1255,876,377,0.733,1765,219.1,75.4,0,0.0,0,0,5,11,103.64,20.8,22.31,0.672,0.938,0,0.0,-0.0006,0.0352,0.192,0.0031,0.0315,,,-35887.79,-15511.96,-35887.79,,,,mappo,retraso
vecinos,4042,17,4059,9.20e-04,5.8,1810,7.58,21.44,4.13,15,-3023.0,-2.043,-5.918,1249,859,388,0.769,1769,220.4,75.9,0,0.0,0,0,7,12,103.79,20.9,22.24,0.68,0.929,0,0.0,0.0007,0.0322,0.1624,0.0045,0.0427,,,-36954.79,-16319.92,-36954.79,,,,mappo,retraso
vecinos,4042,18,4060,9.15e-04,5.6,1810,7.19,20.97,3.94,14,-2893.4,-1.96,-5.725,1254,875,376,0.717,1771,219.3,75.5,0,0.0,0,0,8,14,103.21,20.26,21.43,0.632,0.953,0,0.0,0.0004,0.0383,0.1309,0.0016,0.0164,,,-35897.87,-15568.12,-35897.87,,,,mappo,retraso
vecinos,4042,19,4061,9.10e-04,5.6,1810,7.16,20.89,3.9,14,-2840.7,-1.922,-5.68,1252,870,380,0.725,1766,218.7,75.3,0,0.0,0,0,6,12,103.21,20.41,21.25,0.647,0.948,0,0.0,0.0028,0.0322,0.1353,0.0025,0.0226,,,-35558.19,-15416.95,-35558.19,,,,mappo,retraso
vecinos,4042,20,4062,9.05e-04,5.6,1810,6.92,20.52,3.81,16,-2768.8,-1.873,-5.595,1256,879,374,0.71,1767,218.3,75.2,0,0.0,0,0,5,11,102.47,19.64,20.92,0.62,0.951,0,0.0,0.0013,0.0296,0.1392,0.0019,0.0212,19.45,6.22,-35135.87,-15040.77,-35135.87,19.45,19.22,19.335,mappo,retraso
vecinos,4042,21,4063,9.00e-04,5.6,1810,7.41,21.74,4.05,17,-2947.2,-1.997,-5.95,1251,868,380,0.765,1764,220.7,75.9,0,0.0,0,0,8,14,104.9,21.92,23.41,0.716,0.906,0,0.0,0.0009,0.037,0.1371,0.0053,0.0362,,,-37217.62,-15942.67,-37217.62,,,,mappo,retraso
