variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,epsilon,perdida_q,q_medio,actualizaciones,transiciones,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,42,43,85,5.00e-04,16.8,3620,65.19,159.72,39.76,114,-52154.4,-21.749,-58.152,2044,1444,596,6.066,2814,435.1,152.5,38,0.0019,7,1,35,38,331.9,249.86,289.69,9.482,0.072,0,0.0,0.601,0.17832,-22.3884,85786,86785,,,-594317.62,-262845.89,-598023.62,,,,dqn,retraso
vecinos,42,44,86,5.00e-04,17.1,3620,64.48,160.84,39.79,111,-51781.7,-21.83,-59.139,2025,1437,581,6.038,2817,437.5,153.2,0,0.0,0,0,32,38,312.05,228.9,264.35,8.711,0.084,0,0.0,0.5915,0.17996,-22.4252,87811,88810,,,-598778.55,-260739.43,-601264.55,,,,dqn,retraso
vecinos,42,45,87,5.00e-04,16.7,3620,64.68,164.37,40.04,114,-51660.6,-21.853,-60.792,2009,1409,596,6.411,2822,443.3,155.3,0,0.0,10,2,37,37,316.08,233.18,268.08,9.268,0.09,0,0.0,0.582,0.17831,-22.2818,89820,90819,,,-610656.05,-260505.68,-613582.05,,,,dqn,retraso
vecinos,42,46,88,5.00e-04,16.7,3620,64.75,161.89,40.08,118,-51867.0,-21.94,-59.804,2014,1420,587,6.163,2814,440.3,154.1,0,0.0,0,0,33,37,319.98,237.22,280.57,9.205,0.094,0,0.0,0.5725,0.17588,-22.3431,91834,92833,,,-602223.79,-261224.07,-604997.79,,,,dqn,retraso
vecinos,42,47,89,5.00e-04,16.9,3620,65.45,161.79,39.91,125,-52429.1,-21.864,-58.924,2043,1441,598,6.129,2812,439.2,154.0,6,0.0011,4,1,35,37,322.6,239.79,274.88,9.148,0.067,0,0.0,0.563,0.17396,-22.5828,93877,94876,,,-601905.47,-264023.35,-606429.47,,,,dqn,retraso
vecinos,42,48,90,5.00e-04,16.6,3620,61.55,154.06,38.42,103,-48969.2,-20.891,-56.819,2010,1441,563,5.954,2856,429.6,150.2,0,0.0,0,0,28,37,316.19,233.28,264.7,9.122,0.092,0,0.0,0.5535,0.16912,-22.3398,95887,96886,,,-571028.04,-246886.83,-572608.04,,,,dqn,retraso
vecinos,42,49,91,5.00e-04,16.7,3620,69.2,162.17,42.19,147,-56064.5,-23.38,-59.243,2053,1465,580,6.045,2801,440.8,154.9,11,0.0,15,1,37,37,324.15,241.56,282.61,9.159,0.101,0,0.0,0.544,0.17014,-22.3633,97940,98939,,,-608130.24,-282188.25,-611634.24,,,,dqn,retraso
vecinos,42,50,92,5.00e-04,16.8,3620,65.69,160.77,40.12,124,-52666.5,-21.981,-58.551,2045,1451,588,5.983,2813,438.6,153.5,0,0.0025,9,2,35,38,322.77,239.83,287.63,8.981,0.084,0,0.0,0.5345,0.17,-22.2921,99985,100984,156.05,85.43,-598688.11,-265369.95,-603384.11,156.05,153.75,154.9,dqn,retraso
vecinos,42,51,93,5.00e-04,16.8,3620,68.04,165.56,42.13,129,-54980.3,-23.277,-61.48,2013,1422,586,6.19,2777,444.2,155.9,0,0.0003,1,1,34,37,323.56,240.75,277.98,9.066,0.084,0,0.0,0.525,0.17033,-22.4309,101998,102997,,,-618795.02,-276794.69,-622393.02,,,,dqn,retraso
vecinos,42,52,94,5.00e-04,16.6,3620,61.69,156.43,38.32,128,-49476.3,-20.982,-57.57,2020,1449,567,5.968,2810,430.7,150.8,0,0.0047,17,2,37,38,318.66,235.7,269.06,9.015,0.099,0,0.0,0.5155,0.16485,-22.3844,104018,105017,,,-581460.71,-249007.3,-585674.71,,,,dqn,retraso
vecinos,42,53,95,5.00e-04,17.0,3620,69.61,165.64,42.41,124,-56542.0,-23.579,-60.406,2059,1482,571,6.001,2792,444.9,156.4,8,0.0028,10,2,36,38,326.47,243.76,279.67,8.895,0.074,0,0.0,0.506,0.16221,-22.3712,106077,107076,,,-621883.92,-284911.6,-627455.92,,,,dqn,retraso
vecinos,42,54,96,5.00e-04,16.8,3620,67.77,159.64,42.34,123,-54887.5,-23.456,-59.303,2018,1468,540,5.94,2822,437.8,153.7,0,0.0019,22,2,37,37,314.79,231.54,264.18,8.715,0.084,0,0.0,0.4965,0.16258,-22.2044,108095,109094,,,-598366.06,-276119.4,-604262.06,,,,dqn,retraso
vecinos,42,55,97,5.00e-04,16.2,3620,64.13,151.13,40.31,129,-52240.3,-22.44,-56.461,2008,1459,536,5.362,2845,426.2,149.2,0,0.0,6,1,35,37,312.86,229.94,271.3,8.178,0.101,0,0.0,0.487,0.15997,-22.0752,110103,111102,,,-566863.91,-262773.98,-573111.91,,,,dqn,retraso
vecinos,42,56,98,5.00e-04,16.5,3620,67.92,157.21,43.07,138,-55478.4,-24.058,-59.411,1992,1454,528,5.78,2834,434.7,152.6,0,0.0031,21,2,37,38,303.1,220.17,251.91,8.421,0.077,0,0.0,0.4775,0.15534,-21.8958,112095,113094,,,-591738.24,-279348.24,-597162.24,,,,dqn,retraso
vecinos,42,57,99,5.00e-04,16.5,3620,64.72,153.19,40.45,118,-52352.3,-22.373,-56.78,2019,1475,539,5.637,2860,428.7,150.3,0,0.0,6,2,35,37,310.71,227.94,259.69,8.465,0.098,0,0.0,0.468,0.15313,-21.8079,114114,115113,,,-573189.68,-263326.6,-578569.68,,,,dqn,retraso
vecinos,42,58,100,5.00e-04,16.6,3620,72.43,159.97,44.4,146,-59960.7,-25.151,-58.861,2065,1523,536,5.606,2815,437.7,154.2,0,0.0069,25,2,37,38,313.21,230.36,267.24,8.376,0.111,0,0.0,0.4585,0.15236,-21.9074,116179,117178,,,-607736.15,-301780.96,-614880.15,,,,dqn,retraso
vecinos,42,59,101,5.00e-04,16.3,3620,67.58,157.1,43.1,119,-54587.7,-23.817,-59.336,1982,1448,522,5.824,2842,435.5,152.9,0,0.0003,11,3,34,37,296.09,213.42,242.65,8.157,0.082,0,0.0,0.449,0.15506,-21.8558,118161,119160,,,-588019.85,-274698.57,-592269.85,,,,dqn,retraso
vecinos,42,60,102,5.00e-04,15.8,3620,64.4,150.75,42.66,117,-52165.8,-23.604,-58.663,1926,1438,477,5.452,2903,426.2,149.4,0,0.0,0,0,31,37,286.3,203.19,226.78,7.566,0.098,0,0.0,0.4395,0.15479,-21.9108,120087,121086,142.07,73.34,-564927.93,-262783.63,-568051.93,142.07,147.28,144.675,dqn,retraso
vecinos,42,61,103,5.00e-04,16.1,3620,63.32,150.91,40.31,126,-51059.7,-22.2,-56.493,1994,1467,514,5.621,2855,425.0,148.9,0,0.0,23,4,37,37,297.71,214.98,243.08,8.176,0.103,0,0.0,0.43,0.15529,-21.8999,122081,123080,,,-563231.9,-257031.35,-567357.9,,,,dqn,retraso
vecinos,42,62,104,5.00e-04,16.5,3620,62.23,148.13,38.26,113,-49933.9,-20.981,-53.722,2054,1501,547,5.525,2822,421.2,147.6,0,0.0,0,0,30,37,311.45,228.45,265.7,8.553,0.086,0,0.0,0.4205,0.15517,-21.7888,124135,125134,,,-551725.2,-251246.31,-554471.2,,,,dqn,retraso
vecinos,42,63,105,5.00e-04,16.5,3620,62.68,152.6,40.05,120,-50184.7,-21.915,-57.288,1981,1451,520,5.767,2840,427.5,149.8,0,0.0,0,0,29,37,302.36,219.6,247.41,8.421,0.095,0,0.0,0.411,0.15552,-21.8306,126116,127115,,,-567434.83,-252559.88,-570958.83,,,,dqn,retraso
vecinos,42,64,106,5.00e-04,16.0,3620,60.93,150.5,38.99,102,-48504.0,-21.218,-56.623,1970,1422,532,5.787,2842,423.8,148.3,0,0.0,13,1,37,37,299.86,216.92,251.62,8.398,0.089,0,0.0,0.4015,0.15584,-21.7096,128086,129085,,,-557733.69,-244137.44,-561131.69,,,,dqn,retraso
vecinos,42,65,107,5.00e-04,15.9,3620,63.55,150.92,41.07,122,-51548.8,-22.769,-57.603,1962,1444,506,5.537,2829,425.4,149.0,0,0.0,0,0,32,37,298.3,215.41,244.41,8.036,0.085,0,0.0,0.392,0.15206,-21.6267,130048,131047,,,-565085.11,-259450.29,-568713.11,,,,dqn,retraso
vecinos,42,66,108,5.00e-04,16.0,3620,60.08,143.77,37.52,117,-48302.0,-20.589,-52.748,2031,1494,528,5.429,2867,414.3,145.0,0,0.0,0,0,31,37,304.7,221.7,253.81,8.512,0.101,0,0.0,0.3825,0.15688,-21.4274,132079,133078,,,-535653.32,-243112.77,-538927.32,,,,dqn,retraso
vecinos,42,67,109,5.00e-04,15.9,3620,62.26,148.72,40.59,116,-50301.9,-22.416,-56.793,1955,1452,486,5.449,2882,423.4,148.2,0,0.0,0,0,31,37,285.06,202.33,226.58,7.534,0.113,0,0.0,0.373,0.15698,-21.3478,134034,135033,,,-555150.36,-253296.65,-557538.36,,,,dqn,retraso
vecinos,42,68,110,5.00e-04,15.8,3620,63.16,139.96,40.89,122,-51813.0,-22.926,-53.377,1981,1494,469,4.94,2862,410.0,143.9,0,0.0,22,3,37,37,289.32,206.37,235.18,7.414,0.111,0,0.0,0.3635,0.15185,-21.2544,136015,137014,,,-528695.17,-261067.12,-534257.17,,,,dqn,retraso
vecinos,42,69,111,5.00e-04,16.2,3620,67.69,154.09,43.21,141,-55225.7,-24.116,-58.111,1995,1493,496,5.592,2840,430.1,151.2,0,0.0,0,0,31,38,291.87,208.96,228.98,7.799,0.097,0,0.0,0.354,0.14794,-21.1246,138010,139009,,,-579661.12,-277689.44,-583485.12,,,,dqn,retraso
vecinos,42,70,112,5.00e-04,15.9,3620,62.9,145.83,40.4,131,-51252.4,-22.499,-55.184,1985,1479,493,5.307,2858,417.5,146.5,0,0.0,0,0,31,37,290.85,207.81,237.42,7.777,0.113,0,0.0,0.3445,0.14641,-20.9152,139995,140994,133.08,67.39,-547702.47,-258174.66,-550178.47,133.08,125.72,129.4,dqn,retraso
vecinos,42,71,113,5.00e-04,15.8,3620,61.73,144.4,39.96,106,-49957.8,-22.086,-54.793,1971,1474,487,5.251,2894,416.6,145.9,0,0.0,11,3,37,37,289.13,206.29,232.37,7.661,0.095,0,0.0,0.335,0.1458,-20.8745,141966,142965,,,-539985.75,-251660.13,-543535.75,,,,dqn,retraso
vecinos,42,72,114,5.00e-04,15.9,3620,63.96,144.18,41.08,153,-52919.1,-23.231,-54.86,1988,1489,487,5.198,2848,416.0,146.0,0,0.0036,23,2,38,38,287.29,204.6,231.45,7.563,0.103,0,0.0,0.3255,0.14754,-20.9239,143954,144953,,,-545312.61,-266039.07,-549926.61,,,,dqn,retraso
vecinos,42,73,115,5.00e-04,16.3,3620,64.24,144.13,40.58,122,-52209.2,-22.543,-53.484,2026,1526,489,5.196,2861,416.5,146.1,0,0.0,0,0,31,38,301.77,218.84,254.64,8.031,0.113,0,0.0,0.316,0.14639,-20.9498,145980,146979,,,-541791.97,-262994.53,-545091.97,,,,dqn,retraso
vecinos,42,74,116,5.00e-04,15.5,3620,63.87,139.09,42.13,141,-53150.8,-23.963,-54.022,1959,1500,436,4.783,2899,410.6,144.1,0,0.0019,8,2,34,37,276.53,193.54,214.14,6.933,0.124,0,0.0,0.3065,0.14023,-20.8369,147939,148938,,,-529143.53,-267372.58,-533353.53,,,,dqn,retraso
vecinos,42,75,117,5.00e-04,16.0,3620,68.8,152.1,44.55,111,-56179.2,-24.902,-58.081,1977,1492,470,5.41,2863,427.5,150.5,0,0.0,0,0,33,37,289.15,206.35,231.21,7.655,0.102,0,0.0,0.297,0.14372,-20.8611,149916,150915,,,-574134.29,-283033.59,-579626.29,,,,dqn,retraso
vecinos,42,76,118,5.00e-04,15.6,3620,67.81,143.27,43.99,127,-56151.4,-24.934,-55.114,1978,1505,462,4.819,2874,416.2,146.4,0,0.0,17,2,37,38,286.77,203.84,231.21,6.939,0.118,0,0.0,0.2875,0.1409,-20.8429,151894,152893,,,-545081.7,-282183.73,-552115.7,,,,dqn,retraso
vecinos,42,77,119,5.00e-04,15.3,3620,61.69,140.08,41.16,132,-50085.7,-22.828,-54.279,1936,1491,434,4.909,2895,410.0,143.7,0,0.0,0,0,33,38,278.56,195.35,219.6,6.963,0.132,0,0.0,0.278,0.1423,-20.7421,153830,154829,,,-525418.74,-252253.09,-529048.74,,,,dqn,retraso
