brazo,modelo,base,metrica,n,media,sd,ic95,n_par,delta_pct,delta_ic95,p_wilcoxon,n_par_act,delta_pct_act,delta_ic95_act,p_wilcoxon_act
ippo_local_s42,ippo_local,42,recompensa,30,-7220.2233,387.8804,144.8369,30,0.67,"[-1.17, 2.57]",0.641,30,-1.76,"[-3.45, 0.01]",0.0667
ippo_local_s42,ippo_local,42,decisiones,30,5314.2,21.3144,7.9589,30,-21.35,"[-21.52, -21.19]",1.73e-06,30,-21.14,"[-21.29, -20.99]",1.73e-06
ippo_vecinos_s2042,ippo_vecinos,2042,timeloss_prom,30,21.212,0.9258,0.3457,30,1.79,"[0.41, 3.42]",0.523,30,-16.4,"[-17.59, -14.98]",1.73e-06
ippo_vecinos_s2042,ippo_vecinos,2042,espera_prom,30,4.9707,1.019,0.3805,30,-33.26,"[-37.52, -28.21]",1.91e-06,30,-36.42,"[-40.55, -31.54]",1.73e-06
ippo_vecinos_s2042,ippo_vecinos,2042,cola_prom,30,6.682,1.1475,0.4285,30,-28.98,"[-32.81, -24.46]",1.92e-06,30,-32.85,"[-36.50, -28.53]",1.73e-06
ippo_vecinos_s2042,ippo_vecinos,2042,cola_max,30,26.4333,3.245,1.2117,30,-10.4,"[-14.61, -5.77]",0.000685,30,-21.25,"[-25.22, -16.83]",5.11e-06
ippo_vecinos_s2042,ippo_vecinos,2042,paradas_prom,30,0.7833,0.0695,0.026,30,13.25,"[10.11, 17.00]",1.73e-06,30,-38.21,"[-40.01, -36.06]",1.73e-06
ippo_vecinos_s2042,ippo_vecinos,2042,throughput,30,4208.2667,4.5708,1.7068,30,-0.02,"[-0.06, 0.02]",0.79,30,0.14,"[0.09, 0.18]",5.38e-05
ippo_vecinos_s2042,ippo_vecinos,2042,co2_prom,30,293.3433,0.4321,0.1613,30,5.15,"[5.08, 5.22]",1.72e-06,30,-2.08,"[-2.17, -1.99]",1.72e-06
ippo_vecinos_s2042,ippo_vecinos,2042,nox_prom,30,101.2867,0.23,0.0859,30,3.99,"[3.91, 4.08]",1.57e-06,30,-2.16,"[-2.27, -2.05]",1.68e-06
ippo_vecinos_s2042,ippo_vecinos,2042,recompensa_decision,30,-0.7145,0.1408,0.0526,30,-32.69,"[-36.84, -27.77]",1.91e-06,30,-34.49,"[-38.58, -29.69]",1.92e-06
ippo_vecinos_s2042,ippo_vecinos,2042,cambios_fase,30,2528.4667,125.8479,46.9924,30,72.26,"[69.02, 75.02]",1.6e-06,30,9.54,"[7.52, 11.26]",6.3e-06
ippo_vecinos_s2042,ippo_vecinos,2042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s2042,ippo_vecinos,2042,viaje_corredor_prom,30,125.2287,0.4568,0.1706,30,2.64,"[2.51, 2.77]",1.73e-06,30,-3.14,"[-3.32, -2.96]",1.73e-06
ippo_vecinos_s2042,ippo_vecinos,2042,retraso_corredor_prom,30,19.688,0.3703,0.1383,30,19.6,"[18.61, 20.65]",1.73e-06,30,-17.09,"[-17.95, -16.21]",1.73e-06
ippo_vecinos_s2042,ippo_vecinos,2042,retraso_corredor_punta,30,20.2317,0.441,0.1647,30,19.08,"[17.90, 20.31]",1.73e-06,30,-14.53,"[-16.13, -12.93]",1.73e-06
ippo_vecinos_s2042,ippo_vecinos,2042,paradas_corredor,30,0.6368,0.0575,0.0215,30,40.87,"[36.75, 45.69]",1.73e-06,30,-42.78,"[-44.65, -40.64]",1.73e-06
ippo_vecinos_s2042,ippo_vecinos,2042,paradas_corredor_le1,30,0.9094,0.0239,0.0089,30,-8.54,"[-9.43, -7.78]",1.73e-06,30,33.15,"[30.78, 35.52]",1.73e-06
ippo_vecinos_s2042,ippo_vecinos,2042,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s2042,ippo_vecinos,2042,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s2042,ippo_vecinos,2042,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s2042,ippo_vecinos,2042,cola_max_enlace,30,2.6667,0.7112,0.2656,30,12.68,"[1.37, 24.64]",0.0389,30,-36.0,"[-42.07, -29.27]",4.54e-06
ippo_vecinos_s2042,ippo_vecinos,2042,veh_max_enlace,30,6.4,0.855,0.3193,30,-20.33,"[-24.17, -16.32]",3.85e-06,30,-12.33,"[-17.19, -7.01]",0.000378
ippo_vecinos_s2042,ippo_vecinos,2042,ret_retraso,30,-77960.6223,4617.2221,1724.099,30,7.32,"[5.32, 9.01]",4.71e-07,30,17.75,"[15.90, 19.32]",1.86e-09
ippo_vecinos_s2042,ippo_vecinos,2042,ret_colas,30,-26136.281,4751.7262,1774.3237,30,31.05,"[26.42, 34.97]",1.86e-09,30,32.82,"[28.25, 36.68]",3.73e-09
ippo_vecinos_s2042,ippo_vecinos,2042,ret_spill,30,-77960.6223,4617.2221,1724.099,30,7.32,"[5.32, 9.01]",4.71e-07,30,17.75,"[15.90, 19.32]",1.86e-09
ippo_vecinos_s2042,ippo_vecinos,2042,vehiculos,30,4350.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ippo_vecinos_s2042,ippo_vecinos,2042,recompensa,30,-4819.96,957.7446,357.6277,30,-32.8,"[-36.97, -27.85]",3.73e-09,30,-34.42,"[-38.56, -29.57]",3.73e-09
ippo_vecinos_s2042,ippo_vecinos,2042,decisiones,30,5236.7,87.0153,32.4921,30,-22.5,"[-22.91, -22.03]",1.63e-06,30,-22.29,"[-22.71, -21.79]",1.66e-06
ippo_vecinos_s4042,ippo_vecinos,4042,timeloss_prom,30,20.8247,0.1831,0.0684,30,-0.07,"[-0.45, 0.35]",0.417,30,-17.92,"[-18.28, -17.54]",1.73e-06
ippo_vecinos_s4042,ippo_vecinos,4042,espera_prom,30,4.6677,0.4879,0.1822,30,-37.32,"[-39.40, -34.78]",1.72e-06,30,-40.3,"[-42.23, -37.97]",1.73e-06
ippo_vecinos_s4042,ippo_vecinos,4042,cola_prom,30,6.327,0.5101,0.1905,30,-32.76,"[-34.51, -30.61]",1.73e-06,30,-36.41,"[-38.01, -34.48]",1.73e-06
ippo_vecinos_s4042,ippo_vecinos,4042,cola_max,30,25.5,2.0299,0.758,30,-13.56,"[-16.31, -10.63]",4.89e-06,30,-24.03,"[-26.98, -20.69]",3.65e-06
ippo_vecinos_s4042,ippo_vecinos,4042,paradas_prom,30,0.7509,0.0082,0.0031,30,8.56,"[7.92, 9.19]",1.72e-06,30,-40.76,"[-41.09, -40.41]",1.73e-06
ippo_vecinos_s4042,ippo_vecinos,4042,throughput,30,4209.7333,2.6121,0.9754,30,0.02,"[-0.01, 0.04]",0.208,30,0.17,"[0.14, 0.21]",2.49e-06
ippo_vecinos_s4042,ippo_vecinos,4042,co2_prom,30,292.72,1.4573,0.5442,30,4.92,"[4.73, 5.09]",1.72e-06,30,-2.29,"[-2.49, -2.13]",1.73e-06
ippo_vecinos_s4042,ippo_vecinos,4042,nox_prom,30,101.06,0.3654,0.1364,30,3.76,"[3.62, 3.87]",1.64e-06,30,-2.38,"[-2.54, -2.25]",1.63e-06
ippo_vecinos_s4042,ippo_vecinos,4042,recompensa_decision,30,-0.6723,0.0654,0.0244,30,-36.66,"[-38.64, -34.25]",1.73e-06,30,-38.36,"[-40.23, -36.12]",1.73e-06
ippo_vecinos_s4042,ippo_vecinos,4042,cambios_fase,30,2527.7,160.6796,59.9988,30,72.21,"[67.99, 75.60]",1.6e-06,30,9.5,"[6.88, 11.61]",5.72e-06
ippo_vecinos_s4042,ippo_vecinos,4042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s4042,ippo_vecinos,4042,viaje_corredor_prom,30,124.9237,0.6153,0.2297,30,2.39,"[2.15, 2.59]",1.73e-06,30,-3.38,"[-3.63, -3.15]",1.73e-06
ippo_vecinos_s4042,ippo_vecinos,4042,retraso_corredor_prom,30,19.3827,0.6526,0.2437,30,17.74,"[15.93, 19.31]",1.73e-06,30,-18.37,"[-19.67, -17.22]",1.73e-06
ippo_vecinos_s4042,ippo_vecinos,4042,retraso_corredor_punta,30,19.892,0.6845,0.2556,30,17.08,"[15.14, 18.79]",1.73e-06,30,-15.96,"[-17.86, -14.19]",1.73e-06
ippo_vecinos_s4042,ippo_vecinos,4042,paradas_corredor,30,0.6065,0.0265,0.0099,30,34.16,"[31.68, 36.56]",1.73e-06,30,-45.5,"[-46.84, -44.23]",1.73e-06
ippo_vecinos_s4042,ippo_vecinos,4042,paradas_corredor_le1,30,0.9191,0.0098,0.0037,30,-7.56,"[-7.92, -7.21]",1.73e-06,30,34.57,"[32.56, 36.63]",1.73e-06
ippo_vecinos_s4042,ippo_vecinos,4042,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s4042,ippo_vecinos,4042,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s4042,ippo_vecinos,4042,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s4042,ippo_vecinos,4042,cola_max_enlace,30,2.4667,0.5074,0.1895,30,4.23,"[-4.17, 13.85]",0.366,30,-40.8,"[-45.24, -36.07]",8.7e-07
ippo_vecinos_s4042,ippo_vecinos,4042,veh_max_enlace,30,6.2667,0.6397,0.2389,30,-21.99,"[-25.10, -18.83]",1.29e-06,30,-14.16,"[-18.02, -9.91]",3.33e-05
ippo_vecinos_s4042,ippo_vecinos,4042,ret_retraso,30,-76348.6687,1563.7209,583.903,30,9.24,"[8.48, 9.88]",1.86e-09,30,19.45,"[18.79, 20.04]",1.86e-09
ippo_vecinos_s4042,ippo_vecinos,4042,ret_colas,30,-24713.9503,2221.4742,829.5121,30,34.81,"[32.53, 36.67]",1.86e-09,30,36.47,"[34.34, 38.25]",1.86e-09
ippo_vecinos_s4042,ippo_vecinos,4042,ret_spill,30,-76348.6687,1563.7209,583.903,30,9.24,"[8.48, 9.88]",1.86e-09,30,19.45,"[18.79, 20.04]",1.86e-09
ippo_vecinos_s4042,ippo_vecinos,4042,vehiculos,30,4350.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ippo_vecinos_s4042,ippo_vecinos,4042,recompensa,30,-4535.4533,448.8299,167.5958,30,-36.76,"[-38.76, -34.33]",1.86e-09,30,-38.29,"[-40.21, -36.02]",1.86e-09
ippo_vecinos_s4042,ippo_vecinos,4042,decisiones,30,5237.3,108.8942,40.6618,30,-22.49,"[-22.98, -21.88]",1.59e-06,30,-22.28,"[-22.78, -21.65]",1.63e-06
ippo_vecinos_s42,ippo_vecinos,42,timeloss_prom,30,21.0737,0.7723,0.2884,30,1.13,"[-0.07, 2.58]",0.737,30,-16.94,"[-17.94, -15.72]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,espera_prom,30,4.782,0.7597,0.2837,30,-35.79,"[-38.91, -31.87]",1.72e-06,30,-38.83,"[-41.90, -35.04]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,cola_prom,30,6.4747,0.8609,0.3215,30,-31.19,"[-33.99, -27.69]",1.73e-06,30,-34.93,"[-37.69, -31.53]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,cola_max,30,25.5667,2.2695,0.8474,30,-13.33,"[-16.48, -9.79]",2.46e-05,30,-23.83,"[-26.68, -20.76]",1.69e-06
ippo_vecinos_s42,ippo_vecinos,42,paradas_prom,30,0.7747,0.0612,0.0229,30,11.99,"[9.20, 15.41]",1.72e-06,30,-38.89,"[-40.37, -37.07]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,throughput,30,4208.8,3.6897,1.3778,30,-0.0,"[-0.04, 0.03]",0.792,30,0.15,"[0.12, 0.18]",4.13e-06
ippo_vecinos_s42,ippo_vecinos,42,co2_prom,30,293.4767,0.6312,0.2357,30,5.2,"[5.10, 5.30]",1.72e-06,30,-2.04,"[-2.14, -1.92]",1.72e-06
ippo_vecinos_s42,ippo_vecinos,42,nox_prom,30,101.3,0.2948,0.1101,30,4.0,"[3.90, 4.13]",1.64e-06,30,-2.15,"[-2.27, -2.02]",1.66e-06
ippo_vecinos_s42,ippo_vecinos,42,recompensa_decision,30,-0.6884,0.1035,0.0386,30,-35.15,"[-38.17, -31.40]",1.73e-06,30,-36.89,"[-39.91, -33.17]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,cambios_fase,30,2552.7333,89.9076,33.572,30,73.91,"[71.60, 75.78]",1.58e-06,30,10.59,"[9.05, 11.85]",1.91e-06
ippo_vecinos_s42,ippo_vecinos,42,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s42,ippo_vecinos,42,viaje_corredor_prom,30,125.2177,0.4775,0.1783,30,2.63,"[2.50, 2.76]",1.73e-06,30,-3.15,"[-3.32, -2.98]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,retraso_corredor_prom,30,19.6757,0.366,0.1367,30,19.52,"[18.52, 20.57]",1.73e-06,30,-17.14,"[-17.97, -16.31]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,retraso_corredor_punta,30,20.214,0.4147,0.1548,30,18.97,"[17.79, 20.20]",1.86e-09,30,-14.6,"[-16.13, -13.16]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,paradas_corredor,30,0.6293,0.0489,0.0183,30,39.22,"[35.68, 43.39]",1.73e-06,30,-43.45,"[-45.06, -41.69]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,paradas_corredor_le1,30,0.9136,0.0192,0.0072,30,-8.11,"[-8.83, -7.50]",1.73e-06,30,33.77,"[31.78, 35.87]",1.73e-06
ippo_vecinos_s42,ippo_vecinos,42,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s42,ippo_vecinos,42,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s42,ippo_vecinos,42,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
ippo_vecinos_s42,ippo_vecinos,42,cola_max_enlace,30,2.5333,0.5074,0.1895,30,7.04,"[-2.82, 18.18]",0.197,30,-39.2,"[-43.85, -34.43]",9.41e-07
ippo_vecinos_s42,ippo_vecinos,42,veh_max_enlace,30,6.2333,0.5683,0.2122,30,-22.41,"[-25.31, -19.42]",9.3e-07,30,-14.61,"[-18.02, -11.21]",7.3e-06
ippo_vecinos_s42,ippo_vecinos,42,ret_retraso,30,-77203.527,3573.8844,1334.5104,30,8.22,"[6.57, 9.57]",8.01e-08,30,18.55,"[17.01, 19.80]",1.86e-09
ippo_vecinos_s42,ippo_vecinos,42,ret_colas,30,-25254.319,3521.5932,1314.9845,30,33.38,"[29.81, 36.23]",1.86e-09,30,35.08,"[31.54, 37.95]",1.86e-09
ippo_vecinos_s42,ippo_vecinos,42,ret_spill,30,-77203.527,3573.8844,1334.5104,30,8.22,"[6.57, 9.57]",8.01e-08,30,18.55,"[17.01, 19.80]",1.86e-09
ippo_vecinos_s42,ippo_vecinos,42,vehiculos,30,4350.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ippo_vecinos_s42,ippo_vecinos,42,recompensa,30,-4640.2733,700.9937,261.7553,30,-35.3,"[-38.33, -31.55]",1.86e-09,30,-36.87,"[-39.89, -33.13]",1.86e-09
ippo_vecinos_s42,ippo_vecinos,42,decisiones,30,5217.6667,60.9812,22.7708,30,-22.78,"[-23.09, -22.43]",1.66e-06,30,-22.57,"[-22.86, -22.24]",1.67e-06
mappo_s2042,mappo,2042,timeloss_prom,30,20.7803,0.1209,0.0452,30,-0.28,"[-0.58, 0.03]",0.0896,30,-18.1,"[-18.45, -17.75]",1.73e-06
mappo_s2042,mappo,2042,espera_prom,30,4.494,0.0714,0.0267,30,-39.66,"[-40.09, -39.22]",1.72e-06,30,-42.52,"[-43.12, -41.92]",1.73e-06
mappo_s2042,mappo,2042,cola_prom,30,6.1483,0.0824,0.0308,30,-34.65,"[-35.06, -34.25]",1.73e-06,30,-38.21,"[-38.79, -37.63]",1.73e-06
mappo_s2042,mappo,2042,cola_max,30,25.0,1.4384,0.5371,30,-15.25,"[-17.34, -13.07]",2.31e-06,30,-25.52,"[-27.73, -23.19]",1.66e-06
mappo_s2042,mappo,2042,paradas_prom,30,0.7518,0.0083,0.0031,30,8.68,"[8.05, 9.31]",1.72e-06,30,-40.7,"[-41.04, -40.34]",1.73e-06
mappo_s2042,mappo,2042,throughput,30,4209.9667,2.5391,0.9481,30,0.02,"[-0.00, 0.05]",0.139,30,0.18,"[0.15, 0.21]",2.47e-06
mappo_s2042,mappo,2042,co2_prom,30,293.27,0.3218,0.1202,30,5.12,"[5.06, 5.18]",1.71e-06,30,-2.11,"[-2.19, -2.02]",1.72e-06
mappo_s2042,mappo,2042,nox_prom,30,101.1967,0.1033,0.0386,30,3.9,"[3.84, 3.95]",1.57e-06,30,-2.25,"[-2.33, -2.17]",1.63e-06
mappo_s2042,mappo,2042,recompensa_decision,30,-0.6493,0.0102,0.0038,30,-38.82,"[-39.24, -38.40]",1.73e-06,30,-40.47,"[-41.07, -39.86]",1.73e-06
mappo_s2042,mappo,2042,cambios_fase,30,2587.5,7.3801,2.7558,30,76.28,"[76.02, 76.54]",1.47e-06,30,12.1,"[11.85, 12.34]",1.71e-06
mappo_s2042,mappo,2042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s2042,mappo,2042,viaje_corredor_prom,30,125.165,0.3786,0.1414,30,2.58,"[2.49, 2.68]",1.73e-06,30,-3.19,"[-3.36, -3.03]",1.73e-06
mappo_s2042,mappo,2042,retraso_corredor_prom,30,19.624,0.2048,0.0765,30,19.21,"[18.46, 19.97]",1.73e-06,30,-17.36,"[-18.12, -16.59]",1.73e-06
mappo_s2042,mappo,2042,retraso_corredor_punta,30,20.133,0.2509,0.0937,30,18.49,"[17.54, 19.43]",1.73e-06,30,-14.94,"[-16.45, -13.49]",1.73e-06
mappo_s2042,mappo,2042,paradas_corredor,30,0.6166,0.0184,0.0069,30,36.41,"[34.60, 38.23]",1.73e-06,30,-44.59,"[-45.64, -43.50]",1.73e-06
mappo_s2042,mappo,2042,paradas_corredor_le1,30,0.9173,0.0099,0.0037,30,-7.74,"[-8.10, -7.38]",1.72e-06,30,34.31,"[32.34, 36.32]",1.73e-06
mappo_s2042,mappo,2042,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s2042,mappo,2042,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s2042,mappo,2042,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s2042,mappo,2042,cola_max_enlace,30,2.4333,0.504,0.1882,30,2.82,"[-6.58, 13.04]",0.564,30,-41.6,"[-45.97, -37.10]",8.12e-07
mappo_s2042,mappo,2042,veh_max_enlace,30,6.0667,0.3651,0.1363,30,-24.48,"[-26.64, -22.46]",3.32e-07,30,-16.89,"[-20.00, -13.62]",2.07e-06
mappo_s2042,mappo,2042,ret_retraso,30,-75832.34,573.4099,214.1148,30,9.85,"[9.58, 10.12]",1.86e-09,30,19.99,"[19.61, 20.38]",1.86e-09
mappo_s2042,mappo,2042,ret_colas,30,-23915.2527,320.3534,119.6219,30,36.91,"[36.54, 37.29]",1.86e-09,30,38.53,"[37.96, 39.11]",1.86e-09
mappo_s2042,mappo,2042,ret_spill,30,-75832.34,573.4099,214.1148,30,9.85,"[9.58, 10.12]",1.86e-09,30,19.99,"[19.61, 20.38]",1.86e-09
mappo_s2042,mappo,2042,vehiculos,30,4350.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
mappo_s2042,mappo,2042,recompensa,30,-4374.8433,65.7276,24.5431,30,-39.0,"[-39.39, -38.60]",1.86e-09,30,-40.48,"[-41.08, -39.88]",1.86e-09
mappo_s2042,mappo,2042,decisiones,30,5194.2,14.8983,5.5631,30,-23.13,"[-23.24, -23.02]",1.54e-06,30,-22.92,"[-23.02, -22.82]",1.58e-06
mappo_s4042,mappo,4042,timeloss_prom,30,20.8667,0.3392,0.1267,30,0.13,"[-0.41, 0.79]",0.496,30,-17.76,"[-18.28, -17.14]",1.73e-06
mappo_s4042,mappo,4042,espera_prom,30,4.5947,0.3647,0.1362,30,-38.3,"[-39.78, -36.31]",1.72e-06,30,-41.23,"[-42.77, -39.19]",1.73e-06
mappo_s4042,mappo,4042,cola_prom,30,6.26,0.4103,0.1532,30,-33.47,"[-34.79, -31.69]",1.73e-06,30,-37.09,"[-38.47, -35.25]",1.73e-06
mappo_s4042,mappo,4042,cola_max,30,25.4667,2.3004,0.859,30,-13.67,"[-16.24, -10.81]",8.17e-06,30,-24.13,"[-26.91, -21.24]",2.46e-06
mappo_s4042,mappo,4042,paradas_prom,30,0.7577,0.0222,0.0083,30,9.55,"[8.55, 10.77]",1.73e-06,30,-40.22,"[-40.83, -39.48]",1.73e-06
mappo_s4042,mappo,4042,throughput,30,4209.2667,3.393,1.267,30,0.01,"[-0.03, 0.04]",0.463,30,0.16,"[0.12, 0.20]",1.09e-05
mappo_s4042,mappo,4042,co2_prom,30,293.27,0.3229,0.1206,30,5.12,"[5.06, 5.18]",1.68e-06,30,-2.11,"[-2.19, -2.02]",1.72e-06
mappo_s4042,mappo,4042,nox_prom,30,101.21,0.1185,0.0442,30,3.91,"[3.86, 3.96]",1.57e-06,30,-2.24,"[-2.32, -2.16]",1.62e-06
mappo_s4042,mappo,4042,recompensa_decision,30,-0.6632,0.0507,0.0189,30,-37.52,"[-38.95, -35.57]",1.73e-06,30,-39.19,"[-40.74, -37.17]",1.73e-06
mappo_s4042,mappo,4042,cambios_fase,30,2572.3667,51.2078,19.1213,30,75.25,"[73.87, 76.28]",1.58e-06,30,11.44,"[10.44, 12.21]",1.72e-06
mappo_s4042,mappo,4042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s4042,mappo,4042,viaje_corredor_prom,30,125.1523,0.3383,0.1263,30,2.57,"[2.47, 2.67]",1.73e-06,30,-3.2,"[-3.37, -3.04]",1.73e-06
mappo_s4042,mappo,4042,retraso_corredor_prom,30,19.6117,0.2129,0.0795,30,19.14,"[18.33, 19.92]",1.73e-06,30,-17.41,"[-18.17, -16.65]",1.73e-06
mappo_s4042,mappo,4042,retraso_corredor_punta,30,20.1173,0.2662,0.0994,30,18.4,"[17.40, 19.38]",1.73e-06,30,-15.01,"[-16.53, -13.56]",1.73e-06
mappo_s4042,mappo,4042,paradas_corredor,30,0.6187,0.0191,0.0071,30,36.86,"[35.05, 38.63]",1.73e-06,30,-44.41,"[-45.55, -43.22]",1.73e-06
mappo_s4042,mappo,4042,paradas_corredor_le1,30,0.9165,0.0099,0.0037,30,-7.82,"[-8.19, -7.46]",1.72e-06,30,34.19,"[32.18, 36.25]",1.73e-06
mappo_s4042,mappo,4042,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s4042,mappo,4042,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s4042,mappo,4042,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s4042,mappo,4042,cola_max_enlace,30,2.4667,0.5074,0.1895,30,4.23,"[-4.23, 13.64]",0.366,30,-40.8,"[-45.16, -36.29]",8.7e-07
mappo_s4042,mappo,4042,veh_max_enlace,30,6.1667,0.4611,0.1722,30,-23.24,"[-25.73, -20.83]",5.8e-07,30,-15.53,"[-18.92, -12.09]",4.6e-06
mappo_s4042,mappo,4042,ret_retraso,30,-76269.168,1728.1197,645.2905,30,9.33,"[8.54, 9.95]",1.86e-09,30,19.53,"[18.74, 20.18]",1.86e-09
mappo_s4042,mappo,4042,ret_colas,30,-24381.1993,1695.1793,632.9904,30,35.68,"[33.86, 37.03]",1.86e-09,30,37.33,"[35.41, 38.78]",1.86e-09
mappo_s4042,mappo,4042,ret_spill,30,-76269.168,1728.1197,645.2905,30,9.33,"[8.54, 9.95]",1.86e-09,30,19.53,"[18.74, 20.18]",1.86e-09
mappo_s4042,mappo,4042,vehiculos,30,4350.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
mappo_s4042,mappo,4042,recompensa,30,-4469.89,344.4379,128.6152,30,-37.68,"[-39.11, -35.72]",1.86e-09,30,-39.18,"[-40.72, -37.15]",1.86e-09
mappo_s4042,mappo,4042,decisiones,30,5204.9333,37.1149,13.8589,30,-22.97,"[-23.17, -22.75]",1.59e-06,30,-22.76,"[-22.93, -22.56]",1.6e-06
mappo_s42,mappo,42,timeloss_prom,30,20.942,0.5281,0.1972,30,0.5,"[-0.32, 1.51]",0.417,30,-17.46,"[-18.17, -16.61]",1.73e-06
mappo_s42,mappo,42,espera_prom,30,4.713,0.6836,0.2552,30,-36.72,"[-39.63, -33.35]",1.72e-06,30,-39.72,"[-42.43, -36.50]",1.73e-06
mappo_s42,mappo,42,cola_prom,30,6.3933,0.7668,0.2863,30,-32.05,"[-34.65, -29.04]",1.73e-06,30,-35.75,"[-38.14, -32.90]",1.73e-06
mappo_s42,mappo,42,cola_max,30,25.4,2.0943,0.782,30,-13.9,"[-16.59, -10.91]",6.62e-06,30,-24.33,"[-27.09, -21.27]",2.47e-06
mappo_s42,mappo,42,paradas_prom,30,0.7616,0.0338,0.0126,30,10.1,"[8.52, 12.05]",1.72e-06,30,-39.92,"[-40.79, -38.83]",1.73e-06
mappo_s42,mappo,42,throughput,30,4209.8333,2.4786,0.9255,30,0.02,"[-0.01, 0.05]",0.22,30,0.18,"[0.14, 0.21]",2.46e-06
mappo_s42,mappo,42,co2_prom,30,293.1167,0.5884,0.2197,30,5.07,"[4.97, 5.15]",1.71e-06,30,-2.16,"[-2.26, -2.06]",1.72e-06
mappo_s42,mappo,42,nox_prom,30,101.1833,0.1416,0.0529,30,3.88,"[3.81, 3.95]",1.54e-06,30,-2.26,"[-2.35, -2.17]",1.63e-06
mappo_s42,mappo,42,recompensa_decision,30,-0.6799,0.0958,0.0358,30,-35.94,"[-38.84, -32.63]",1.73e-06,30,-37.66,"[-40.42, -34.40]",1.73e-06
mappo_s42,mappo,42,cambios_fase,30,2547.0667,124.5211,46.497,30,73.53,"[70.47, 76.27]",1.54e-06,30,10.34,"[8.36, 12.02]",3.15e-06
mappo_s42,mappo,42,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s42,mappo,42,viaje_corredor_prom,30,125.0887,0.4231,0.158,30,2.52,"[2.40, 2.64]",1.73e-06,30,-3.25,"[-3.44, -3.07]",1.73e-06
mappo_s42,mappo,42,retraso_corredor_prom,30,19.5473,0.3006,0.1123,30,18.74,"[17.80, 19.68]",1.73e-06,30,-17.68,"[-18.57, -16.81]",1.73e-06
mappo_s42,mappo,42,retraso_corredor_punta,30,20.0473,0.3359,0.1254,30,17.99,"[16.87, 19.10]",1.73e-06,30,-15.3,"[-16.93, -13.76]",1.73e-06
mappo_s42,mappo,42,paradas_corredor,30,0.6166,0.0195,0.0073,30,36.41,"[34.47, 38.42]",1.73e-06,30,-44.59,"[-45.69, -43.45]",1.73e-06
mappo_s42,mappo,42,paradas_corredor_le1,30,0.9165,0.0116,0.0043,30,-7.82,"[-8.26, -7.42]",1.72e-06,30,34.18,"[32.14, 36.27]",1.73e-06
mappo_s42,mappo,42,spillback_tasa,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s42,mappo,42,spillback_seg,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s42,mappo,42,spillback_eventos,30,0.0,0.0,0.0,30,,,,30,,,
mappo_s42,mappo,42,cola_max_enlace,30,2.5667,0.6789,0.2535,30,8.45,"[-2.63, 19.72]",0.134,30,-38.4,"[-44.09, -32.26]",2.65e-06
