id,depart,timeloss,espera,paradas,co2
p1_N2_S2.0,0.0,20.08,9.0,1,193.36
p1_N1_S1.0,0.0,18.86,9.0,1,182.67
p1_S2_N2.0,0.0,20.19,7.0,1,190.24
p1_S2_N2.1,20.0,5.54,0.0,0,151.9
p1_N1_S1.1,20.0,6.12,0.0,0,144.31
p1_N2_S2.1,20.0,5.95,0.0,0,148.99
p1_S1_N1.0,0.0,14.88,3.0,1,181.36
p1_S1_N1.1,20.0,5.36,0.0,0,153.94
p1_W_S2.0,3.0,14.91,0.0,0,222.01
p1_W_E.0,0.0,7.5,0.0,0,198.35
p1_W_E.1,6.0,17.09,0.0,0,229.06
p1_E_W.0,0.0,7.63,0.0,0,199.04
p1_E_N1.0,3.0,10.98,0.0,0,215.92
p1_N2_W.0,3.0,21.9,8.0,1,237.11
p1_S1_E.0,3.0,19.37,3.0,1,238.65
p1_W_E.2,12.0,22.52,11.0,1,247.57
p1_E_W.1,15.0,20.51,7.0,1,236.03
p1_W_E.3,18.0,18.78,7.0,1,227.73
p1_W_E.4,24.0,15.28,2.0,1,232.16
p1_N1_S1.2,40.0,22.19,11.0,1,196.19
p1_S1_N1.2,40.0,21.39,11.0,1,188.24
p1_S1_N1.3,60.0,5.4,0.0,0,154.07
p1_N2_S2.2,40.0,27.57,17.0,1,203.26
p1_N1_S1.3,60.0,5.76,0.0,0,147.85
p1_N2_S2.3,60.0,8.22,0.0,0,167.56
p1_S2_N2.2,40.0,23.58,12.0,1,195.2
p1_S2_N2.3,60.0,12.76,0.0,0,178.42
p1_E_W.2,29.0,25.37,11.0,1,249.76
p1_E_W.3,44.0,12.17,0.0,0,225.78
p1_W_E.5,30.0,26.06,11.0,1,246.34
p1_W_E.6,36.0,26.21,10.0,1,244.16
p1_W_E.7,42.0,22.01,8.0,1,239.72
p1_S1_E.1,63.0,8.49,0.0,0,215.49
p1_N1_S1.4,80.0,23.39,11.0,1,198.83
p1_S1_N1.4,80.0,23.53,12.0,1,195.67
p1_W_E.8,48.0,25.19,13.0,1,242.56
p1_N1_S1.5,100.0,5.58,0.0,0,151.63
p1_W_E.9,54.0,25.37,10.0,1,249.6
p1_W_S2.1,63.0,22.98,6.0,1,263.59
p1_W_E.10,60.0,27.27,7.0,1,253.71
p1_S2_N2.4,80.0,33.14,23.0,1,215.19
p1_N2_S2.4,80.0,35.47,24.0,1,213.91
p1_E_W.4,58.0,37.37,20.0,2,276.53
p1_S1_N1.5,100.0,5.54,0.0,0,149.56
p1_S2_N2.5,100.0,11.7,0.0,0,174.63
p1_E_N1.1,61.0,29.49,12.0,2,260.55
p1_N2_S2.5,100.0,13.29,2.0,1,173.45
p1_E_W.5,72.0,18.17,3.0,1,221.63
p1_E_W.6,87.0,20.08,0.0,0,233.79
p1_W_E.11,66.0,33.79,15.0,2,274.14
p1_W_E.12,72.0,33.35,11.0,1,292.98
p1_W_E.13,78.0,31.19,10.0,1,288.79
p1_W_E.14,84.0,29.07,9.0,1,269.55
p1_W_E.15,90.0,22.81,9.0,1,236.02
p1_S1_N1.6,120.0,29.49,17.0,1,201.47
p1_W_E.16,96.0,33.46,9.0,1,250.63
p1_W_E.17,102.0,29.16,7.0,1,252.9
p1_S1_N1.7,140.0,13.65,2.0,1,176.92
p1_W_E.18,108.0,24.89,1.0,1,270.73
p1_W_E.19,114.0,8.54,0.0,0,207.87
p1_N1_S1.6,120.0,22.32,10.0,1,189.24
p1_W_E.20,120.0,14.65,0.0,0,217.15
p1_N2_S2.6,120.0,39.31,28.0,1,219.25
p1_S2_N2.6,120.0,38.86,28.0,1,222.26
p1_N1_S1.7,140.0,19.16,0.0,0,192.68
p1_S2_N2.7,140.0,21.31,10.0,1,193.2
p1_N2_S2.7,140.0,22.74,10.0,1,190.82
p1_N2_S2.8,160.0,5.99,0.0,0,154.14
p1_S2_N2.8,160.0,6.04,0.0,0,153.29
p1_E_N1.2,120.0,23.19,5.0,1,245.19
p1_W_S2.2,123.0,27.46,11.0,1,247.57
p1_N2_W.1,63.0,57.89,40.0,2,306.53
p1_W_E.21,126.0,26.67,11.0,1,238.99
p1_E_W.7,101.0,46.06,20.0,2,281.87
p1_W_E.22,132.0,22.63,10.0,1,242.29
p1_E_W.8,116.0,40.42,8.0,2,281.39
p1_W_E.23,138.0,18.5,6.0,1,232.63
p1_E_W.9,130.0,27.98,4.0,1,262.28
p1_S1_E.2,123.0,35.27,17.0,1,270.16
p1_E_W.10,144.0,15.87,0.0,0,223.03
p1_N1_S1.8,160.0,25.19,15.0,1,198.16
p1_S1_N1.8,160.0,25.89,15.0,1,198.19
p1_N1_S1.9,180.0,6.44,0.0,0,150.95
p1_S1_N1.9,180.0,7.75,0.0,0,167.84
p1_W_E.24,144.0,17.67,5.0,1,228.27
p1_W_E.25,150.0,20.62,4.0,1,248.54
p1_W_E.26,156.0,16.43,0.0,0,240.61
p1_W_E.27,162.0,9.62,0.0,0,214.03
p1_N2_W.2,123.0,53.56,35.0,2,306.09
p1_E_W.11,159.0,19.44,3.0,1,252.61
p1_N2_S2.9,180.0,20.14,9.0,1,194.1
p1_S2_N2.9,180.0,20.55,10.0,1,193.21
p1_E_W.12,173.0,7.54,0.0,0,200.5
p1_N2_S2.10,200.0,6.16,0.0,0,148.23
p1_W_E.28,168.0,21.33,9.0,1,239.03
p1_E_N1.3,180.0,8.43,0.0,0,199.64
