modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,43,1.0,1810,38.34,86.9,17.21,53,retraso,-9.304,1372,455,3.499,1695,325.9,113.3,133,10.8577,,,,,7.8,,-160474.0,-77537.2,-160982.0,qlearning,42,-15296.5,0,0.0,0,28
train,2,44,0.972,1810,31.59,73.98,14.42,51,retraso,-7.699,1360,447,3.07,1700,306.2,106.1,160,11.649,,,,,8.3,,-135561.7,-63662.6,-136281.7,qlearning,42,-12533.2,0,0.0,0,32
train,3,45,0.944,1810,41.61,94.4,19.15,61,retraso,-10.334,1336,446,3.792,1706,338.3,117.6,185,11.9231,,,,,8.1,,-174875.1,-84044.4,-176373.1,qlearning,42,-16575.0,0,0.0,0,29
train,4,46,0.917,1810,25.66,60.18,12.12,41,retraso,-6.451,1327,427,2.398,1720,286.2,98.9,192,13.6722,,,,,8.3,,-109540.8,-52072.3,-109686.8,qlearning,42,-10218.1,0,0.0,0,23
train,5,47,0.891,1810,26.85,62.42,12.53,44,retraso,-6.665,1334,443,2.47,1724,290.1,100.2,198,11.4673,,,,,7.0,,-113934.2,-54418.9,-113950.2,qlearning,42,-10663.9,0,0.0,0,22
train,6,48,0.866,1810,32.82,82.18,15.24,48,retraso,-8.089,1334,440,3.359,1718,318.2,110.1,207,14.4083,,,,,8.2,,-149918.9,-65847.3,-150714.9,qlearning,42,-12926.6,0,0.0,0,33
train,7,49,0.841,1810,25.44,58.75,12.13,51,retraso,-6.448,1306,432,2.407,1712,283.6,98.1,213,14.3737,,,,,8.9,,-107190.6,-51653.4,-108114.6,qlearning,42,-10085.0,0,0.0,0,32
train,8,50,0.818,1810,15.69,37.91,8.0,26,retraso,-4.143,1251,407,1.585,1759,251.1,86.4,215,11.0094,,,,,10.9,,-67544.7,-32088.4,-67544.7,qlearning,42,-6189.7,0,0.0,0,17
train,9,51,0.794,1810,30.79,77.36,13.97,51,retraso,-7.398,1361,462,3.17,1685,308.8,107.3,216,14.8976,,,,,10.2,,-141340.8,-61866.1,-141572.8,qlearning,42,-12118.1,0,0.0,0,24
train,10,52,0.772,1810,16.61,39.53,8.33,29,retraso,-4.351,1264,416,1.615,1751,253.8,87.3,217,9.2556,34.96,18.9,34.96,36.93,11.1,35.945,-71046.4,-34077.8,-71070.4,qlearning,42,-6587.8,0,0.0,0,21
train,11,53,0.75,1810,26.07,63.67,12.4,42,retraso,-6.584,1318,418,2.639,1723,291.1,100.6,219,14.4314,,,,,7.6,,-115971.4,-52748.6,-116141.4,qlearning,42,-10324.3,0,0.0,0,24
train,12,54,0.729,1810,14.02,35.62,7.09,23,retraso,-3.66,1270,408,1.514,1753,246.8,85.0,220,12.9308,,,,,7.5,,-63213.7,-28762.5,-63213.7,qlearning,42,-5548.2,0,0.0,0,15
train,13,55,0.708,1810,17.23,40.92,8.72,30,retraso,-4.565,1258,401,1.682,1757,255.8,88.1,224,9.564,,,,,7.6,,-73563.6,-35321.8,-73563.6,qlearning,42,-6838.0,0,0.0,0,19
train,14,56,0.688,1810,18.02,45.67,8.89,46,retraso,-4.618,1296,400,1.83,1727,260.2,89.8,226,13.8912,,,,,7.2,,-82084.4,-36796.1,-82140.4,qlearning,42,-7093.0,0,0.0,0,23
train,15,57,0.668,1810,15.06,36.54,7.69,27,retraso,-3.999,1247,410,1.501,1754,248.8,85.6,227,10.9613,,,,,7.5,,-65125.6,-30994.7,-65125.6,qlearning,42,-5975.2,0,0.0,0,15
train,16,58,0.649,1810,14.01,33.36,7.17,25,retraso,-3.692,1259,394,1.355,1757,242.9,83.6,230,8.8352,,,,,6.9,,-59396.6,-28914.7,-59396.6,qlearning,42,-5523.8,0,0.0,0,12
train,17,59,0.631,1810,13.0,32.77,6.71,25,retraso,-3.474,1259,390,1.339,1764,242.0,83.2,231,7.8885,,,,,7.1,,-57898.8,-26980.7,-57898.8,qlearning,42,-5189.9,0,0.0,0,15
train,18,60,0.613,1810,16.66,41.71,8.38,33,retraso,-4.376,1283,372,1.722,1741,255.9,88.2,232,10.4498,,,,,8.0,,-74865.3,-34087.0,-74865.3,qlearning,42,-6591.0,0,0.0,0,19
train,19,61,0.596,1810,25.3,60.03,12.07,55,retraso,-6.471,1329,392,2.356,1719,283.4,98.2,233,14.4932,,,,,8.5,,-109884.8,-51725.6,-109918.8,qlearning,42,-10120.9,0,0.0,0,22
train,20,62,0.579,1810,13.52,32.9,6.99,24,retraso,-3.648,1261,372,1.313,1760,241.6,83.2,233,8.3891,38.69,22.78,38.69,37.03,7.2,37.86,-58498.3,-28160.7,-58498.3,qlearning,42,-5413.1,0,0.0,0,14
train,21,63,0.562,1810,12.7,31.47,6.58,19,retraso,-3.396,1255,385,1.26,1764,239.6,82.5,235,10.3311,,,,,6.7,,-55730.5,-26390.3,-55730.5,qlearning,42,-5046.5,0,0.0,0,12
