t,semaforo_C11,semaforo_C12,semaforo_C13,semaforo_C21,semaforo_C22,semaforo_C23,semaforo_C31,semaforo_C32,semaforo_C33
601,0,0,0,0,0,0,0,0,0
602,0,0,0,0,0,0,0,0,0
603,0,0,0,0,0,0,0,0,0
604,0,0,0,0,0,0,0,0,0
605,0,0,0,0,0,0,0,0,0
606,0,0,0,0,0,0,0,0,0
607,0,0,0,0,0,0,0,0,0
608,0,0,0,0,0,0,0,0,0
609,1,1,1,1,1,1,1,1,1
610,1,1,1,1,1,1,1,1,1
611,1,1,1,1,1,1,1,1,1
612,2,2,2,2,2,2,2,2,2
613,2,2,2,2,2,2,2,2,2
614,2,2,2,2,2,2,2,2,2
615,2,2,2,2,2,2,2,2,2
616,2,2,2,2,2,2,2,2,2
617,2,2,2,2,2,2,2,2,2
618,2,2,2,2,2,2,2,2,2
619,2,2,2,2,2,2,2,2,2
620,2,2,2,2,2,2,2,2,2
621,2,2,2,2,2,2,2,2,2
622,3,3,3,3,3,3,3,3,3
623,3,3,3,3,3,3,3,3,3
624,3,3,3,3,3,3,3,3,3
625,0,0,0,0,0,0,0,0,0
626,0,0,0,0,0,0,0,0,0
627,0,0,0,0,0,0,0,0,0
628,0,0,0,0,0,0,0,0,0
629,0,0,0,0,0,0,0,0,0
630,0,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0,0
633,0,0,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,0,0
635,1,1,1,1,1,1,1,1,1
636,1,1,1,1,1,1,1,1,1
637,1,1,1,1,1,1,1,1,1
638,2,2,2,2,2,2,2,2,2
639,2,2,2,2,2,2,2,2,2
640,2,2,2,2,2,2,2,2,2
641,2,2,2,2,2,2,2,2,2
642,2,2,2,2,2,2,2,2,2
643,2,2,2,2,2,2,2,2,2
644,2,2,2,2,2,2,2,2,2
645,2,2,2,2,2,2,2,2,2
646,2,2,2,2,2,2,2,2,2
647,2,2,2,2,2,2,2,2,2
648,3,3,3,3,3,3,3,3,3
649,3,3,3,3,3,3,3,3,3
650,3,3,3,3,3,3,3,3,3
651,0,0,0,0,0,0,0,0,0
652,0,0,0,0,0,0,0,0,0
653,0,0,0,0,0,0,0,0,0
654,0,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,0,0
656,0,0,0,0,0,0,0,0,0
657,0,0,0,0,0,0,0,0,0
658,0,0,0,0,0,0,0,0,0
659,0,0,0,0,0,0,0,0,0
660,0,0,0,0,0,0,0,0,0
661,1,1,1,1,1,1,1,1,1
662,1,1,1,1,1,1,1,1,1
663,1,1,1,1,1,1,1,1,1
664,2,2,2,2,2,2,2,2,2
665,2,2,2,2,2,2,2,2,2
666,2,2,2,2,2,2,2,2,2
667,2,2,2,2,2,2,2,2,2
668,2,2,2,2,2,2,2,2,2
669,2,2,2,2,2,2,2,2,2
670,2,2,2,2,2,2,2,2,2
671,2,2,2,2,2,2,2,2,2
672,2,2,2,2,2,2,2,2,2
673,2,2,2,2,2,2,2,2,2
674,3,3,3,3,3,3,3,3,3
675,3,3,3,3,3,3,3,3,3
676,3,3,3,3,3,3,3,3,3
677,0,0,0,0,0,0,0,0,0
