variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,epsilon,perdida_q,q_medio,actualizaciones,transiciones,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,4042,11,4053,5.00e-04,12.1,2582,17.36,38.12,7.98,36,-6288.2,-2.773,-6.813,1887,1240,642,1.319,2500,286.0,98.6,0,0.0,0,0,9,13,178.94,46.72,50.46,1.701,0.407,0,0.0,0.905,0.00422,-1.3626,19924,20923,,,-64277.93,-32541.78,-64277.93,,,,dqn,retraso
vecinos,4042,12,4054,5.00e-04,12.2,2582,15.9,36.57,8.08,32,-6397.4,-2.824,-6.944,1880,1226,649,1.337,2490,284.0,97.8,0,0.0,0,0,10,14,179.71,47.84,51.83,1.819,0.39,0,0.0,0.8955,0.004,-1.4299,21804,22803,,,-65274.65,-32800.9,-65274.65,,,,dqn,retraso
vecinos,4042,13,4055,5.00e-04,12.3,2582,16.68,37.53,8.39,38,-6659.8,-2.94,-7.018,1890,1257,628,1.34,2501,285.7,98.4,0,0.0,0,0,8,11,180.88,48.99,52.68,1.823,0.345,0,0.0,0.886,0.00387,-1.4628,23694,24693,,,-66323.79,-34145.74,-66323.79,,,,dqn,retraso
vecinos,4042,14,4056,5.00e-04,12.2,2582,19.29,41.31,8.36,42,-6650.3,-2.924,-7.018,1895,1253,638,1.435,2503,290.9,100.4,0,0.0,0,0,14,18,179.43,47.85,51.35,1.72,0.441,0,0.0,0.8765,0.00376,-1.5082,25589,26588,,,-66498.15,-34190.52,-66498.15,,,,dqn,retraso
vecinos,4042,15,4057,5.00e-04,12.2,2582,15.89,36.06,7.62,31,-6013.6,-2.652,-6.516,1894,1261,628,1.249,2501,281.9,97.1,0,0.0,0,0,9,14,176.29,44.57,47.52,1.58,0.457,0,0.0,0.867,0.00371,-1.5649,27483,28482,,,-61711.05,-31075.91,-61711.05,,,,dqn,retraso
vecinos,4042,16,4058,5.00e-04,12.7,2582,15.49,35.62,7.77,27,-6212.8,-2.718,-6.628,1914,1284,625,1.218,2507,282.4,97.2,0,0.0,0,0,10,13,177.89,46.18,50.13,1.637,0.433,0,0.0,0.8575,0.00367,-1.6227,29397,30396,,,-63432.3,-31959.52,-63432.3,,,,dqn,retraso
vecinos,4042,17,4059,5.00e-04,12.3,2582,19.7,41.8,7.78,32,-6175.8,-2.716,-6.729,1888,1235,647,1.438,2505,291.3,100.6,0,0.0,0,0,10,13,178.3,46.12,49.92,1.678,0.407,0,0.0,0.848,0.00384,-1.667,31285,32284,,,-63518.94,-31751.4,-63518.94,,,,dqn,retraso
vecinos,4042,18,4060,5.00e-04,12.3,2582,17.37,38.2,7.17,30,-5631.8,-2.48,-6.314,1886,1232,649,1.327,2510,285.4,98.5,0,0.0,0,0,10,14,174.96,43.16,46.03,1.567,0.465,0,0.0,0.8385,0.00362,-1.6966,33171,34170,,,-59537.56,-29075.01,-59537.56,,,,dqn,retraso
vecinos,4042,19,4061,5.00e-04,12.2,2582,15.5,36.03,6.98,28,-5472.8,-2.41,-6.222,1888,1238,645,1.273,2503,282.5,97.3,0,0.0,0,0,7,13,174.82,43.17,46.62,1.593,0.457,0,0.0,0.829,0.00389,-1.7137,35059,36058,,,-58738.03,-28247.27,-58738.03,,,,dqn,retraso
vecinos,4042,20,4062,5.00e-04,12.4,2582,18.83,40.57,7.99,36,-6306.6,-2.777,-6.871,1887,1237,645,1.42,2502,290.3,100.2,0,0.0,0,0,9,13,179.1,47.46,50.98,1.777,0.377,0,0.0,0.8195,0.00401,-1.7374,36946,37945,32.36,14.7,-64832.33,-32500.49,-64832.33,32.36,31.59,31.975,dqn,retraso
vecinos,4042,21,4063,5.00e-04,12.1,2582,15.94,36.7,7.88,38,-6222.6,-2.758,-6.798,1879,1239,634,1.289,2503,284.5,97.9,0,0.0,0,0,10,13,177.6,45.71,49.84,1.669,0.43,0,0.0,0.81,0.00385,-1.7864,38825,39824,,,-63865.89,-31981.98,-63865.89,,,,dqn,retraso
vecinos,4042,22,4064,5.00e-04,12.1,2582,13.8,33.76,7.55,32,-5947.1,-2.619,-6.53,1903,1279,618,1.165,2502,278.9,95.9,0,0.0,0,0,10,13,176.66,44.63,48.25,1.567,0.473,0,0.0,0.8005,0.00387,-1.799,40728,41727,,,-62137.4,-30814.51,-62137.4,,,,dqn,retraso
vecinos,4042,23,4065,5.00e-04,12.1,2582,14.9,35.19,7.55,31,-6001.3,-2.629,-6.532,1913,1282,625,1.234,2505,281.6,96.9,0,0.0,0,0,9,13,176.73,45.29,48.92,1.635,0.444,0,0.0,0.791,0.0041,-1.8128,42641,43640,,,-62480.27,-31001.09,-62480.27,,,,dqn,retraso
vecinos,4042,24,4066,5.00e-04,12.0,2582,14.67,34.52,6.87,28,-5357.5,-2.362,-6.124,1882,1229,647,1.189,2507,279.2,96.2,0,0.0,0,0,8,14,173.85,41.95,44.15,1.493,0.505,0,0.0,0.7815,0.004,-1.8436,44523,45522,,,-57630.22,-27782.97,-57630.22,,,,dqn,retraso
vecinos,4042,25,4067,5.00e-04,12.2,2582,16.84,37.44,6.74,27,-5258.8,-2.319,-6.097,1889,1247,636,1.271,2507,283.5,97.8,0,0.0,0,0,7,11,173.66,41.5,44.62,1.459,0.512,0,0.0,0.772,0.00392,-1.8602,46412,47411,,,-57587.66,-27214.28,-57587.66,,,,dqn,retraso
vecinos,4042,26,4068,5.00e-04,12.3,2582,16.59,37.42,6.9,33,-5380.1,-2.372,-6.203,1882,1224,652,1.321,2505,283.8,97.9,0,0.0,0,0,7,13,174.35,42.2,44.23,1.572,0.47,0,0.0,0.7625,0.00393,-1.8747,48294,49293,,,-58369.54,-27860.36,-58369.54,,,,dqn,retraso
vecinos,4042,27,4069,5.00e-04,12.2,2582,17.01,38.14,6.96,30,-5434.5,-2.406,-6.315,1873,1220,647,1.286,2503,285.6,98.5,0,0.0,0,0,7,12,175.09,43.11,45.51,1.56,0.482,0,0.0,0.753,0.00395,-1.8885,50167,51166,,,-59140.77,-28120.48,-59140.77,,,,dqn,retraso
vecinos,4042,28,4070,5.00e-04,12.4,2582,20.16,42.19,7.11,28,-5571.2,-2.46,-6.324,1884,1238,641,1.394,2502,291.0,100.7,0,0.0,0,0,10,12,175.0,43.19,45.45,1.548,0.484,0,0.0,0.7435,0.00384,-1.9145,52051,53050,,,-59573.23,-28830.6,-59573.23,,,,dqn,retraso
vecinos,4042,29,4071,5.00e-04,12.0,2582,14.62,34.32,6.81,33,-5317.9,-2.357,-6.1,1875,1232,639,1.194,2507,279.4,96.2,0,0.0,0,0,9,13,172.73,40.96,43.37,1.475,0.536,0,0.0,0.734,0.00386,-1.9262,53926,54925,,,-57185.88,-27445.12,-57185.88,,,,dqn,retraso
vecinos,4042,30,4072,5.00e-04,12.7,2582,17.95,38.85,6.87,29,-5392.9,-2.378,-6.144,1891,1252,635,1.276,2502,286.4,98.9,0,0.0,0,0,8,12,173.67,42.05,44.69,1.515,0.511,0,0.0,0.7245,0.00416,-1.9703,55817,56816,33.16,15.59,-58096.2,-27868.75,-58096.2,33.16,31.05,32.105,dqn,retraso
vecinos,4042,31,4073,5.00e-04,12.3,2582,19.81,41.09,6.75,26,-5316.6,-2.335,-6.024,1891,1242,646,1.327,2509,288.8,100.0,0,0.0,0,0,8,13,172.33,40.61,42.93,1.47,0.52,0,0.0,0.715,0.00393,-1.9845,57708,58707,,,-56960.29,-27442.65,-56960.29,,,,dqn,retraso
vecinos,4042,32,4074,5.00e-04,11.9,2582,14.31,33.67,5.92,26,-4544.0,-2.014,-5.562,1872,1221,645,1.141,2505,276.9,95.4,0,0.0,0,0,7,12,168.26,36.81,38.81,1.282,0.611,0,0.0,0.7055,0.00397,-1.9704,59580,60579,,,-52063.62,-23765.71,-52063.62,,,,dqn,retraso
vecinos,4042,33,4075,5.00e-04,12.1,2582,18.65,39.95,6.49,32,-5041.4,-2.229,-5.96,1879,1226,647,1.337,2508,287.5,99.4,0,0.0,0,0,7,12,171.92,40.06,42.41,1.47,0.525,0,0.0,0.696,0.00369,-1.9492,61459,62458,,,-55994.65,-26167.52,-55994.65,,,,dqn,retraso
vecinos,4042,34,4076,5.00e-04,12.1,2582,16.29,36.29,6.3,33,-4886.8,-2.166,-5.804,1873,1223,643,1.216,2504,281.3,97.1,0,0.0,0,0,7,11,170.17,38.52,40.85,1.406,0.538,0,0.0,0.6865,0.00373,-1.9363,63332,64331,,,-54353.7,-25319.73,-54353.7,,,,dqn,retraso
vecinos,4042,35,4077,5.00e-04,12.1,2582,16.59,37.19,6.3,32,-4884.2,-2.165,-5.884,1872,1219,647,1.234,2505,283.0,97.6,0,0.0,0,0,7,12,171.21,39.33,41.8,1.396,0.566,0,0.0,0.677,0.00375,-1.9483,65204,66203,,,-55077.38,-25402.39,-55077.38,,,,dqn,retraso
vecinos,4042,36,4078,5.00e-04,12.1,2582,16.01,35.96,6.42,28,-4964.0,-2.186,-5.873,1880,1218,656,1.225,2503,281.5,97.1,0,0.0,0,0,9,13,171.59,39.78,42.07,1.448,0.528,0,0.0,0.6675,0.00384,-1.9632,67084,68083,,,-55210.86,-25978.33,-55210.86,,,,dqn,retraso
vecinos,4042,37,4079,5.00e-04,12.1,2582,17.0,37.83,6.48,26,-5013.1,-2.219,-5.904,1879,1235,639,1.302,2504,283.8,98.0,0,0.0,0,0,8,11,170.47,38.76,41.27,1.428,0.548,0,0.0,0.658,0.00375,-1.9786,68963,69962,,,-55463.5,-26064.23,-55463.5,,,,dqn,retraso
vecinos,4042,38,4080,5.00e-04,12.1,2582,14.86,34.32,6.0,25,-4636.5,-2.044,-5.608,1875,1209,660,1.151,2503,278.1,95.9,0,0.0,0,0,8,12,169.55,38.15,40.22,1.374,0.567,0,0.0,0.6485,0.00372,-1.9708,70838,71837,,,-52575.44,-24127.69,-52575.44,,,,dqn,retraso
vecinos,4042,39,4081,5.00e-04,12.2,2582,16.92,37.31,6.29,23,-4944.2,-2.166,-5.775,1897,1243,648,1.271,2506,282.4,97.5,0,0.0,0,0,6,12,170.32,38.29,40.67,1.393,0.569,0,0.0,0.639,0.00378,-1.9498,72735,73734,,,-54776.47,-25560.55,-54776.47,,,,dqn,retraso
vecinos,4042,40,4082,5.00e-04,12.1,2582,14.63,34.19,6.11,31,-4750.6,-2.095,-5.714,1883,1229,649,1.161,2508,278.3,95.9,0,0.0,0,0,9,10,170.02,38.2,40.42,1.365,0.571,0,0.0,0.6295,0.0041,-1.9441,74618,75617,28.56,11.82,-53796.33,-24671.07,-53796.33,28.56,28.72,28.64,dqn,retraso
vecinos,4042,41,4083,5.00e-04,12.1,2582,16.0,35.71,6.02,35,-4649.5,-2.055,-5.557,1878,1227,646,1.182,2506,279.8,96.6,0,0.0,0,0,7,11,168.15,36.78,39.16,1.275,0.615,0,0.0,0.62,0.00406,-1.9459,76496,77495,,,-52183.7,-24230.35,-52183.7,,,,dqn,retraso
vecinos,4042,42,4084,5.00e-04,12.3,2582,14.46,33.78,6.55,30,-5115.0,-2.258,-5.926,1883,1237,641,1.145,2504,277.9,95.7,0,0.0,0,0,8,11,171.22,39.01,41.15,1.351,0.585,0,0.0,0.6105,0.00375,-1.9279,78379,79378,,,-55793.26,-26483.55,-55793.26,,,,dqn,retraso
vecinos,4042,43,4085,5.00e-04,12.0,2582,11.26,30.0,6.48,30,-5042.4,-2.223,-5.904,1877,1213,658,1.082,2504,271.8,93.3,0,0.0,0,0,7,12,172.19,39.98,42.64,1.457,0.532,0,0.0,0.601,0.00378,-1.9352,80256,81255,,,-55406.39,-26134.85,-55406.39,,,,dqn,retraso
vecinos,4042,44,4086,5.00e-04,11.9,2582,15.46,34.95,5.89,33,-4539.1,-2.007,-5.506,1875,1219,652,1.2,2504,278.8,96.2,0,0.0,0,0,7,10,168.3,36.72,38.06,1.34,0.587,0,0.0,0.5915,0.00377,-1.935,82131,83130,,,-51615.1,-23622.22,-51615.1,,,,dqn,retraso
vecinos,4042,45,4087,5.00e-04,12.0,2582,14.93,34.65,5.8,25,-4493.8,-1.987,-5.451,1885,1246,634,1.153,2505,277.9,95.9,0,0.0,0,0,7,10,167.7,35.92,37.55,1.231,0.649,0,0.0,0.582,0.00369,-1.911,84016,85015,,,-51375.09,-23328.63,-51375.09,,,,dqn,retraso
vecinos,4042,46,4088,5.00e-04,11.6,2582,12.26,31.14,5.94,31,-4583.5,-2.016,-5.554,1886,1232,650,1.111,2504,273.4,94.1,0,0.0,0,0,7,10,168.98,37.51,39.3,1.375,0.568,0,0.0,0.5725,0.00372,-1.9217,85902,86901,,,-52372.76,-23992.01,-52372.76,,,,dqn,retraso
vecinos,4042,47,4089,5.00e-04,11.9,2582,11.71,29.82,5.83,27,-4518.0,-1.992,-5.408,1893,1254,633,1.025,2502,270.0,92.9,0,0.0,0,0,9,11,167.29,35.36,36.65,1.228,0.655,0,0.0,0.563,0.00384,-1.9283,87795,88794,,,-51184.12,-23530.13,-51184.12,,,,dqn,retraso
vecinos,4042,48,4090,5.00e-04,12.1,2582,15.94,36.17,5.76,21,-4477.2,-1.971,-5.458,1888,1240,643,1.175,2505,280.4,96.8,0,0.0,0,0,7,12,168.35,36.55,38.28,1.234,0.641,0,0.0,0.5535,0.00381,-1.926,89683,90682,,,-51522.4,-23309.74,-51522.4,,,,dqn,retraso
vecinos,4042,49,4091,5.00e-04,12.1,2582,13.35,32.09,5.69,22,-4402.7,-1.941,-5.312,1888,1246,637,1.089,2503,273.7,94.3,0,0.0,0,0,6,13,166.92,34.95,36.49,1.208,0.658,0,0.0,0.544,0.00405,-1.905,91571,92570,,,-50149.34,-22980.01,-50149.34,,,,dqn,retraso
vecinos,4042,50,4092,5.00e-04,12.0,2582,15.41,35.09,5.94,26,-4634.8,-2.044,-5.471,1887,1241,640,1.136,2504,277.9,95.9,0,0.0,0,0,7,10,167.83,36.15,38.0,1.228,0.652,0,0.0,0.5345,0.00373,-1.8942,93458,94457,30.93,14.07,-51614.3,-24000.77,-51614.3,30.93,30.36,30.645,dqn,retraso
vecinos,4042,51,4093,5.00e-04,11.8,2582,13.36,31.93,6.06,22,-4650.3,-2.061,-5.514,1882,1246,630,1.092,2504,273.3,94.2,0,0.0,0,0,7,11,168.09,36.25,38.29,1.262,0.638,0,0.0,0.525,0.00399,-1.8907,95340,96339,,,-51886.34,-24289.46,-51886.34,,,,dqn,retraso
vecinos,4042,52,4094,5.00e-04,12.0,2582,11.71,29.83,5.64,25,-4401.0,-1.933,-5.312,1892,1240,647,1.021,2503,269.9,92.9,0,0.0,0,0,6,12,166.93,34.91,35.81,1.186,0.667,0,0.0,0.5155,0.00415,-1.9004,97232,98231,,,-50256.22,-22877.4,-50256.22,,,,dqn,retraso
vecinos,4042,53,4095,5.00e-04,12.1,2582,12.92,31.4,5.5,23,-4288.0,-1.888,-5.236,1892,1250,636,1.048,2506,272.3,93.9,0,0.0,0,0,7,11,165.68,33.81,35.67,1.171,0.661,0,0.0,0.506,0.00364,-1.8902,99124,100123,,,-49531.34,-22248.0,-49531.34,,,,dqn,retraso
vecinos,4042,54,4096,5.00e-04,12.3,2582,14.85,33.73,5.57,23,-4298.0,-1.898,-5.285,1877,1219,653,1.121,2505,275.4,95.1,0,0.0,0,0,7,11,165.43,33.8,35.42,1.193,0.649,0,0.0,0.4965,0.00395,-1.875,101001,102000,,,-49602.36,-22396.97,-49602.36,,,,dqn,retraso
vecinos,4042,55,4097,5.00e-04,12.1,2582,16.11,34.93,5.58,21,-4317.7,-1.906,-5.191,1893,1260,627,1.093,2506,276.9,95.8,0,0.0,0,0,7,10,164.48,32.84,34.3,1.107,0.719,0,0.0,0.487,0.00391,-1.8536,102894,103893,,,-49131.53,-22508.22,-49131.53,,,,dqn,retraso
vecinos,4042,56,4098,5.00e-04,12.2,2582,10.91,28.62,5.55,22,-4271.6,-1.891,-5.218,1879,1235,640,0.972,2507,267.9,92.2,0,0.0,0,0,7,10,165.49,33.67,34.64,1.139,0.7,0,0.0,0.4775,0.00364,-1.839,104773,105772,,,-49018.98,-22330.28,-49018.98,,,,dqn,retraso
vecinos,4042,57,4099,5.00e-04,12.0,2582,15.36,34.73,5.9,27,-4548.9,-2.014,-5.451,1880,1239,635,1.163,2506,277.1,95.7,0,0.0,0,0,7,12,166.52,34.65,36.53,1.238,0.642,0,0.0,0.468,0.004,-1.8181,106653,107652,,,-51241.43,-23769.57,-51241.43,,,,dqn,retraso
vecinos,4042,58,4100,5.00e-04,12.2,2582,16.48,36.4,5.8,27,-4476.8,-1.979,-5.422,1889,1255,629,1.163,2504,279.8,96.7,0,0.0,0,0,7,11,167.12,35.19,36.67,1.218,0.645,0,0.0,0.4585,0.00377,-1.8162,108542,109541,,,-51211.44,-23388.55,-51211.44,,,,dqn,retraso
vecinos,4042,59,4101,5.00e-04,12.0,2582,12.64,31.29,5.56,23,-4281.4,-1.893,-5.383,1866,1199,663,1.055,2505,272.3,93.8,0,0.0,0,0,7,11,167.73,35.7,37.67,1.214,0.657,0,0.0,0.449,0.00397,-1.8168,110408,111407,,,-50227.9,-22229.1,-50227.9,,,,dqn,retraso
vecinos,4042,60,4102,5.00e-04,12.2,2582,11.18,29.06,5.59,24,-4315.4,-1.915,-5.289,1891,1278,608,0.96,2506,268.4,92.3,0,0.0,0,0,7,11,165.65,32.97,34.86,1.052,0.725,0,0.0,0.4395,0.0038,-1.8131,112299,113298,30.28,13.33,-50009.89,-22453.72,-50009.89,30.28,30.08,30.18,dqn,retraso
vecinos,4042,61,4103,5.00e-04,12.1,2582,15.53,35.05,5.38,24,-4075.5,-1.816,-5.2,1863,1216,641,1.168,2508,277.1,95.8,0,0.0,0,0,7,10,166.03,33.84,35.32,1.173,0.668,0,0.0,0.43,0.00364,-1.8114,114162,115161,,,-48436.43,-21379.83,-48436.43,,,,dqn,retraso
vecinos,4042,62,4104,5.00e-04,12.0,2582,9.76,27.28,5.46,21,-4238.8,-1.864,-5.19,1896,1257,633,0.928,2512,265.8,91.4,0,0.0,0,0,6,12,165.12,33.43,35.49,1.107,0.703,0,0.0,0.4205,0.00376,-1.8113,116058,117057,,,-49201.38,-22077.18,-49201.38,,,,dqn,retraso
vecinos,4042,63,4105,5.00e-04,11.9,2582,13.89,32.32,5.31,26,-4118.4,-1.818,-5.121,1876,1220,651,1.054,2501,272.6,94.1,0,0.0,0,0,9,12,165.15,32.68,33.89,1.068,0.714,0,0.0,0.411,0.00375,-1.8255,117934,118933,,,-48037.0,-21391.72,-48037.0,,,,dqn,retraso
vecinos,4042,64,4106,5.00e-04,12.1,2582,16.18,36.12,5.29,23,-4035.5,-1.791,-5.281,1849,1168,676,1.133,2508,279.9,96.7,0,0.0,0,0,6,10,166.55,34.59,35.83,1.186,0.67,0,0.0,0.4015,0.00374,-1.8288,119783,120782,,,-48827.26,-21124.51,-48827.26,,,,dqn,retraso
vecinos,4042,65,4107,5.00e-04,12.1,2582,13.63,32.07,5.73,21,-4423.7,-1.961,-5.333,1890,1267,617,1.05,2510,273.3,94.2,0,0.0,0,0,8,12,165.01,32.94,34.33,1.101,0.704,0,0.0,0.392,0.00376,-1.8362,121673,122672,,,-50399.32,-23107.61,-50399.32,,,,dqn,retraso
vecinos,4042,66,4108,5.00e-04,12.1,2582,14.4,33.11,5.03,24,-3863.4,-1.701,-4.889,1886,1233,647,1.079,2505,273.7,94.6,0,0.0,0,0,5,9,162.26,30.73,31.38,0.983,0.783,0,0.0,0.3825,0.00352,-1.8156,123559,124558,,,-46104.48,-20247.42,-46104.48,,,,dqn,retraso
vecinos,4042,67,4109,5.00e-04,12.1,2582,16.13,35.69,5.78,26,-4458.8,-1.971,-5.358,1893,1267,620,1.174,2505,278.3,96.2,0,0.0,0,0,7,11,165.75,33.51,34.95,1.158,0.677,0,0.0,0.373,0.00343,-1.8042,125452,126451,,,-50712.88,-23357.74,-50712.88,,,,dqn,retraso
vecinos,4042,68,4110,5.00e-04,12.0,2582,10.71,28.48,5.33,23,-4092.6,-1.807,-5.152,1888,1249,634,0.96,2505,267.6,92.0,0,0.0,0,0,6,10,164.78,32.63,33.47,1.078,0.714,0,0.0,0.3635,0.00387,-1.8063,127340,128339,,,-48631.02,-21459.23,-48631.02,,,,dqn,retraso
vecinos,4042,69,4111,5.00e-04,12.1,2582,15.08,34.34,5.37,22,-4084.8,-1.808,-5.068,1877,1230,641,1.147,2510,275.2,95.2,0,0.0,0,0,6,12,163.46,31.96,33.2,1.071,0.735,0,0.0,0.354,0.00385,-1.7922,129217,130216,,,-47563.96,-21566.42,-47563.96,,,,dqn,retraso
vecinos,4042,70,4112,5.00e-04,12.3,2582,14.56,33.19,5.37,21,-4118.7,-1.823,-5.089,1879,1238,637,1.065,2509,273.7,94.6,0,0.0,0,0,7,10,164.7,32.61,33.4,1.063,0.739,0,0.0,0.3445,0.00386,-1.7869,131096,132095,31.73,14.54,-47813.78,-21520.02,-47813.78,31.73,30.23,30.98,dqn,retraso
vecinos,4042,71,4113,5.00e-04,12.1,2582,14.86,33.4,5.41,21,-4154.2,-1.834,-5.114,1890,1256,630,1.064,2504,274.1,94.7,0,0.0,0,0,6,11,164.31,32.46,33.87,1.058,0.737,0,0.0,0.335,0.0036,-1.7933,132986,133985,,,-48326.55,-21840.75,-48326.55,,,,dqn,retraso
vecinos,4042,72,4114,5.00e-04,12.0,2582,15.59,34.53,5.21,23,-3984.4,-1.754,-4.979,1893,1249,637,1.115,2507,275.3,95.3,0,0.0,0,0,6,10,162.99,30.81,32.16,1.016,0.744,0,0.0,0.3255,0.00339,-1.7958,134879,135878,,,-47128.42,-20982.84,-47128.42,,,,dqn,retraso
vecinos,4042,73,4115,5.00e-04,12.0,2582,13.45,31.65,5.02,23,-3834.5,-1.7,-4.826,1871,1222,646,1.029,2504,270.7,93.5,0,0.0,0,0,6,10,161.71,30.5,31.0,0.984,0.771,0,0.0,0.316,0.00355,-1.7913,136750,137749,,,-45143.16,-20108.6,-45143.16,,,,dqn,retraso
vecinos,4042,74,4116,5.00e-04,12.0,2582,14.99,33.73,5.28,20,-4087.2,-1.809,-5.061,1894,1275,615,1.061,2505,274.8,94.9,0,0.0,0,0,6,13,163.39,31.11,32.55,0.985,0.765,0,0.0,0.3065,0.00365,-1.7967,138644,139643,,,-47927.88,-21257.4,-47927.88,,,,dqn,retraso
vecinos,4042,75,4117,5.00e-04,12.0,2582,12.11,29.62,5.02,22,-3843.8,-1.693,-4.875,1892,1250,637,0.947,2505,267.9,92.4,0,0.0,0,0,6,11,162.49,30.62,31.63,0.949,0.774,0,0.0,0.297,0.0033,-1.7924,140536,141535,,,-46118.34,-20264.19,-46118.34,,,,dqn,retraso
vecinos,4042,76,4118,5.00e-04,12.0,2582,10.99,28.29,4.89,19,-3756.4,-1.656,-4.83,1879,1222,653,0.93,2503,265.9,91.6,0,0.0,0,0,7,10,162.48,30.58,31.53,0.985,0.771,0,0.0,0.2875,0.00353,-1.7977,142415,143414,,,-45373.67,-19643.63,-45373.67,,,,dqn,retraso
