modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,2043,1.0,1810,38.98,90.19,17.98,52,colas,-9.636,1336,448,3.643,1705,331.9,115.2,136,4.4218,,,,,6.4,,-166442.6,-78440.5,-167318.6,qlearning,2042,-15456.0,0,0.0,0,32
train,2,2044,0.972,1810,29.61,68.01,13.6,41,colas,-7.245,1352,447,2.739,1713,297.8,103.1,156,4.1017,,,,,6.6,,-124576.5,-59739.3,-124622.5,qlearning,2042,-11737.4,0,0.0,0,21
train,3,2045,0.944,1810,24.75,56.43,11.49,50,colas,-6.109,1346,442,2.322,1715,279.6,96.8,166,4.4988,,,,,6.2,,-103060.9,-50370.4,-103552.9,qlearning,2042,-9847.4,0,0.0,0,26
train,4,2046,0.917,1810,46.09,106.92,20.73,58,colas,-11.187,1359,463,4.248,1678,355.1,123.7,187,6.6896,,,,,6.8,,-197700.5,-92719.6,-198636.5,qlearning,2042,-18302.7,0,0.0,0,26
train,5,2047,0.891,1810,27.34,64.55,12.71,49,colas,-6.671,1333,452,2.715,1709,292.1,101.0,194,4.8231,,,,,6.1,,-117492.3,-54889.1,-117672.3,qlearning,2042,-10700.7,0,0.0,0,25
train,6,2048,0.866,1810,31.57,74.55,14.42,55,colas,-7.73,1354,452,2.955,1696,305.4,106.0,199,8.3745,,,,,6.4,,-137007.5,-63898.8,-138709.5,qlearning,2042,-12554.2,0,0.0006,2,34
train,7,2049,0.841,1810,29.35,76.06,13.9,45,colas,-7.308,1299,452,3.282,1718,309.5,106.9,204,5.7172,,,,,6.2,,-137780.1,-58499.3,-137782.1,qlearning,2042,-11473.4,0,0.0,0,20
train,8,2050,0.818,1810,21.87,54.65,10.58,40,colas,-5.568,1295,429,2.263,1718,276.8,95.5,208,7.0488,,,,,5.9,,-99117.2,-44408.9,-99145.2,qlearning,2042,-8641.9,0,0.0,0,21
train,9,2051,0.794,1810,32.93,81.87,14.78,51,colas,-7.828,1369,477,3.413,1690,316.7,109.9,212,5.6511,,,,,6.5,,-149545.5,-65816.8,-149889.5,qlearning,2042,-12947.1,0,0.0,0,25
train,10,2052,0.772,1810,24.74,61.17,11.61,42,colas,-6.091,1312,471,2.622,1712,286.9,99.0,212,5.8639,32.68,16.31,32.68,31.56,6.1,32.12,-110691.0,-49707.3,-110863.0,qlearning,2042,-9709.2,0,0.0,0,24
train,11,2053,0.75,1810,19.53,50.94,9.33,34,colas,-4.859,1309,453,2.212,1736,271.1,93.3,213,5.7876,,,,,6.1,,-91262.0,-39384.8,-91298.0,qlearning,2042,-7676.8,0,0.0,0,22
train,12,2054,0.729,1810,17.18,44.21,8.63,29,colas,-4.448,1241,448,1.904,1742,261.0,89.7,216,4.263,,,,,5.7,,-78962.1,-34794.3,-78962.1,qlearning,2042,-6716.1,0,0.0,0,19
train,13,2055,0.708,1810,19.87,50.61,9.74,33,colas,-5.065,1276,439,2.189,1737,270.5,93.2,217,4.5456,,,,,5.8,,-90693.7,-40119.3,-90695.7,qlearning,2042,-7799.8,0,0.0,0,20
train,14,2056,0.688,1810,18.47,45.83,9.21,35,colas,-4.78,1257,429,1.98,1742,263.7,90.7,219,3.5063,,,,,5.9,,-82067.4,-37395.5,-82199.4,qlearning,2042,-7237.4,0,0.0,0,25
