variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,2042,1,2043,1.00e-03,15.7,3514,79.96,204.01,47.29,100,-61470.1,-25.634,-73.749,1992,1309,681,8.166,2656,491.1,172.9,119,0.0,0,0,28,37,412.95,333.53,382.98,13.271,0.019,0,0.0,-0.0074,19.4794,0.6785,0.0102,0.11,,,-734543.96,-309199.97,-737557.96,,,,mappo,retraso
vecinos,2042,2,2044,9.95e-04,15.3,3555,87.14,199.54,52.05,148,-68987.5,-28.769,-72.13,2042,1438,598,7.68,2698,490.4,173.6,81,0.0061,22,3,37,38,385.03,304.5,348.07,11.829,0.013,0,0.0,-0.0088,6.1481,0.6471,0.0074,0.0931,,,-736443.34,-346757.85,-742389.34,,,,mappo,retraso
vecinos,2042,3,2045,9.90e-04,15.2,3610,84.3,185.34,51.15,146,-68217.0,-28.447,-67.068,2080,1536,535,6.707,2765,472.9,167.1,54,0.0,0,0,32,37,351.12,270.07,305.24,9.865,0.031,0,0.0,-0.0163,2.4621,0.611,0.0115,0.1807,,,-697508.03,-342893.74,-704134.03,,,,mappo,retraso
vecinos,2042,4,2046,9.85e-04,14.4,3620,76.67,169.2,46.67,113,-62058.3,-25.879,-60.698,2095,1574,511,6.143,2829,451.5,159.3,28,0.0,11,4,35,38,327.4,245.04,280.09,8.994,0.07,0,0.0,-0.0167,1.4559,0.549,0.0102,0.1582,,,-635808.55,-312165.22,-641206.55,,,,mappo,retraso
vecinos,2042,5,2047,9.80e-04,14.8,3620,87.21,181.07,56.71,145,-71522.4,-31.873,-69.536,1979,1514,445,6.325,2796,471.3,167.1,0,0.0,0,0,33,37,284.2,201.37,226.25,7.464,0.113,0,0.0,-0.0099,1.386,0.5104,0.0073,0.0875,,,-688057.31,-359183.78,-692639.31,,,,mappo,retraso
vecinos,2042,6,2048,9.75e-04,14.4,3620,84.69,184.2,55.25,154,-69529.1,-31.095,-70.834,1972,1503,443,6.406,2808,474.2,167.8,0,0.0003,1,1,34,38,285.31,202.18,232.65,7.44,0.139,0,0.0,-0.0079,1.2018,0.4673,0.0106,0.1002,,,-698423.88,-349404.66,-702233.88,,,,mappo,retraso
vecinos,2042,7,2049,9.70e-04,14.2,3620,88.97,178.98,60.23,173,-73661.9,-34.23,-71.126,1926,1510,379,5.903,2849,469.1,166.5,0,0.0075,29,4,38,38,276.78,193.84,209.65,6.912,0.15,0,0.0,-0.0017,0.954,0.4711,0.0051,0.0723,,,-684942.02,-370229.79,-692416.02,,,,mappo,retraso
vecinos,2042,8,2050,9.65e-04,13.8,3620,78.25,168.73,53.62,121,-64103.7,-30.096,-67.288,1898,1476,392,5.792,2847,452.3,159.5,0,0.0,3,2,34,37,264.03,181.18,203.67,6.671,0.194,0,0.0,-0.0095,0.791,0.4263,0.007,0.0997,,,-638561.94,-321910.95,-641423.94,,,,mappo,retraso
vecinos,2042,9,2051,9.60e-04,13.9,3620,86.21,172.72,59.85,143,-72083.8,-34.326,-70.547,1883,1484,367,5.603,2851,460.2,163.1,0,0.0,0,0,32,37,258.15,175.07,194.21,6.161,0.152,0,0.0,-0.0075,0.9553,0.4179,0.0073,0.1064,,,-664201.39,-361960.16,-668417.39,,,,mappo,retraso
vecinos,2042,10,2052,9.55e-04,13.5,3620,84.15,163.68,59.47,137,-69985.1,-33.908,-67.599,1860,1488,347,5.11,2895,447.5,158.4,0,0.0,0,0,32,37,254.61,171.84,185.93,5.732,0.202,0,0.0,-0.0091,0.8475,0.3893,0.0068,0.0916,169.03,103.58,-628667.29,-351636.66,-633425.29,169.03,167.22,168.125,mappo,retraso
