variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,epsilon,perdida_q,q_medio,actualizaciones,transiciones,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,4042,144,4186,5.00e-04,6.9,1810,7.43,21.19,4.07,16,-3011.0,-2.04,-5.796,1267,908,355,0.731,1769,219.2,75.5,0,0.0,0,0,7,11,102.49,19.65,20.69,0.629,0.927,0,0.0,0.05,0.00391,-2.386,181259,182258,,,-36719.65,-16212.6,-36719.65,,,,dqn,retraso
vecinos,4042,145,4187,5.00e-04,7.0,1810,7.01,20.74,3.8,15,-2815.6,-1.887,-5.611,1263,872,387,0.728,1767,218.8,75.3,0,0.0,0,0,6,11,103.38,20.81,21.29,0.701,0.908,0,0.0,0.05,0.00417,-2.3853,182522,183521,,,-35433.1,-15156.44,-35433.1,,,,dqn,retraso
vecinos,4042,146,4188,5.00e-04,7.0,1810,7.25,21.05,3.92,16,-2868.3,-1.933,-5.718,1257,872,381,0.762,1766,219.3,75.5,0,0.0,0,0,7,12,104.2,21.24,22.16,0.735,0.906,0,0.0,0.05,0.00421,-2.3843,183779,184778,,,-35939.95,-15551.65,-35939.95,,,,dqn,retraso
vecinos,4042,147,4189,5.00e-04,7.0,1810,7.1,21.2,3.87,14,-2830.1,-1.899,-5.814,1262,874,384,0.744,1764,219.3,75.4,0,0.0,0,0,6,12,104.76,21.67,22.65,0.726,0.906,0,0.0,0.05,0.00407,-2.374,185041,186040,,,-36683.64,-15458.8,-36683.64,,,,dqn,retraso
vecinos,4042,148,4190,5.00e-04,7.0,1810,7.22,21.33,3.93,17,-2880.6,-1.941,-5.83,1260,881,377,0.737,1764,220.2,75.7,0,0.0,0,0,8,15,104.4,21.29,21.89,0.684,0.912,0,0.0,0.05,0.00434,-2.3648,186301,187300,,,-36731.26,-15637.91,-36731.26,,,,dqn,retraso
vecinos,4042,149,4191,5.00e-04,7.0,1810,6.96,20.71,3.83,14,-2782.0,-1.882,-5.65,1256,877,376,0.729,1764,218.5,75.2,0,0.0,0,0,5,11,104.18,21.0,22.23,0.685,0.944,0,0.0,0.05,0.00431,-2.3586,187557,188556,,,-35481.43,-15131.43,-35481.43,,,,dqn,retraso
vecinos,4042,150,4192,5.00e-04,7.1,1810,7.76,21.86,4.13,14,-3121.2,-2.078,-5.905,1284,911,369,0.776,1761,221.2,76.1,0,0.0,0,0,5,12,104.3,21.08,21.73,0.708,0.878,0,0.0,0.05,0.00434,-2.3409,188841,189840,20.71,7.03,-37909.91,-16754.71,-37909.91,20.71,21.4,21.055,dqn,retraso
vecinos,4042,151,4193,5.00e-04,7.0,1810,7.26,21.52,3.93,14,-2897.9,-1.942,-5.918,1246,827,415,0.803,1767,221.1,76.0,0,0.0,0,0,6,11,105.96,23.14,23.27,0.827,0.892,0,0.0,0.05,0.0046,-2.3402,190087,191086,,,-36871.51,-15629.46,-36871.51,,,,dqn,retraso
vecinos,4042,152,4194,5.00e-04,7.0,1810,7.88,21.65,4.24,14,-3157.3,-2.133,-5.929,1261,890,369,0.762,1770,220.6,76.0,0,0.0,0,0,5,11,103.32,20.63,20.91,0.693,0.907,0,0.0,0.05,0.00426,-2.3286,191348,192347,,,-37382.3,-16911.96,-37382.3,,,,dqn,retraso
vecinos,4042,153,4195,5.00e-04,7.1,1810,8.93,22.71,4.77,20,-3662.1,-2.471,-6.258,1280,938,339,0.733,1762,221.1,76.3,0,0.0,0,0,8,12,102.28,19.25,19.83,0.586,0.934,0,0.0,0.05,0.00417,-2.335,192628,193627,,,-40049.55,-19467.11,-40049.55,,,,dqn,retraso
vecinos,4042,154,4196,5.00e-04,7.1,1810,7.17,21.41,3.92,16,-2876.5,-1.944,-5.926,1238,825,410,0.777,1766,220.7,75.9,0,0.0,0,0,5,11,105.29,22.49,23.38,0.788,0.867,0,0.0,0.05,0.00455,-2.3274,193866,194865,,,-36684.26,-15517.05,-36684.26,,,,dqn,retraso
vecinos,4042,155,4197,5.00e-04,7.0,1810,7.5,22.06,4.09,14,-2996.2,-2.024,-6.13,1228,801,425,0.849,1763,222.6,76.5,0,0.0,0,0,7,13,108.04,25.19,26.11,0.953,0.84,0,0.0,0.05,0.00462,-2.3261,195094,196093,,,-37638.98,-16059.06,-37638.98,,,,dqn,retraso
vecinos,4042,156,4198,5.00e-04,7.2,1810,8.32,22.32,4.43,18,-3349.6,-2.248,-6.065,1281,923,354,0.777,1764,221.5,76.3,0,0.0,0,0,8,13,103.95,20.94,21.73,0.698,0.912,0,0.0,0.05,0.00439,-2.3142,196375,197374,,,-38844.33,-17936.38,-38844.33,,,,dqn,retraso
vecinos,4042,157,4199,5.00e-04,7.0,1810,8.1,21.73,4.35,15,-3278.5,-2.212,-5.872,1289,957,328,0.714,1764,219.6,75.7,0,0.0,0,0,5,10,101.35,18.58,19.11,0.553,0.915,0,0.0,0.05,0.00438,-2.3207,197664,198663,,,-37847.58,-17579.82,-37847.58,,,,dqn,retraso
vecinos,4042,158,4200,5.00e-04,7.1,1810,7.13,21.2,3.88,15,-2841.1,-1.909,-5.835,1243,829,412,0.772,1766,220.4,75.8,0,0.0,0,0,5,11,104.78,21.91,22.83,0.756,0.914,0,0.0,0.05,0.00462,-2.3229,198907,199906,,,-36263.62,-15407.88,-36263.62,,,,dqn,retraso
vecinos,4042,159,4201,5.00e-04,7.0,1810,7.12,21.39,3.88,16,-2845.5,-1.925,-5.853,1247,851,392,0.802,1769,220.4,75.8,0,0.0,0,0,6,12,106.22,23.26,24.33,0.838,0.86,0,0.0,0.05,0.00492,-2.318,200154,201153,,,-36496.18,-15263.38,-36496.18,,,,dqn,retraso
vecinos,4042,160,4202,5.00e-04,6.9,1810,7.87,21.92,4.25,17,-3211.3,-2.164,-5.991,1270,906,361,0.758,1763,220.8,76.0,0,0.0,0,0,7,13,103.4,20.46,21.33,0.675,0.891,0,0.0,0.05,0.00434,-2.318,201424,202423,21.78,8.03,-38044.0,-17088.34,-38044.0,21.78,21.63,21.705,dqn,retraso
vecinos,4042,161,4203,5.00e-04,7.1,1810,8.14,21.87,4.4,19,-3289.5,-2.229,-5.947,1280,945,333,0.704,1766,219.9,75.8,0,0.0,0,0,5,11,102.2,19.11,20.09,0.584,0.936,0,0.0,0.05,0.00437,-2.3111,202704,203703,,,-38059.33,-17719.75,-38059.33,,,,dqn,retraso
vecinos,4042,162,4204,5.00e-04,6.8,1810,7.93,21.86,4.27,14,-3175.1,-2.148,-6.0,1265,902,360,0.764,1764,220.7,76.0,0,0.0,0,0,6,11,104.13,20.84,21.71,0.702,0.908,0,0.0,0.05,0.00477,-2.3059,203969,204968,,,-37952.52,-17068.94,-37952.52,,,,dqn,retraso
vecinos,4042,163,4205,5.00e-04,7.0,1810,7.11,20.88,3.86,15,-2827.3,-1.91,-5.74,1248,853,392,0.76,1768,219.3,75.5,0,0.0,0,0,6,11,104.03,21.16,21.28,0.745,0.894,0,0.0,0.05,0.0041,-2.3044,205217,206216,,,-35816.28,-15261.14,-35816.28,,,,dqn,retraso
vecinos,4042,164,4206,5.00e-04,6.9,1810,6.61,20.28,3.65,13,-2640.7,-1.782,-5.588,1246,846,397,0.728,1765,218.4,75.1,0,0.0,0,0,5,11,103.12,20.62,21.48,0.689,0.939,0,0.0,0.05,0.0039,-2.2882,206463,207462,,,-34814.46,-14415.87,-34814.46,,,,dqn,retraso
vecinos,4042,165,4207,5.00e-04,7.1,1810,7.53,21.32,4.06,19,-3023.9,-2.032,-5.779,1270,897,369,0.737,1766,219.7,75.6,0,0.0,0,0,8,12,103.47,20.54,21.55,0.664,0.924,0,0.0,0.05,0.00366,-2.2811,207733,208732,,,-36698.28,-16254.25,-36698.28,,,,dqn,retraso
vecinos,4042,166,4208,5.00e-04,7.0,1810,7.35,21.34,3.97,14,-2943.0,-1.98,-5.771,1266,892,371,0.756,1763,220.0,75.7,0,0.0,0,0,6,11,104.63,21.63,22.24,0.698,0.905,0,0.0,0.05,0.00412,-2.2671,208999,209998,,,-36527.48,-15781.63,-36527.48,,,,dqn,retraso
vecinos,4042,167,4209,5.00e-04,6.9,1810,6.9,20.63,3.78,14,-2752.7,-1.857,-5.641,1254,865,385,0.735,1765,219.0,75.4,0,0.0,0,0,7,12,103.65,20.82,21.36,0.696,0.902,0,0.0,0.05,0.00391,-2.2636,210253,211252,,,-35371.88,-14957.88,-35371.88,,,,dqn,retraso
