variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,2042,38,2080,8.15e-04,24.7,4350,10.65,27.16,13.22,33,-10152.2,-1.508,-3.769,5638,3786,1836,1.211,4206,298.0,103.5,0,0.0,0,0,4,8,127.55,21.52,22.29,0.934,0.791,0,0.0,-0.0031,0.0114,0.248,0.0056,0.0527,,,-106260.63,-52740.5,-106260.63,,,,mappo,retraso
vecinos,2042,39,2081,8.10e-04,24.9,4350,10.45,26.79,12.78,35,-9951.4,-1.457,-3.627,5729,3865,1846,1.205,4202,297.5,103.3,0,0.0,0,0,4,8,127.18,21.22,22.11,0.92,0.814,0,0.0,-0.0038,0.0104,0.2234,0.0063,0.0522,,,-103897.81,-51661.72,-103897.81,,,,mappo,retraso
vecinos,2042,40,2082,8.05e-04,24.8,4350,10.27,26.3,12.73,39,-9820.1,-1.453,-3.614,5667,3810,1839,1.141,4197,295.6,102.8,0,0.0,0,0,4,8,126.25,20.78,21.28,0.851,0.836,0,0.0,-0.0031,0.0091,0.2259,0.0056,0.0494,25.0,10.5,-102413.18,-51053.21,-102413.18,25.0,26.48,25.74,mappo,retraso
vecinos,2042,41,2083,8.00e-04,24.7,4350,10.31,26.26,12.8,35,-9910.2,-1.468,-3.6,5686,3884,1784,1.125,4202,295.3,102.7,0,0.0,0,0,4,8,126.19,20.65,21.12,0.869,0.804,0,0.0,-0.0036,0.0097,0.2212,0.0056,0.0515,,,-102341.29,-51326.41,-102341.29,,,,mappo,retraso
vecinos,2042,42,2084,7.95e-04,24.7,4350,10.44,26.53,12.93,41,-9906.3,-1.473,-3.662,5650,3825,1807,1.143,4202,295.8,102.8,0,0.0,0,0,5,8,127.13,21.46,22.11,0.901,0.782,0,0.0,-0.0046,0.0109,0.2323,0.0063,0.0557,,,-103441.91,-51663.51,-103441.91,,,,mappo,retraso
vecinos,2042,43,2085,7.90e-04,24.8,4350,10.28,26.14,12.73,32,-9784.5,-1.451,-3.613,5654,3807,1830,1.114,4203,295.1,102.6,0,0.0,0,0,4,8,127.02,21.33,21.95,0.875,0.813,0,0.0,-0.0044,0.0104,0.2328,0.0049,0.0473,,,-102134.43,-50998.91,-102134.43,,,,mappo,retraso
vecinos,2042,44,2086,7.85e-04,24.9,4350,10.4,26.75,12.81,33,-9924.6,-1.463,-3.66,5689,3829,1844,1.181,4204,297.1,103.2,0,0.0,0,0,4,8,127.01,21.71,22.43,0.933,0.807,0,0.0,-0.0048,0.0097,0.2412,0.0065,0.0599,,,-104104.67,-51514.38,-104104.67,,,,mappo,retraso
vecinos,2042,45,2087,7.80e-04,25.0,4350,10.55,27.08,12.98,35,-10088.2,-1.483,-3.69,5702,3836,1849,1.221,4200,298.2,103.5,0,0.0,0,0,5,8,127.05,21.61,21.88,0.921,0.802,0,0.0,-0.0039,0.0097,0.2425,0.0078,0.0649,,,-105193.04,-52266.92,-105193.04,,,,mappo,retraso
vecinos,2042,46,2088,7.75e-04,24.9,4350,10.45,26.96,12.95,37,-9964.5,-1.474,-3.704,5644,3762,1868,1.205,4202,298.2,103.6,0,0.0,0,0,4,8,126.77,21.44,22.05,0.912,0.809,0,0.0,-0.0029,0.0103,0.2477,0.0056,0.0543,,,-104520.99,-51806.4,-104520.99,,,,mappo,retraso
vecinos,2042,47,2089,7.70e-04,25.1,4350,10.51,27.25,13.1,37,-9997.6,-1.485,-3.781,5578,3621,1943,1.251,4204,299.1,103.8,0,0.0,0,0,5,7,127.72,22.22,23.06,0.955,0.788,0,0.0,-0.0053,0.0109,0.2453,0.0057,0.0511,,,-105448.79,-52016.73,-105448.79,,,,mappo,retraso
