variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
local,42,1,43,1.00e-03,17.0,3545,80.36,207.25,47.94,103,-62513.7,-26.069,-75.524,1997,1320,674,8.185,2616,495.2,174.2,130,0.0,4,1,34,37,410.85,332.16,362.27,13.102,0.013,0,0.0,-0.004,24.1756,0.6793,0.0095,0.0619,,,-754110.53,-314597.91,-758186.53,,,,ippo,retraso
local,42,2,44,9.95e-04,16.8,3560,85.96,198.28,51.45,130,-68109.7,-28.403,-71.944,2035,1417,611,7.502,2660,485.9,171.8,133,0.0128,46,5,38,38,395.85,317.09,361.59,11.943,0.031,0,0.0,-0.0154,4.5197,0.6576,0.0112,0.1839,,,-732029.77,-342197.43,-739835.77,,,,ippo,retraso
local,42,3,45,9.90e-04,16.2,3620,74.11,180.77,45.14,114,-59354.6,-24.752,-65.999,2044,1441,596,7.006,2745,465.2,163.6,51,0.0,2,1,34,37,337.53,255.73,299.49,10.016,0.074,0,0.0,-0.0065,2.6461,0.6249,0.0058,0.0576,,,-674505.73,-298929.08,-677417.73,,,,ippo,retraso
local,42,4,46,9.85e-04,15.7,3620,78.09,178.0,47.52,148,-63404.1,-26.44,-64.725,2068,1502,555,6.571,2800,464.2,163.7,13,0.0025,10,2,37,38,327.74,245.13,279.27,9.308,0.036,0,0.0,-0.0071,1.9468,0.5771,0.0069,0.0939,,,-669259.43,-318447.38,-673991.43,,,,ippo,retraso
local,42,5,47,9.80e-04,15.0,3620,86.14,172.11,55.62,176,-73583.9,-32.588,-66.977,2001,1534,433,5.563,2831,459.0,162.7,0,0.0047,31,4,37,37,280.3,197.65,221.86,6.927,0.118,0,0.0,-0.0095,2.2658,0.5177,0.0089,0.0986,,,-670109.26,-369730.52,-676837.26,,,,ippo,retraso
local,42,6,48,9.75e-04,14.9,3620,81.98,171.32,53.81,138,-67638.9,-30.441,-65.758,1985,1550,402,5.761,2840,455.8,161.2,0,0.0008,3,2,34,38,287.5,204.44,224.4,7.276,0.155,0,0.0,0.0042,2.1595,0.4531,0.0048,0.0606,,,-652650.29,-340164.2,-656568.29,,,,ippo,retraso
local,42,7,49,9.70e-04,15.1,3620,81.74,169.13,52.79,149,-67770.5,-29.987,-64.043,2018,1578,407,5.643,2789,452.4,160.1,0,0.0053,22,6,37,38,297.88,215.03,249.2,7.426,0.139,0,0.0,-0.0049,1.7839,0.4289,0.0061,0.0855,,,-646196.28,-340536.98,-654270.28,,,,ippo,retraso
local,42,8,50,9.65e-04,15.9,3620,76.89,153.36,51.77,135,-63958.6,-29.501,-60.149,1954,1560,361,5.057,2879,432.7,152.8,0,0.0036,13,1,38,38,277.81,194.93,217.31,6.618,0.135,0,0.0,-0.0045,1.5702,0.4002,0.0047,0.0714,,,-587655.8,-321281.45,-593901.8,,,,ippo,retraso
local,42,9,51,9.60e-04,14.1,3620,75.89,144.4,51.64,129,-63767.3,-29.714,-57.159,1951,1572,329,4.349,2892,419.1,148.0,0,0.0008,5,4,35,37,268.35,185.22,206.52,5.789,0.191,0,0.0,-0.0052,1.3947,0.4212,0.0047,0.0558,,,-557585.69,-320527.15,-564783.69,,,,ippo,retraso
local,42,10,52,9.55e-04,14.9,3620,81.61,162.71,54.7,146,-67860.0,-31.186,-63.5,1964,1566,357,5.286,2851,445.6,157.7,0,0.0,0,0,31,37,280.38,197.27,220.8,6.653,0.154,0,0.0,-0.0045,1.3068,0.3744,0.0044,0.0617,152.79,94.75,-623572.35,-340952.04,-627588.35,152.79,156.28,154.535,ippo,retraso
local,42,11,53,9.50e-04,14.8,3620,86.89,158.35,57.47,157,-74239.8,-33.715,-61.697,2011,1629,323,4.671,2838,440.4,156.5,0,0.0022,19,5,37,37,274.6,191.64,210.34,5.847,0.179,0,0.0,-0.0057,1.6042,0.3615,0.0038,0.0447,,,-620362.3,-372736.69,-630774.3,,,,ippo,retraso
local,42,12,54,9.45e-04,14.5,3620,79.16,149.54,52.88,160,-67976.6,-31.125,-59.054,1985,1598,335,4.576,2851,426.0,150.8,0,0.0,0,0,32,37,270.19,187.41,207.58,5.981,0.203,0,0.0,-0.0062,1.4492,0.342,0.0038,0.0504,,,-586114.1,-341739.82,-593762.1,,,,ippo,retraso
local,42,13,55,9.40e-04,14.4,3620,77.27,144.5,51.62,145,-64761.1,-29.653,-56.022,1993,1619,323,4.336,2866,419.3,148.3,0,0.0036,13,1,38,38,270.13,187.27,207.44,5.791,0.237,0,0.0,-0.0019,1.3944,0.3182,0.0038,0.0498,,,-558262.36,-325473.42,-566788.36,,,,ippo,retraso
local,42,14,56,9.35e-04,14.5,3620,73.63,145.03,49.36,125,-60996.9,-28.032,-55.823,1986,1615,321,4.549,2863,419.5,148.1,0,0.0,0,0,31,37,276.03,193.0,211.78,6.271,0.189,0,0.0,0.003,1.2038,0.3017,0.0052,0.0615,,,-554325.42,-306771.49,-560425.42,,,,ippo,retraso
