brazo,modelo,base,semilla,timeloss_prom,espera_prom,cola_prom,cola_max,paradas_prom,throughput,co2_prom,nox_prom,recompensa_decision,cambios_fase,no_terminados,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,ret_retraso,ret_colas,ret_spill,vehiculos,recompensa,decisiones
mappo_s2042,mappo,2042,1028,20.69,4.48,6.1,23,0.762,4206,292.9,101.1,-0.642,2601,0,125.23,19.67,20.19,0.64,0.895,0.0,0,0,2,6,-75594.12,-23822.93,-75594.12,4350,-4348.2,5220
mappo_s2042,mappo,2042,1029,20.58,4.35,6.01,23,0.743,4211,293.0,101.1,-0.635,2583,0,124.87,19.5,20.11,0.602,0.919,0.0,0,0,2,6,-74937.1,-23321.41,-74937.1,4350,-4269.9,5184
mappo_s2042,mappo,2042,1030,20.6,4.42,6.09,25,0.749,4212,293.1,101.2,-0.646,2583,0,125.31,19.78,20.42,0.641,0.914,0.0,0,0,3,6,-74990.06,-23644.09,-74990.06,4350,-4342.7,5184
mappo_s4042,mappo,4042,1001,20.95,4.58,6.23,24,0.764,4208,293.7,101.3,-0.659,2592,0,125.1,19.62,19.93,0.629,0.908,0.0,0,0,2,6,-76325.34,-24271.85,-76325.34,4350,-4447.6,5202
mappo_s4042,mappo,4042,1002,20.75,4.48,6.14,24,0.747,4210,293.1,101.1,-0.646,2583,0,125.0,19.44,19.94,0.612,0.921,0.0,0,0,3,6,-75984.69,-23825.76,-75984.69,4350,-4345.4,5184
mappo_s4042,mappo,4042,1003,20.75,4.44,6.06,25,0.743,4211,293.5,101.3,-0.631,2601,0,124.95,19.34,19.83,0.611,0.912,0.0,0,0,3,6,-75527.47,-23656.89,-75527.47,4350,-4272.2,5220
mappo_s4042,mappo,4042,1004,20.75,4.46,6.06,25,0.755,4210,293.2,101.2,-0.638,2601,0,124.83,19.45,19.8,0.611,0.909,0.0,0,0,2,6,-75292.69,-23724.66,-75292.69,4350,-4322.4,5229
mappo_s4042,mappo,4042,1005,20.83,4.51,6.18,28,0.756,4210,293.1,101.1,-0.653,2583,0,125.7,19.73,20.31,0.606,0.931,0.0,0,0,3,7,-76494.19,-23996.44,-76494.19,4350,-4391.6,5184
mappo_s4042,mappo,4042,1006,20.93,4.58,6.25,26,0.763,4212,293.7,101.3,-0.659,2583,0,125.64,19.8,20.37,0.636,0.915,0.0,0,0,3,6,-76237.18,-24266.23,-76237.18,4350,-4427.9,5184
mappo_s4042,mappo,4042,1007,20.73,4.5,6.14,27,0.748,4212,293.2,101.2,-0.65,2592,0,125.13,19.57,20.05,0.618,0.915,0.0,0,0,2,6,-75401.36,-23916.48,-75401.36,4350,-4388.1,5202
mappo_s4042,mappo,4042,1008,22.13,6.01,7.86,35,0.841,4202,293.5,101.5,-0.86,2390,0,125.07,19.63,20.16,0.652,0.918,0.0,0,0,3,7,-82543.19,-30957.63,-82543.19,4350,-5804.5,5321
mappo_s4042,mappo,4042,1009,20.94,4.58,6.25,24,0.76,4209,293.6,101.3,-0.662,2583,0,125.8,20.04,20.66,0.652,0.905,0.0,0,0,2,6,-76790.27,-24308.94,-76790.27,4350,-4454.9,5193
mappo_s4042,mappo,4042,1010,20.91,4.53,6.2,25,0.764,4214,293.7,101.3,-0.657,2583,0,124.75,19.53,19.94,0.608,0.922,0.0,0,0,3,6,-75688.9,-24077.34,-75688.9,4350,-4416.3,5184
mappo_s4042,mappo,4042,1011,21.88,5.75,7.55,28,0.824,4199,293.2,101.3,-0.825,2398,0,125.83,19.31,19.64,0.639,0.901,0.0,0,0,3,7,-81867.27,-29786.17,-81867.27,4350,-5578.9,5332
mappo_s4042,mappo,4042,1012,20.8,4.47,6.09,23,0.748,4209,293.5,101.3,-0.643,2592,0,124.66,19.65,20.25,0.601,0.927,0.0,0,0,2,6,-75401.99,-23738.49,-75401.99,4350,-4339.5,5202
mappo_s4042,mappo,4042,1013,20.87,4.58,6.25,25,0.757,4212,293.1,101.1,-0.659,2592,0,124.88,19.28,19.82,0.594,0.913,0.0,0,0,3,6,-76801.8,-24345.79,-76801.8,4350,-4445.2,5193
mappo_s4042,mappo,4042,1014,20.83,4.53,6.21,25,0.752,4211,293.2,101.2,-0.655,2583,0,125.07,19.74,20.31,0.596,0.928,0.0,0,0,3,7,-76479.65,-24121.32,-76479.65,4350,-4405.2,5184
mappo_s4042,mappo,4042,1015,20.72,4.45,6.09,24,0.747,4212,293.2,101.2,-0.643,2592,0,125.35,19.45,19.91,0.6,0.924,0.0,0,0,2,6,-75761.33,-23717.07,-75761.33,4350,-4340.6,5202
mappo_s4042,mappo,4042,1016,20.74,4.46,6.13,24,0.743,4212,293.2,101.2,-0.646,2583,0,124.81,19.68,20.48,0.601,0.925,0.0,0,0,2,6,-75304.62,-23792.25,-75304.62,4350,-4343.6,5184
mappo_s4042,mappo,4042,1017,20.66,4.41,6.06,25,0.743,4208,292.8,101.0,-0.642,2583,0,124.71,19.33,19.87,0.592,0.922,0.0,0,0,2,6,-75766.32,-23553.11,-75766.32,4350,-4325.0,5193
mappo_s4042,mappo,4042,1018,20.83,4.49,6.16,24,0.76,4213,293.5,101.3,-0.649,2583,0,125.08,19.74,20.15,0.619,0.919,0.0,0,0,3,6,-75809.86,-23892.4,-75809.86,4350,-4365.1,5175
mappo_s4042,mappo,4042,1019,20.66,4.44,6.1,27,0.751,4209,293.0,101.1,-0.642,2583,0,125.03,19.8,20.17,0.636,0.911,0.0,0,0,2,5,-75852.85,-23651.39,-75852.85,4350,-4316.9,5184
mappo_s4042,mappo,4042,1020,20.59,4.4,6.05,24,0.737,4209,292.9,101.1,-0.641,2583,0,125.11,19.77,20.16,0.622,0.922,0.0,0,0,2,6,-74943.87,-23517.41,-74943.87,4350,-4316.4,5184
mappo_s4042,mappo,4042,1021,20.67,4.4,6.04,25,0.737,4210,293.1,101.1,-0.633,2592,0,124.6,19.51,19.85,0.607,0.935,0.0,0,0,3,6,-75147.41,-23493.45,-75147.41,4350,-4265.6,5193
mappo_s4042,mappo,4042,1022,20.64,4.45,6.1,27,0.745,4202,292.7,101.0,-0.647,2583,0,125.36,19.38,19.86,0.595,0.925,0.0,0,0,2,7,-75710.71,-23709.77,-75710.71,4350,-4353.0,5193
mappo_s4042,mappo,4042,1023,20.94,4.56,6.17,27,0.754,4208,293.7,101.3,-0.652,2610,0,125.51,19.98,20.46,0.622,0.909,0.0,0,0,3,6,-76439.22,-24218.14,-76439.22,4350,-4430.0,5238
mappo_s4042,mappo,4042,1024,20.93,4.6,6.26,25,0.761,4207,293.5,101.3,-0.663,2583,0,125.64,19.93,20.62,0.64,0.914,0.0,0,0,2,6,-76502.02,-24356.44,-76502.02,4350,-4464.6,5193
mappo_s4042,mappo,4042,1025,20.61,4.42,6.07,24,0.746,4210,292.8,101.1,-0.646,2583,0,125.3,19.57,20.11,0.638,0.899,0.0,0,0,2,6,-75105.41,-23539.24,-75105.41,4350,-4340.5,5184
mappo_s4042,mappo,4042,1026,21.13,4.88,6.58,27,0.767,4208,293.4,101.3,-0.698,2507,0,125.03,19.26,19.8,0.595,0.931,0.0,0,0,3,7,-77400.42,-25673.44,-77400.42,4350,-4698.7,5239
mappo_s4042,mappo,4042,1027,20.96,4.63,6.32,26,0.765,4212,294.0,101.4,-0.675,2583,0,125.22,19.87,20.35,0.645,0.907,0.0,0,0,2,6,-75973.73,-24539.45,-75973.73,4350,-4536.2,5184
mappo_s4042,mappo,4042,1028,20.69,4.48,6.1,23,0.762,4206,292.9,101.1,-0.642,2601,0,125.23,19.67,20.19,0.64,0.895,0.0,0,0,2,6,-75594.12,-23822.93,-75594.12,4350,-4348.2,5220
mappo_s4042,mappo,4042,1029,20.58,4.35,6.01,23,0.743,4211,293.0,101.1,-0.635,2583,0,124.87,19.5,20.11,0.602,0.919,0.0,0,0,2,6,-74937.1,-23321.41,-74937.1,4350,-4269.9,5184
mappo_s4042,mappo,4042,1030,20.6,4.42,6.09,25,0.749,4212,293.1,101.2,-0.646,2583,0,125.31,19.78,20.42,0.641,0.914,0.0,0,0,3,6,-74990.06,-23644.09,-74990.06,4350,-4342.7,5184
mappo_s42,mappo,42,1001,22.61,6.66,8.58,33,0.872,4208,293.0,101.4,-0.955,2218,0,124.8,19.31,19.62,0.66,0.885,0.0,0,0,4,8,-85002.85,-33995.11,-85002.85,4350,-6436.0,5415
mappo_s42,mappo,42,1002,20.75,4.48,6.14,24,0.747,4210,293.1,101.1,-0.646,2583,0,125.0,19.44,19.94,0.612,0.921,0.0,0,0,3,6,-75984.69,-23825.76,-75984.69,4350,-4345.4,5184
mappo_s42,mappo,42,1003,20.75,4.44,6.06,25,0.743,4211,293.5,101.3,-0.631,2601,0,124.95,19.34,19.83,0.611,0.912,0.0,0,0,3,6,-75527.47,-23656.89,-75527.47,4350,-4272.2,5220
mappo_s42,mappo,42,1004,20.75,4.46,6.06,25,0.755,4210,293.2,101.2,-0.638,2601,0,124.83,19.45,19.8,0.611,0.909,0.0,0,0,2,6,-75292.69,-23724.66,-75292.69,4350,-4322.4,5229
mappo_s42,mappo,42,1005,20.83,4.51,6.18,28,0.756,4210,293.1,101.1,-0.653,2583,0,125.7,19.73,20.31,0.606,0.931,0.0,0,0,3,7,-76494.19,-23996.44,-76494.19,4350,-4391.6,5184
mappo_s42,mappo,42,1006,22.67,6.88,8.82,28,0.871,4210,292.3,101.3,-0.98,2187,0,124.92,19.08,19.46,0.635,0.906,0.0,0,0,4,7,-85737.28,-35157.85,-85737.28,4350,-6630.7,5468
mappo_s42,mappo,42,1007,20.73,4.5,6.14,27,0.748,4212,293.2,101.2,-0.65,2592,0,125.13,19.57,20.05,0.618,0.915,0.0,0,0,2,6,-75401.36,-23916.48,-75401.36,4350,-4388.1,5202
mappo_s42,mappo,42,1008,20.86,4.56,6.23,25,0.752,4206,293.3,101.2,-0.66,2583,0,124.93,19.49,20.13,0.604,0.928,0.0,0,0,3,6,-76260.82,-24238.58,-76260.82,4350,-4444.9,5193
mappo_s42,mappo,42,1009,20.94,4.58,6.25,24,0.76,4209,293.6,101.3,-0.662,2583,0,125.8,20.04,20.66,0.652,0.905,0.0,0,0,2,6,-76790.27,-24308.94,-76790.27,4350,-4454.9,5193
mappo_s42,mappo,42,1010,20.91,4.53,6.2,25,0.764,4214,293.7,101.3,-0.657,2583,0,124.75,19.53,19.94,0.608,0.922,0.0,0,0,3,6,-75688.9,-24077.34,-75688.9,4350,-4416.3,5184
mappo_s42,mappo,42,1011,20.88,4.58,6.27,28,0.758,4211,293.3,101.2,-0.662,2583,0,126.28,19.76,20.15,0.634,0.911,0.0,0,0,2,6,-76784.58,-24333.25,-76784.58,4350,-4451.1,5184
mappo_s42,mappo,42,1012,20.8,4.47,6.09,23,0.748,4209,293.5,101.3,-0.643,2592,0,124.66,19.65,20.25,0.601,0.927,0.0,0,0,2,6,-75401.99,-23738.49,-75401.99,4350,-4339.5,5202
mappo_s42,mappo,42,1013,20.87,4.58,6.25,25,0.757,4212,293.1,101.1,-0.659,2592,0,124.88,19.28,19.82,0.594,0.913,0.0,0,0,3,6,-76801.8,-24345.79,-76801.8,4350,-4445.2,5193
mappo_s42,mappo,42,1014,20.83,4.53,6.21,25,0.752,4211,293.2,101.2,-0.655,2583,0,125.07,19.74,20.31,0.596,0.928,0.0,0,0,3,7,-76479.65,-24121.32,-76479.65,4350,-4405.2,5184
mappo_s42,mappo,42,1015,20.72,4.45,6.09,24,0.747,4212,293.2,101.2,-0.643,2592,0,125.35,19.45,19.91,0.6,0.924,0.0,0,0,2,6,-75761.33,-23717.07,-75761.33,4350,-4340.6,5202
mappo_s42,mappo,42,1016,20.74,4.46,6.13,24,0.743,4212,293.2,101.2,-0.646,2583,0,124.81,19.68,20.48,0.601,0.925,0.0,0,0,2,6,-75304.62,-23792.25,-75304.62,4350,-4343.6,5184
mappo_s42,mappo,42,1017,20.66,4.41,6.06,25,0.743,4208,292.8,101.0,-0.642,2583,0,124.71,19.33,19.87,0.592,0.922,0.0,0,0,2,6,-75766.32,-23553.11,-75766.32,4350,-4325.0,5193
mappo_s42,mappo,42,1018,20.83,4.49,6.16,24,0.76,4213,293.5,101.3,-0.649,2583,0,125.08,19.74,20.15,0.619,0.919,0.0,0,0,3,6,-75809.86,-23892.4,-75809.86,4350,-4365.1,5175
mappo_s42,mappo,42,1019,20.66,4.44,6.1,27,0.751,4209,293.0,101.1,-0.642,2583,0,125.03,19.8,20.17,0.636,0.911,0.0,0,0,2,5,-75852.85,-23651.39,-75852.85,4350,-4316.9,5184
mappo_s42,mappo,42,1020,20.59,4.4,6.05,24,0.737,4209,292.9,101.1,-0.641,2583,0,125.11,19.77,20.16,0.622,0.922,0.0,0,0,2,6,-74943.87,-23517.41,-74943.87,4350,-4316.4,5184
mappo_s42,mappo,42,1021,20.67,4.4,6.04,25,0.737,4210,293.1,101.1,-0.633,2592,0,124.6,19.51,19.85,0.607,0.935,0.0,0,0,3,6,-75147.41,-23493.45,-75147.41,4350,-4265.6,5193
mappo_s42,mappo,42,1022,20.64,4.45,6.1,27,0.745,4202,292.7,101.0,-0.647,2583,0,125.36,19.38,19.86,0.595,0.925,0.0,0,0,2,7,-75710.71,-23709.77,-75710.71,4350,-4353.0,5193
mappo_s42,mappo,42,1023,20.94,4.56,6.17,27,0.754,4208,293.7,101.3,-0.652,2610,0,125.51,19.98,20.46,0.622,0.909,0.0,0,0,3,6,-76439.22,-24218.14,-76439.22,4350,-4430.0,5238
mappo_s42,mappo,42,1024,20.93,4.6,6.26,25,0.761,4207,293.5,101.3,-0.663,2583,0,125.64,19.93,20.62,0.64,0.914,0.0,0,0,2,6,-76502.02,-24356.44,-76502.02,4350,-4464.6,5193
mappo_s42,mappo,42,1025,20.61,4.42,6.07,24,0.746,4210,292.8,101.1,-0.646,2583,0,125.3,19.57,20.11,0.638,0.899,0.0,0,0,2,6,-75105.41,-23539.24,-75105.41,4350,-4340.5,5184
mappo_s42,mappo,42,1026,20.81,4.48,6.14,23,0.743,4213,293.5,101.3,-0.644,2583,0,125.1,19.32,19.79,0.587,0.935,0.0,0,0,3,6,-75660.64,-23867.01,-75660.64,4350,-4334.7,5193
mappo_s42,mappo,42,1027,20.96,4.63,6.32,26,0.765,4212,294.0,101.4,-0.675,2583,0,125.22,19.87,20.35,0.645,0.907,0.0,0,0,2,6,-75973.73,-24539.45,-75973.73,4350,-4536.2,5184
mappo_s42,mappo,42,1028,20.69,4.48,6.1,23,0.762,4206,292.9,101.1,-0.642,2601,0,125.23,19.67,20.19,0.64,0.895,0.0,0,0,2,6,-75594.12,-23822.93,-75594.12,4350,-4348.2,5220
mappo_s42,mappo,42,1029,20.58,4.35,6.01,23,0.743,4211,293.0,101.1,-0.635,2583,0,124.87,19.5,20.11,0.602,0.919,0.0,0,0,2,6,-74937.1,-23321.41,-74937.1,4350,-4269.9,5184
mappo_s42,mappo,42,1030,22.05,6.61,8.52,26,0.827,4210,290.6,100.7,-0.947,2140,0,124.04,18.51,19.07,0.611,0.92,0.0,0,0,4,8,-83410.86,-33779.79,-83410.86,4350,-6364.0,5451
ql_s2042,ql,2042,1001,29.62,11.0,13.61,35,1.521,4196,308.1,106.5,-1.544,2030,0,130.11,24.62,25.34,1.173,0.66,0.0,0,0,4,8,-112799.7,-53967.4,-112799.7,4350,-10422.4,5532
ql_s2042,ql,2042,1002,29.41,10.77,13.35,37,1.534,4194,307.9,106.4,-1.504,2103,0,130.9,25.35,26.12,1.199,0.667,0.0,0,0,4,8,-111637.0,-52657.5,-111637.0,4350,-10149.5,5491
ql_s2042,ql,2042,1003,29.66,11.1,13.62,39,1.534,4202,308.0,106.5,-1.534,2048,0,130.68,25.08,25.97,1.159,0.674,0.0,0,0,4,8,-112554.1,-54293.6,-112554.1,4350,-10425.1,5568
ql_s2042,ql,2042,1004,29.46,10.82,13.39,36,1.531,4199,308.0,106.5,-1.513,2045,0,130.13,24.72,25.51,1.154,0.674,0.0,0,0,4,8,-111395.0,-53021.6,-111395.0,4350,-10226.5,5532
ql_s2042,ql,2042,1005,29.48,10.9,13.31,36,1.517,4202,308.0,106.5,-1.504,2076,0,130.69,24.71,25.28,1.16,0.676,0.0,0,0,4,8,-112366.1,-53408.6,-112366.1,4350,-10290.2,5595
ql_s2042,ql,2042,1006,29.06,10.6,13.14,36,1.511,4199,307.0,106.2,-1.478,2093,0,131.01,25.15,26.05,1.207,0.646,0.0,0,0,4,8,-110009.8,-51896.7,-110009.8,4350,-9979.8,5492
ql_s2042,ql,2042,1007,29.57,10.95,13.56,43,1.528,4194,308.1,106.5,-1.529,2037,0,131.31,25.74,26.63,1.254,0.627,0.0,0,0,4,8,-112466.5,-53717.6,-112466.5,4350,-10321.5,5529
ql_s2042,ql,2042,1008,29.25,10.76,13.28,37,1.498,4201,307.3,106.3,-1.501,2043,0,130.53,25.06,26.07,1.184,0.68,0.0,0,0,4,8,-111455.7,-52831.9,-111455.7,4350,-10157.2,5545
ql_s2042,ql,2042,1009,29.58,10.88,13.41,35,1.537,4202,308.3,106.6,-1.518,2096,0,131.85,26.09,27.16,1.294,0.606,0.0,0,0,4,8,-112525.3,-53188.3,-112525.3,4350,-10286.5,5521
ql_s2042,ql,2042,1010,29.78,10.95,13.45,38,1.555,4197,308.8,106.8,-1.516,2065,0,130.66,25.42,26.44,1.218,0.632,0.0,0,0,5,8,-112328.9,-53641.4,-112328.9,4350,-10314.7,5567
ql_s2042,ql,2042,1011,30.02,11.14,13.77,36,1.57,4197,309.5,107.0,-1.558,2061,0,132.6,26.06,27.11,1.276,0.607,0.0,0,0,5,8,-114367.6,-54418.5,-114367.6,4350,-10517.9,5509
ql_s2042,ql,2042,1012,29.08,10.78,13.34,40,1.488,4196,306.5,106.0,-1.506,2035,0,129.07,24.03,25.31,1.121,0.699,0.0,0,0,5,8,-110283.6,-52962.7,-110283.6,4350,-10177.0,5539
ql_s2042,ql,2042,1013,29.49,10.91,13.42,36,1.523,4196,307.5,106.3,-1.517,2074,0,130.94,25.33,26.32,1.202,0.66,0.0,0,0,5,8,-112559.8,-53454.6,-112559.8,4350,-10325.0,5559
ql_s2042,ql,2042,1014,29.2,10.7,13.23,38,1.499,4194,306.9,106.1,-1.495,2067,0,129.91,24.59,25.45,1.166,0.664,0.0,0,0,4,8,-111203.5,-52476.1,-111203.5,4350,-10105.7,5522
ql_s2042,ql,2042,1015,29.3,10.85,13.32,38,1.505,4195,307.3,106.3,-1.506,2066,0,130.68,24.82,25.38,1.191,0.659,0.0,0,0,4,7,-111618.6,-53140.0,-111618.6,4350,-10234.8,5560
ql_s2042,ql,2042,1016,29.61,10.88,13.49,42,1.551,4197,308.4,106.6,-1.52,2081,0,130.55,25.41,26.52,1.236,0.634,0.0,0,0,4,8,-112173.6,-53339.0,-112173.6,4350,-10263.1,5504
ql_s2042,ql,2042,1017,29.71,11.0,13.48,37,1.538,4196,308.3,106.6,-1.523,2068,0,130.59,25.21,26.26,1.205,0.659,0.0,0,0,4,8,-112937.5,-53888.2,-112937.5,4350,-10390.4,5583
ql_s2042,ql,2042,1018,29.95,11.07,13.65,38,1.563,4192,309.2,106.9,-1.539,2052,0,131.68,26.35,27.86,1.292,0.601,0.0,0,0,5,8,-113544.4,-54111.7,-113544.4,4350,-10427.7,5541
ql_s2042,ql,2042,1019,29.63,10.96,13.46,38,1.546,4197,308.4,106.6,-1.511,2085,0,130.29,25.06,25.78,1.196,0.655,0.0,0,0,5,8,-112497.1,-53439.0,-112497.1,4350,-10251.5,5534
ql_s2042,ql,2042,1020,29.42,10.83,13.32,34,1.525,4196,307.6,106.4,-1.505,2037,0,130.26,24.91,26.18,1.208,0.647,0.0,0,0,4,9,-111447.9,-53109.3,-111447.9,4350,-10227.0,5576
ql_s2042,ql,2042,1021,29.43,10.88,13.42,38,1.518,4199,307.6,106.4,-1.515,2043,0,130.22,25.1,25.66,1.239,0.647,0.0,0,0,5,8,-111753.1,-53310.4,-111753.1,4350,-10268.5,5548
ql_s2042,ql,2042,1022,30.0,11.19,13.74,38,1.551,4200,309.1,106.9,-1.554,2076,0,131.31,25.32,26.27,1.213,0.642,0.0,0,0,5,8,-114182.1,-54676.0,-114182.1,4350,-10557.0,5548
ql_s2042,ql,2042,1023,29.08,10.62,13.14,37,1.495,4199,306.8,106.1,-1.479,2061,0,129.81,24.26,24.89,1.149,0.687,0.0,0,0,5,8,-110331.4,-52091.3,-110331.4,4350,-10007.7,5531
ql_s2042,ql,2042,1024,29.73,11.06,13.67,38,1.535,4192,308.4,106.7,-1.543,2057,0,132.15,26.42,27.37,1.284,0.624,0.0,0,0,4,8,-112981.8,-54036.6,-112981.8,4350,-10417.8,5516
ql_s2042,ql,2042,1025,29.44,10.79,13.38,40,1.525,4196,307.8,106.4,-1.518,2039,0,130.59,24.86,25.69,1.198,0.635,0.0,0,0,4,8,-112032.7,-53043.3,-112032.7,4350,-10249.2,5528
ql_s2042,ql,2042,1026,29.77,10.92,13.43,44,1.568,4202,309.1,106.8,-1.517,2088,0,131.76,25.97,26.37,1.265,0.605,0.0,0,0,6,9,-112384.0,-53291.6,-112384.0,4350,-10295.7,5532
ql_s2042,ql,2042,1027,29.54,10.95,13.51,36,1.534,4202,308.3,106.6,-1.528,2065,0,131.29,25.93,26.98,1.292,0.601,0.0,0,0,4,8,-111658.8,-53617.4,-111658.8,4350,-10344.2,5528
ql_s2042,ql,2042,1028,29.44,10.78,13.32,36,1.529,4194,307.9,106.4,-1.507,2057,0,130.97,25.4,26.14,1.222,0.64,0.0,0,0,5,8,-111722.8,-52791.6,-111722.8,4350,-10200.8,5536
ql_s2042,ql,2042,1029,29.13,10.84,13.35,40,1.494,4196,306.5,106.1,-1.511,2031,0,129.16,23.77,24.13,1.074,0.709,0.0,0,0,4,8,-110759.5,-53278.8,-110759.5,4350,-10266.7,5575
ql_s2042,ql,2042,1030,29.75,10.98,13.56,39,1.557,4193,308.8,106.8,-1.53,2068,0,131.26,25.72,26.96,1.261,0.627,0.0,0,0,4,8,-112586.8,-53643.5,-112586.8,4350,-10328.5,5512
ql_s4042,ql,4042,1001,29.77,11.18,13.8,39,1.551,4193,308.4,106.7,-1.56,2062,0,130.19,24.72,25.05,1.16,0.675,0.0,0,0,4,8,-113242.9,-54757.1,-113242.9,4350,-10574.3,5538
ql_s4042,ql,4042,1002,29.61,10.98,13.44,39,1.562,4201,308.2,106.6,-1.511,2067,0,131.12,25.56,26.1,1.26,0.636,0.0,0,0,4,8,-112670.8,-53654.9,-112670.8,4350,-10308.9,5583
ql_s4042,ql,4042,1003,29.69,11.08,13.69,36,1.558,4197,308.5,106.7,-1.543,2050,0,131.56,25.97,26.9,1.279,0.618,0.0,0,0,4,7,-112635.9,-54231.8,-112635.9,4350,-10429.6,5529
ql_s4042,ql,4042,1004,29.43,10.95,13.47,36,1.539,4200,307.4,106.3,-1.523,2037,0,130.72,25.32,26.18,1.236,0.656,0.0,0,0,4,7,-111597.6,-53664.5,-111597.6,4350,-10349.1,5578
ql_s4042,ql,4042,1005,29.45,10.78,13.38,38,1.543,4190,308.1,106.5,-1.511,2064,0,131.3,25.34,25.91,1.208,0.645,0.0,0,0,4,7,-111927.1,-52697.7,-111927.1,4350,-10171.9,5497
ql_s4042,ql,4042,1006,29.65,10.91,13.49,36,1.553,4203,308.6,106.7,-1.527,2026,0,131.74,25.91,27.16,1.239,0.641,0.0,0,0,5,8,-112594.7,-53522.2,-112594.7,4350,-10336.9,5551
ql_s4042,ql,4042,1007,30.01,11.07,13.7,40,1.59,4200,309.9,107.1,-1.545,2030,0,131.73,26.14,27.0,1.3,0.598,0.0,0,0,5,7,-113397.3,-53979.0,-113397.3,4350,-10403.1,5514
ql_s4042,ql,4042,1008,29.43,10.77,13.39,42,1.533,4200,308.1,106.5,-1.511,2000,0,130.81,25.35,26.17,1.238,0.656,0.0,0,0,4,8,-112002.6,-52838.0,-112002.6,4350,-10172.4,5532
ql_s4042,ql,4042,1009,29.66,10.98,13.62,39,1.549,4201,308.4,106.6,-1.542,2006,0,132.21,26.44,28.22,1.308,0.587,0.0,0,0,5,8,-113179.9,-53840.3,-113179.9,4350,-10392.0,5537
ql_s4042,ql,4042,1010,29.87,11.17,13.75,37,1.545,4205,308.9,106.8,-1.555,2051,0,130.77,25.53,26.34,1.218,0.644,0.0,0,0,4,8,-113069.7,-54602.6,-113069.7,4350,-10538.3,5546
ql_s4042,ql,4042,1011,29.42,10.85,13.48,36,1.528,4198,307.9,106.5,-1.525,2025,0,131.02,24.5,25.17,1.156,0.668,0.0,0,0,4,7,-111967.1,-53152.3,-111967.1,4350,-10253.9,5505
ql_s4042,ql,4042,1012,29.76,11.02,13.65,34,1.568,4197,308.8,106.8,-1.547,2024,0,130.33,25.29,26.17,1.232,0.624,0.0,0,0,5,7,-112679.5,-53921.9,-112679.5,4350,-10439.6,5533
ql_s4042,ql,4042,1013,29.76,11.06,13.71,35,1.551,4197,308.4,106.6,-1.549,1983,0,131.01,25.41,26.29,1.239,0.629,0.0,0,0,5,8,-114105.6,-54295.7,-114105.6,4350,-10456.1,5558
ql_s4042,ql,4042,1014,29.97,11.15,13.74,40,1.57,4191,309.0,106.8,-1.552,2020,0,131.52,26.2,27.16,1.279,0.609,0.0,0,0,4,8,-114219.7,-54515.8,-114219.7,4350,-10515.5,5567
ql_s4042,ql,4042,1015,29.61,10.87,13.46,37,1.547,4194,308.5,106.7,-1.527,1992,0,131.47,25.58,26.39,1.247,0.633,0.0,0,0,4,8,-112588.2,-53238.2,-112588.2,4350,-10291.8,5548
ql_s4042,ql,4042,1016,29.94,11.22,13.78,39,1.558,4194,308.8,106.8,-1.565,2033,0,131.18,26.04,26.78,1.281,0.606,0.0,0,0,5,8,-113743.2,-54935.6,-113743.2,4350,-10634.4,5579
ql_s4042,ql,4042,1017,30.3,11.43,14.05,39,1.574,4195,309.8,107.1,-1.598,2033,0,131.3,25.92,26.41,1.274,0.618,0.0,0,0,5,7,-115819.4,-55991.0,-115819.4,4350,-10828.9,5559
ql_s4042,ql,4042,1018,29.48,10.81,13.39,36,1.537,4202,308.0,106.5,-1.509,2008,0,130.62,25.26,26.15,1.201,0.641,0.0,0,0,4,7,-111845.2,-53025.8,-111845.2,4350,-10196.5,5558
ql_s4042,ql,4042,1019,29.85,11.01,13.58,41,1.564,4192,309.1,106.8,-1.538,2047,0,131.2,25.96,26.53,1.273,0.622,0.0,0,0,5,8,-113817.7,-53931.6,-113817.7,4350,-10421.7,5553
ql_s4042,ql,4042,1020,29.71,11.05,13.55,40,1.539,4196,308.6,106.7,-1.531,2007,0,130.49,25.15,26.16,1.215,0.656,0.0,0,0,4,8,-112858.5,-54208.8,-112858.5,4350,-10431.6,5612
ql_s4042,ql,4042,1021,29.83,11.1,13.56,38,1.564,4204,308.7,106.8,-1.536,2007,0,130.69,25.58,26.64,1.275,0.612,0.0,0,0,5,8,-113298.9,-54237.8,-113298.9,4350,-10480.8,5623
ql_s4042,ql,4042,1022,29.52,10.81,13.46,43,1.542,4197,308.3,106.6,-1.518,2014,0,131.03,25.05,25.85,1.231,0.646,0.0,0,0,4,7,-112638.7,-53050.0,-112638.7,4350,-10219.8,5525
ql_s4042,ql,4042,1023,29.61,10.91,13.4,35,1.551,4199,308.5,106.6,-1.508,2046,0,130.85,25.31,25.65,1.222,0.64,0.0,0,0,5,8,-112271.1,-53351.7,-112271.1,4350,-10258.0,5573
ql_s4042,ql,4042,1024,29.36,10.89,13.47,38,1.506,4195,307.4,106.3,-1.518,1998,0,131.14,25.42,25.92,1.238,0.631,0.0,0,0,4,8,-111731.6,-53472.4,-111731.6,4350,-10261.6,5564
