id,depart,timeloss,espera,paradas,co2
p1_E1_N3.0,3.0,11.14,0.0,0,175.84
p1_S3_E3.0,3.0,31.3,22.0,1,207.78
p1_S2_N2.0,0.0,11.77,0.0,0,270.34
p1_W1_S1.0,3.0,13.6,0.0,0,253.1
p1_N2_S2.0,0.0,17.8,4.0,1,269.22
p1_S2_E2.0,3.0,17.08,1.0,1,286.17
p1_W2_S2.0,3.0,20.67,1.0,1,299.84
p1_W1_E1.1,6.0,17.48,2.0,1,293.26
p1_W1_E1.2,12.0,13.42,0.0,0,274.66
p1_W_E.0,0.0,18.96,2.0,1,287.58
p1_W1_E1.3,18.0,8.14,0.0,0,246.77
p1_S3_E3.1,63.0,7.34,0.0,0,165.39
p1_N3_S3.0,0.0,29.5,16.0,1,301.61
p1_W_E.1,6.0,9.73,0.0,0,249.43
p1_E_W.1,15.0,14.44,0.0,0,292.26
p1_E1_N3.1,61.0,8.75,0.0,0,160.75
p1_E3_W3.0,0.0,24.97,8.0,1,308.9
p1_E1_W1.1,15.0,15.47,3.0,1,269.64
p1_W1_E1.0,0.0,13.21,0.0,0,263.01
p1_W_E.3,18.0,8.79,0.0,0,248.3
p1_E3_W3.1,15.0,10.56,0.0,0,266.57
p1_W_E.2,12.0,8.86,0.0,0,238.35
p1_E1_W1.0,0.0,15.96,0.0,0,292.64
p1_W3_E3.1,6.0,29.68,11.0,2,312.49
p1_W3_E3.0,0.0,32.73,9.0,2,340.91
p1_S3_N3.0,0.0,38.49,20.0,2,325.51
p1_E2_N2.0,3.0,35.79,17.0,2,336.75
p1_W3_S3.0,3.0,30.46,8.0,2,325.54
p1_N2_W2.0,3.0,39.21,18.0,2,324.12
p1_N1_W3.0,3.0,38.21,16.0,2,327.65
p1_N2_S2.1,20.0,21.95,4.0,1,316.05
p1_E_W.0,0.0,18.9,5.0,1,282.36
p1_N1_S1.1,20.0,20.43,0.0,0,300.03
p1_N1_S1.0,0.0,37.95,18.0,2,326.69
p1_S1_N1.0,0.0,32.89,15.0,2,310.89
p1_S1_N1.1,20.0,16.47,3.0,1,272.48
p1_N3_S3.1,20.0,21.03,8.0,1,279.73
p1_E3_W3.2,29.0,22.38,6.0,1,288.76
p1_W1_E1.5,30.0,21.08,0.0,0,313.93
p1_W1_E1.6,36.0,15.65,0.0,0,282.6
p1_E3_W3.3,44.0,8.16,0.0,0,239.73
p1_W1_E1.7,42.0,11.01,0.0,0,265.64
p1_E1_W1.3,44.0,11.67,0.0,0,271.89
p1_W1_E1.8,48.0,8.15,0.0,0,240.4
p1_E1_W1.2,29.0,27.81,7.0,2,324.24
p1_W1_E1.4,24.0,16.37,4.0,1,283.12
p1_W_E.4,24.0,34.47,16.0,2,336.35
p1_E_W.2,29.0,32.5,13.0,2,310.17
p1_W_E.5,30.0,30.78,11.0,2,317.65
p1_N3_W1.0,3.0,47.72,22.0,3,344.92
p1_W3_E3.3,18.0,43.98,21.0,3,353.76
p1_W3_E3.4,24.0,38.13,13.0,3,346.55
p1_W_E.6,36.0,26.88,5.0,2,325.97
p1_S2_N2.2,40.0,24.32,10.0,1,299.65
p1_W_E.7,42.0,18.94,2.0,1,282.99
p1_W3_E3.2,12.0,46.34,20.0,3,348.77
p1_S3_N3.3,60.0,7.89,0.0,0,244.08
p1_S2_N2.3,60.0,8.95,0.0,0,237.52
p1_W3_E3.5,30.0,20.68,1.0,1,285.05
p1_S3_N3.1,20.0,47.18,30.0,2,339.22
p1_W3_E3.6,36.0,16.05,0.0,0,274.8
p1_N3_S3.2,40.0,33.38,12.0,2,326.45
p1_E3_N1.0,3.0,27.98,10.0,1,400.72
p1_N2_S2.2,40.0,27.6,7.0,3,319.84
p1_N1_S1.3,60.0,7.87,0.0,0,240.5
p1_W1_S1.1,63.0,14.79,2.0,1,278.41
p1_N1_S1.2,40.0,23.37,3.0,1,286.86
p1_S1_N1.2,40.0,24.84,8.0,2,299.52
p1_S3_N3.2,40.0,24.65,9.0,1,294.22
p1_W1_E1.10,60.0,22.39,4.0,2,300.45
p1_E3_W3.5,72.0,10.46,0.0,0,250.69
