modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,4043,1.0,4350,17.73,37.82,21.27,51,retraso,-2.515,5654,1871,1.677,4188,323.0,112.1,244,3.3187,,,,,25.3,,-152831.0,-86986.4,-152831.0,qlearning,4042,-17042.6,0,0.0,0,8
train,2,4044,0.972,4350,16.59,36.59,19.95,55,retraso,-2.347,5683,1870,1.641,4195,320.7,111.2,290,3.388,,,,,25.2,,-147868.2,-81624.7,-147868.2,qlearning,4042,-15971.4,0,0.0,0,7
train,3,4045,0.944,4350,16.46,36.15,19.65,54,retraso,-2.306,5684,1937,1.638,4183,319.6,110.8,334,3.7386,,,,,25.4,,-145510.4,-80746.0,-145510.4,qlearning,4042,-15790.4,0,0.0,0,7
train,4,4046,0.917,4350,16.62,36.41,20.01,56,retraso,-2.361,5653,1879,1.636,4194,320.1,111.0,360,4.1313,,,,,25.5,,-146786.9,-81650.5,-146786.9,qlearning,4042,-16000.4,0,0.0,0,10
train,5,4047,0.891,4350,16.91,36.64,20.4,51,retraso,-2.399,5646,1851,1.635,4188,320.4,111.2,375,4.5672,,,,,25.0,,-148041.4,-82906.8,-148041.4,qlearning,4042,-16211.6,0,0.0,0,7
train,6,4048,0.866,4350,16.0,35.53,19.25,47,retraso,-2.256,5658,1892,1.589,4198,318.6,110.5,387,4.0744,,,,,24.8,,-142075.5,-78480.5,-142075.5,qlearning,4042,-15326.2,0,0.0,0,7
train,7,4049,0.841,4350,16.55,36.12,19.81,51,retraso,-2.334,5682,1889,1.623,4183,319.0,110.7,401,4.5981,,,,,25.1,,-145220.5,-81218.5,-145220.5,qlearning,4042,-15900.9,0,0.0,0,8
train,8,4050,0.818,4350,15.09,34.52,18.2,47,retraso,-2.12,5650,1919,1.578,4195,316.8,109.8,408,4.4714,,,,,25.3,,-136716.0,-74029.1,-136716.0,qlearning,4042,-14423.1,0,0.0,0,6
train,9,4051,0.794,4350,15.61,35.18,19.0,53,retraso,-2.217,5605,1877,1.603,4190,317.9,110.2,413,4.7623,,,,,25.1,,-140309.2,-76619.3,-140309.2,qlearning,4042,-14922.5,0,0.0,0,8
train,10,4052,0.772,4350,15.49,35.02,18.83,49,retraso,-2.2,5599,1901,1.611,4178,317.6,110.1,422,4.1775,38.14,19.6,38.14,40.75,25.1,39.445,-139349.0,-75890.3,-139349.0,qlearning,4042,-14829.4,0,0.0,0,7
train,11,4053,0.75,4350,15.82,35.45,19.07,50,retraso,-2.232,5640,1909,1.622,4194,318.2,110.3,429,5.1417,,,,,25.0,,-141791.2,-77506.2,-141791.2,qlearning,4042,-15143.5,0,0.0,0,7
train,12,4054,0.729,4350,14.7,34.16,17.84,48,retraso,-2.067,5621,1928,1.591,4196,316.4,109.6,434,4.7469,,,,,25.2,,-135312.0,-72035.0,-135312.0,qlearning,4042,-14009.4,0,0.0,0,7
train,13,4055,0.708,4350,14.87,33.93,17.97,49,retraso,-2.1,5652,1901,1.557,4191,315.1,109.3,438,6.0045,,,,,25.3,,-134763.3,-73129.2,-134763.3,qlearning,4042,-14266.6,0,0.0,0,7
train,14,4056,0.688,4350,14.92,34.12,17.97,45,retraso,-2.101,5664,1893,1.571,4187,315.6,109.4,439,5.4058,,,,,25.2,,-135364.9,-73262.3,-135364.9,qlearning,4042,-14293.8,0,0.0,0,8
train,15,4057,0.668,4350,15.55,34.83,18.66,52,retraso,-2.186,5680,1904,1.581,4190,316.8,109.9,447,4.5727,,,,,25.0,,-138927.2,-76406.0,-138927.2,qlearning,4042,-14909.5,0,0.0,0,9
train,16,4058,0.649,4350,15.64,34.79,18.84,52,retraso,-2.223,5684,1858,1.552,4199,316.6,109.8,458,5.968,,,,,25.3,,-139352.5,-77175.6,-139352.5,qlearning,4042,-15107.6,0,0.0,0,7
train,17,4059,0.631,4350,14.73,33.84,17.78,48,retraso,-2.073,5671,1881,1.546,4187,314.9,109.2,460,5.302,,,,,25.1,,-134793.5,-72393.7,-134793.5,qlearning,4042,-14105.5,0,0.0,0,5
train,18,4060,0.613,4350,14.0,33.04,16.96,48,retraso,-1.965,5643,1922,1.54,4201,313.9,108.8,462,4.8856,,,,,25.2,,-129941.3,-68807.2,-129941.3,qlearning,4042,-13350.8,0,0.0,0,7
train,19,4061,0.596,4350,14.62,33.89,17.54,53,retraso,-2.04,5703,1911,1.567,4197,315.3,109.3,467,5.0581,,,,,25.4,,-134121.0,-71967.4,-134121.0,qlearning,4042,-13970.6,0,0.0,0,7
train,20,4062,0.579,4350,13.77,32.87,16.81,49,retraso,-1.95,5599,1938,1.551,4192,313.7,108.6,469,4.5147,33.73,15.84,33.73,34.94,25.2,34.335,-129986.9,-67632.2,-129986.9,qlearning,4042,-13181.5,0,0.0,0,6
train,21,4063,0.562,4350,13.51,32.33,16.51,46,retraso,-1.914,5587,1948,1.52,4188,312.3,108.2,474,5.8327,,,,,25.1,,-126716.0,-66371.4,-126716.0,qlearning,4042,-12934.3,0,0.0,0,10
train,22,4064,0.546,4350,13.95,33.02,17.08,45,retraso,-1.97,5569,1949,1.566,4196,314.0,108.8,475,5.093,,,,,25.3,,-130275.6,-68488.5,-130275.6,qlearning,4042,-13282.5,0,0.0,0,5
train,23,4065,0.531,4350,13.8,32.69,16.72,46,retraso,-1.944,5628,1937,1.545,4194,313.1,108.5,479,5.9899,,,,,24.9,,-128446.3,-67717.5,-128446.3,qlearning,4042,-13193.2,0,0.0,0,9
train,24,4066,0.516,4350,13.59,32.73,16.51,44,retraso,-1.905,5590,1979,1.57,4195,313.7,108.6,481,5.2002,,,,,25.5,,-128165.5,-66547.3,-128165.5,qlearning,4042,-12911.8,0,0.0,0,6
train,25,4067,0.501,4350,13.33,32.39,16.14,41,retraso,-1.858,5648,1970,1.549,4187,313.1,108.4,485,5.0919,,,,,25.1,,-126408.0,-65280.7,-126408.0,qlearning,4042,-12690.6,0,0.0,0,6
train,26,4068,0.487,4350,13.49,32.54,16.32,46,retraso,-1.883,5643,1961,1.556,4192,313.2,108.5,487,4.875,,,,,25.4,,-127831.3,-66056.7,-127831.3,qlearning,4042,-12842.5,0,0.0,0,6
train,27,4069,0.473,4350,14.02,33.15,16.9,45,retraso,-1.948,5661,1950,1.584,4189,314.0,108.8,488,5.3939,,,,,25.3,,-130336.3,-68637.8,-130336.3,qlearning,4042,-13308.8,0,0.0,0,6
train,28,4070,0.46,4350,13.3,32.18,16.12,43,retraso,-1.86,5648,1927,1.525,4202,312.2,108.1,489,4.8818,,,,,25.0,,-126175.4,-65243.1,-126175.4,qlearning,4042,-12654.5,0,0.0,0,5
train,29,4071,0.447,4350,13.46,32.32,16.36,43,retraso,-1.881,5630,1928,1.563,4197,312.4,108.2,490,4.7146,,,,,25.3,,-126300.7,-65834.4,-126300.7,qlearning,4042,-12765.7,0,0.0,0,8
train,30,4072,0.434,4350,13.14,32.22,15.96,42,retraso,-1.829,5639,1926,1.559,4195,312.8,108.3,491,4.8971,37.26,19.05,37.26,35.57,25.0,36.415,-125484.1,-64274.8,-125484.1,qlearning,4042,-12429.9,0,0.0,0,6
train,31,4073,0.422,4350,13.5,32.4,16.41,46,retraso,-1.889,5624,1923,1.574,4200,312.3,108.2,491,5.1705,,,,,25.4,,-126515.4,-65987.6,-126515.4,qlearning,4042,-12800.4,0,0.0,0,5
train,32,4074,0.41,4350,12.37,31.02,15.19,40,retraso,-1.745,5583,1947,1.508,4195,310.1,107.4,491,4.1127,,,,,25.2,,-119850.7,-60742.0,-119850.7,qlearning,4042,-11779.8,0,0.0,0,5
train,33,4075,0.398,4350,13.54,32.68,16.37,47,retraso,-1.884,5634,1975,1.588,4193,313.7,108.6,495,6.1463,,,,,25.3,,-127394.7,-66383.8,-127394.7,qlearning,4042,-12849.6,0,0.0,0,10
train,34,4076,0.387,4350,12.6,31.67,15.43,46,retraso,-1.759,5568,2011,1.571,4190,312.0,108.0,497,5.0472,,,,,25.5,,-122454.3,-61564.1,-122454.3,qlearning,4042,-11923.7,0,0.0,0,4
train,35,4077,0.376,4350,12.4,31.28,15.22,40,retraso,-1.739,5592,1948,1.537,4194,310.7,107.5,497,4.2925,,,,,25.1,,-121443.5,-60856.3,-121443.5,qlearning,4042,-11754.8,0,0.0,0,5
train,36,4078,0.365,4350,12.69,31.45,15.41,40,retraso,-1.767,5633,1967,1.542,4197,310.9,107.7,498,3.74,,,,,25.2,,-122044.1,-62134.5,-122044.1,qlearning,4042,-12036.1,0,0.0,0,6
train,37,4079,0.355,4350,11.98,30.61,14.49,37,retraso,-1.648,5638,2035,1.501,4200,309.4,107.1,499,5.3187,,,,,25.3,,-117757.1,-58577.5,-117757.1,qlearning,4042,-11304.2,0,0.0,0,5
train,38,4080,0.345,4350,12.82,31.73,15.49,48,retraso,-1.768,5654,1978,1.562,4193,311.5,107.9,501,5.3781,,,,,25.5,,-123018.4,-62717.0,-123018.4,qlearning,4042,-12095.3,0,0.0,0,9
train,39,4081,0.335,4350,12.36,31.11,15.06,39,retraso,-1.726,5626,1956,1.519,4197,310.3,107.4,502,5.1239,,,,,25.3,,-120909.4,-60607.9,-120909.4,qlearning,4042,-11729.0,0,0.0,0,5
train,40,4082,0.325,4350,12.53,31.17,15.18,43,retraso,-1.74,5625,2017,1.535,4196,310.4,107.5,502,4.9154,29.66,11.15,29.66,30.61,25.4,30.135,-120329.2,-61296.8,-120329.2,qlearning,4042,-11884.0,0,0.0,0,5
train,41,4083,0.316,4350,12.23,31.1,14.99,37,retraso,-1.704,5559,2001,1.551,4192,310.7,107.5,502,3.5777,,,,,26.1,,-119543.5,-59732.4,-119543.5,qlearning,4042,-11515.1,0,0.0,0,5
train,42,4084,0.307,4350,12.87,31.75,15.61,38,retraso,-1.791,5641,1953,1.556,4198,311.5,107.8,502,5.2714,,,,,26.2,,-123840.4,-62944.6,-123840.4,qlearning,4042,-12198.7,0,0.0,0,5
train,43,4085,0.299,4350,12.16,30.97,14.84,44,retraso,-1.688,5612,1995,1.535,4198,310.7,107.5,503,4.1081,,,,,26.3,,-119572.6,-59625.2,-119572.6,qlearning,4042,-11502.7,0,0.0,0,5
train,44,4086,0.29,4350,11.84,30.57,14.53,39,retraso,-1.657,5565,2016,1.541,4199,310.0,107.3,503,3.5903,,,,,25.2,,-117001.6,-57910.5,-117001.6,qlearning,4042,-11229.9,0,0.0,0,6
train,45,4087,0.282,4350,12.17,30.99,14.98,39,retraso,-1.705,5536,1998,1.549,4189,310.4,107.4,504,4.7757,,,,,25.2,,-119023.4,-59402.8,-119023.4,qlearning,4042,-11479.6,0,0.0,0,5
train,46,4088,0.274,4350,12.62,31.3,15.14,47,retraso,-1.748,5723,1949,1.529,4195,310.4,107.5,506,5.5215,,,,,25.4,,-121505.3,-62020.8,-121505.3,qlearning,4042,-12047.6,0,0.0,0,5
train,47,4089,0.266,4350,12.32,31.08,15.03,37,retraso,-1.72,5597,1971,1.549,4193,310.3,107.4,506,4.6429,,,,,25.4,,-120142.6,-60124.1,-120142.6,qlearning,4042,-11657.5,0,0.0,0,4
train,48,4090,0.259,4350,11.8,30.66,14.55,40,retraso,-1.653,5526,2028,1.534,4194,310.1,107.3,506,4.3977,,,,,26.1,,-117760.6,-57708.7,-117760.6,qlearning,4042,-11144.1,0,0.0,0,5
train,49,4091,0.251,4350,11.39,30.11,13.99,35,retraso,-1.59,5545,2069,1.515,4201,309.0,106.9,506,4.2885,,,,,24.7,,-114824.5,-55728.5,-114824.5,qlearning,4042,-10790.5,0,0.0,0,5
train,50,4092,0.244,4350,12.06,30.96,14.78,39,retraso,-1.689,5579,1995,1.545,4191,310.7,107.5,506,3.9091,31.76,13.13,31.76,31.45,23.9,31.605,-118466.3,-58924.1,-118466.3,qlearning,4042,-11448.1,0,0.0,0,5
train,51,4093,0.237,4350,12.24,30.96,15.02,42,retraso,-1.72,5577,1986,1.538,4200,310.4,107.5,506,3.7401,,,,,23.4,,-119044.8,-59978.7,-119044.8,qlearning,4042,-11638.2,0,0.0,0,5
train,52,4094,0.23,4350,11.93,30.81,14.54,40,retraso,-1.658,5583,2058,1.565,4198,310.4,107.4,506,4.2493,,,,,23.1,,-118580.5,-58368.9,-118580.5,qlearning,4042,-11297.2,0,0.0,0,6
train,53,4095,0.224,4350,12.25,30.99,15.02,41,retraso,-1.724,5581,1961,1.53,4197,310.3,107.4,506,3.9369,,,,,23.0,,-119899.9,-59911.3,-119899.9,qlearning,4042,-11649.9,0,0.0,0,5
train,54,4096,0.218,4350,11.96,30.82,14.57,38,retraso,-1.668,5611,2000,1.559,4198,310.6,107.5,506,4.6759,,,,,23.4,,-118076.9,-58495.3,-118076.9,qlearning,4042,-11360.7,0,0.0,0,5
train,55,4097,0.211,4350,11.75,30.35,14.3,41,retraso,-1.627,5649,1969,1.511,4197,309.1,107.0,506,3.0347,,,,,23.0,,-116652.6,-57508.1,-116652.6,qlearning,4042,-11116.9,0,0.0,0,5
train,56,4098,0.205,4350,12.02,30.83,14.83,42,retraso,-1.692,5525,2018,1.544,4202,310.4,107.4,509,5.1506,,,,,23.1,,-118828.8,-58995.3,-118828.8,qlearning,4042,-11391.3,0,0.0,0,8
train,57,4099,0.2,4350,12.31,31.34,14.9,48,retraso,-1.702,5632,2023,1.586,4194,311.7,107.8,509,4.4962,,,,,23.1,,-121126.0,-60187.6,-121126.0,qlearning,4042,-11655.4,0,0.0,0,4
train,58,4100,0.194,4350,11.94,30.8,14.62,44,retraso,-1.668,5619,1951,1.545,4198,310.2,107.3,509,4.3767,,,,,23.2,,-118617.6,-58484.0,-118617.6,qlearning,4042,-11317.3,0,0.0,0,5
train,59,4101,0.188,4350,11.53,30.5,14.14,44,retraso,-1.599,5568,2058,1.576,4205,310.3,107.3,509,4.7409,,,,,23.0,,-116808.5,-56400.5,-116808.5,qlearning,4042,-10882.3,0,0.0,0,4
train,60,4102,0.183,4350,12.45,31.26,15.09,40,retraso,-1.73,5664,1957,1.556,4201,310.8,107.6,510,5.3658,30.69,11.93,30.69,30.75,23.3,30.72,-121791.2,-61078.0,-121791.2,qlearning,4042,-11832.6,0,0.0,0,5
train,61,4103,0.178,4350,11.7,30.5,14.39,42,retraso,-1.641,5548,2027,1.546,4197,310.0,107.2,510,5.9021,,,,,23.0,,-116404.9,-57344.8,-116404.9,qlearning,4042,-11107.8,0,0.0,0,4
train,62,4104,0.173,4350,11.61,30.33,14.21,39,retraso,-1.607,5610,1991,1.531,4194,309.4,107.1,510,4.6251,,,,,23.1,,-116619.4,-56834.4,-116619.4,qlearning,4042,-10933.1,0,0.0,0,5
train,63,4105,0.168,4350,11.93,30.69,14.55,41,retraso,-1.66,5600,2036,1.543,4194,309.9,107.2,510,4.0759,,,,,23.0,,-118374.7,-58412.7,-118374.7,qlearning,4042,-11325.2,0,0.0,0,4
train,64,4106,0.163,4350,12.18,30.9,14.93,42,retraso,-1.705,5618,1927,1.55,4198,310.0,107.3,511,4.719,,,,,22.9,,-119485.7,-59722.5,-119485.7,qlearning,4042,-11554.6,0,0.0,0,5
train,65,4107,0.158,4350,11.46,30.02,13.97,37,retraso,-1.585,5625,2026,1.505,4203,308.4,106.7,511,3.4467,,,,,23.3,,-114796.0,-56146.6,-114796.0,qlearning,4042,-10838.0,0,0.0,0,4
train,66,4108,0.154,4350,11.21,29.86,13.89,37,retraso,-1.575,5509,2050,1.522,4191,308.3,106.7,512,3.9301,,,,,22.8,,-113578.3,-54913.6,-113578.3,qlearning,4042,-10615.5,0,0.0,0,5
train,67,4109,0.15,4350,11.94,30.75,14.52,46,retraso,-1.658,5639,1976,1.549,4188,310.3,107.4,514,4.3167,,,,,23.1,,-118272.3,-58427.0,-118272.3,qlearning,4042,-11313.2,0,0.0,0,5
train,68,4110,0.145,4350,11.7,30.44,14.32,37,retraso,-1.627,5585,1997,1.537,4194,309.5,107.1,514,4.3234,,,,,23.1,,-117147.6,-57275.1,-117147.6,qlearning,4042,-11041.1,0,0.0,0,4
train,69,4111,0.141,4350,11.72,30.39,14.41,40,retraso,-1.642,5578,1982,1.542,4201,309.2,107.0,514,4.8588,,,,,23.1,,-117016.0,-57451.6,-117016.0,qlearning,4042,-11113.5,0,0.0,0,5
train,70,4112,0.137,4350,11.77,30.46,14.21,42,retraso,-1.608,5675,2012,1.529,4197,309.5,107.1,514,3.5654,31.19,12.8,31.19,31.11,23.1,31.15,-116622.3,-57646.8,-116622.3,qlearning,4042,-11074.5,0,0.0,0,4
train,71,4113,0.133,4350,11.49,30.08,13.82,41,retraso,-1.575,5670,2075,1.52,4200,308.8,106.8,514,4.38,,,,,22.9,,-115625.2,-56289.5,-115625.2,qlearning,4042,-10886.2,0,0.0,0,5
train,72,4114,0.13,4350,11.32,30.01,13.9,37,retraso,-1.575,5567,2048,1.527,4197,308.7,106.8,514,2.5775,,,,,23.3,,-115057.0,-55576.8,-115057.0,qlearning,4042,-10698.7,0,0.0,0,4
