variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,42,1,43,1.00e-03,9.0,2152,11.95,30.28,6.51,31,-5293.6,-2.334,-5.424,1887,1240,641,1.14,2091,273.6,94.0,0,0.0,0,0,8,12,176.08,44.29,47.17,1.661,0.421,0,0.0,-0.0162,0.0747,0.6815,0.0077,0.1406,,,-51175.0,-26605.09,-51175.0,,,,mappo,retraso
vecinos,42,2,44,9.95e-04,9.1,2152,10.54,28.38,5.73,23,-4626.9,-2.032,-5.009,1887,1227,654,1.048,2089,269.6,92.6,0,0.0,0,0,7,9,172.56,40.69,43.23,1.517,0.492,0,0.0,-0.0181,0.0429,0.6434,0.0101,0.1638,,,-47260.88,-23348.27,-47260.88,,,,mappo,retraso
vecinos,42,3,45,9.90e-04,9.3,2152,9.6,26.81,5.21,24,-4212.7,-1.86,-4.612,1885,1242,638,0.972,2089,265.5,91.2,0,0.0,0,0,6,10,167.98,36.12,38.22,1.314,0.603,0,0.0,-0.0176,0.0276,0.5851,0.0142,0.1717,,,-43465.64,-21069.77,-43465.64,,,,mappo,retraso
vecinos,42,4,46,9.85e-04,9.1,2152,8.72,25.56,4.77,20,-3794.7,-1.682,-4.389,1866,1205,655,0.947,2090,263.7,90.6,0,0.0,0,0,6,11,165.38,33.72,35.17,1.247,0.635,0,0.0,-0.0141,0.0273,0.5268,0.0103,0.0936,,,-40952.13,-19137.46,-40952.13,,,,mappo,retraso
vecinos,42,5,47,9.80e-04,9.1,2152,7.98,24.53,4.46,17,-3555.8,-1.568,-4.228,1872,1200,667,0.899,2092,260.7,89.6,0,0.0,0,0,6,10,163.71,31.38,33.39,1.116,0.695,0,0.0,-0.0073,0.0203,0.4802,0.0072,0.096,,,-39576.54,-17967.9,-39576.54,,,,mappo,retraso
vecinos,42,6,48,9.75e-04,9.0,2152,7.74,23.9,4.29,20,-3393.2,-1.5,-4.131,1856,1167,683,0.852,2095,258.9,89.0,0,0.0,0,0,5,10,163.43,30.87,32.54,1.08,0.72,0,0.0,-0.0094,0.0217,0.4365,0.0086,0.0873,,,-38338.98,-17193.59,-38338.98,,,,mappo,retraso
vecinos,42,7,49,9.70e-04,9.0,2152,8.29,24.28,4.33,17,-3479.3,-1.536,-4.049,1878,1222,651,0.87,2097,259.6,89.3,0,0.0,0,0,5,9,161.16,29.33,31.3,1.013,0.753,0,0.0,-0.0034,0.0206,0.3837,0.0048,0.0634,,,-38015.85,-17457.53,-38015.85,,,,mappo,retraso
vecinos,42,8,50,9.65e-04,9.0,2152,8.38,24.04,4.3,18,-3434.6,-1.514,-3.988,1883,1231,648,0.827,2091,258.7,89.0,0,0.0,0,0,5,9,159.29,27.76,29.41,0.918,0.793,0,0.0,-0.0026,0.0154,0.3444,0.0039,0.0554,,,-37550.9,-17359.1,-37550.9,,,,mappo,retraso
vecinos,42,9,51,9.60e-04,8.8,2152,8.03,23.42,4.42,18,-3524.2,-1.564,-4.007,1886,1262,618,0.792,2091,256.3,88.2,0,0.0,0,0,5,9,159.66,27.3,28.75,0.84,0.858,0,0.0,-0.0056,0.0189,0.2702,0.0041,0.0452,,,-37782.29,-17761.03,-37782.29,,,,mappo,retraso
vecinos,42,10,52,9.55e-04,9.1,2152,7.44,22.57,4.14,16,-3303.7,-1.461,-3.817,1894,1272,617,0.734,2091,254.2,87.5,0,0.0,0,0,5,9,157.98,25.67,26.77,0.724,0.91,0,0.0,-0.0025,0.014,0.23,0.0033,0.0424,21.28,6.81,-36150.42,-16681.7,-36150.42,21.28,21.12,21.2,mappo,retraso
