modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera
baseline,0,1001,0,1810,6.97,21.05,3.82,14,-2751.8,-1.862,1478,410,0.782,1769,219.7,75.6,,0.0,,
baseline,0,1001,0,1810,6.97,21.05,3.82,14,-2751.8,-1.862,1478,410,0.782,1769,219.7,75.6,,0.0,,
actuado,0,1001,0,1810,5.76,20.8,3.26,19,-2286.5,-1.549,1476,456,0.805,1771,221.6,75.9,,0.0,,
demo,0,1001,0,1810,8.2,23.23,4.41,17,-3296.0,-2.215,1266,371,0.881,1769,224.5,77.2,248,0.0,,
demo,0,1001,0,1810,8.02,23.67,4.33,15,-3167.3,-2.146,1231,409,0.985,1764,225.5,77.4,258,0.0,,
