t,semaforo_C11,semaforo_C12,semaforo_C13,semaforo_C21,semaforo_C22,semaforo_C23,semaforo_C31,semaforo_C32,semaforo_C33
473,3,2,3,3,1,2,0,2,2
474,3,3,0,3,2,2,0,2,2
475,0,3,0,0,2,2,0,3,2
476,0,3,0,0,2,2,0,3,2
477,0,0,0,0,2,2,0,3,2
478,0,0,0,0,2,2,0,0,3
479,0,0,0,0,2,2,0,0,3
480,0,0,0,0,2,2,0,0,3
481,0,0,0,0,2,2,0,0,0
482,0,0,0,0,2,2,0,0,0
483,0,0,0,0,2,3,0,0,0
484,0,0,1,0,3,3,0,0,0
485,0,0,1,0,3,3,0,0,0
486,0,0,1,0,3,0,0,0,0
487,0,1,2,0,0,0,0,0,0
488,0,1,2,0,0,0,0,0,0
489,0,1,2,0,0,0,0,0,0
490,1,2,2,1,0,0,0,0,0
491,1,2,2,1,0,0,0,0,0
492,1,2,2,1,0,0,0,0,0
493,2,2,2,2,0,0,1,0,0
494,2,2,2,2,0,0,1,0,0
495,2,2,2,2,0,0,1,0,0
496,2,2,2,2,0,1,2,0,0
497,2,2,2,2,1,1,2,0,0
498,2,2,2,2,1,1,2,1,0
499,2,2,2,2,1,2,2,1,0
500,2,3,2,2,2,2,2,1,0
501,2,3,2,2,2,2,2,2,1
502,2,3,3,2,2,2,2,2,1
503,3,0,3,3,2,2,2,2,1
504,3,0,3,3,2,2,2,2,2
505,3,0,0,3,2,2,2,2,2
506,0,0,0,0,2,2,3,2,2
507,0,0,0,0,2,2,3,2,2
508,0,0,0,0,2,2,3,2,2
509,0,0,0,0,2,3,0,2,2
510,0,0,0,0,3,3,0,2,2
511,0,0,0,0,3,3,0,3,2
512,0,0,0,0,3,0,0,3,2
513,0,0,0,0,0,0,0,3,2
514,0,0,0,0,0,0,0,0,3
515,0,0,0,0,0,0,0,0,3
516,0,0,0,0,0,0,0,0,3
517,0,0,0,0,0,0,0,0,0
518,0,1,0,0,0,0,0,0,0
519,0,1,0,0,0,0,0,0,0
520,0,1,1,0,0,0,0,0,0
521,1,2,1,1,0,0,0,0,0
522,1,2,1,1,0,1,0,0,0
523,1,2,2,1,1,1,0,0,0
524,2,2,2,2,1,1,1,1,0
525,2,2,2,2,1,2,1,1,0
526,2,2,2,2,2,2,1,1,0
527,2,2,2,2,2,2,2,2,1
528,2,2,2,2,2,2,2,2,1
529,2,2,2,2,2,2,2,2,1
530,2,2,2,2,2,2,2,2,2
531,2,3,2,2,2,2,2,2,2
532,2,3,2,2,2,2,2,2,2
533,2,3,3,2,2,2,2,2,2
534,3,0,3,3,2,2,2,2,2
535,3,0,3,3,2,3,2,2,2
536,3,0,0,3,3,3,2,2,2
537,0,0,0,0,3,3,3,3,2
538,0,0,0,0,3,0,3,3,2
539,0,0,0,0,0,0,3,3,2
540,0,0,0,0,0,0,0,0,3
541,0,0,0,0,0,0,0,0,3
542,0,0,0,0,0,0,0,0,3
543,0,0,0,0,0,0,0,0,0
544,0,1,0,0,0,0,0,0,0
545,0,1,0,0,0,0,0,0,0
546,0,1,1,0,0,0,0,0,0
547,1,2,1,1,0,0,0,0,0
548,1,2,1,1,0,1,0,0,0
549,1,2,2,1,0,1,0,0,0
550,2,2,2,2,0,1,0,0,0
551,2,2,2,2,0,2,0,0,0
552,2,2,2,2,0,2,0,0,0
553,2,2,2,2,0,2,0,0,0
554,2,2,2,2,1,2,0,0,0
555,2,2,2,2,1,2,0,0,0
556,2,2,2,2,1,2,0,0,0
557,2,3,2,2,2,2,0,0,0
558,2,3,2,2,2,2,0,0,0
559,2,3,3,2,2,2,0,0,0
560,3,0,3,3,2,2,1,1,0
561,3,0,3,3,2,3,1,1,0
562,3,0,0,3,2,3,1,1,0
563,0,0,0,0,2,3,2,2,1
564,0,0,0,0,2,0,2,2,1
565,0,0,0,0,2,0,2,2,1
566,0,0,0,0,2,0,2,2,2
567,0,0,0,0,3,0,2,2,2
568,0,0,0,0,3,0,2,2,2
569,0,0,0,0,3,0,2,2,2
570,0,0,0,0,0,0,2,2,2
571,0,0,0,0,0,0,2,2,2
572,0,0,0,0,0,0,2,2,2
573,0,0,0,0,0,0,3,3,2
574,0,0,0,0,0,1,3,3,2
575,0,1,0,0,0,1,3,3,2
576,0,1,0,0,0,1,0,0,3
577,0,1,0,0,0,2,0,0,3
578,0,2,0,0,0,2,0,0,3
579,0,2,0,0,0,2,0,0,0
580,0,2,0,0,1,2,0,0,0
581,0,2,0,0,1,2,0,0,0
582,0,2,1,0,1,2,0,0,0
583,1,2,1,1,2,2,0,0,0
584,1,2,1,1,2,2,0,0,0
585,1,2,2,1,2,2,0,0,0
586,2,2,2,2,2,2,1,1,0
587,2,2,2,2,2,3,1,1,0
588,2,3,2,2,2,3,1,1,0
589,2,3,2,2,2,3,2,2,1
590,2,3,2,2,2,0,2,2,1
591,2,0,2,2,2,0,2,2,1
592,2,0,2,2,2,0,2,2,2
593,2,0,2,2,3,0,2,2,2
594,2,0,2,2,3,0,2,2,2
595,2,0,3,2,3,0,2,2,2
596,3,0,3,3,0,0,2,2,2
597,3,0,3,3,0,0,2,2,2
598,3,0,0,3,0,0,2,2,2
599,0,0,0,0,0,0,3,3,2
600,0,0,0,0,0,1,3,3,2
601,0,1,0,0,0,1,3,3,2
602,0,1,0,0,0,1,0,0,3
603,0,1,0,0,0,2,0,0,3
604,0,2,0,0,0,2,0,0,3
605,0,2,0,0,0,2,0,0,0
606,0,2,0,0,1,2,0,0,0
607,0,2,0,0,1,2,0,0,0
608,0,2,0,0,1,2,0,0,0
609,0,2,0,1,2,2,0,0,0
610,0,2,0,1,2,2,0,0,0
611,0,2,0,1,2,2,0,0,0
612,0,2,0,2,2,2,0,0,0
613,0,2,0,2,2,3,0,0,0
614,0,3,0,2,2,3,0,0,0
615,0,3,0,2,2,3,0,0,0
616,0,3,0,2,2,0,0,0,0
617,0,0,0,2,2,0,1,1,0
618,0,0,1,2,2,0,1,1,0
619,1,0,1,2,3,0,1,1,0
620,1,0,1,2,3,0,2,2,1
621,1,0,2,2,3,0,2,2,1
622,2,0,2,3,0,0,2,2,1
623,2,0,2,3,0,0,2,2,2
624,2,0,2,3,0,0,2,2,2
625,2,0,2,0,0,0,2,2,2
626,2,0,2,0,0,1,2,2,2
627,2,0,2,0,0,1,2,2,2
628,2,0,2,0,0,1,2,2,2
629,2,0,2,0,0,2,2,2,2
630,2,0,2,0,0,2,3,3,2
631,2,0,3,0,0,2,3,3,2
632,3,0,3,0,0,2,3,3,2
633,3,0,3,0,0,2,0,0,3
634,3,0,0,0,0,2,0,0,3
635,0,0,0,0,0,2,0,0,3
636,0,0,0,0,0,2,0,0,0
637,0,0,0,0,1,2,0,0,0
638,0,0,0,0,1,2,0,0,0
639,0,0,0,0,1,3,0,0,0
640,0,0,0,0,2,3,0,0,0
641,0,0,0,0,2,3,0,0,0
642,0,1,0,0,2,0,0,0,0
643,0,1,0,0,2,0,1,1,0
644,0,1,1,0,2,0,1,1,0
645,1,2,1,0,2,0,1,1,0
646,1,2,1,0,2,0,2,2,1
647,1,2,2,0,2,0,2,2,1
648,2,2,2,0,2,0,2,2,1
649,2,2,2,0,2,0,2,2,2
650,2,2,2,0,3,0,2,2,2
651,2,2,2,0,3,0,2,2,2
652,2,2,2,0,3,1,2,2,2
653,2,2,2,0,0,1,2,2,2
654,2,2,2,0,0,1,2,2,2
655,2,3,2,1,0,2,2,2,2
656,2,3,2,1,0,2,3,3,2
657,2,3,3,1,0,2,3,3,2
658,3,0,3,2,0,2,3,3,2
659,3,0,3,2,0,2,0,0,3
660,3,0,0,2,0,2,0,0,3
661,0,0,0,2,0,2,0,0,3
662,0,0,0,2,0,2,0,0,0
663,0,0,0,2,1,2,0,0,0
664,0,0,0,2,1,2,0,0,0
665,0,0,0,2,1,3,0,0,0
666,0,0,0,2,2,3,0,0,0
667,0,0,0,2,2,3,0,0,0
668,0,1,0,3,2,0,0,0,0
669,0,1,0,3,2,0,0,0,0
670,0,1,0,3,2,0,0,0,0
671,1,2,0,0,2,0,0,0,0
672,1,2,0,0,2,0,0,0,0
673,1,2,0,0,2,0,0,0,0
674,2,2,0,0,2,0,0,0,0
675,2,2,0,0,2,0,0,0,0
676,2,2,0,0,3,0,0,0,0
677,2,2,0,0,3,0,0,0,0
678,2,2,0,0,3,1,0,0,0
679,2,2,0,0,0,1,0,1,0
680,2,2,1,0,0,1,0,1,0
681,2,3,1,1,0,2,0,1,0
682,2,3,1,1,0,2,0,2,1
683,2,3,2,1,0,2,0,2,1
684,3,0,2,2,0,2,0,2,1
685,3,0,2,2,0,2,0,2,2
686,3,0,2,2,0,2,0,2,2
687,0,0,2,2,0,2,0,2,2
688,0,0,2,2,0,2,0,2,2
