variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,42,1,43,1.00e-03,26.2,4350,17.35,37.55,20.97,59,-16659.5,-2.471,-5.384,5624,3727,1880,1.676,4195,322.6,111.9,0,0.0,0,0,8,12,142.19,36.37,38.19,1.62,0.431,0,0.0,-0.0186,0.0499,0.6804,0.0087,0.171,,,-151409.17,-85031.14,-151409.17,,,,mappo,retraso
vecinos,42,2,44,9.95e-04,26.3,4350,14.7,33.86,17.57,41,-14054.4,-2.049,-4.729,5669,3651,2001,1.567,4190,315.6,109.4,0,0.0,0,0,7,9,137.91,32.54,33.92,1.446,0.546,0,0.0,-0.0174,0.0264,0.645,0.0089,0.14,,,-134050.42,-72004.33,-134050.42,,,,mappo,retraso
vecinos,42,3,45,9.90e-04,25.8,4350,13.1,32.0,16.03,48,-12393.3,-1.838,-4.547,5502,3399,2087,1.518,4197,312.1,108.1,0,0.0,0,0,5,9,136.94,31.2,32.35,1.469,0.507,0,0.0,-0.0113,0.0182,0.6089,0.0069,0.1022,,,-125078.26,-63921.73,-125078.26,,,,mappo,retraso
vecinos,42,4,46,9.85e-04,25.4,4350,12.05,30.69,14.87,40,-11423.1,-1.695,-4.303,5479,3346,2118,1.474,4196,309.6,107.2,0,0.0,0,0,5,8,133.62,28.62,29.81,1.334,0.595,0,0.0,-0.0125,0.0186,0.559,0.008,0.1123,,,-117879.46,-59087.93,-117879.46,,,,mappo,retraso
vecinos,42,5,47,9.80e-04,25.4,4350,11.49,29.56,14.13,35,-10853.0,-1.604,-4.158,5468,3274,2179,1.412,4201,307.0,106.3,0,0.0,0,0,5,8,133.3,27.9,29.25,1.324,0.594,0,0.0,-0.0083,0.0148,0.514,0.0061,0.0869,,,-113672.72,-56276.75,-113672.72,,,,mappo,retraso
vecinos,42,6,48,9.75e-04,25.9,4350,10.93,28.66,13.47,36,-10272.1,-1.516,-4.02,5489,3311,2165,1.361,4201,304.2,105.4,0,0.0,0,0,5,8,132.13,26.2,26.77,1.194,0.671,0,0.0,-0.0052,0.014,0.4581,0.0052,0.0712,,,-110320.96,-53720.71,-110320.96,,,,mappo,retraso
vecinos,42,7,49,9.70e-04,28.5,4350,11.05,28.53,13.63,35,-10468.8,-1.545,-4.022,5474,3276,2181,1.339,4204,303.5,105.2,0,0.0,0,0,4,8,131.22,25.8,26.96,1.158,0.68,0,0.0,-0.0061,0.0136,0.4274,0.0047,0.063,,,-110081.28,-54368.35,-110081.28,,,,mappo,retraso
vecinos,42,8,50,9.65e-04,27.9,4350,11.07,28.49,13.72,35,-10517.5,-1.56,-4.0,5494,3385,2093,1.326,4201,303.2,105.1,0,0.0,0,0,5,9,130.49,25.15,25.14,1.142,0.693,0,0.0,-0.0037,0.012,0.4105,0.0039,0.0521,,,-109876.8,-54562.12,-109876.8,,,,mappo,retraso
vecinos,42,9,51,9.60e-04,25.7,4350,11.12,28.3,13.63,37,-10542.4,-1.549,-3.936,5568,3482,2072,1.296,4202,302.2,104.8,0,0.0,0,0,4,8,129.62,24.18,25.61,1.039,0.747,0,0.0,-0.0069,0.0126,0.3758,0.0056,0.0675,,,-109590.69,-54741.76,-109590.69,,,,mappo,retraso
vecinos,42,10,52,9.55e-04,25.0,4350,10.41,27.58,12.89,37,-9837.7,-1.454,-3.858,5501,3361,2124,1.282,4200,301.4,104.5,0,0.0,0,0,4,8,128.14,22.52,23.45,0.987,0.78,0,0.0,-0.0039,0.0104,0.3359,0.0051,0.0582,20.79,4.48,-106123.14,-51335.65,-106123.14,20.79,20.76,20.775,mappo,retraso
