modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,4043,1.0,2152,12.94,31.69,7.16,39,colas,-2.576,1896,621,1.161,2081,275.8,94.8,92,2.0495,,,,,9.1,,-54521.7,-29327.4,-54521.7,qlearning,4042,-5843.4,0,0.0,0,9
train,2,4044,0.972,2152,12.5,31.49,6.92,28,colas,-2.465,1893,632,1.161,2087,275.9,94.7,115,1.983,,,,,9.3,,-54258.3,-28297.0,-54258.3,qlearning,4042,-5596.9,0,0.0,0,7
train,3,4045,0.944,2152,12.38,30.81,6.8,41,colas,-2.467,1880,636,1.128,2089,274.6,94.4,124,3.903,,,,,9.2,,-52765.5,-27887.5,-52765.5,qlearning,4042,-5579.5,0,0.0,0,13
train,4,4046,0.917,2152,12.04,30.72,6.54,29,colas,-2.338,1917,658,1.123,2083,274.0,94.1,127,1.5398,,,,,9.4,,-52231.4,-27149.9,-52231.4,qlearning,4042,-5408.8,0,0.0,0,8
train,5,4047,0.891,2152,11.72,30.22,6.18,29,colas,-2.189,1871,653,1.145,2088,273.8,94.0,130,1.5989,,,,,9.3,,-49924.8,-25019.9,-49924.8,qlearning,4042,-4951.4,0,0.0,0,7
train,6,4048,0.866,2152,12.1,30.84,6.67,29,colas,-2.392,1869,660,1.174,2089,274.8,94.4,138,2.1266,,,,,9.3,,-52235.9,-27111.1,-52235.9,qlearning,4042,-5417.4,0,0.0,0,10
train,7,4049,0.841,2152,10.87,29.38,5.91,27,colas,-2.097,1867,683,1.127,2095,272.3,93.4,141,1.5224,,,,,9.3,,-48564.2,-23964.9,-48564.2,qlearning,4042,-4775.7,0,0.0,0,8
train,8,4050,0.818,2152,10.33,28.67,5.63,30,colas,-1.994,1854,681,1.103,2093,271.1,93.0,142,2.1832,,,,,9.2,,-46718.6,-22647.7,-46718.6,qlearning,4042,-4509.8,0,0.0,0,7
train,9,4051,0.794,2152,11.51,29.92,6.12,26,colas,-2.169,1859,685,1.156,2087,273.3,93.9,144,1.8569,,,,,9.5,,-49313.5,-24848.6,-49313.5,qlearning,4042,-4926.7,0,0.0,0,8
train,10,4052,0.772,2152,10.54,29.13,5.75,25,colas,-2.018,1845,697,1.166,2086,272.4,93.4,144,1.2467,26.82,8.65,26.82,24.33,9.1,25.575,-47944.3,-23053.2,-47944.3,qlearning,4042,-4565.4,0,0.0,0,6
train,11,4053,0.75,2152,11.16,29.2,5.87,28,colas,-2.082,1850,689,1.113,2090,271.3,93.2,146,2.5226,,,,,9.4,,-47526.7,-23657.5,-47526.7,qlearning,4042,-4709.7,0,0.0,0,7
train,12,4054,0.729,2152,10.04,27.87,5.41,28,colas,-1.91,1854,683,1.087,2088,269.3,92.5,147,1.3054,,,,,9.2,,-45467.1,-21703.6,-45467.1,qlearning,4042,-4326.8,0,0.0,0,6
train,13,4055,0.708,2152,10.75,28.96,5.86,24,colas,-2.081,1874,665,1.104,2090,271.1,93.1,149,1.6454,,,,,9.4,,-48095.8,-23713.8,-48095.8,qlearning,4042,-4725.8,0,0.0,0,6
train,14,4056,0.688,2152,10.46,28.79,5.71,30,colas,-2.015,1853,684,1.143,2088,271.5,93.1,153,1.976,,,,,9.2,,-47352.8,-22969.9,-47352.8,qlearning,4042,-4557.0,0,0.0,0,7
train,15,4057,0.668,2152,9.82,27.61,5.36,25,colas,-1.884,1841,697,1.071,2085,269.0,92.3,153,1.7498,,,,,9.3,,-45023.7,-21420.1,-45023.7,qlearning,4042,-4256.2,0,0.0,0,5
train,16,4058,0.649,2152,9.58,27.53,5.29,20,colas,-1.853,1870,708,1.104,2088,269.3,92.4,154,1.697,,,,,9.0,,-45443.0,-21434.0,-45443.0,qlearning,4042,-4252.5,0,0.0,0,7
train,17,4059,0.631,2152,9.32,26.89,5.19,22,colas,-1.822,1833,702,1.066,2088,267.1,91.7,154,1.2237,,,,,9.5,,-43744.2,-20661.9,-43744.2,qlearning,4042,-4110.9,0,0.0,0,6
train,18,4060,0.613,2152,9.63,27.38,5.22,22,colas,-1.841,1851,693,1.059,2088,268.1,92.0,154,1.33,,,,,9.1,,-44273.6,-20900.2,-44273.6,qlearning,4042,-4169.2,0,0.0,0,6
train,19,4061,0.596,2152,9.02,26.63,5.1,22,colas,-1.791,1827,697,1.052,2090,267.0,91.6,154,1.5843,,,,,9.2,,-43303.4,-20221.4,-43303.4,qlearning,4042,-4019.7,0,0.0,0,6
train,20,4062,0.579,2152,9.14,26.66,5.1,23,colas,-1.789,1847,690,1.043,2089,266.9,91.6,154,1.7895,24.06,7.45,24.06,24.06,9.1,24.06,-43339.5,-20348.5,-43339.5,qlearning,4042,-4042.0,0,0.0,0,7
train,21,4063,0.562,2152,8.9,26.59,4.95,25,colas,-1.734,1844,701,1.076,2089,267.0,91.6,154,1.0776,,,,,9.2,,-43285.0,-19735.7,-43285.0,qlearning,4042,-3927.9,0,0.0,0,6
train,22,4064,0.546,2152,9.18,27.0,5.0,23,colas,-1.751,1841,713,1.071,2092,267.6,91.8,154,1.3692,,,,,9.1,,-43382.9,-19994.0,-43382.9,qlearning,4042,-3971.2,0,0.0,0,6
train,23,4065,0.531,2152,9.23,27.06,5.05,29,colas,-1.777,1826,721,1.112,2088,268.5,92.1,154,1.7068,,,,,9.2,,-43900.2,-20064.2,-43900.2,qlearning,4042,-4015.1,0,0.0,0,6
train,24,4066,0.516,2152,8.47,25.96,4.73,24,colas,-1.66,1823,720,1.031,2084,266.2,91.3,155,1.2727,,,,,9.1,,-41797.5,-18759.3,-41797.5,qlearning,4042,-3744.2,0,0.0,0,7
train,25,4067,0.501,2152,8.51,26.13,4.72,21,colas,-1.64,1821,751,1.054,2091,266.6,91.4,155,1.1666,,,,,9.3,,-42432.2,-18832.9,-42432.2,qlearning,4042,-3725.0,0,0.0,0,5
train,26,4068,0.487,2152,9.15,26.98,5.08,26,colas,-1.778,1838,714,1.076,2092,268.0,91.9,155,1.5884,,,,,9.1,,-44109.5,-20285.6,-44109.5,qlearning,4042,-4026.5,0,0.0,0,7
train,27,4069,0.473,2152,8.49,25.94,4.79,19,colas,-1.649,1831,715,1.037,2088,265.4,91.0,155,1.4102,,,,,9.5,,-41869.2,-19000.9,-41869.2,qlearning,4042,-3725.3,0,0.0,0,7
train,28,4070,0.46,2152,9.02,26.52,4.74,21,colas,-1.659,1842,725,1.029,2089,266.8,91.5,156,2.1627,,,,,9.2,,-42008.9,-19036.8,-42008.9,qlearning,4042,-3777.3,0,0.0,0,6
train,29,4071,0.447,2152,8.31,25.59,4.66,20,colas,-1.617,1821,717,1.049,2090,265.4,91.0,156,1.0099,,,,,9.2,,-41236.4,-18400.1,-41236.4,qlearning,4042,-3643.0,0,0.0,0,6
train,30,4072,0.434,2152,9.18,26.7,4.79,18,colas,-1.663,1819,721,1.094,2090,267.3,91.7,156,1.2018,24.96,7.73,24.96,24.45,9.1,24.705,-41962.1,-18901.7,-41962.1,qlearning,4042,-3747.3,0,0.0,0,5
train,31,4073,0.422,2152,8.94,26.67,4.94,25,colas,-1.718,1826,730,1.106,2091,267.8,91.8,156,1.0692,,,,,9.2,,-43393.3,-19642.3,-43393.3,qlearning,4042,-3891.0,0,0.0,0,8
train,32,4074,0.41,2152,8.47,25.9,4.79,25,colas,-1.688,1831,715,1.046,2090,265.4,91.0,156,1.3896,,,,,9.1,,-41628.1,-18994.5,-41628.1,qlearning,4042,-3813.4,0,0.0,0,6
train,33,4075,0.398,2152,9.04,26.6,4.96,25,colas,-1.727,1833,740,1.098,2093,267.2,91.7,156,1.4391,,,,,9.2,,-42858.0,-19808.9,-42858.0,qlearning,4042,-3931.5,0,0.0,0,6
train,34,4076,0.387,2152,8.67,26.15,4.77,24,colas,-1.658,1827,724,1.057,2089,266.3,91.3,156,1.3851,,,,,9.2,,-41981.8,-18933.0,-41981.8,qlearning,4042,-3750.4,0,0.0,0,6
train,35,4077,0.376,2152,8.85,26.67,4.77,24,colas,-1.662,1816,740,1.069,2091,267.7,91.8,158,1.7056,,,,,9.2,,-42719.3,-18925.2,-42719.3,qlearning,4042,-3755.1,0,0.0,0,7
train,36,4078,0.365,2152,8.15,25.28,4.49,19,colas,-1.567,1836,731,0.991,2090,264.2,90.6,158,2.1352,,,,,9.2,,-40286.4,-17906.0,-40286.4,qlearning,4042,-3562.9,0,0.0,0,6
train,37,4079,0.355,2152,8.63,26.04,4.52,21,colas,-1.557,1822,757,1.063,2090,266.2,91.3,158,1.3787,,,,,9.3,,-40826.7,-18004.4,-40826.7,qlearning,4042,-3544.3,0,0.0,0,6
train,38,4080,0.345,2152,8.23,25.73,4.53,22,colas,-1.563,1820,727,1.046,2092,266.1,91.2,158,1.8829,,,,,9.2,,-40839.7,-17895.2,-40839.7,qlearning,4042,-3525.4,0,0.0,0,6
train,39,4081,0.335,2152,8.28,25.39,4.4,21,colas,-1.534,1853,724,1.019,2092,264.2,90.6,158,1.0668,,,,,9.2,,-40212.8,-17607.3,-40212.8,qlearning,4042,-3512.1,0,0.0,0,6
train,40,4082,0.325,2152,8.7,26.19,4.47,20,colas,-1.531,1824,753,1.073,2088,266.8,91.5,158,1.1302,25.27,7.82,25.27,24.71,9.3,24.99,-40705.5,-17767.7,-40705.5,qlearning,4042,-3481.7,0,0.0,0,5
train,41,4083,0.316,2152,9.33,26.97,4.9,22,colas,-1.711,1824,721,1.086,2091,267.6,91.8,158,1.5568,,,,,9.2,,-42411.3,-19400.5,-42411.3,qlearning,4042,-3859.2,0,0.0,0,7
train,42,4084,0.307,2152,8.74,26.23,4.77,25,colas,-1.656,1823,735,1.053,2096,266.3,91.3,158,1.365,,,,,9.5,,-42000.2,-18942.1,-42000.2,qlearning,4042,-3746.4,0,0.0,0,6
train,43,4085,0.299,2152,8.28,25.62,4.61,22,colas,-1.605,1821,742,1.044,2089,265.0,90.9,158,1.5034,,,,,9.3,,-40880.4,-18328.8,-40880.4,qlearning,4042,-3636.1,0,0.0,0,6
train,44,4086,0.29,2152,8.21,25.29,4.55,21,colas,-1.593,1826,719,1.031,2090,264.2,90.6,158,0.9744,,,,,9.2,,-40428.4,-18007.7,-40428.4,qlearning,4042,-3598.1,0,0.0,0,5
train,45,4087,0.282,2152,8.2,25.41,4.36,21,colas,-1.511,1802,753,1.028,2092,264.7,90.8,158,1.0394,,,,,9.3,,-39587.5,-17184.2,-39587.5,qlearning,4042,-3403.2,0,0.0,0,5
train,46,4088,0.274,2152,8.36,25.73,4.64,21,colas,-1.615,1808,758,1.059,2090,265.5,91.1,159,1.5451,,,,,9.2,,-41184.9,-18385.0,-41184.9,qlearning,4042,-3654.2,0,0.0,0,6
train,47,4089,0.266,2152,8.22,25.71,4.53,21,colas,-1.573,1821,740,1.07,2092,265.6,91.0,159,1.0766,,,,,9.2,,-41148.9,-17933.9,-41148.9,qlearning,4042,-3562.4,0,0.0,0,5
train,48,4090,0.259,2152,8.89,26.48,4.57,24,colas,-1.597,1826,735,1.081,2089,266.8,91.5,159,1.4013,,,,,9.3,,-41032.2,-18135.0,-41032.2,qlearning,4042,-3621.5,0,0.0,0,6
train,49,4091,0.251,2152,7.87,25.04,4.3,21,colas,-1.498,1821,742,0.997,2092,264.0,90.5,159,0.9668,,,,,9.0,,-39111.9,-17036.5,-39111.9,qlearning,4042,-3391.9,0,0.0,0,5
train,50,4092,0.244,2152,8.01,25.23,4.46,24,colas,-1.557,1818,737,1.022,2090,264.9,90.8,160,1.13,24.33,7.27,24.33,24.85,9.4,24.59,-40140.2,-17633.4,-40140.2,qlearning,4042,-3517.9,0,0.0,0,6
train,51,4093,0.237,2152,8.61,25.74,4.56,21,colas,-1.581,1812,726,1.03,2087,264.6,90.8,160,1.0909,,,,,9.2,,-40085.1,-17949.9,-40085.1,qlearning,4042,-3552.8,0,0.0,0,5
train,52,4094,0.23,2152,7.98,25.42,4.33,20,colas,-1.511,1817,743,1.019,2095,265.1,90.8,160,1.3866,,,,,9.3,,-40186.3,-17148.9,-40186.3,qlearning,4042,-3417.9,0,0.0,0,6
train,53,4095,0.224,2152,8.17,25.43,4.48,22,colas,-1.561,1806,743,1.049,2092,264.7,90.8,160,0.8301,,,,,9.2,,-40066.2,-17632.6,-40066.2,qlearning,4042,-3516.1,0,0.0,0,5
train,54,4096,0.218,2152,7.88,24.95,4.33,20,colas,-1.495,1804,747,1.005,2094,263.8,90.5,160,1.3773,,,,,9.3,,-39183.5,-17033.8,-39183.5,qlearning,4042,-3369.0,0,0.0,0,6
train,55,4097,0.211,2152,8.77,26.2,4.69,20,colas,-1.626,1822,743,1.078,2090,266.5,91.4,160,0.8298,,,,,9.2,,-41531.2,-18634.9,-41531.2,qlearning,4042,-3687.0,0,0.0,0,5
train,56,4098,0.205,2152,7.89,25.22,4.44,22,colas,-1.527,1808,740,1.037,2091,264.9,90.8,161,1.1261,,,,,9.2,,-40136.3,-17484.4,-40136.3,qlearning,4042,-3439.9,0,0.0,0,6
train,57,4099,0.2,2152,8.16,25.27,4.46,21,colas,-1.547,1808,757,1.048,2086,264.5,90.7,161,1.2994,,,,,9.3,,-40272.9,-17627.3,-40272.9,qlearning,4042,-3500.2,0,0.0,0,5
train,58,4100,0.194,2152,8.16,25.09,4.37,21,colas,-1.509,1803,745,1.01,2089,263.2,90.3,161,1.286,,,,,9.2,,-39298.0,-17193.8,-39298.0,qlearning,4042,-3394.3,0,0.0,0,5
train,59,4101,0.188,2152,8.45,25.61,4.46,18,colas,-1.553,1823,735,1.025,2092,264.5,90.8,161,1.0423,,,,,9.2,,-40127.5,-17666.4,-40127.5,qlearning,4042,-3513.1,0,0.0,0,6
train,60,4102,0.183,2152,8.05,25.28,4.41,19,colas,-1.53,1817,742,1.025,2092,263.9,90.5,161,2.1571,24.07,7.5,24.07,23.46,9.7,23.765,-40188.7,-17454.7,-40188.7,qlearning,4042,-3460.8,0,0.0,0,5
train,61,4103,0.178,2152,8.09,25.11,4.33,22,colas,-1.497,1832,743,1.026,2092,263.4,90.4,162,1.5732,,,,,9.4,,-39642.0,-17246.1,-39642.0,qlearning,4042,-3407.6,0,0.0,0,6
train,62,4104,0.173,2152,7.68,24.9,4.3,20,colas,-1.499,1815,739,1.013,2093,263.7,90.4,162,1.2591,,,,,9.3,,-39412.9,-16973.3,-39412.9,qlearning,4042,-3386.3,0,0.0,0,5
train,63,4105,0.168,2152,7.91,25.2,4.26,20,colas,-1.483,1810,742,1.045,2093,264.5,90.6,162,1.0484,,,,,9.5,,-39700.7,-16756.4,-39700.7,qlearning,4042,-3345.4,0,0.0,0,5
train,64,4106,0.163,2152,8.02,25.12,4.36,22,colas,-1.504,1813,757,1.022,2096,264.1,90.6,162,1.4862,,,,,9.4,,-39758.6,-17261.1,-39758.6,qlearning,4042,-3411.2,0,0.0,0,5
train,65,4107,0.158,2152,8.03,25.17,4.27,19,colas,-1.476,1816,742,1.02,2090,263.6,90.4,162,0.7341,,,,,9.5,,-39365.5,-16862.9,-39365.5,qlearning,4042,-3338.7,0,0.0,0,5
train,66,4108,0.154,2152,7.84,24.96,4.4,18,colas,-1.518,1806,742,1.03,2091,264.1,90.6,162,1.5323,,,,,9.5,,-39629.6,-17284.9,-39629.6,qlearning,4042,-3415.3,0,0.0,0,6
train,67,4109,0.15,2152,8.23,25.33,4.12,18,colas,-1.415,1818,733,1.008,2090,263.8,90.5,162,0.7042,,,,,9.5,,-38434.9,-16220.8,-38434.9,qlearning,4042,-3196.6,0,0.0,0,5
train,68,4110,0.145,2152,7.97,25.33,4.38,20,colas,-1.514,1804,766,1.063,2090,264.9,90.8,162,0.9983,,,,,9.6,,-40578.0,-17271.6,-40578.0,qlearning,4042,-3425.4,0,0.0,0,7
train,69,4111,0.141,2152,8.98,26.52,4.53,22,colas,-1.566,1822,742,1.105,2092,267.0,91.6,162,0.8491,,,,,9.4,,-40808.6,-17920.9,-40808.6,qlearning,4042,-3547.1,0,0.0,0,7
