variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,4042,1,4043,1.00e-03,9.1,2152,12.0,30.54,6.62,31,-5407.2,-2.384,-5.453,1898,1270,622,1.139,2084,273.8,94.1,0,0.0,0,0,8,11,177.07,45.36,48.69,1.696,0.409,0,0.0,-0.0169,0.0693,0.6783,0.01,0.1582,,,-51751.14,-27008.54,-51751.14,,,,mappo,retraso
vecinos,4042,2,4044,9.95e-04,9.5,2152,10.0,27.48,5.6,27,-4516.1,-1.991,-4.884,1892,1256,630,1.005,2088,267.0,91.7,0,0.0,0,0,5,10,169.87,37.27,38.57,1.379,0.564,0,0.0,-0.0129,0.0343,0.6526,0.008,0.1269,,,-46204.1,-22826.66,-46204.1,,,,mappo,retraso
vecinos,4042,3,4045,9.90e-04,9.1,2152,9.93,27.27,5.46,27,-4411.4,-1.945,-4.777,1886,1236,642,1.029,2082,266.8,91.7,0,0.0,0,0,6,9,169.24,36.87,39.07,1.409,0.549,0,0.0,-0.0096,0.0286,0.6048,0.009,0.11,,,-45043.83,-22095.56,-45043.83,,,,mappo,retraso
vecinos,4042,4,4046,9.85e-04,9.1,2152,8.95,25.85,4.95,23,-3976.4,-1.753,-4.481,1888,1243,639,0.941,2089,263.8,90.6,0,0.0,0,0,6,9,166.83,34.51,36.7,1.274,0.608,0,0.0,-0.0111,0.0221,0.5831,0.007,0.0972,,,-42305.02,-20012.17,-42305.02,,,,mappo,retraso
vecinos,4042,5,4047,9.80e-04,9.2,2152,9.41,26.09,4.98,23,-3989.3,-1.764,-4.45,1877,1228,644,0.944,2091,263.9,90.7,0,0.0,0,0,5,10,165.23,33.06,34.96,1.217,0.651,0,0.0,-0.0079,0.0221,0.5447,0.0064,0.0954,,,-41759.52,-20045.13,-41759.52,,,,mappo,retraso
vecinos,4042,6,4048,9.75e-04,9.1,2152,8.37,24.83,4.66,25,-3752.8,-1.661,-4.268,1880,1240,636,0.92,2090,261.7,89.9,0,0.0,0,0,6,9,164.17,32.01,33.59,1.163,0.684,0,0.0,-0.008,0.0239,0.5091,0.0058,0.0811,,,-40117.75,-18692.5,-40117.75,,,,mappo,retraso
vecinos,4042,7,4049,9.70e-04,9.2,2152,8.11,24.21,4.15,18,-3331.1,-1.461,-3.956,1888,1223,660,0.861,2094,259.3,89.2,0,0.0,0,0,5,10,161.65,29.6,30.67,1.045,0.742,0,0.0,-0.0042,0.0176,0.4671,0.0045,0.055,,,-37344.03,-16775.52,-37344.03,,,,mappo,retraso
vecinos,4042,8,4050,9.65e-04,9.2,2152,7.73,23.66,4.31,18,-3432.9,-1.52,-4.016,1876,1224,646,0.823,2092,258.1,88.8,0,0.0,0,0,5,9,161.05,29.28,30.92,0.98,0.784,0,0.0,-0.0034,0.0172,0.4283,0.0043,0.0586,,,-37668.65,-17347.7,-37668.65,,,,mappo,retraso
vecinos,4042,9,4051,9.60e-04,9.1,2152,8.54,24.07,4.4,16,-3518.7,-1.562,-3.95,1891,1276,609,0.827,2093,257.6,88.7,0,0.0,0,0,6,9,158.73,27.19,28.63,0.863,0.839,0,0.0,-0.0057,0.017,0.3987,0.005,0.0669,,,-37349.43,-17688.59,-37349.43,,,,mappo,retraso
vecinos,4042,10,4052,9.55e-04,9.0,2152,7.7,22.99,4.16,20,-3312.2,-1.47,-3.855,1891,1280,607,0.779,2093,255.5,88.0,0,0.0,0,0,6,9,158.71,27.0,28.29,0.843,0.843,0,0.0,-0.0069,0.0158,0.3547,0.0065,0.0846,21.79,7.39,-36452.42,-16710.75,-36452.42,21.79,21.84,21.815,mappo,retraso
vecinos,4042,11,4053,9.50e-04,9.1,2152,7.66,22.9,4.13,18,-3295.9,-1.463,-3.802,1897,1293,600,0.757,2087,255.0,87.8,0,0.0,0,0,4,9,158.13,25.96,26.95,0.772,0.865,0,0.0,-0.0031,0.0131,0.3189,0.0041,0.0552,,,-36064.02,-16608.42,-36064.02,,,,mappo,retraso
vecinos,4042,12,4054,9.45e-04,9.0,2152,7.98,23.09,4.25,21,-3397.3,-1.508,-3.823,1902,1307,591,0.75,2091,255.0,87.9,0,0.0,0,0,4,10,157.75,25.85,26.99,0.732,0.897,0,0.0,-0.0031,0.0141,0.2704,0.0031,0.0402,,,-36353.99,-17099.98,-36353.99,,,,mappo,retraso
vecinos,4042,13,4055,9.40e-04,9.3,2152,7.64,22.79,4.21,15,-3384.5,-1.492,-3.787,1912,1308,599,0.742,2090,254.5,87.7,0,0.0,0,0,6,9,157.72,25.66,26.81,0.741,0.895,0,0.0,-0.0013,0.0144,0.2456,0.0029,0.0367,,,-36204.06,-17052.18,-36204.06,,,,mappo,retraso
vecinos,4042,14,4056,9.35e-04,8.8,2152,7.59,22.5,4.18,16,-3351.6,-1.484,-3.746,1910,1318,587,0.729,2090,253.6,87.4,0,0.0,0,0,4,9,156.32,24.68,25.59,0.681,0.911,0,0.0,-0.0019,0.0136,0.2082,0.0033,0.0392,,,-35777.82,-16894.55,-35777.82,,,,mappo,retraso
vecinos,4042,15,4057,9.30e-04,9.2,2152,7.48,22.2,4.22,17,-3381.7,-1.503,-3.745,1913,1337,570,0.698,2093,252.6,87.1,0,0.0,0,0,4,9,155.76,24.05,25.18,0.635,0.93,0,0.0,-0.0027,0.0113,0.1792,0.003,0.0405,,,-35820.77,-17028.92,-35820.77,,,,mappo,retraso
