variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,4042,1,4043,1.00e-03,9.8,2582,18.72,40.07,9.08,43,-7293.0,-3.211,-7.443,1899,1270,623,1.376,2499,290.1,100.0,0,0.0,0,0,10,15,183.51,51.62,56.37,1.882,0.342,0,0.0,-0.0183,0.1751,0.677,0.0109,0.1901,,,-70674.55,-37254.0,-70674.55,,,,mappo,retraso
vecinos,4042,2,4044,9.95e-04,9.9,2582,13.67,33.27,7.43,33,-5866.9,-2.577,-6.424,1909,1285,619,1.181,2502,277.4,95.4,0,0.0,0,0,9,12,175.24,42.73,46.29,1.585,0.462,0,0.0,-0.0181,0.0604,0.6368,0.0095,0.153,,,-61320.15,-30392.46,-61320.15,,,,mappo,retraso
vecinos,4042,3,4045,9.90e-04,10.0,2582,17.82,38.65,6.77,34,-5348.4,-2.355,-5.965,1912,1301,603,1.292,2505,284.8,98.4,0,0.0,0,0,7,11,170.16,37.73,40.23,1.374,0.567,0,0.0,-0.0143,0.0442,0.5771,0.013,0.1453,,,-57021.55,-27594.69,-57021.55,,,,mappo,retraso
vecinos,4042,4,4046,9.85e-04,10.0,2582,15.66,34.83,6.39,25,-5034.6,-2.22,-5.668,1917,1322,589,1.14,2507,278.1,96.0,0,0.0,0,0,6,11,166.56,34.35,36.34,1.197,0.644,0,0.0,-0.0112,0.0413,0.5295,0.0078,0.1115,,,-54331.98,-26052.13,-54331.98,,,,mappo,retraso
vecinos,4042,5,4047,9.80e-04,10.1,2582,17.32,37.29,5.77,22,-4515.7,-1.988,-5.309,1911,1300,606,1.197,2507,280.6,97.1,0,0.0,0,0,6,11,165.08,32.99,35.08,1.14,0.694,0,0.0,-0.0077,0.0338,0.4794,0.0068,0.0898,,,-50729.8,-23376.36,-50729.8,,,,mappo,retraso
vecinos,4042,6,4048,9.75e-04,9.9,2582,11.19,28.5,6.0,26,-4675.3,-2.067,-5.292,1921,1347,570,0.941,2509,266.9,91.9,0,0.0,0,0,7,10,162.9,30.98,33.03,0.98,0.785,0,0.0,0.002,0.0329,0.4216,0.007,0.0875,,,-50825.01,-24345.57,-50825.01,,,,mappo,retraso
vecinos,4042,7,4049,9.70e-04,10.0,2582,12.7,30.29,5.4,24,-4189.3,-1.845,-4.979,1915,1313,596,0.96,2508,268.5,92.7,0,0.0,0,0,6,10,162.12,30.07,32.0,0.936,0.792,0,0.0,-0.0078,0.0313,0.3688,0.0065,0.076,,,-47673.25,-21864.98,-47673.25,,,,mappo,retraso
vecinos,4042,8,4050,9.65e-04,9.9,2582,13.56,30.89,5.27,18,-4101.2,-1.815,-4.764,1912,1327,581,0.944,2498,267.1,92.5,0,0.0,0,0,5,10,158.71,26.68,27.84,0.762,0.877,0,0.0,-0.0034,0.0248,0.3032,0.0051,0.0537,,,-45546.66,-21312.59,-45546.66,,,,mappo,retraso
vecinos,4042,9,4051,9.60e-04,10.6,2582,16.56,35.03,5.21,19,-4077.6,-1.788,-4.69,1928,1330,592,1.047,2507,273.7,95.0,0,0.0,0,0,6,10,158.36,26.5,27.87,0.74,0.913,0,0.0,0.0047,0.023,0.2888,0.0027,0.0349,,,-45213.24,-21214.83,-45213.24,,,,mappo,retraso
vecinos,4042,10,4052,9.55e-04,9.9,2582,13.18,30.15,4.91,21,-3801.6,-1.685,-4.536,1912,1326,581,0.93,2509,265.6,91.9,0,0.0,0,0,4,9,157.6,26.02,26.95,0.71,0.914,0,0.0,-0.0018,0.0245,0.2313,0.003,0.0339,30.14,13.69,-43367.31,-19763.36,-43367.31,30.14,30.44,30.29,mappo,retraso
vecinos,4042,11,4053,9.50e-04,10.0,2582,12.68,29.57,5.3,18,-4085.5,-1.806,-4.747,1919,1338,576,0.911,2508,264.6,91.5,0,0.0,0,0,7,10,158.31,26.08,27.36,0.711,0.917,0,0.0,-0.0025,0.0213,0.2027,0.004,0.0387,,,-45551.36,-21446.08,-45551.36,,,,mappo,retraso
vecinos,4042,12,4054,9.45e-04,9.8,2582,12.48,29.4,5.07,20,-3895.4,-1.724,-4.612,1918,1339,574,0.869,2503,264.4,91.4,0,0.0,0,0,6,10,157.96,26.09,27.82,0.676,0.94,0,0.0,-0.003,0.0196,0.1538,0.0047,0.0322,,,-44230.59,-20426.51,-44230.59,,,,mappo,retraso
vecinos,4042,13,4055,9.40e-04,9.5,2582,10.66,26.61,5.08,18,-3924.5,-1.735,-4.583,1916,1329,582,0.808,2505,259.8,89.8,0,0.0,0,0,4,10,157.1,25.19,26.43,0.656,0.943,0,0.0,0.0004,0.0181,0.1631,0.0034,0.0328,,,-43900.96,-20574.77,-43900.96,,,,mappo,retraso
vecinos,4042,14,4056,9.35e-04,9.7,2582,14.98,32.6,5.19,26,-4009.5,-1.78,-4.637,1905,1315,584,0.99,2506,268.4,93.1,0,0.0,0,0,6,10,156.9,25.31,26.69,0.672,0.936,0,0.0,0.0002,0.0188,0.1359,0.0041,0.0344,,,-44165.52,-20891.26,-44165.52,,,,mappo,retraso
vecinos,4042,15,4057,9.30e-04,9.7,2582,12.91,29.65,4.95,18,-3847.4,-1.701,-4.496,1924,1350,569,0.871,2510,263.8,91.3,0,0.0,0,0,4,9,156.36,24.65,25.82,0.594,0.965,0,0.0,-0.0055,0.0171,0.1032,0.003,0.0195,,,-43251.41,-20042.93,-43251.41,,,,mappo,retraso
vecinos,4042,16,4058,9.25e-04,9.3,2582,10.82,26.42,5.16,19,-3990.1,-1.769,-4.587,1921,1355,562,0.781,2509,258.9,89.5,0,0.0,0,0,5,10,155.91,24.21,25.48,0.59,0.969,0,0.0,-0.003,0.0193,0.104,0.0025,0.0217,,,-44059.86,-20872.18,-44059.86,,,,mappo,retraso
vecinos,4042,17,4059,9.20e-04,10.3,2582,17.9,36.42,5.16,18,-4039.3,-1.786,-4.546,1929,1363,561,1.074,2510,273.4,95.2,0,0.0,0,0,5,10,155.78,23.6,24.64,0.558,0.98,0,0.0,0.0033,0.0168,0.0878,0.0034,0.0196,,,-43848.58,-20945.39,-43848.58,,,,mappo,retraso
vecinos,4042,18,4060,9.15e-04,10.1,2582,13.66,30.58,5.36,23,-4182.0,-1.861,-4.694,1922,1367,549,0.917,2505,265.4,92.0,0,0.0,0,0,6,9,156.36,24.55,25.92,0.598,0.954,0,0.0,-0.013,0.0202,0.1083,0.0038,0.0245,,,-45112.63,-21640.67,-45112.63,,,,mappo,retraso
vecinos,4042,19,4061,9.10e-04,10.0,2582,14.4,32.25,5.06,20,-3899.3,-1.724,-4.571,1936,1382,548,0.947,2509,268.4,93.0,0,0.0,0,0,4,12,156.81,25.16,26.81,0.626,0.938,0,0.0,-0.0025,0.0198,0.1257,0.0045,0.0383,,,-44250.2,-20484.73,-44250.2,,,,mappo,retraso
vecinos,4042,20,4062,9.05e-04,10.0,2582,14.66,31.6,5.19,16,-4042.2,-1.785,-4.542,1939,1386,548,0.933,2502,266.1,92.3,0,0.0,0,0,4,11,155.41,23.76,24.87,0.563,0.974,0,0.0,0.001,0.0154,0.1027,0.0015,0.0156,30.0,13.16,-44030.88,-21124.07,-44030.88,30.0,31.67,30.835,mappo,retraso
vecinos,4042,21,4063,9.00e-04,10.1,2582,12.48,29.03,5.52,22,-4319.4,-1.917,-4.796,1925,1365,554,0.88,2505,263.7,91.2,0,0.0,0,0,6,10,156.91,25.01,26.62,0.599,0.965,0,0.0,-0.0009,0.0167,0.1038,0.0041,0.0319,,,-46158.66,-22396.2,-46158.66,,,,mappo,retraso
vecinos,4042,22,4064,8.95e-04,9.7,2582,10.54,26.48,4.94,18,-3802.5,-1.688,-4.484,1922,1358,559,0.779,2512,258.8,89.4,0,0.0,0,0,5,10,156.79,24.75,26.16,0.59,0.972,0,0.0,0.0072,0.0185,0.0963,0.0026,0.0189,,,-43087.64,-19891.72,-43087.64,,,,mappo,retraso
vecinos,4042,23,4065,8.90e-04,9.4,2582,11.38,27.35,5.26,17,-4154.2,-1.824,-4.574,1952,1399,547,0.802,2507,260.5,90.1,0,0.0,0,0,3,10,155.13,23.69,24.69,0.527,0.975,0,0.0,-0.001,0.0163,0.1255,0.002,0.0283,,,-44639.59,-21583.58,-44639.59,,,,mappo,retraso
vecinos,4042,24,4066,8.85e-04,10.3,2582,12.03,28.74,5.33,19,-4145.4,-1.837,-4.694,1942,1407,530,0.844,2507,263.6,91.1,0,0.0,0,0,5,12,158.13,26.23,27.76,0.644,0.915,0,0.0,-0.0001,0.0168,0.1707,0.0046,0.0489,,,-45575.86,-21630.05,-45575.86,,,,mappo,retraso
vecinos,4042,25,4067,8.80e-04,10.0,2582,13.63,30.37,5.18,17,-4041.9,-1.794,-4.616,1936,1396,535,0.884,2509,265.1,91.8,0,0.0,0,0,6,10,157.35,25.2,26.47,0.616,0.945,0,0.0,-0.0049,0.0182,0.1361,0.0053,0.0368,,,-44683.29,-20971.84,-44683.29,,,,mappo,retraso
vecinos,4042,26,4068,8.75e-04,9.6,2582,12.89,29.66,4.96,16,-3840.0,-1.702,-4.478,1929,1379,546,0.848,2508,263.5,91.2,0,0.0,0,0,3,11,156.78,24.64,26.07,0.549,0.973,0,0.0,-0.0021,0.0175,0.1106,0.0016,0.0159,,,-43192.23,-20045.49,-43192.23,,,,mappo,retraso
vecinos,4042,27,4069,8.70e-04,10.1,2582,15.84,33.85,5.18,17,-4023.7,-1.781,-4.629,1929,1369,554,0.976,2502,270.4,93.9,0,0.0,0,0,5,10,157.17,25.19,26.6,0.625,0.951,0,0.0,0.0019,0.0152,0.1159,0.0039,0.0259,,,-44645.83,-20966.03,-44645.83,,,,mappo,retraso
vecinos,4042,28,4070,8.65e-04,10.2,2582,18.0,36.31,5.09,17,-3941.1,-1.745,-4.479,1947,1416,525,0.981,2509,273.5,95.2,0,0.0,0,0,3,11,155.61,23.8,24.8,0.53,0.979,0,0.0,-0.002,0.0145,0.1163,0.0079,0.0411,,,-43607.42,-20704.04,-43607.42,,,,mappo,retraso
vecinos,4042,29,4071,8.60e-04,9.6,2582,11.96,28.3,5.0,18,-3877.8,-1.719,-4.493,1931,1378,548,0.829,2510,261.8,90.6,0,0.0,0,0,4,10,156.19,24.42,25.71,0.589,0.959,0,0.0,-0.0033,0.0178,0.1088,0.0025,0.0213,,,-43382.91,-20254.73,-43382.91,,,,mappo,retraso
vecinos,4042,30,4072,8.55e-04,9.7,2582,14.3,31.3,5.03,17,-3913.3,-1.737,-4.47,1928,1376,546,0.875,2510,265.6,92.2,0,0.0,0,0,4,10,155.52,23.9,25.21,0.545,0.966,0,0.0,-0.0063,0.0149,0.1019,0.0015,0.0144,31.64,14.51,-43088.15,-20315.52,-43088.15,31.64,29.37,30.505,mappo,retraso
vecinos,4042,31,4073,8.50e-04,10.0,2582,16.66,34.61,5.0,19,-3915.3,-1.733,-4.477,1926,1361,559,1.022,2509,269.8,93.9,0,0.0,0,0,4,11,155.54,23.81,24.95,0.565,0.973,0,0.0,0.0022,0.0187,0.0904,0.0032,0.022,,,-43111.49,-20260.73,-43111.49,,,,mappo,retraso
vecinos,4042,32,4074,8.45e-04,10.0,2582,11.88,28.27,4.6,19,-3522.7,-1.564,-4.281,1915,1344,566,0.806,2510,261.4,90.5,0,0.0,0,0,5,11,156.31,24.86,26.28,0.595,0.964,0,0.0,-0.0002,0.0172,0.0706,0.0025,0.0168,,,-40992.8,-18437.6,-40992.8,,,,mappo,retraso
vecinos,4042,33,4075,8.40e-04,10.1,2582,15.85,33.98,4.97,18,-3827.7,-1.699,-4.528,1917,1347,565,0.982,2509,270.7,93.9,0,0.0,0,0,4,10,156.67,24.83,26.29,0.608,0.954,0,0.0,-0.0008,0.0156,0.0575,0.0024,0.0111,,,-43403.27,-20025.17,-43403.27,,,,mappo,retraso
vecinos,4042,34,4076,8.35e-04,10.1,2582,16.85,34.56,5.09,15,-3927.5,-1.748,-4.535,1912,1344,564,0.961,2508,270.9,94.2,0,0.0,0,0,5,10,156.1,24.44,25.8,0.612,0.97,0,0.0,-0.0016,0.0148,0.0541,0.0024,0.0142,,,-43349.85,-20495.56,-43349.85,,,,mappo,retraso
vecinos,4042,35,4077,8.30e-04,10.1,2582,14.66,31.37,4.98,15,-3875.8,-1.716,-4.463,1931,1372,554,0.889,2509,265.4,92.1,0,0.0,0,0,3,10,155.59,23.7,24.99,0.562,0.974,0,0.0,-0.003,0.0155,0.0695,0.0029,0.018,,,-43094.51,-20183.16,-43094.51,,,,mappo,retraso
vecinos,4042,36,4078,8.25e-04,10.0,2582,13.2,29.6,4.87,17,-3756.4,-1.658,-4.394,1930,1360,564,0.878,2509,263.1,91.2,0,0.0,0,0,4,11,156.25,24.42,25.88,0.604,0.976,0,0.0,-0.0019,0.0156,0.0594,0.0016,0.0114,,,-42399.16,-19716.68,-42399.16,,,,mappo,retraso
vecinos,4042,37,4079,8.20e-04,9.6,2582,13.82,30.74,4.99,16,-3857.1,-1.712,-4.455,1927,1372,550,0.899,2509,264.7,91.8,0,0.0,0,0,4,9,155.49,23.77,24.76,0.549,0.981,0,0.0,0.0007,0.017,0.0707,0.0014,0.0155,,,-42927.37,-20187.15,-42927.37,,,,mappo,retraso
vecinos,4042,38,4080,8.15e-04,9.5,2582,14.04,30.99,5.0,16,-3858.4,-1.703,-4.46,1925,1348,572,0.89,2508,265.7,92.2,0,0.0,0,0,5,10,156.24,24.84,26.05,0.623,0.964,0,0.0,0.0011,0.0184,0.122,0.0089,0.0311,,,-42924.0,-20224.46,-42924.0,,,,mappo,retraso
vecinos,4042,39,4081,8.10e-04,10.0,2582,14.53,32.14,4.94,16,-3817.7,-1.688,-4.567,1913,1318,589,0.969,2507,267.6,92.8,0,0.0,0,0,4,10,157.52,25.51,27.13,0.675,0.932,0,0.0,-0.0018,0.0183,0.1204,0.0054,0.0358,,,-43686.96,-19941.48,-43686.96,,,,mappo,retraso
vecinos,4042,40,4082,8.05e-04,10.0,2582,15.02,32.65,5.38,19,-4192.2,-1.856,-4.788,1912,1323,583,0.989,2506,270.0,93.6,0,0.0,0,0,4,10,157.96,26.13,27.27,0.711,0.898,0,0.0,-0.0021,0.0166,0.1081,0.0041,0.0328,28.0,11.92,-45774.49,-21755.37,-45774.49,28.0,29.68,28.84,mappo,retraso
vecinos,4042,41,4083,8.00e-04,9.9,2582,13.4,30.27,4.44,17,-3376.6,-1.495,-4.2,1918,1337,576,0.878,2509,264.5,91.7,0,0.0,0,0,4,11,156.18,24.81,26.13,0.616,0.952,0,0.0,-0.0007,0.0152,0.0898,0.0031,0.0263,,,-40280.02,-17801.49,-40280.02,,,,mappo,retraso
vecinos,4042,42,4084,7.95e-04,10.1,2582,11.85,28.31,4.4,15,-3310.1,-1.465,-4.208,1920,1345,569,0.825,2508,260.8,90.3,0,0.0,0,0,5,11,156.94,24.74,25.98,0.61,0.961,0,0.0,-0.0004,0.0128,0.0707,0.003,0.0206,,,-40393.63,-17623.24,-40393.63,,,,mappo,retraso
vecinos,4042,43,4085,7.90e-04,9.9,2582,8.77,24.12,4.74,18,-3638.1,-1.613,-4.34,1926,1364,557,0.703,2509,255.2,88.1,0,0.0,0,0,4,10,156.23,24.03,25.1,0.56,0.976,0,0.0,-0.0035,0.0136,0.066,0.0039,0.0221,,,-41796.81,-19104.73,-41796.81,,,,mappo,retraso
vecinos,4042,44,4086,7.85e-04,9.9,2582,12.65,29.12,4.95,17,-3815.3,-1.693,-4.473,1916,1342,570,0.852,2507,263.2,91.1,0,0.0,0,0,4,11,155.96,24.37,25.4,0.608,0.954,0,0.0,-0.0024,0.0132,0.0719,0.0068,0.0366,,,-42847.83,-19928.69,-42847.83,,,,mappo,retraso
vecinos,4042,45,4087,7.80e-04,9.8,2582,13.07,29.76,5.02,17,-3867.3,-1.719,-4.506,1923,1371,548,0.861,2507,263.6,91.4,0,0.0,0,0,4,10,155.65,23.86,25.27,0.555,0.971,0,0.0,0.002,0.016,0.0779,0.004,0.0249,,,-43323.51,-20249.7,-43323.51,,,,mappo,retraso
vecinos,4042,46,4088,7.75e-04,10.1,2582,11.75,27.81,4.94,17,-3818.5,-1.688,-4.437,1925,1351,569,0.839,2510,260.8,90.3,0,0.0,0,0,4,10,156.18,24.68,25.85,0.614,0.952,0,0.0,0.0043,0.0151,0.0796,0.0023,0.0152,,,-42703.05,-19983.21,-42703.05,,,,mappo,retraso
vecinos,4042,47,4089,7.70e-04,9.6,2582,10.59,26.33,4.86,18,-3733.0,-1.657,-4.425,1920,1357,558,0.784,2509,258.2,89.3,0,0.0,0,0,3,10,156.07,24.15,25.56,0.568,0.978,0,0.0,-0.0005,0.0157,0.0796,0.0025,0.0223,,,-42484.49,-19579.58,-42484.49,,,,mappo,retraso
vecinos,4042,48,4090,7.65e-04,9.9,2582,14.61,31.96,4.8,17,-3697.2,-1.632,-4.384,1932,1366,560,0.926,2508,266.8,92.6,0,0.0,0,0,5,10,156.35,24.53,26.05,0.597,0.962,0,0.0,-0.0002,0.0147,0.0668,0.0031,0.0219,,,-42346.05,-19445.06,-42346.05,,,,mappo,retraso
