variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,4042,56,4098,7.25e-04,14.3,3620,69.94,131.47,46.36,130,-58213.8,-26.437,-50.265,2011,1644,323,3.999,2864,397.5,140.6,0,0.0,0,0,32,37,262.7,179.87,198.1,5.542,0.272,0,0.0,-0.0048,0.8098,0.2352,0.0054,0.0572,,,-505411.35,-292912.8,-512735.35,,,,ippo,retraso
vecinos,4042,57,4099,7.20e-04,12.3,3620,66.07,126.31,44.75,125,-54981.3,-25.478,-49.134,1971,1617,315,3.931,2892,392.1,138.2,0,0.0,0,0,33,37,260.65,177.84,196.31,5.599,0.256,0,0.0,-0.0019,0.6639,0.2192,0.0053,0.0533,,,-484219.91,-276590.32,-491459.91,,,,ippo,retraso
vecinos,4042,58,4100,7.15e-04,12.5,3620,71.45,132.61,48.14,138,-60557.7,-27.933,-52.139,1977,1616,321,3.994,2876,401.2,141.9,0,0.0,0,0,32,38,263.81,181.05,198.51,5.679,0.236,0,0.0,-0.0039,0.8024,0.2306,0.005,0.0499,,,-515395.11,-304481.99,-522379.11,,,,ippo,retraso
vecinos,4042,59,4101,7.10e-04,12.5,3620,66.15,130.49,44.65,127,-54799.6,-25.323,-50.724,1964,1590,339,4.19,2887,396.8,140.0,0,0.0,0,0,32,38,256.04,173.25,190.36,5.696,0.275,0,0.0,-0.0031,0.5672,0.2429,0.0058,0.0616,,,-498108.04,-275521.53,-504380.04,,,,ippo,retraso
vecinos,4042,60,4102,7.05e-04,12.3,3620,63.81,123.94,43.4,113,-52628.2,-24.478,-48.294,1955,1590,327,3.871,2906,387.7,136.4,0,0.0,0,0,32,37,262.62,179.54,198.63,5.636,0.247,0,0.0,-0.0056,0.5722,0.2299,0.0062,0.0588,123.11,66.11,-472074.27,-264912.46,-478892.27,123.11,124.66,123.885,ippo,retraso
vecinos,4042,61,4103,7.00e-04,12.5,3620,63.49,129.02,42.22,126,-52198.9,-23.748,-49.146,1992,1611,347,4.307,2859,395.0,139.2,0,0.0,0,0,32,37,271.41,188.6,209.22,6.398,0.249,0,0.0,0.0,0.6632,0.2052,0.0046,0.0473,,,-489495.24,-262850.61,-495579.24,,,,ippo,retraso
vecinos,4042,62,4104,6.95e-04,12.5,3620,69.59,134.54,47.16,135,-57945.9,-26.902,-52.379,1968,1616,313,4.285,2883,403.9,142.7,0,0.0,0,0,31,38,264.32,181.25,194.51,5.994,0.238,0,0.0,-0.0049,0.8398,0.193,0.005,0.0563,,,-515404.75,-291452.54,-521234.75,,,,ippo,retraso
vecinos,4042,63,4105,6.90e-04,12.3,3620,67.99,127.55,46.54,143,-56894.0,-26.661,-50.338,1955,1602,305,3.953,2917,393.6,139.1,0,0.0,0,0,31,38,254.46,171.45,189.4,5.479,0.271,0,0.0,-0.0048,0.6615,0.1792,0.004,0.0406,,,-492053.21,-286416.31,-498565.21,,,,ippo,retraso
vecinos,4042,64,4106,6.85e-04,13.1,3620,75.04,134.84,50.3,155,-63768.3,-29.305,-52.772,1995,1644,307,3.975,2865,404.1,143.2,0,0.0017,11,4,36,38,262.86,179.89,198.69,5.348,0.275,0,0.0,-0.0032,0.7846,0.22,0.0093,0.0785,,,-526400.91,-320496.47,-535868.91,,,,ippo,retraso
vecinos,4042,65,4107,6.80e-04,12.3,3620,63.34,124.68,43.11,117,-52164.0,-24.285,-48.428,1957,1591,323,4.002,2899,388.6,136.9,0,0.0,0,0,32,37,260.43,177.47,194.19,5.821,0.268,0,0.0,-0.0054,0.7263,0.1984,0.0051,0.0546,,,-473869.42,-262564.7,-481085.42,,,,ippo,retraso
