t,semaforo_C1,semaforo_C2,semaforo_C3
397,2,0,0
398,2,0,0
399,2,0,0
400,2,0,0
401,2,0,0
402,2,1,0
403,2,1,1
404,2,1,1
405,2,2,1
406,2,2,2
407,2,2,2
408,2,2,2
409,2,2,2
410,3,2,2
411,3,2,2
412,3,2,2
413,0,2,2
414,0,2,2
415,0,3,2
416,0,3,3
417,0,3,3
418,0,0,3
419,0,0,0
420,0,0,0
421,0,0,0
422,0,0,0
423,0,0,0
424,0,0,0
425,1,0,0
426,1,0,0
427,1,0,0
428,2,0,0
429,2,1,1
430,2,1,1
431,2,1,1
432,2,2,2
433,2,2,2
434,2,2,2
435,2,2,2
436,2,2,2
437,2,2,2
438,3,2,2
439,3,2,2
440,3,2,2
441,0,2,2
442,0,3,3
443,0,3,3
444,0,3,3
445,0,0,0
446,0,0,0
447,0,0,0
448,0,0,0
449,0,0,0
450,0,0,0
451,0,0,0
452,0,0,0
453,0,0,0
454,0,0,0
455,0,0,0
456,0,0,0
457,0,1,1
458,0,1,1
459,0,1,1
460,1,2,2
461,1,2,2
462,1,2,2
463,2,2,2
464,2,2,2
465,2,2,2
466,2,2,2
467,2,2,2
468,2,2,2
469,2,2,2
470,2,3,3
471,2,3,3
472,2,3,3
473,3,0,0
474,3,0,0
475,3,0,0
476,0,0,0
477,0,0,0
478,0,0,0
479,0,0,0
480,0,0,0
481,0,0,0
482,0,0,0
483,0,0,0
484,0,0,1
485,0,0,1
486,0,0,1
487,0,0,2
488,0,1,2
489,0,1,2
490,0,1,2
491,0,2,2
492,0,2,2
493,0,2,2
494,1,2,2
495,1,2,2
496,1,2,2
497,2,2,3
498,2,2,3
499,2,2,3
500,2,2,0
501,2,3,0
502,2,3,0
503,2,3,0
504,2,0,0
505,2,0,0
506,2,0,0
507,2,0,0
508,2,0,0
509,2,0,0
510,3,0,1
511,3,0,1
512,3,0,1
513,0,0,2
514,0,0,2
515,0,0,2
516,0,1,2
517,0,1,2
518,0,1,2
519,0,2,2
520,0,2,2
521,0,2,2
522,0,2,2
523,1,2,3
524,1,2,3
525,1,2,3
