modo,episodio,semilla,epsilon,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,decisiones,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,estados_q,dq_max,eval_timeloss,eval_espera,val_999,val_1999,segundos,val,ret_retraso,ret_colas,ret_spill,algoritmo,base,recompensa_u2,no_terminados,spillback_tasa,spillback_seg,cola_max_enlace
train,1,2043,1.0,3521,80.98,196.41,48.0,105,colas,-26.148,2003,661,7.703,2666,481.3,169.6,228,9.912,,,,,15.3,,-711820.4,-315481.6,-715910.4,qlearning,2042,-62703.4,136,0.0014,5,36
train,2,2044,0.972,3552,84.17,210.32,50.3,114,colas,-27.351,2002,661,8.32,2648,502.1,176.8,307,11.7814,,,,,15.7,,-767708.7,-329736.5,-770294.7,qlearning,2042,-65588.1,113,0.0,0,30
train,3,2045,0.944,3568,79.72,199.71,47.85,113,colas,-26.021,2003,660,7.974,2676,486.6,171.4,358,12.0911,,,,,15.3,,-731923.3,-313988.9,-735375.3,qlearning,2042,-62398.5,105,0.0,17,38
train,4,2046,0.917,3541,81.72,202.02,48.66,120,colas,-26.509,1999,667,7.972,2635,490.3,172.8,377,14.8066,,,,,15.5,,-735360.7,-319820.7,-738882.7,qlearning,2042,-63567.5,99,0.0,0,32
train,5,2047,0.891,3568,74.72,194.23,44.9,113,colas,-24.272,1996,671,7.945,2664,478.8,168.2,404,12.2214,,,,,15.2,,-708786.9,-292787.5,-710820.9,qlearning,2042,-58204.7,123,0.0,0,32
train,6,2048,0.866,3620,67.78,180.09,41.36,91,colas,-22.325,2006,655,7.394,2790,461.3,161.8,445,15.3822,,,,,15.4,,-665398.9,-269498.3,-667668.9,qlearning,2042,-53534.7,70,0.0,0,33
train,7,2049,0.841,3590,67.32,184.16,40.73,101,colas,-21.903,1982,694,7.487,2701,463.4,162.3,459,14.9125,,,,,14.7,,-673460.0,-264528.5,-675130.0,qlearning,2042,-52524.2,83,0.0,0,32
train,8,2050,0.818,3620,66.58,184.99,40.63,99,colas,-21.814,1984,690,7.658,2729,467.9,163.7,469,14.4195,,,,,14.7,,-681609.9,-263526.8,-682821.9,qlearning,2042,-52308.9,68,0.0,0,26
train,9,2051,0.794,3620,68.43,186.72,41.73,110,colas,-22.435,1995,674,7.683,2727,468.0,164.1,488,13.0425,,,,,15.0,,-687899.5,-270570.6,-690077.5,qlearning,2042,-53800.1,88,0.0,8,35
train,10,2052,0.772,3620,71.75,195.04,43.72,104,colas,-23.549,1996,672,8.063,2702,484.5,169.9,520,16.0273,188.48,71.94,188.48,206.68,15.0,197.58,-719124.9,-284041.0,-720894.9,qlearning,2042,-56469.4,42,0.0,0,31
train,11,2053,0.75,3620,71.51,195.3,43.57,127,colas,-23.456,1997,669,8.039,2717,484.4,170.1,533,17.1811,,,,,15.3,,-720100.0,-283095.7,-720932.0,qlearning,2042,-56246.7,41,0.0,0,27
train,12,2054,0.729,3620,69.18,193.48,42.18,112,colas,-22.56,1991,679,8.054,2690,477.9,167.6,539,18.3321,,,,,15.2,,-711478.5,-272519.6,-712596.5,qlearning,2042,-54098.3,88,0.0,0,29
train,13,2055,0.708,3620,63.31,179.39,38.64,96,colas,-20.774,2000,665,7.249,2746,458.8,160.4,551,19.3789,,,,,14.7,,-660305.8,-251258.6,-661927.8,qlearning,2042,-49817.1,58,0.0,3,34
train,14,2056,0.688,3620,66.53,184.44,40.57,114,colas,-21.872,1994,675,7.525,2704,466.4,163.4,559,17.606,,,,,15.0,,-680468.1,-264330.0,-682020.1,qlearning,2042,-52448.0,67,0.0,0,28
train,15,2057,0.668,3620,66.24,187.37,40.41,112,colas,-21.75,1990,681,7.65,2724,469.9,164.5,562,13.2898,,,,,14.7,,-690404.5,-262598.9,-692220.5,qlearning,2042,-52155.5,53,0.0,0,30
