variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
vecinos,42,66,108,6.75e-04,7.7,1810,6.7,20.3,3.7,15,-2688.7,-1.822,-5.556,1251,872,377,0.704,1770,217.1,74.7,0,0.0,0,0,6,12,102.99,20.02,20.96,0.64,0.933,0,0.0,0.0015,0.0297,0.1227,0.0036,0.0296,,
vecinos,42,67,109,6.70e-04,7.7,1810,6.71,20.42,3.7,17,-2676.0,-1.815,-5.56,1252,876,374,0.7,1767,217.5,74.9,0,0.0,0,0,8,14,103.5,20.71,22.03,0.649,0.944,0,0.0,0.0011,0.0325,0.107,0.0023,0.0227,,
vecinos,42,68,110,6.65e-04,7.4,1810,7.17,20.93,3.9,15,-2868.4,-1.935,-5.646,1259,880,376,0.734,1763,219.0,75.4,0,0.0,0,0,8,11,103.09,20.31,21.43,0.641,0.938,0,0.0,-0.0009,0.0234,0.1192,0.0037,0.0283,,
vecinos,42,69,111,6.60e-04,8.2,1810,6.88,20.28,3.77,14,-2751.5,-1.852,-5.53,1258,871,384,0.714,1765,217.0,74.8,0,0.0,0,0,7,11,102.58,19.91,21.09,0.648,0.949,0,0.0,-0.0014,0.0215,0.1144,0.0045,0.034,,
vecinos,42,70,112,6.55e-04,7.7,1810,6.81,20.29,3.73,13,-2706.6,-1.829,-5.563,1250,862,386,0.735,1769,217.1,74.8,0,0.0,0,0,7,13,103.33,20.12,20.73,0.656,0.94,0,0.0,-0.0011,0.0272,0.1182,0.0028,0.0275,20.37,6.83
vecinos,42,71,113,6.50e-04,7.1,1810,7.07,20.44,3.85,15,-2812.2,-1.903,-5.514,1259,886,370,0.71,1764,217.6,75.0,0,0.0,0,0,8,15,102.42,19.71,20.87,0.621,0.944,0,0.0,-0.0006,0.028,0.1014,0.003,0.0226,,
vecinos,42,72,114,6.45e-04,7.7,1810,6.73,20.04,3.71,15,-2679.4,-1.818,-5.503,1247,863,382,0.709,1762,216.9,74.7,0,0.0,0,0,5,11,102.35,19.61,20.17,0.647,0.944,0,0.0,-0.0027,0.024,0.1063,0.0035,0.0282,,
vecinos,42,73,115,6.40e-04,8.1,1810,7.1,20.84,3.86,15,-2832.6,-1.914,-5.658,1254,871,380,0.749,1764,218.6,75.3,0,0.0,0,0,7,13,103.76,20.95,21.97,0.693,0.914,0,0.0,-0.0019,0.0258,0.1291,0.0028,0.0273,,
vecinos,42,74,116,6.35e-04,7.6,1810,6.88,20.61,3.77,15,-2746.8,-1.856,-5.633,1249,858,389,0.72,1768,218.5,75.2,0,0.0,0,0,8,14,103.66,20.74,21.79,0.676,0.921,0,0.0,-0.0012,0.0318,0.1347,0.0053,0.0438,,
vecinos,42,75,117,6.30e-04,8.4,1810,6.75,20.47,3.71,16,-2680.8,-1.814,-5.564,1248,857,388,0.73,1766,217.6,74.9,0,0.0,0,0,9,16,103.7,21.15,22.65,0.695,0.925,0,0.0,-0.001,0.0339,0.1108,0.0052,0.0379,,
vecinos,42,76,118,6.25e-04,7.6,1810,7.24,21.01,3.95,14,-2879.1,-1.948,-5.778,1249,863,384,0.744,1757,218.8,75.4,0,0.0,0,0,9,15,103.77,20.68,21.73,0.678,0.916,0,0.0,0.0,0.0256,0.0991,0.0022,0.0197,,
vecinos,42,77,119,6.20e-04,7.7,1810,6.93,20.57,3.78,13,-2759.9,-1.852,-5.598,1260,871,387,0.728,1766,217.7,75.0,0,0.0,0,0,7,14,103.76,20.67,21.97,0.676,0.939,0,0.0,-0.0005,0.0243,0.109,0.0032,0.0275,,
vecinos,42,78,120,6.15e-04,7.2,1810,6.53,20.08,3.61,14,-2596.0,-1.759,-5.428,1255,880,372,0.68,1765,217.0,74.7,0,0.0,0,0,6,12,102.61,19.74,21.22,0.579,0.956,0,0.0,0.0009,0.0243,0.1399,0.0072,0.0446,,
vecinos,42,79,121,6.10e-04,7.4,1810,7.65,21.95,4.14,18,-3027.4,-2.051,-6.043,1245,854,390,0.801,1771,221.1,76.1,0,0.0,0,0,9,16,105.32,22.41,23.71,0.793,0.875,0,0.0,-0.0005,0.0351,0.1689,0.0047,0.0441,,
vecinos,42,80,122,6.05e-04,8.0,1810,7.12,21.07,3.89,17,-2826.4,-1.912,-5.74,1253,868,382,0.765,1771,219.5,75.5,0,0.0,0,0,8,16,104.26,21.43,22.4,0.744,0.889,0,0.0,-0.0,0.0311,0.1752,0.0058,0.0491,20.43,6.83
vecinos,42,81,123,6.00e-04,7.9,1810,7.1,20.9,3.89,18,-2819.9,-1.908,-5.76,1243,844,396,0.764,1764,218.9,75.3,0,0.0,0,0,8,15,104.56,21.61,22.88,0.768,0.896,0,0.0,-0.0029,0.0296,0.182,0.003,0.0407,,
vecinos,42,82,124,5.95e-04,7.5,1810,7.06,20.88,3.86,16,-2779.2,-1.883,-5.77,1241,843,396,0.77,1764,219.1,75.4,0,0.0,0,0,7,13,104.25,21.38,22.5,0.746,0.904,0,0.0,0.0008,0.0269,0.1971,0.0028,0.0345,,
vecinos,42,83,125,5.90e-04,8.0,1810,6.9,20.45,3.79,15,-2757.0,-1.86,-5.596,1253,865,386,0.722,1767,218.4,75.2,0,0.0,0,0,6,12,103.15,20.32,21.47,0.676,0.941,0,0.0,-0.0009,0.0257,0.1672,0.0027,0.0303,,
vecinos,42,84,126,5.85e-04,7.3,1810,6.64,19.84,3.66,14,-2663.7,-1.802,-5.382,1250,863,384,0.694,1769,216.7,74.7,0,0.0,0,0,4,11,102.08,19.38,19.91,0.622,0.954,0,0.0,-0.0031,0.0288,0.1701,0.0025,0.031,,
vecinos,42,85,127,5.80e-04,8.5,1810,7.32,21.22,3.97,15,-2931.7,-1.976,-5.779,1258,875,381,0.751,1765,219.9,75.7,0,0.0,0,0,6,13,103.87,20.9,21.95,0.695,0.912,0,0.0,-0.0012,0.0224,0.1823,0.0028,0.0345,,
vecinos,42,86,128,5.75e-04,7.3,1810,6.83,20.45,3.73,17,-2700.3,-1.817,-5.544,1257,870,385,0.729,1769,218.4,75.2,0,0.0,0,0,8,13,102.76,20.1,21.11,0.667,0.925,0,0.0,-0.0003,0.03,0.1764,0.0031,0.0329,,
vecinos,42,87,129,5.70e-04,7.7,1810,6.86,20.74,3.77,14,-2727.7,-1.848,-5.686,1245,854,389,0.765,1768,219.2,75.4,0,0.0,0,0,5,12,104.06,21.12,21.9,0.747,0.904,0,0.0,-0.0007,0.0273,0.1696,0.0048,0.0494,,
vecinos,42,88,130,5.65e-04,7.3,1810,6.7,20.59,3.7,14,-2656.8,-1.795,-5.662,1250,859,389,0.734,1765,218.5,75.1,0,0.0,0,0,6,12,104.21,20.78,21.73,0.684,0.927,0,0.0,0.0017,0.0249,0.169,0.0052,0.0484,,
vecinos,42,89,131,5.60e-04,7.4,1810,7.11,21.07,3.87,14,-2815.7,-1.897,-5.782,1249,850,396,0.756,1763,219.4,75.5,0,0.0,0,0,5,12,104.28,21.02,21.92,0.687,0.933,0,0.0,-0.0016,0.0244,0.1687,0.0048,0.0427,,
vecinos,42,90,132,5.55e-04,8.9,1810,7.01,20.56,3.84,18,-2790.3,-1.885,-5.653,1249,858,388,0.723,1770,218.2,75.1,0,0.0,0,0,7,14,102.53,19.81,20.54,0.642,0.936,0,0.0,-0.0012,0.025,0.1865,0.0029,0.0346,19.56,6.26
vecinos,42,91,133,5.50e-04,7.5,1810,6.84,20.65,3.75,14,-2739.9,-1.849,-5.612,1253,863,387,0.745,1765,218.9,75.3,0,0.0,0,0,6,12,104.33,21.38,22.44,0.762,0.892,0,0.0,0.0005,0.0274,0.1756,0.0053,0.0465,,
vecinos,42,92,134,5.45e-04,7.6,1810,6.78,20.67,3.73,17,-2706.7,-1.831,-5.624,1249,862,386,0.731,1766,218.5,75.2,0,0.0,0,0,7,14,104.06,21.02,22.04,0.681,0.931,0,0.0,-0.0013,0.0289,0.161,0.0054,0.0441,,
vecinos,42,93,135,5.40e-04,7.6,1810,6.6,20.43,3.65,15,-2649.7,-1.798,-5.619,1244,853,388,0.729,1768,218.3,75.1,0,0.0,0,0,8,16,104.29,21.18,22.64,0.7,0.931,0,0.0,-0.0014,0.0292,0.1221,0.0039,0.0346,,
vecinos,42,94,136,5.35e-04,7.5,1810,6.61,19.98,3.66,15,-2659.2,-1.804,-5.491,1252,874,375,0.685,1766,216.6,74.6,0,0.0,0,0,8,14,102.94,19.62,20.54,0.613,0.947,0,0.0,-0.0045,0.0269,0.1487,0.0062,0.0561,,
