variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
spill,42,114,156,4.35e-04,13.3,3620,61.79,124.74,42.68,123,-50941.8,-24.052,-49.85,1926,1568,324,3.896,2924,388.3,136.4,0,0.0,0,0,33,37,262.18,179.19,196.63,5.658,0.237,145,630.4,-0.0068,0.491,0.2045,0.0035,0.0456,,
spill,42,115,157,4.30e-04,14.0,3620,58.49,125.64,41.02,112,-47840.5,-22.89,-50.706,1882,1499,349,4.291,2959,389.4,136.5,0,0.0,2,1,34,37,250.59,167.7,184.33,5.706,0.245,79,373.2,-0.0089,0.5273,0.2481,0.0048,0.0601,,
spill,42,116,158,4.25e-04,13.1,3620,59.31,120.44,40.89,106,-48761.0,-22.979,-48.102,1924,1555,337,3.952,2933,382.0,134.2,0,0.0,11,1,37,37,256.22,173.37,192.21,5.719,0.258,142,634.4,-0.0077,0.6105,0.2213,0.0046,0.0488,,
spill,42,117,159,4.20e-04,13.0,3620,57.47,124.86,39.55,112,-46629.1,-21.912,-49.4,1917,1524,356,4.261,2944,387.6,136.0,0,0.0,11,1,37,37,254.61,171.66,189.24,5.894,0.262,118,514.0,-0.004,0.463,0.2323,0.0029,0.0365,,
spill,42,118,160,4.15e-04,13.6,3620,59.82,123.65,41.33,123,-49258.2,-23.257,-49.366,1918,1546,337,4.055,2935,386.2,135.6,0,0.0,3,1,34,37,256.61,173.59,190.59,5.846,0.244,116,452.0,-0.003,0.5297,0.2266,0.0023,0.0298,,
spill,42,119,161,4.10e-04,12.8,3620,60.49,123.37,41.93,123,-49571.0,-23.471,-49.253,1915,1550,330,4.016,2933,386.4,135.7,0,0.0,0,0,31,37,258.38,175.39,193.66,5.764,0.215,126,502.6,-0.0036,0.5805,0.2157,0.0029,0.0377,,
spill,42,120,162,4.05e-04,13.5,3620,59.88,121.17,40.87,112,-49017.2,-22.884,-47.835,1942,1568,339,4.048,2924,383.6,134.9,0,0.0,0,0,31,37,261.81,178.62,192.97,6.073,0.231,165,610.2,-0.0062,0.5922,0.2162,0.0034,0.042,123.41,62.21
spill,42,121,163,4.00e-04,13.7,3620,57.81,131.22,40.83,107,-46955.9,-22.64,-53.149,1858,1467,366,4.654,2971,397.2,139.1,0,0.0,0,0,32,38,251.55,168.55,184.42,6.014,0.225,69,250.0,-0.0083,0.5154,0.2453,0.0049,0.0543,,
spill,42,122,164,3.95e-04,12.4,3620,56.55,118.7,39.18,111,-46504.2,-22.019,-47.23,1919,1550,327,3.813,2948,378.7,132.6,0,0.0,0,0,31,37,255.54,172.76,184.89,5.677,0.217,105,446.6,-0.0027,0.4818,0.1964,0.0023,0.0282,,
spill,42,123,165,3.90e-04,14.1,3620,64.28,128.1,43.74,130,-53164.2,-24.751,-50.625,1955,1585,325,4.046,2910,393.9,138.6,0,0.0,0,0,33,38,266.39,183.56,202.31,5.815,0.228,157,682.2,-0.0065,0.5448,0.1973,0.0038,0.0414,,
