variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
local,4042,154,4196,2.35e-04,6.6,1810,7.38,21.44,4.0,16,-2939.3,-1.983,-5.872,1253,865,385,0.812,1768,219.7,75.6,0,0.0,0,0,7,11,105.56,22.75,24.08,0.848,0.867,0,0.0,-0.0006,0.0337,0.1616,0.0028,0.034,,
local,4042,155,4197,2.30e-04,7.0,1810,7.81,22.07,4.24,17,-3127.3,-2.116,-6.083,1252,867,381,0.825,1765,221.3,76.2,0,0.0,0,0,7,12,106.0,23.14,25.1,0.862,0.859,0,0.0,-0.0004,0.0313,0.1705,0.0016,0.0227,,
local,4042,156,4198,2.25e-04,6.0,1810,7.51,21.57,4.04,15,-3022.3,-2.018,-5.847,1273,889,379,0.814,1767,219.9,75.7,0,0.0,0,0,6,10,105.2,22.19,23.81,0.836,0.867,0,0.0,-0.0014,0.025,0.152,0.0019,0.0227,,
local,4042,157,4199,2.20e-04,6.4,1810,7.63,21.67,4.14,16,-3057.5,-2.069,-5.931,1258,886,369,0.805,1769,220.1,75.8,0,0.0,0,0,6,12,105.1,22.34,23.0,0.828,0.866,0,0.0,-0.0023,0.0291,0.1484,0.0012,0.0148,,
local,4042,158,4200,2.15e-04,6.0,1810,7.33,21.36,4.01,17,-2901.3,-1.963,-5.835,1256,880,373,0.791,1766,219.5,75.6,0,0.0,0,0,6,11,104.75,21.86,23.03,0.814,0.888,0,0.0,0.0013,0.024,0.1464,0.0011,0.015,,
local,4042,159,4201,2.10e-04,6.6,1810,7.49,21.45,4.06,17,-3015.9,-2.032,-5.856,1264,891,370,0.789,1767,219.6,75.6,0,0.0,0,0,8,13,105.17,22.22,23.72,0.822,0.869,0,0.0,0.0006,0.03,0.1434,0.0015,0.019,,
local,4042,160,4202,2.05e-04,6.3,1810,7.36,21.14,4.04,15,-2945.1,-1.998,-5.819,1256,886,367,0.769,1764,218.8,75.4,0,0.0,0,0,7,14,104.0,21.05,21.99,0.753,0.887,0,0.0,-0.0008,0.0252,0.1542,0.0013,0.0167,21.4,7.46
local,4042,161,4203,2.00e-04,6.2,1810,7.22,21.09,3.95,16,-2897.3,-1.96,-5.751,1260,888,369,0.773,1768,218.7,75.3,0,0.0,0,0,7,12,104.65,21.58,22.97,0.786,0.901,0,0.0,0.0003,0.0261,0.1513,0.0017,0.0191,,
local,4042,162,4204,1.95e-04,6.5,1810,7.07,20.79,3.88,16,-2833.6,-1.917,-5.711,1256,880,373,0.771,1763,218.3,75.2,0,0.0,0,0,7,11,104.79,21.5,22.45,0.775,0.892,0,0.0,0.0005,0.0242,0.1486,0.0019,0.0247,,
local,4042,163,4205,1.90e-04,6.3,1810,7.29,20.93,3.96,17,-2945.2,-1.969,-5.728,1268,880,383,0.785,1768,218.3,75.2,0,0.0,0,0,8,15,104.65,21.77,22.75,0.821,0.881,0,0.0,-0.0019,0.0301,0.1412,0.0032,0.036,,
