variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
spill,42,73,115,6.40e-04,8.3,1810,6.5,19.73,3.59,15,-2610.7,-1.766,-5.381,1250,863,384,0.678,1772,216.4,74.5,0,0.0,0,0,5,12,101.9,19.09,20.05,0.582,0.965,0,0.0,0.0002,0.0259,0.0963,0.0065,0.0392,,
spill,42,74,116,6.35e-04,7.3,1810,6.54,19.92,3.62,14,-2621.0,-1.776,-5.443,1249,865,382,0.687,1767,216.4,74.5,0,0.0,0,0,5,12,102.61,19.71,20.45,0.614,0.953,0,0.0,-0.0008,0.0241,0.0917,0.0032,0.0303,,
spill,42,75,117,6.30e-04,7.7,1810,6.82,20.21,3.75,18,-2733.6,-1.85,-5.472,1254,875,376,0.703,1765,216.9,74.7,0,0.0,0,0,6,14,102.08,19.52,20.59,0.6,0.951,0,0.0,-0.0012,0.0274,0.0821,0.0053,0.0286,,
spill,42,76,118,6.25e-04,7.9,1810,7.44,21.25,4.06,14,-2968.8,-2.014,-5.834,1254,879,372,0.744,1761,219.8,75.7,0,0.0,0,0,5,12,103.03,19.93,20.7,0.652,0.935,0,0.0,0.0004,0.0247,0.1031,0.0049,0.034,,
spill,42,77,119,6.20e-04,8.5,1810,7.03,20.75,3.82,17,-2787.6,-1.878,-5.671,1254,863,388,0.749,1763,218.0,75.1,0,0.0,0,0,9,16,103.95,20.85,22.08,0.687,0.912,0,0.0,0.0013,0.0256,0.0991,0.0027,0.0266,,
spill,42,78,120,6.15e-04,8.2,1810,6.69,20.39,3.68,14,-2662.8,-1.804,-5.501,1250,864,383,0.706,1765,218.1,75.1,0,0.0,0,0,4,11,103.27,20.38,21.63,0.639,0.951,0,0.0,-0.0023,0.0239,0.0822,0.0026,0.0248,,
spill,42,79,121,6.10e-04,7.8,1810,6.72,20.23,3.71,15,-2685.6,-1.822,-5.508,1255,882,371,0.685,1765,217.0,74.7,0,0.0,0,0,6,13,102.72,19.82,21.0,0.6,0.945,0,0.0,-0.0015,0.026,0.0873,0.0028,0.0244,,
spill,42,80,122,6.05e-04,7.8,1810,6.86,20.4,3.8,13,-2749.8,-1.868,-5.593,1248,867,378,0.694,1769,218.2,75.1,0,0.0,0,0,4,11,102.17,19.33,20.31,0.584,0.972,0,0.0,0.0,0.0279,0.1023,0.0029,0.0273,20.45,6.84
spill,42,81,123,6.00e-04,8.0,1810,6.91,20.33,3.8,13,-2751.6,-1.862,-5.571,1253,870,380,0.705,1771,218.3,75.2,0,0.0,0,0,5,11,102.08,19.14,19.91,0.592,0.96,0,0.0,-0.0023,0.0227,0.1121,0.0031,0.0253,,
spill,42,82,124,5.95e-04,7.3,1810,7.18,20.86,3.92,15,-2855.1,-1.934,-5.686,1254,877,375,0.71,1764,219.0,75.4,0,0.0,0,0,7,14,102.9,20.03,21.01,0.622,0.942,0,0.0,-0.0004,0.0293,0.093,0.009,0.0351,,
