variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
vecinos,2042,20,2062,9.05e-04,8.6,2152,7.48,22.13,4.17,14,-3353.0,-1.488,-3.692,1912,1332,576,0.721,2093,252.4,87.1,0,0.0,0,0,4,9,155.65,24.08,25.26,0.67,0.927,0,0.0,-0.0025,0.0126,0.184,0.0026,0.0321,21.93,7.49
vecinos,2042,21,2063,9.00e-04,8.1,2152,8.34,22.96,4.11,14,-3284.1,-1.454,-3.622,1910,1316,589,0.735,2095,253.8,87.6,0,0.0,0,0,4,8,155.14,23.74,24.43,0.641,0.95,0,0.0,-0.0026,0.0126,0.197,0.0026,0.0294,,
vecinos,2042,22,2064,8.95e-04,8.2,2152,7.8,22.71,4.29,16,-3437.5,-1.532,-3.814,1891,1295,592,0.764,2092,253.9,87.5,0,0.0,0,0,5,10,156.74,24.97,26.07,0.737,0.901,0,0.0,-0.0032,0.0158,0.1951,0.0039,0.036,,
vecinos,2042,23,2065,8.90e-04,7.9,2152,7.64,22.56,4.24,15,-3389.1,-1.506,-3.771,1911,1335,571,0.716,2092,253.0,87.2,0,0.0,0,0,5,10,156.64,24.51,25.65,0.647,0.942,0,0.0,-0.0027,0.0128,0.1559,0.0026,0.0248,,
vecinos,2042,24,2066,8.85e-04,8.4,2152,7.6,22.24,4.05,16,-3255.1,-1.426,-3.645,1936,1346,586,0.716,2093,252.5,87.1,0,0.0,0,0,4,8,156.21,24.14,25.03,0.672,0.947,0,0.0,0.0001,0.0115,0.1335,0.0036,0.0286,,
vecinos,2042,25,2067,8.80e-04,7.8,2152,7.42,21.87,4.11,17,-3277.2,-1.455,-3.638,1908,1322,581,0.691,2091,251.4,86.7,0,0.0,0,0,3,9,155.37,23.51,24.37,0.621,0.972,0,0.0,-0.0011,0.0107,0.0961,0.0022,0.018,,
vecinos,2042,26,2068,8.75e-04,8.7,2152,7.41,21.78,3.94,14,-3151.7,-1.393,-3.524,1926,1358,565,0.676,2089,250.5,86.5,0,0.0,0,0,4,9,154.82,22.92,24.11,0.558,0.982,0,0.0,0.0023,0.0112,0.0892,0.0015,0.0139,,
vecinos,2042,27,2069,8.70e-04,9.6,2152,8.37,22.7,4.16,13,-3364.1,-1.491,-3.6,1926,1366,557,0.7,2094,251.9,87.1,0,0.0,0,0,3,9,153.74,22.25,23.08,0.545,0.989,0,0.0,0.0038,0.0106,0.1038,0.0012,0.0131,,
vecinos,2042,28,2070,8.65e-04,8.5,2152,7.86,22.38,4.29,19,-3478.0,-1.54,-3.728,1932,1378,550,0.699,2093,251.6,86.8,0,0.0,0,0,4,9,155.53,23.1,24.14,0.582,0.968,0,0.0,-0.0029,0.0112,0.1098,0.0033,0.0258,,
vecinos,2042,29,2071,8.60e-04,7.9,2152,7.33,21.62,4.07,14,-3272.7,-1.453,-3.557,1926,1370,552,0.659,2090,250.0,86.3,0,0.0,0,0,3,9,154.08,22.59,23.38,0.548,0.988,0,0.0,-0.0017,0.0109,0.0873,0.002,0.0147,,
vecinos,2042,30,2072,8.55e-04,7.6,2152,7.71,22.29,4.09,15,-3313.2,-1.463,-3.612,1935,1376,554,0.683,2088,251.6,86.8,0,0.0,0,0,3,9,155.03,22.87,23.95,0.542,0.991,0,0.0,-0.0032,0.0108,0.0789,0.0014,0.0146,21.23,6.91
vecinos,2042,31,2073,8.50e-04,8.2,2152,7.52,21.72,4.01,13,-3267.1,-1.437,-3.531,1940,1371,564,0.674,2092,250.5,86.5,0,0.0,0,0,4,9,154.08,22.29,23.22,0.552,0.98,0,0.0,0.0004,0.0101,0.0549,0.0008,0.007,,
vecinos,2042,32,2074,8.45e-04,9.2,2152,7.54,22.18,4.2,16,-3347.1,-1.486,-3.714,1919,1353,562,0.689,2090,251.6,86.8,0,0.0,0,0,4,9,155.75,23.38,24.64,0.562,0.981,0,0.0,-0.0005,0.0112,0.0574,0.0012,0.0093,,
vecinos,2042,33,2075,8.40e-04,9.5,2152,7.68,22.08,4.16,15,-3375.4,-1.49,-3.636,1935,1373,557,0.684,2095,251.4,86.8,0,0.0,0,0,5,10,154.61,22.83,23.88,0.557,0.982,0,0.0,0.0038,0.0107,0.0703,0.0031,0.0223,,
vecinos,2042,34,2076,8.35e-04,9.7,2152,7.65,22.21,4.19,15,-3373.6,-1.495,-3.697,1919,1348,567,0.697,2092,251.8,86.9,0,0.0,0,0,5,10,154.87,23.27,24.35,0.581,0.961,0,0.0,-0.0011,0.0126,0.0495,0.0022,0.0134,,
vecinos,2042,35,2077,8.30e-04,10.2,2152,7.3,21.68,4.06,15,-3282.7,-1.445,-3.598,1934,1359,570,0.684,2089,250.5,86.4,0,0.0,0,0,4,8,155.18,22.98,24.03,0.583,0.979,0,0.0,-0.003,0.0111,0.0514,0.0016,0.0138,,
