id,depart,timeloss,espera,paradas,co2
p1_N3_S3.0,0.0,5.0,0.0,0,121.58
p1_S3_N3.0,0.0,4.99,0.0,0,122.23
p1_N1_S1.0,0.0,5.06,0.0,0,114.09
p1_S1_N1.0,0.0,5.25,0.0,0,120.11
p1_N2_S2.0,0.0,5.27,0.0,0,114.93
p1_N1_S1.1,24.0,5.04,0.0,0,126.02
p1_S1_N1.1,24.0,5.4,0.0,0,126.32
p1_S3_N3.1,24.0,5.14,0.0,0,126.65
p1_N2_S2.1,24.0,5.04,0.0,0,120.79
p1_N3_S3.1,24.0,9.88,0.0,0,143.91
p1_S2_N2.0,0.0,28.52,19.0,1,171.24
p1_S2_N2.1,24.0,12.43,0.0,0,158.87
p1_W_NR.0,3.0,9.08,0.0,0,165.97
p1_S1_N1.2,48.0,14.3,4.0,1,158.51
p1_S2_N2.2,48.0,14.78,4.0,1,150.47
p1_N1_S1.2,48.0,12.93,3.0,1,143.28
p1_N2_S2.2,48.0,14.22,3.0,1,155.09
p1_N3_S3.2,48.0,14.33,3.0,1,149.99
p1_S3_N3.2,48.0,12.18,2.0,1,151.27
p1_W_NR.1,48.0,12.05,0.0,0,168.73
p1_S1_E.0,3.0,29.38,9.0,2,309.86
p1_N1_S1.3,72.0,21.88,11.0,1,160.91
p1_S2_N2.3,72.0,21.91,11.0,1,165.37
p1_N3_S3.3,72.0,21.87,11.0,1,168.48
p1_S1_N1.3,72.0,22.36,11.0,1,159.34
p1_N2_S2.3,72.0,17.78,6.0,1,146.0
p1_S3_N3.3,72.0,18.07,8.0,1,151.94
p1_N2_S2.4,96.0,4.84,0.0,0,122.53
p1_S2_N2.4,96.0,5.0,0.0,0,123.9
p1_S3_N3.4,96.0,4.77,0.0,0,122.23
p1_N1_S1.4,96.0,4.68,0.0,0,119.48
p1_N3_S3.4,96.0,5.27,0.0,0,122.35
p1_W_E.1,6.0,26.23,0.0,0,344.44
p1_SR_E.0,0.0,34.78,11.0,3,375.23
p1_W_NR.2,91.0,10.94,0.0,0,165.59
p1_W_E.0,0.0,15.34,0.0,0,331.01
p1_N3_W.0,3.0,40.48,17.0,1,351.91
