variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
vecinos,42,144,186,2.85e-04,14.2,3620,63.86,126.99,43.93,124,-53143.6,-24.997,-50.092,1937,1577,319,3.942,2921,391.8,137.7,0,0.0,0,0,31,37,258.61,175.63,194.61,5.609,0.251,0,0.0,-0.0007,0.4452,0.1805,0.0025,0.0286,,
vecinos,42,145,187,2.80e-04,12.9,3620,67.34,131.8,46.47,128,-56259.6,-26.588,-52.397,1930,1572,315,4.085,2927,399.7,140.8,0,0.0,0,0,29,37,259.12,176.16,192.79,5.599,0.228,0,0.0,-0.0055,0.4303,0.1892,0.0033,0.0435,,
vecinos,42,146,188,2.75e-04,13.6,3620,63.35,125.61,43.48,142,-53606.4,-25.167,-49.754,1946,1584,313,3.889,2924,389.9,137.1,0,0.0,0,0,31,37,255.62,172.78,191.73,5.511,0.255,0,0.0,-0.0051,0.6849,0.1761,0.0025,0.0291,,
vecinos,42,147,189,2.70e-04,13.9,3620,66.52,128.75,44.95,136,-54951.0,-25.417,-49.93,1968,1599,327,4.07,2910,395.7,139.5,0,0.0,0,0,32,37,262.17,179.38,198.67,5.784,0.25,0,0.0,-0.0046,0.4673,0.1757,0.0023,0.0313,,
vecinos,42,148,190,2.65e-04,13.7,3620,64.43,125.68,44.18,129,-53896.9,-25.28,-49.611,1945,1587,317,3.895,2919,390.0,137.2,0,0.0,0,0,33,37,255.0,171.79,192.49,5.436,0.26,0,0.0,-0.0022,0.4777,0.166,0.002,0.0253,,
vecinos,42,149,191,2.60e-04,11.9,3620,66.48,130.01,45.57,135,-55513.9,-26.038,-51.121,1948,1591,311,3.913,2915,396.7,139.6,0,0.0022,8,2,37,37,257.71,174.43,192.24,5.392,0.256,0,0.0,-0.0033,0.5855,0.1709,0.0024,0.0248,,
vecinos,42,150,192,2.55e-04,11.4,3620,68.38,131.59,46.4,130,-56689.0,-26.342,-51.394,1961,1595,323,4.122,2919,399.5,140.8,0,0.0,0,0,32,37,261.71,178.87,197.78,5.678,0.239,0,0.0,-0.0048,0.4166,0.1851,0.0025,0.0375,124.14,64.64
vecinos,42,151,193,2.50e-04,11.2,3620,68.52,130.06,47.37,131,-59402.0,-28.099,-52.99,1928,1572,313,3.953,2932,398.0,140.3,0,0.0,0,0,33,37,257.86,175.03,192.5,5.502,0.242,0,0.0,-0.0039,1.0411,0.1877,0.004,0.0472,,
vecinos,42,152,194,2.45e-04,11.0,3620,65.14,125.34,44.58,137,-54250.8,-25.398,-49.379,1945,1580,323,3.872,2931,390.7,137.6,0,0.0,6,1,35,37,257.25,174.47,194.48,5.444,0.205,0,0.0,-0.0053,0.7368,0.1819,0.0026,0.0378,,
vecinos,42,153,195,2.40e-04,11.3,3620,64.92,128.39,43.86,125,-53513.2,-24.752,-49.672,1966,1592,331,4.086,2909,395.2,139.1,0,0.0,0,0,31,38,265.44,182.48,200.56,5.872,0.188,0,0.0,-0.0042,0.5048,0.1714,0.0022,0.0282,,
vecinos,42,154,196,2.35e-04,11.4,3620,68.27,129.47,45.49,135,-56878.2,-25.948,-49.816,1996,1617,332,4.081,2890,397.6,140.2,0,0.0,0,0,32,37,268.69,185.7,207.24,5.915,0.192,0,0.0,-0.0057,0.5452,0.1846,0.0029,0.0359,,
vecinos,42,155,197,2.30e-04,11.7,3620,68.24,131.61,46.56,136,-56733.6,-26.486,-51.753,1949,1581,325,4.149,2905,399.6,141.0,0,0.0,0,0,32,37,257.72,174.73,194.42,5.621,0.224,0,0.0,-0.0049,0.5374,0.1847,0.0025,0.0336,,
vecinos,42,156,198,2.25e-04,11.3,3620,68.14,130.3,46.54,128,-56661.0,-26.477,-51.284,1949,1584,321,4.05,2912,398.7,140.5,0,0.0,15,1,37,37,258.02,175.17,196.01,5.546,0.231,0,0.0,-0.0055,0.596,0.1845,0.0022,0.029,,
vecinos,42,157,199,2.20e-04,11.3,3620,70.3,132.33,47.77,143,-58395.9,-27.161,-51.914,1957,1590,325,4.131,2887,400.1,141.3,0,0.0006,14,3,37,38,261.86,178.97,199.59,5.609,0.201,0,0.0,-0.0039,0.7165,0.1831,0.0024,0.0293,,
vecinos,42,158,200,2.15e-04,11.5,3620,66.3,129.56,44.85,128,-54836.5,-25.387,-50.254,1969,1601,323,4.087,2898,395.7,139.5,0,0.0,0,0,33,37,261.28,178.47,198.35,5.761,0.212,0,0.0,-0.0047,0.4629,0.172,0.0021,0.024,,
vecinos,42,159,201,2.10e-04,11.2,3620,61.2,123.16,41.5,113,-50051.0,-23.215,-47.497,1963,1593,327,3.993,2905,386.0,135.7,0,0.0,0,0,31,37,260.92,178.02,197.2,5.823,0.272,0,0.0,-0.0014,0.5506,0.1735,0.0014,0.0177,,
vecinos,42,160,202,2.05e-04,11.2,3620,69.05,134.09,47.34,142,-57695.0,-27.087,-53.026,1941,1583,320,4.141,2900,403.2,142.2,0,0.0,0,0,33,37,258.17,175.06,195.92,5.538,0.26,0,0.0,-0.0023,0.6425,0.195,0.0023,0.0324,123.57,66.1
vecinos,42,161,203,2.00e-04,11.2,3620,67.2,130.03,45.78,127,-55880.4,-26.064,-50.96,1954,1587,323,3.969,2906,397.4,139.8,0,0.0,0,0,31,37,267.85,185.03,207.51,5.722,0.195,0,0.0,-0.005,0.6269,0.1755,0.0022,0.0291,,
vecinos,42,162,204,1.95e-04,11.1,3620,64.53,125.93,43.96,114,-53279.4,-24.827,-49.119,1953,1590,325,4.002,2918,392.4,138.0,0,0.0,12,1,37,37,264.74,181.77,206.42,5.812,0.208,0,0.0,-0.0016,0.5442,0.1714,0.0018,0.0248,,
vecinos,42,163,205,1.90e-04,11.1,3620,63.28,124.69,43.33,116,-51995.6,-24.342,-48.724,1943,1580,324,4.017,2940,390.1,137.3,0,0.0,0,0,30,37,259.05,176.4,194.59,5.794,0.219,0,0.0,-0.0056,0.4458,0.1734,0.002,0.0309,,
vecinos,42,164,206,1.85e-04,10.9,3620,62.59,121.63,42.79,130,-51669.4,-24.145,-47.509,1950,1583,321,3.843,2933,385.1,135.5,0,0.0,0,0,32,37,255.07,172.03,192.46,5.539,0.278,0,0.0,-0.0039,0.4366,0.1705,0.0022,0.0313,,
vecinos,42,165,207,1.80e-04,11.2,3620,64.06,123.53,43.25,123,-53058.3,-24.519,-47.806,1973,1608,324,3.894,2917,387.7,136.5,0,0.0,0,0,32,37,259.57,176.69,194.93,5.653,0.251,0,0.0,-0.0046,0.472,0.1714,0.0022,0.032,,
vecinos,42,166,208,1.75e-04,11.0,3620,61.33,119.03,42.21,111,-50750.7,-23.871,-46.778,1938,1577,317,3.704,2941,381.0,134.0,0,0.0,0,0,33,37,255.31,172.41,189.34,5.43,0.245,0,0.0,-0.0037,0.5387,0.1672,0.0017,0.0251,,
vecinos,42,167,209,1.70e-04,11.1,3620,63.04,123.37,43.16,123,-52059.5,-24.372,-48.256,1948,1586,317,3.895,2918,387.2,136.3,0,0.0,0,0,30,37,257.12,174.19,190.96,5.57,0.238,0,0.0,-0.0048,0.517,0.1641,0.0013,0.0177,,
