variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
vecinos,2042,25,2067,8.80e-04,17.4,3620,68.92,133.45,46.43,137,-57229.3,-26.397,-51.921,1968,1596,337,4.169,2880,402.9,142.1,0,0.0028,20,3,37,38,271.45,188.47,213.47,5.912,0.24,0,0.0,-0.0028,0.9086,0.2588,0.0054,0.0547,,
vecinos,2042,26,2068,8.75e-04,17.7,3620,74.13,140.4,48.86,158,-62502.7,-28.231,-53.713,2022,1657,323,4.317,2838,412.3,145.9,0,0.0006,2,2,34,38,281.14,198.24,222.05,6.115,0.231,0,0.0,-0.0062,0.8139,0.2583,0.0085,0.0765,,
vecinos,2042,27,2069,8.70e-04,17.6,3620,71.33,133.81,47.32,130,-59239.2,-26.927,-51.354,2002,1624,336,4.127,2861,403.5,142.6,0,0.0028,10,1,35,38,272.55,189.77,215.01,5.819,0.247,0,0.0,-0.0034,0.7977,0.2602,0.0045,0.05,,
vecinos,2042,28,2070,8.65e-04,17.0,3620,75.28,139.8,50.22,145,-63767.4,-29.144,-54.592,1993,1621,331,4.07,2868,412.6,145.8,0,0.0044,16,1,37,37,275.52,192.4,215.5,5.577,0.241,0,0.0,-0.005,0.8584,0.2674,0.0059,0.068,,
vecinos,2042,29,2071,8.60e-04,17.3,3620,64.13,132.26,43.38,130,-52471.0,-24.292,-51.4,1946,1550,359,4.373,2891,400.3,140.7,0,0.0,0,0,32,37,274.2,191.37,209.1,6.477,0.186,0,0.0,-0.0021,0.868,0.2934,0.0054,0.0622,,
vecinos,2042,30,2072,8.55e-04,17.5,3620,70.18,131.38,46.85,135,-58929.5,-26.933,-50.958,1990,1615,332,4.035,2865,399.6,141.1,0,0.0022,8,2,35,38,273.92,190.96,213.48,5.892,0.2,0,0.0,-0.0063,1.0,0.2637,0.0051,0.0536,146.93,84.03
vecinos,2042,31,2073,8.50e-04,18.0,3620,68.56,131.04,45.2,162,-57520.5,-25.957,-50.076,2017,1640,336,4.075,2860,398.8,140.8,0,0.0031,11,1,38,38,273.6,190.69,213.39,5.942,0.242,0,0.0,-0.0066,0.8234,0.2458,0.0069,0.0622,,
vecinos,2042,32,2074,8.45e-04,17.3,3620,69.98,133.11,47.0,140,-57994.4,-26.676,-51.426,1982,1619,325,4.092,2883,402.2,141.9,0,0.0006,2,1,34,38,273.24,190.23,214.94,5.876,0.22,0,0.0,-0.0054,0.6829,0.242,0.0055,0.0594,,
vecinos,2042,33,2075,8.40e-04,17.8,3620,67.49,128.17,45.55,131,-55833.4,-25.801,-49.744,1971,1615,327,4.099,2890,395.5,139.6,0,0.0,0,0,33,38,262.19,179.2,199.47,5.714,0.256,0,0.0,-0.0031,0.644,0.2431,0.0055,0.0679,,
vecinos,2042,34,2076,8.35e-04,17.8,3620,72.14,138.44,48.61,164,-60741.2,-28.043,-54.353,1968,1596,335,4.257,2878,408.9,144.4,0,0.0028,10,1,37,37,267.65,184.51,203.79,5.806,0.23,0,0.0,-0.0027,0.9466,0.2488,0.0042,0.0538,,
vecinos,2042,35,2077,8.30e-04,17.0,3620,68.85,131.71,46.79,135,-56942.5,-26.51,-51.526,1955,1593,327,4.096,2898,400.2,141.2,0,0.0,0,0,33,38,266.12,183.26,202.07,5.756,0.192,0,0.0,-0.0043,0.8767,0.2362,0.006,0.0607,,
vecinos,2042,36,2078,8.25e-04,17.0,3620,65.73,125.39,44.78,134,-54515.2,-25.427,-49.133,1955,1586,321,3.893,2919,391.0,137.9,0,0.0008,3,2,34,37,256.57,173.69,191.31,5.539,0.251,0,0.0,-0.006,0.7327,0.2165,0.0056,0.0592,,
vecinos,2042,37,2079,8.20e-04,17.2,3620,71.35,133.99,47.86,135,-60362.3,-27.74,-52.221,1992,1629,313,4.054,2878,403.4,142.7,0,0.0039,14,2,37,38,267.73,184.88,203.42,5.681,0.266,0,0.0,-0.0092,0.6853,0.2292,0.011,0.0735,,
vecinos,2042,38,2080,8.15e-04,16.6,3620,70.64,135.52,47.88,130,-58582.4,-27.197,-53.176,1952,1570,342,4.321,2862,405.5,143.3,0,0.0,0,0,32,37,263.56,180.57,198.11,5.896,0.228,0,0.0,-0.0034,0.823,0.2528,0.0053,0.0614,,
vecinos,2042,39,2081,8.10e-04,17.1,3620,67.9,127.91,45.76,150,-57065.2,-26.322,-50.063,1973,1599,330,3.998,2876,394.6,139.3,0,0.0025,9,2,36,38,262.02,179.08,198.41,5.737,0.236,0,0.0,-0.0034,1.0356,0.2372,0.0055,0.0571,,
vecinos,2042,40,2082,8.05e-04,17.3,3620,71.91,134.57,47.54,147,-60477.4,-27.39,-51.793,2011,1633,334,4.114,2843,403.9,143.0,0,0.0036,13,1,38,38,270.63,187.9,211.42,5.843,0.247,0,0.0,-0.004,0.9577,0.2254,0.0051,0.059,122.71,64.4
vecinos,2042,41,2083,8.00e-04,17.0,3620,64.95,124.99,43.34,127,-54435.9,-24.857,-48.363,1989,1609,339,3.928,2860,389.0,137.2,0,0.0,0,0,32,38,260.76,178.1,198.21,5.639,0.257,0,0.0,-0.0009,0.7973,0.2366,0.0076,0.0748,,
vecinos,2042,42,2084,7.95e-04,17.4,3620,65.26,126.08,44.28,161,-54529.3,-25.315,-49.335,1963,1603,321,3.978,2910,392.7,138.4,0,0.0019,7,1,37,38,265.22,182.43,202.75,5.856,0.235,0,0.0,-0.0057,0.6748,0.2103,0.0072,0.0597,,
vecinos,2042,43,2085,7.90e-04,19.1,3620,68.21,126.72,45.67,135,-57395.0,-26.304,-49.313,1987,1624,327,3.87,2884,393.0,138.7,0,0.0,0,0,33,38,268.36,185.34,208.12,5.635,0.239,0,0.0,0.0102,0.7886,0.2033,0.0069,0.0666,,
vecinos,2042,44,2086,7.85e-04,17.7,3620,62.0,120.83,42.21,123,-51473.7,-23.964,-47.217,1956,1597,323,3.813,2912,384.0,135.1,0,0.0,0,0,32,37,262.83,180.16,199.03,5.772,0.239,0,0.0,-0.0038,0.7109,0.1936,0.0054,0.0578,,
vecinos,2042,45,2087,7.80e-04,20.7,3620,66.28,123.34,44.58,132,-55921.7,-25.747,-48.181,1983,1626,321,3.735,2892,387.4,136.7,0,0.0,0,0,33,37,266.2,183.23,204.71,5.603,0.227,0,0.0,-0.0013,0.6889,0.2128,0.006,0.0521,,
vecinos,2042,46,2088,7.75e-04,19.4,3620,71.92,133.03,47.53,151,-60768.6,-27.497,-51.194,2017,1651,325,4.01,2831,401.3,142.1,0,0.0,0,0,33,38,265.37,182.59,203.02,5.622,0.277,0,0.0,-0.0061,0.7815,0.2207,0.0082,0.0728,,
vecinos,2042,47,2089,7.70e-04,19.4,3620,67.37,131.63,45.4,126,-55664.6,-25.699,-50.774,1978,1616,319,4.222,2873,399.4,141.0,0,0.0003,1,1,34,38,266.32,183.42,199.94,5.877,0.259,0,0.0,-0.0049,0.6459,0.2266,0.0055,0.0542,,
vecinos,2042,48,2090,7.65e-04,16.9,3620,69.67,134.41,46.57,134,-57795.6,-26.463,-51.543,1998,1646,315,4.212,2862,404.0,142.6,0,0.0019,7,1,35,38,270.05,187.02,207.91,5.981,0.222,0,0.0,-0.0062,0.6366,0.23,0.0051,0.0593,,
vecinos,2042,49,2091,7.60e-04,20.6,3620,65.18,126.8,43.61,124,-54139.5,-24.789,-48.632,1994,1632,321,4.011,2884,392.8,138.5,0,0.0,8,1,35,37,267.21,184.38,204.87,5.897,0.242,0,0.0,-0.0016,0.6596,0.2176,0.0051,0.0527,,
vecinos,2042,50,2092,7.55e-04,16.9,3620,61.8,120.2,42.01,134,-51466.9,-23.938,-46.741,1969,1608,308,3.724,2904,382.2,134.5,0,0.0,0,0,31,37,265.83,182.84,201.12,5.741,0.216,0,0.0,-0.004,0.7654,0.2153,0.0052,0.0552,121.69,64.13
vecinos,2042,51,2093,7.50e-04,17.6,3620,68.47,124.64,45.25,130,-58193.0,-26.332,-47.983,2022,1666,317,3.721,2857,389.5,137.7,0,0.0,0,0,33,38,266.23,183.35,202.0,5.451,0.275,0,0.0,-0.0047,0.8887,0.2057,0.0083,0.0663,,
vecinos,2042,52,2094,7.45e-04,18.1,3620,69.45,128.58,46.19,138,-57963.8,-26.395,-49.11,2016,1661,303,3.919,2867,395.4,139.7,0,0.0,0,0,33,37,274.32,191.29,212.66,5.9,0.226,0,0.0,-0.0013,0.8438,0.2043,0.0074,0.0606,,
vecinos,2042,53,2095,7.40e-04,20.5,3620,71.8,129.68,47.99,147,-61019.7,-27.939,-50.488,2004,1652,303,3.717,2876,397.2,140.5,0,0.0025,9,2,37,38,270.32,187.44,206.0,5.345,0.236,0,0.0,-0.0046,0.873,0.2144,0.0053,0.0572,,
vecinos,2042,54,2096,7.35e-04,18.4,3620,70.81,132.1,46.93,145,-59600.3,-27.042,-50.642,2019,1663,311,3.99,2875,401.5,141.9,0,0.0042,15,4,36,38,275.67,192.68,214.53,5.896,0.242,0,0.0,-0.0038,0.74,0.2073,0.0052,0.0486,,
vecinos,2042,55,2097,7.30e-04,18.4,3620,67.15,125.6,45.21,130,-56285.9,-25.938,-48.675,1989,1637,307,3.735,2894,391.1,138.0,0,0.0,0,0,33,37,269.58,186.6,206.7,5.516,0.237,0,0.0,-0.0104,0.7402,0.217,0.0044,0.0502,,
vecinos,2042,56,2098,7.25e-04,20.3,3620,63.92,123.46,43.58,128,-53239.9,-24.832,-48.353,1957,1597,315,3.832,2904,387.6,136.6,0,0.0039,14,1,36,37,263.15,180.37,198.76,5.62,0.224,0,0.0,-0.0066,0.849,0.2285,0.0055,0.0556,,
vecinos,2042,57,2099,7.20e-04,18.7,3620,68.36,126.95,46.22,157,-57402.7,-26.575,-49.719,1975,1612,313,3.97,2893,393.6,139.1,0,0.0017,6,2,35,38,262.18,179.28,196.37,5.752,0.261,0,0.0,-0.0055,1.2392,0.227,0.0045,0.0517,,
vecinos,2042,58,2100,7.15e-04,17.2,3620,64.74,122.74,44.26,124,-53994.0,-25.254,-48.24,1954,1600,311,3.702,2923,387.1,136.3,0,0.0019,7,1,36,38,261.51,178.76,197.17,5.425,0.229,0,0.0,-0.0046,0.7225,0.2144,0.0049,0.0502,,
vecinos,2042,59,2101,7.10e-04,18.8,3620,66.0,122.31,44.38,139,-55427.9,-25.496,-47.584,1986,1622,317,3.741,2898,386.2,136.3,0,0.0,0,0,32,37,260.17,177.42,196.9,5.496,0.25,0,0.0,0.0004,0.8899,0.205,0.0063,0.0577,,
vecinos,2042,60,2102,7.05e-04,19.0,3620,64.68,120.94,44.02,130,-53758.1,-25.027,-47.019,1971,1623,299,3.743,2903,384.1,135.4,0,0.0022,8,1,36,38,265.15,182.09,201.04,5.736,0.224,0,0.0,-0.0053,0.649,0.2152,0.0047,0.055,121.78,62.79
vecinos,2042,61,2103,7.00e-04,19.6,3620,63.2,120.38,42.68,118,-52676.4,-24.32,-46.699,1980,1613,313,3.766,2896,383.4,135.1,0,0.0,0,0,33,37,260.7,177.93,196.43,5.647,0.259,0,0.0,-0.0045,0.7151,0.1945,0.0049,0.0555,,
vecinos,2042,62,2104,6.95e-04,16.7,3620,62.28,121.23,42.53,121,-51751.3,-24.16,-47.339,1959,1598,308,3.799,2907,384.1,135.2,0,0.0039,14,1,37,38,259.64,176.6,190.47,5.638,0.245,0,0.0,-0.0023,0.6368,0.1974,0.005,0.0529,,
vecinos,2042,63,2105,6.90e-04,16.6,3620,61.74,119.99,42.25,121,-51027.8,-23.889,-46.583,1963,1616,295,3.755,2918,382.7,134.7,0,0.0,0,0,31,37,260.61,177.64,190.82,5.683,0.239,0,0.0,-0.0018,0.5432,0.2044,0.0046,0.0506,,
vecinos,2042,64,2106,6.85e-04,17.2,3620,68.75,128.12,46.44,135,-57396.3,-26.548,-49.604,1986,1628,299,3.91,2890,394.6,139.4,0,0.0003,1,1,34,37,260.26,177.3,192.64,5.559,0.251,0,0.0,-0.0032,0.5813,0.2052,0.0036,0.0408,,
vecinos,2042,65,2107,6.80e-04,16.5,3620,62.58,122.25,43.16,129,-51645.9,-24.361,-47.977,1941,1589,303,3.962,2924,386.9,136.2,0,0.0,0,0,31,37,257.32,174.42,187.94,5.844,0.246,0,0.0,-0.0047,0.5897,0.2164,0.0056,0.0521,,
vecinos,2042,66,2108,6.75e-04,16.9,3620,68.05,126.7,46.75,119,-56889.0,-26.759,-50.054,1949,1594,302,3.848,2921,393.7,138.9,0,0.0,0,0,31,37,260.5,177.55,192.12,5.493,0.222,0,0.0,-0.0024,0.5996,0.2191,0.0035,0.0431,,
vecinos,2042,67,2109,6.70e-04,19.1,3620,69.25,129.85,47.02,125,-58123.5,-27.009,-50.978,1967,1603,310,3.99,2893,396.9,140.3,0,0.0,0,0,33,38,260.87,178.0,194.4,5.583,0.231,0,0.0,-0.0036,0.8036,0.2176,0.0026,0.0297,,
vecinos,2042,68,2110,6.65e-04,18.1,3620,69.66,131.91,47.62,130,-57908.1,-27.111,-51.841,1952,1593,311,4.228,2890,400.6,141.6,0,0.0,0,0,32,37,256.9,173.93,185.73,5.701,0.219,0,0.0,-0.01,0.6778,0.2308,0.0065,0.068,,
vecinos,2042,69,2111,6.60e-04,17.2,3620,69.64,134.88,47.23,117,-57631.2,-26.755,-52.607,1960,1579,326,4.367,2877,404.0,142.8,0,0.0,0,0,32,37,264.98,182.12,196.62,5.939,0.225,0,0.0,-0.0042,0.694,0.2097,0.0044,0.0532,,
vecinos,2042,70,2112,6.55e-04,20.8,3620,67.47,129.67,46.28,131,-56471.1,-26.512,-51.298,1945,1575,312,4.032,2900,396.3,139.9,0,0.0,0,0,32,37,256.23,173.33,187.06,5.587,0.226,0,0.0,-0.0034,0.7516,0.2024,0.0045,0.0479,130.77,68.08
vecinos,2042,71,2113,6.50e-04,17.3,3620,65.7,125.42,45.01,116,-54621.6,-25.596,-49.219,1951,1578,309,3.836,2909,390.1,137.6,0,0.0,0,0,30,37,252.91,170.15,183.59,5.394,0.246,0,0.0,-0.0043,0.5356,0.2051,0.0051,0.0517,,
vecinos,2042,72,2114,6.45e-04,16.4,3620,65.4,130.24,45.07,113,-53795.0,-25.375,-51.082,1937,1573,310,4.125,2925,397.4,140.0,0,0.0,0,0,30,37,260.24,177.39,189.88,5.796,0.226,0,0.0,-0.0041,0.6373,0.21,0.008,0.0721,,
vecinos,2042,73,2115,6.40e-04,20.5,3620,63.16,123.29,43.1,139,-52534.0,-24.526,-48.05,1962,1605,305,3.893,2923,386.9,136.3,0,0.0,0,0,32,38,256.48,173.72,185.61,5.659,0.248,0,0.0,-0.0048,0.5836,0.1998,0.0054,0.055,,
vecinos,2042,74,2116,6.35e-04,15.8,3620,60.75,119.65,42.26,112,-50100.1,-23.834,-47.381,1923,1570,303,3.759,2944,381.1,134.0,0,0.0,0,0,30,37,255.45,172.64,185.26,5.605,0.199,0,0.0,0.0065,0.5063,0.1852,0.0035,0.0438,,
vecinos,2042,75,2117,6.30e-04,18.7,3620,66.38,125.98,45.25,133,-55002.8,-25.654,-49.083,1965,1609,302,3.841,2914,391.7,138.1,0,0.0,0,0,32,37,260.14,177.16,193.4,5.496,0.223,0,0.0,-0.0015,0.6311,0.1776,0.0041,0.0435,,
vecinos,2042,76,2118,6.25e-04,19.4,3620,65.7,125.78,44.59,118,-54441.3,-25.298,-48.672,1975,1616,301,3.968,2902,391.5,138.1,0,0.0,0,0,32,37,263.07,180.16,192.82,5.802,0.207,0,0.0,-0.0034,0.6526,0.1846,0.0037,0.0404,,
vecinos,2042,77,2119,6.20e-04,19.7,3620,68.03,129.19,45.88,126,-56228.4,-25.984,-49.798,1984,1618,305,4.131,2905,397.0,140.2,0,0.0,0,0,32,37,262.17,179.3,193.3,5.914,0.233,0,0.0,-0.0038,0.7255,0.1914,0.0032,0.0365,,
vecinos,2042,78,2120,6.15e-04,18.2,3620,70.44,133.22,47.66,130,-58843.6,-27.268,-51.74,1981,1622,301,4.074,2868,401.4,141.9,0,0.0006,2,2,34,38,261.76,178.91,195.63,5.635,0.256,0,0.0,-0.0074,0.6521,0.2048,0.0058,0.0673,,
vecinos,2042,79,2121,6.10e-04,15.7,3620,66.02,127.68,45.33,128,-55000.3,-25.846,-50.134,1953,1593,297,3.977,2915,393.9,138.9,0,0.0,0,0,33,37,257.04,173.9,188.21,5.533,0.218,0,0.0,-0.0052,0.5042,0.198,0.0064,0.0584,,
vecinos,2042,80,2122,6.05e-04,22.1,3620,67.64,129.18,45.76,172,-58825.2,-27.234,-51.296,1982,1626,300,3.935,2880,394.7,139.4,0,0.0022,8,3,35,38,262.76,179.67,194.93,5.704,0.268,0,0.0,-0.0096,1.5688,0.2021,0.0043,0.0544,123.36,67.01
vecinos,2042,81,2123,6.00e-04,18.1,3620,60.98,119.81,41.65,120,-50315.8,-23.49,-46.486,1962,1608,303,3.68,2923,381.0,134.1,0,0.0,3,1,34,37,256.75,173.64,188.54,5.345,0.259,0,0.0,-0.0063,0.6929,0.191,0.0058,0.0515,,
vecinos,2042,82,2124,5.95e-04,15.8,3620,66.35,121.72,45.23,144,-55672.8,-25.967,-48.029,1959,1599,312,3.705,2912,386.5,136.4,0,0.0019,7,1,36,38,260.37,177.68,194.86,5.329,0.226,0,0.0,-0.0046,0.649,0.1932,0.0051,0.0538,,
vecinos,2042,83,2125,5.90e-04,19.1,3620,60.56,119.6,41.27,119,-50025.2,-23.311,-46.266,1967,1614,303,3.733,2909,380.9,134.0,0,0.0014,5,1,35,37,262.61,179.74,197.24,5.677,0.231,0,0.0,-0.0046,0.5819,0.1936,0.008,0.0587,,
vecinos,2042,84,2126,5.85e-04,18.5,3620,61.93,118.46,42.21,127,-51788.6,-24.133,-46.342,1963,1610,309,3.661,2931,379.8,133.7,0,0.0,0,0,32,37,257.03,173.94,192.26,5.438,0.251,0,0.0,-0.005,0.6985,0.1909,0.0029,0.0376,,
vecinos,2042,85,2127,5.80e-04,21.0,3620,61.63,121.02,41.43,120,-50897.2,-23.39,-46.249,1991,1627,311,3.803,2899,383.8,135.1,0,0.0,0,0,31,37,259.68,176.71,192.92,5.645,0.26,0,0.0,-0.0118,0.5922,0.1843,0.0047,0.0497,,
vecinos,2042,86,2128,5.75e-04,15.9,3620,67.56,123.93,46.15,135,-57599.7,-26.941,-49.278,1959,1604,303,3.657,2912,389.6,137.5,0,0.0,0,0,32,38,257.18,174.39,190.98,5.219,0.258,0,0.0,-0.005,0.9203,0.1756,0.0034,0.0416,,
vecinos,2042,87,2129,5.70e-04,14.3,3620,64.38,124.41,43.91,126,-53579.9,-24.991,-48.366,1971,1626,291,3.803,2916,388.3,136.9,0,0.0,0,0,32,37,261.63,178.87,192.21,5.516,0.249,0,0.0,-0.0044,0.5461,0.1765,0.0036,0.0428,,
vecinos,2042,88,2130,5.65e-04,15.0,3620,66.51,125.2,45.21,166,-56495.3,-26.277,-49.23,1975,1627,294,3.728,2916,390.1,137.7,0,0.0003,1,1,35,38,260.31,177.45,194.14,5.399,0.234,0,0.0,-0.0085,0.6666,0.1798,0.0057,0.0632,,
vecinos,2042,89,2131,5.60e-04,15.0,3620,62.83,121.77,42.84,125,-51918.5,-24.216,-47.32,1963,1598,307,3.885,2906,385.0,135.6,0,0.0,0,0,33,37,261.6,178.66,197.32,5.791,0.256,0,0.0,-0.0066,0.6477,0.1757,0.0043,0.0458,,
vecinos,2042,90,2132,5.55e-04,13.8,3620,67.1,128.15,45.24,139,-56303.7,-25.97,-49.727,1988,1634,303,3.952,2892,394.2,139.1,0,0.0025,9,2,35,38,270.49,187.31,206.48,5.891,0.238,0,0.0,-0.0074,0.5464,0.186,0.0039,0.0389,117.45,62.57
