id,depart,timeloss,espera,paradas,co2
p1_N1_S1.0,0.0,5.06,0.0,0,114.09
p1_S1_N1.0,0.0,5.25,0.0,0,120.11
p1_N3_S3.0,0.0,16.18,5.0,1,153.63
p1_S3_N3.0,0.0,16.42,4.0,1,157.6
p1_N2_S2.0,0.0,20.57,9.0,1,153.25
p1_S2_N2.0,0.0,19.01,8.0,1,149.93
p1_N1_S1.1,24.0,4.64,0.0,0,119.02
p1_S2_N2.1,24.0,4.62,0.0,0,123.11
p1_S1_N1.1,24.0,5.26,0.0,0,119.01
p1_W_NR.0,3.0,9.08,0.0,0,165.97
p1_N3_S3.1,24.0,23.02,12.0,1,162.9
p1_S3_N3.1,24.0,22.51,12.0,1,168.16
p1_N2_S2.1,24.0,22.42,13.0,1,164.02
p1_S2_N2.2,48.0,4.95,0.0,0,119.27
p1_N2_S2.2,48.0,5.19,0.0,0,115.9
p1_N3_S3.2,48.0,5.12,0.0,0,121.0
p1_S1_E.0,3.0,12.78,0.0,0,269.9
p1_S1_N1.2,48.0,24.43,14.0,1,174.04
p1_W_NR.1,48.0,12.31,0.0,0,175.81
p1_N1_S1.2,48.0,23.02,13.0,1,164.73
p1_S3_N3.2,48.0,22.2,12.0,1,166.96
p1_N1_S1.3,72.0,4.55,0.0,0,123.6
p1_S1_N1.3,72.0,4.92,0.0,0,117.45
p1_N3_S3.3,72.0,4.88,0.0,0,124.05
p1_S2_N2.3,72.0,5.41,0.0,0,119.93
p1_N2_S2.3,72.0,5.96,0.0,0,125.05
p1_SR_E.0,0.0,17.31,2.0,1,313.86
p1_N3_W.0,3.0,21.31,2.0,1,324.65
p1_N2_S2.4,96.0,4.44,0.0,0,117.75
p1_S2_N2.4,96.0,4.82,0.0,0,124.76
p1_N3_S3.4,96.0,5.21,0.0,0,123.22
p1_S3_N3.3,72.0,22.47,12.0,1,156.23
p1_S3_N3.4,96.0,8.61,0.0,0,134.79
p1_W_NR.2,92.0,9.89,0.0,0,166.69
p1_W_E.1,6.0,28.99,2.0,1,354.09
p1_W_E.4,23.0,14.33,0.0,0,315.17
p1_E_W.1,15.0,22.84,4.0,1,347.08
p1_W_E.2,12.0,24.33,1.0,1,338.83
p1_N1_S1.4,96.0,26.83,17.0,1,170.08
p1_N2_S2.5,120.0,4.91,0.0,0,125.26
p1_S2_N2.5,120.0,5.1,0.0,0,122.83
p1_S3_N3.5,120.0,4.63,0.0,0,117.56
p1_W_E.0,0.0,20.52,2.0,1,347.24
p1_N1_S1.5,120.0,5.74,0.0,0,126.97
p1_W_E.3,17.0,12.63,0.0,0,324.3
p1_S1_N1.4,96.0,21.54,12.0,1,160.38
p1_N3_S3.5,120.0,5.74,0.0,0,121.18
p1_S1_N1.5,120.0,10.69,0.0,0,133.31
p1_E_W.0,0.0,31.43,4.0,2,382.12
p1_W_E.6,34.0,25.71,5.0,1,377.25
p1_SR_E.1,24.0,48.05,26.0,1,373.79
p1_W_E.7,39.0,24.75,1.0,1,375.34
p1_S1_E.1,60.0,30.81,10.0,2,295.36
p1_W_E.5,28.0,37.21,11.0,2,391.54
p1_W_E.9,51.0,14.52,0.0,0,317.2
p1_N3_S3.6,144.0,5.02,0.0,0,118.05
p1_N2_S2.6,144.0,5.33,0.0,0,137.39
p1_S2_N2.6,144.0,5.41,0.0,0,133.11
p1_S3_N3.6,144.0,4.98,0.0,0,120.19
p1_W_E.8,45.0,12.99,0.0,0,306.83
p1_SR_E.2,48.0,30.62,13.0,2,328.11
p1_E_W.2,29.0,26.23,8.0,1,353.27
p1_S1_N1.6,144.0,10.09,0.0,0,143.13
p1_E_W.3,44.0,13.82,0.0,0,314.61
p1_N1_S1.6,144.0,5.44,0.0,0,120.54
p1_W_NR.3,136.0,9.12,0.0,0,166.18
p1_SR_E.3,72.0,24.87,8.0,1,333.81
p1_W_E.12,67.0,20.92,0.0,0,334.98
p1_W_E.11,61.0,24.73,0.0,0,330.61
p1_S3_N3.7,168.0,6.53,0.0,0,136.24
p1_E_W.5,72.0,20.96,1.0,1,346.49
p1_N3_S3.7,168.0,5.49,0.0,0,119.95
p1_S1_N1.7,168.0,13.28,2.0,1,149.5
p1_S2_N2.7,168.0,14.32,5.0,1,153.82
p1_N1_S1.7,168.0,7.95,0.0,0,140.36
p1_N2_S2.7,168.0,13.69,3.0,1,142.74
p1_N3_W.1,60.0,29.12,9.0,1,346.85
p1_E_W.4,58.0,34.59,8.0,1,374.66
p1_W_E.13,72.0,40.13,10.0,1,409.41
p1_S1_E.2,123.0,21.53,8.0,1,283.65
p1_W_E.16,89.0,25.72,0.0,0,376.34
p1_W_E.15,84.0,19.75,0.0,0,353.08
p1_E_W.7,101.0,20.47,1.0,1,346.88
p1_W_NR.4,181.0,8.91,0.0,0,154.38
p1_W_E.18,100.0,12.93,0.0,0,303.6
p1_W_E.14,78.0,26.55,3.0,1,355.96
p1_S2_N2.8,192.0,16.91,5.0,1,152.2
p1_S3_N3.8,192.0,13.81,5.0,1,152.9
p1_W_E.19,106.0,20.77,0.0,0,345.53
p1_N2_S2.8,192.0,15.41,4.0,1,152.83
p1_N3_S3.8,192.0,17.34,8.0,1,159.06
p1_N1_S1.8,192.0,19.13,8.0,1,162.36
p1_E_W.6,87.0,30.04,5.0,2,374.66
p1_W_E.17,95.0,15.18,0.0,0,323.49
p1_S1_N1.8,192.0,17.25,7.0,1,154.14
p1_W_E.10,56.0,31.7,9.0,1,364.73
p1_SR_E.4,96.0,58.06,33.0,3,401.37
p1_W_E.20,111.0,32.32,12.0,2,380.55
p1_W_E.21,117.0,28.61,4.0,1,369.02
p1_W_E.22,122.0,22.75,0.0,0,366.44
p1_N3_W.2,123.0,30.74,5.0,1,371.33
p1_W_E.23,128.0,18.52,0.0,0,348.78
p1_E_W.8,116.0,33.02,3.0,1,404.32
p1_E_W.9,130.0,21.45,0.0,0,342.48
p1_N3_S3.9,216.0,17.56,8.0,1,159.77
p1_S3_N3.9,216.0,17.5,8.0,1,160.48
p1_S2_N2.9,216.0,24.08,12.0,1,170.72
p1_N2_S2.9,216.0,24.33,13.0,1,171.3
p1_N1_S1.9,216.0,26.23,17.0,1,169.17
p1_S1_N1.9,216.0,27.27,16.0,1,176.22
p1_S1_N1.10,240.0,5.4,0.0,0,116.95
p1_N1_S1.10,240.0,5.83,0.0,0,119.02
p1_W_NR.5,225.0,11.38,0.0,0,173.25
p1_N2_S2.10,240.0,4.8,0.0,0,118.27
p1_S1_E.3,180.0,21.54,7.0,1,283.03
p1_W_E.25,139.0,27.65,5.0,1,366.28
p1_W_E.24,133.0,35.79,11.0,1,384.69
p1_SR_E.5,120.0,64.03,41.0,2,399.16
p1_W_E.26,144.0,24.95,1.0,1,360.06
p1_W_E.27,150.0,18.25,0.0,0,347.33
p1_SR_E.6,144.0,43.62,23.0,2,358.25
p1_SR_E.7,168.0,20.44,1.0,1,321.44
p1_E_W.10,144.0,37.42,4.0,2,409.85
p1_W_E.28,156.0,13.25,0.0,0,315.68
p1_N3_S3.10,240.0,29.64,20.0,1,181.47
p1_S3_N3.10,240.0,29.53,19.0,1,177.1
p1_N2_S2.11,264.0,5.1,0.0,0,120.32
p1_S3_N3.11,264.0,7.73,0.0,0,137.47
p1_S2_N2.10,240.0,26.87,17.0,1,162.38
p1_N3_S3.11,264.0,10.33,0.0,0,147.4
p1_S2_N2.11,264.0,11.8,0.0,0,141.82
p1_N1_S1.11,264.0,14.17,5.0,1,156.72
p1_S1_N1.11,264.0,14.55,4.0,1,144.7
p1_W_E.30,167.0,40.33,5.0,3,407.81
p1_W_E.31,172.0,34.87,4.0,2,395.5
p1_E_W.11,159.0,49.72,23.0,3,419.52
p1_W_E.32,178.0,30.65,0.0,0,394.1
p1_W_E.35,194.0,14.9,0.0,0,334.25
p1_W_E.33,184.0,26.39,0.0,0,377.97
p1_W_E.34,189.0,17.53,0.0,0,339.35
p1_E_W.13,188.0,28.85,6.0,1,347.19
p1_E_W.12,173.0,28.73,7.0,2,375.8
p1_N2_S2.12,288.0,13.61,3.0,1,156.47
p1_N3_S3.12,288.0,11.03,0.0,0,149.16
p1_W_NR.6,270.0,10.03,0.0,0,166.6
p1_N1_S1.12,288.0,16.12,7.0,1,158.71
p1_S2_N2.12,288.0,12.37,3.0,1,145.13
p1_S3_N3.12,288.0,5.5,0.0,0,123.01
p1_W_E.29,161.0,24.47,1.0,1,362.13
p1_S1_N1.12,288.0,16.65,6.0,1,155.43
p1_SR_E.8,192.0,57.06,28.0,4,422.27
p1_W_E.36,200.0,33.85,7.0,2,386.94
p1_W_E.37,205.0,35.31,7.0,2,395.24
p1_W_E.39,216.0,21.92,1.0,1,344.46
p1_N3_S3.13,312.0,14.35,5.0,1,154.24
p1_SR_E.9,216.0,26.63,1.0,1,361.64
p1_N2_S2.13,312.0,15.57,5.0,1,148.58
p1_S2_N2.13,312.0,15.85,5.0,1,153.35
p1_W_E.38,211.0,18.07,0.0,0,342.56
p1_W_E.40,222.0,13.83,0.0,0,312.49
p1_W_E.41,228.0,19.6,0.0,0,334.58
p1_S3_N3.13,312.0,11.89,3.0,1,140.81
p1_S1_N1.13,312.0,19.02,9.0,1,159.05
p1_W_E.42,233.0,16.87,0.0,0,320.18
p1_N1_S1.13,312.0,17.24,8.0,1,155.76
p1_E_W.14,202.0,34.03,12.0,2,372.74
p1_W_NR.7,315.0,10.91,0.0,0,167.26
p1_N3_W.3,180.0,58.84,30.0,3,413.37
p1_W_E.43,239.0,22.82,5.0,1,350.08
p1_W_E.45,250.0,12.63,0.0,0,321.91
p1_SR_E.11,264.0,12.77,0.0,0,299.84
p1_S1_E.4,243.0,45.65,27.0,2,313.88
p1_W_E.44,244.0,16.44,0.0,0,326.53
