variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
local,42,106,148,4.75e-04,8.0,2152,8.4,24.12,4.51,17,-3621.9,-1.591,-4.054,1909,1285,621,0.87,2088,258.5,89.0,0,0.0,0,0,5,10,160.37,28.38,29.61,1.007,0.766,0,0.0,-0.0027,0.0132,0.2571,0.0026,0.0368,,
local,42,107,149,4.70e-04,7.9,2152,8.58,24.55,4.69,22,-3738.6,-1.653,-4.184,1901,1290,608,0.893,2091,259.5,89.3,0,0.0,0,0,4,8,161.69,29.31,31.31,1.045,0.757,0,0.0,-0.0001,0.014,0.2581,0.0021,0.027,,
local,42,108,150,4.65e-04,7.9,2152,8.18,23.85,4.54,18,-3632.3,-1.614,-4.028,1898,1298,595,0.836,2092,257.7,88.7,0,0.0,0,0,5,8,159.69,27.82,29.45,0.945,0.813,0,0.0,-0.0004,0.014,0.2727,0.004,0.0261,,
local,42,109,151,4.60e-04,8.1,2152,8.55,24.38,4.75,19,-3792.9,-1.683,-4.154,1911,1333,574,0.862,2089,258.8,89.1,0,0.0,0,0,4,9,160.93,28.54,29.59,0.983,0.806,0,0.0,-0.0008,0.0178,0.258,0.0031,0.0367,,
local,42,110,152,4.55e-04,8.0,2152,9.04,24.82,4.88,17,-3918.8,-1.742,-4.181,1913,1338,570,0.883,2092,259.7,89.4,0,0.0,0,0,4,8,159.68,28.18,29.07,0.959,0.804,0,0.0,-0.0009,0.0168,0.2619,0.0029,0.0383,24.22,8.65
local,42,111,153,4.50e-04,8.1,2152,8.28,23.86,4.63,17,-3708.0,-1.644,-4.029,1916,1339,573,0.845,2090,257.6,88.7,0,0.0,0,0,5,10,159.34,27.34,28.61,0.919,0.829,0,0.0,-0.0016,0.0155,0.273,0.0038,0.0364,,
local,42,112,154,4.45e-04,7.9,2152,8.37,24.11,4.61,18,-3675.0,-1.627,-4.033,1914,1328,581,0.849,2094,258.5,89.0,0,0.0,0,0,5,9,159.96,28.15,29.43,0.953,0.797,0,0.0,0.0003,0.0132,0.2794,0.0018,0.0234,,
local,42,113,155,4.40e-04,7.9,2152,8.42,24.12,4.49,19,-3598.4,-1.589,-3.986,1914,1319,591,0.862,2094,258.6,89.0,0,0.0,0,0,5,8,159.77,28.05,29.17,0.963,0.802,0,0.0,0.0003,0.0163,0.2736,0.0022,0.0308,,
local,42,114,156,4.35e-04,8.0,2152,8.9,24.86,4.84,23,-3930.0,-1.719,-4.162,1939,1346,588,0.891,2092,260.1,89.5,0,0.0,0,0,5,8,160.98,28.68,30.07,0.997,0.788,0,0.0,-0.0023,0.0146,0.2651,0.0022,0.0315,,
local,42,115,157,4.30e-04,7.9,2152,8.63,24.43,4.7,16,-3768.0,-1.668,-4.053,1923,1355,564,0.853,2093,259.0,89.2,0,0.0,0,0,5,9,159.84,28.19,29.35,0.959,0.779,0,0.0,-0.0001,0.0148,0.2645,0.0036,0.0522,,
local,42,116,158,4.25e-04,7.8,2152,8.42,24.05,4.59,19,-3648.7,-1.619,-4.016,1908,1325,579,0.849,2086,258.4,89.0,0,0.0,0,0,5,9,160.13,28.11,29.33,0.955,0.799,0,0.0,-0.0018,0.0149,0.2561,0.0023,0.0349,,
local,42,117,159,4.20e-04,7.5,2152,8.58,24.29,4.66,19,-3761.3,-1.661,-4.079,1923,1346,574,0.862,2094,258.7,89.1,0,0.0,0,0,4,9,160.08,27.89,28.87,0.984,0.793,0,0.0,0.0115,0.0141,0.2661,0.0027,0.0355,,
local,42,118,160,4.15e-04,7.4,2152,8.68,24.16,4.48,19,-3599.3,-1.581,-3.944,1922,1321,597,0.853,2090,257.9,88.9,0,0.0,0,0,5,8,158.93,26.95,27.65,0.91,0.831,0,0.0,-0.0057,0.0133,0.2551,0.0028,0.035,,
local,42,119,161,4.10e-04,7.2,2152,8.42,24.18,4.63,18,-3706.8,-1.645,-4.053,1915,1340,570,0.863,2089,258.6,89.0,0,0.0,0,0,5,9,160.35,27.99,29.37,0.971,0.778,0,0.0,-0.0036,0.0149,0.2395,0.0044,0.056,,
local,42,120,162,4.05e-04,7.2,2152,7.72,23.17,4.34,18,-3447.5,-1.532,-3.949,1887,1273,610,0.832,2088,256.3,88.2,0,0.0,0,0,4,9,159.76,27.43,28.73,0.928,0.823,0,0.0,-0.0011,0.0148,0.2342,0.003,0.0368,23.47,7.98
local,42,121,163,4.00e-04,7.2,2152,8.09,23.78,4.46,17,-3594.1,-1.591,-4.013,1906,1308,593,0.841,2092,257.7,88.7,0,0.0,0,0,5,8,160.54,28.32,29.85,0.953,0.81,0,0.0,-0.0007,0.013,0.2336,0.0018,0.0258,,
local,42,122,164,3.95e-04,7.3,2152,8.22,23.81,4.48,18,-3566.8,-1.579,-3.999,1899,1292,605,0.855,2086,257.7,88.7,0,0.0,0,0,4,9,159.47,27.37,28.46,0.943,0.799,0,0.0,-0.0026,0.0126,0.2149,0.0026,0.0304,,
local,42,123,165,3.90e-04,7.3,2152,9.23,25.08,4.87,17,-3930.6,-1.74,-4.191,1914,1330,579,0.921,2094,260.5,89.7,0,0.0,0,0,5,8,160.05,28.43,29.15,1.047,0.765,0,0.0,-0.001,0.0159,0.2059,0.0018,0.0273,,
local,42,124,166,3.85e-04,7.4,2152,8.28,23.88,4.47,19,-3598.0,-1.586,-3.981,1912,1309,598,0.845,2088,257.7,88.7,0,0.0,0,0,5,9,159.49,27.31,28.68,0.929,0.809,0,0.0,-0.0004,0.0129,0.2135,0.0028,0.0344,,
local,42,125,167,3.80e-04,7.5,2152,8.34,23.89,4.57,15,-3652.9,-1.613,-3.995,1914,1321,588,0.85,2093,257.6,88.7,0,0.0,0,0,5,8,158.97,27.2,28.13,0.926,0.817,0,0.0,0.0002,0.0131,0.2186,0.003,0.0365,,
local,42,126,168,3.75e-04,7.3,2152,8.2,23.47,4.55,18,-3620.3,-1.609,-3.983,1905,1320,583,0.841,2093,256.5,88.4,0,0.0,0,0,5,10,158.63,26.89,27.95,0.918,0.833,0,0.0,-0.0004,0.0139,0.2042,0.0033,0.0332,,
