variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
vecinos,42,1,43,3.00e-04,5.5,1810,46.09,110.42,20.82,55,-18294.0,-11.237,-11.272,1354,889,462,4.444,1683,360.7,125.8,0,0.0,0,0,30,38,272.0,189.3,246.1,7.612,0.161,0,0.0,-0.0076,74.4928,0.6895,0.0007,0.0242,,
vecinos,42,2,44,2.00e-04,4.9,1810,37.18,91.07,17.3,46,-14592.5,-9.178,-9.203,1311,841,468,3.889,1724,333.9,115.4,0,0.0,0,0,32,35,235.86,153.05,197.11,6.615,0.187,0,0.0,-0.0116,37.2581,0.6727,0.0011,0.0025,,
vecinos,42,3,45,1.00e-04,4.5,1810,24.17,64.15,11.34,36,-9363.4,-5.882,-5.955,1296,793,500,2.901,1712,291.2,100.4,0,0.0,0,0,18,34,186.47,103.68,133.79,4.771,0.225,0,0.0,0.0087,14.4729,0.6459,0.0003,0.0,108.24,31.84
